Symbol,Name,결산월,회계년,주기,영업수익(천원),영업비용(천원),영업이익(천원),당기순이익(천원),총자본(천원),유형자산(천원),유동자산(천원),유동부채(천원),당좌자산(천원),현금및현금성자산(천원),단기금융상품(천원),매출채권(천원),재고자산(천원),총자산(천원),매출원가(천원),매출액(천원),판매비와관리비(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),유무형자산상각비(천원)
A020120,키다리스튜디오,12,2013,Annual,22200002.0,21173443.0,1026559.0,685250.0,15075791.0,616664.0,13634030.0,8601456.0,11942979.0,3092396.0,1000000.0,5401396.0,1691051.0,28014609.0,15780276.0,22200002.0,5393167.0,4337362.0,18993.0,524958.0
A020120,키다리스튜디오,12,2014,Annual,20010522.0,18009924.0,2000599.0,3148508.0,20595477.0,362383.0,17069881.0,13392990.0,14126605.0,4496887.0,0.0,6568601.0,2943276.0,34949583.0,13016862.0,20010522.0,4993062.0,961115.0,2187917.0,509530.0
A020120,키다리스튜디오,12,2015,Annual,22809253.0,22580391.0,228861.0,8629167.0,30343394.0,462604.0,17783384.0,10980851.0,16564173.0,2792671.0,204902.0,9301770.0,1219211.0,42294543.0,18717142.0,22809253.0,3863249.0,970297.0,-1452896.0,896155.0
A020120,키다리스튜디오,12,2016,Annual,13909022.0,13006250.0,902772.0,-6225442.0,16781373.0,228152.0,12665956.0,4507553.0,12665956.0,1879454.0,6000000.0,1523297.0,0.0,21420375.0,10858426.0,13909022.0,2147824.0,131449.0,-2836358.0,541168.0
A020120,키다리스튜디오,12,2017,Annual,14286729.0,14782011.0,-495282.0,-2265142.0,16488817.0,177735.0,12138200.0,6127904.0,12138200.0,2161297.0,5775000.0,937936.0,0.0,22697733.0,11025628.0,14286729.0,3756383.0,81011.0,-63763.0,421450.0
A020120,키다리스튜디오,12,2018,Annual,19622961.0,19356013.0,266948.0,150987.0,16569362.0,162568.0,7178926.0,1978664.0,7178926.0,879235.0,960000.0,926802.0,0.0,18702972.0,14632595.0,19622961.0,4723418.0,154947.0,-1805220.0,388712.0
A020120,키다리스튜디오,12,2019,Annual,25189266.0,24181431.0,1007835.0,339024.0,20658644.0,469778.0,20554073.0,7809701.0,20554073.0,9348130.0,0.0,1716287.0,0.0,39356151.0,16885577.0,25189266.0,7295854.0,10887806.0,857522.0,703556.0
A020120,키다리스튜디오,12,2020,Annual,40440529.0,35057531.0,5382999.0,2164131.0,30964041.0,1545492.0,24883982.0,16288830.0,24883982.0,10022010.0,0.0,3596702.0,0.0,47997681.0,23943696.0,40440529.0,11113834.0,744810.0,4166669.0,360551.0
A020120,키다리스튜디오,12,2021,Annual,54015594.0,49637032.0,4378562.0,3548089.0,225611164.0,1497298.0,54474311.0,40226690.0,54474311.0,12624817.0,0.0,8387337.0,0.0,266357574.0,33766179.0,54015594.0,15870854.0,519721.0,4278737.0,1118825.0
A020120,키다리스튜디오,12,2022,Annual,85236554.0,81273851.0,3962702.0,10222688.0,265545368.0,18225973.0,70203106.0,38996532.0,70203106.0,26397247.0,0.0,7256251.0,0.0,318025876.0,51969431.0,85236554.0,29304420.0,13483976.0,1365532.0,1685106.0
A017370,우신시스템,12,2011,Annual,126389879.0,116302768.0,10087111.0,7545891.0,68906649.0,59846363.0,62408954.0,53364917.0,62403758.0,664303.0,0.0,43219383.0,5195.0,136028953.0,106820045.0,126389879.0,9482723.0,13757387.0,2062431.0,2058080.0
A017370,우신시스템,12,2012,Annual,103214976.0,94938510.0,8276465.0,5581888.0,73284344.0,51546264.0,67449198.0,46337014.0,67444522.0,27459909.0,0.0,24053945.0,4675.0,132746343.0,86569334.0,103214976.0,8369176.0,13124984.0,41296700.0,2209164.0
A017370,우신시스템,12,2013,Annual,103050396.0,98507499.0,4542897.0,3771062.0,76724664.0,52178232.0,71510560.0,60441052.0,71505945.0,20345635.0,0.0,32627378.0,4615.0,158912140.0,90306940.0,103050396.0,8200559.0,21746424.0,5021763.0,2211943.0
A017370,우신시스템,12,2014,Annual,138962628.0,129635445.0,9327183.0,6739762.0,84563608.0,50845947.0,61134363.0,55467996.0,61130048.0,6153195.0,0.0,41857303.0,4315.0,147901472.0,121462944.0,138962628.0,8172501.0,7869868.0,1761951.0,2252880.0
A017370,우신시스템,12,2015,Annual,115052396.0,107259201.0,7793195.0,8711280.0,95520073.0,49605341.0,64747579.0,60736193.0,61937226.0,1050768.0,0.0,34448300.0,2810353.0,161253350.0,98857180.0,115052396.0,8402021.0,4997084.0,1980140.0,2393467.0
A017370,우신시스템,12,2016,Annual,97172425.0,96142447.0,1029978.0,6634947.0,105048912.0,63494014.0,52955142.0,36573540.0,52671862.0,10919246.0,0.0,33903525.0,283279.0,161512915.0,86550382.0,97172425.0,9592065.0,19890464.0,12722252.0,3138181.0
A017370,우신시스템,12,2017,Annual,108803397.0,104331659.0,4471738.0,4410012.0,108291600.0,61036985.0,61716834.0,41588389.0,61251728.0,16403371.0,1125384.0,30369149.0,465106.0,168994990.0,95542775.0,108803397.0,8788884.0,19115000.0,8013194.0,3656543.0
A017370,우신시스템,12,2018,Annual,138018455.0,135541699.0,2476756.0,2414479.0,109754278.0,59459474.0,76404754.0,55397192.0,66752221.0,2867457.0,780000.0,56495856.0,9652534.0,181822388.0,127650402.0,138018455.0,7891297.0,16670918.0,-26244206.0,3105054.0
A017370,우신시스템,12,2019,Annual,106096176.0,102316902.0,3779274.0,-8426320.0,99905285.0,54999253.0,80931462.0,55996215.0,58056897.0,14561059.0,360000.0,26031176.0,22874565.0,182272679.0,94267036.0,106096176.0,8049866.0,26371178.0,22788260.0,2596333.0
A017370,우신시스템,12,2020,Annual,113377612.0,108070017.0,5307596.0,220878.0,99408444.0,54628214.0,96240884.0,65989466.0,85757479.0,32492370.0,7870000.0,32529957.0,10483406.0,192408964.0,100214726.0,113377612.0,7855291.0,27011054.0,10123959.0,2367242.0
A017370,우신시스템,12,2021,Annual,135139999.0,129872519.0,5267480.0,-11703626.0,88301501.0,50869321.0,114500983.0,89975520.0,90213668.0,58847062.0,7000000.0,6782022.0,24287316.0,196552121.0,121816747.0,135139999.0,8055772.0,18275099.0,26817907.0,2557629.0
A017370,우신시스템,12,2022,Annual,112629974.0,101697373.0,10932601.0,7532046.0,95791658.0,50263626.0,79112186.0,55196755.0,74377044.0,29662580.0,24182350.0,11317571.0,4735142.0,161596199.0,92222569.0,112629974.0,9474804.0,10607786.0,14882186.0,1442737.0
A012320,경동인베스트,12,2011,Annual,1806174764.0,1752347181.0,53827583.0,50053289.0,412912132.0,265516704.0,563584969.0,450578763.0,562747039.0,111824403.0,106613733.0,337190982.0,837931.0,941176098.0,1697470671.0,1806174764.0,54876510.0,77685203.0,84293879.0,14944334.0
A012320,경동인베스트,12,2012,Annual,2403814656.0,2352312682.0,51501974.0,56917580.0,468921996.0,279769365.0,753036515.0,612902677.0,751963490.0,195791209.0,135417172.0,413063519.0,1073025.0,1168400020.0,2292736954.0,2403814656.0,59575728.0,86575347.0,154970428.0,15864637.0
A012320,경동인베스트,12,2013,Annual,2664100017.0,2617411611.0,46688406.0,46253877.0,516833582.0,293643578.0,724069045.0,555649865.0,723309699.0,225577824.0,120500000.0,370673340.0,759346.0,1161427092.0,2552976223.0,2664100017.0,64435388.0,88943645.0,54868445.0,16980603.0
A012320,경동인베스트,12,2014,Annual,2399450987.0,2361613640.0,37837347.0,44839494.0,560802056.0,299563689.0,631297926.0,449400573.0,630283488.0,206412753.0,110000000.0,306852953.0,1014437.0,1101071366.0,2293899450.0,2399450987.0,67714190.0,90868736.0,16430931.0,18794103.0
A012320,경동인베스트,12,2015,Annual,1352478311.0,1334080378.0,18397933.0,-6095609.0,548528455.0,317414775.0,459634757.0,294859087.0,458676219.0,69895701.0,171178876.0,210450343.0,958537.0,926392697.0,1263722829.0,1352478311.0,70357549.0,83005155.0,-32486622.0,20744943.0
A012320,경동인베스트,12,2016,Annual,518599.0,2159668.0,-1641069.0,16356641.0,556247783.0,320740081.0,394847821.0,259946634.0,393831161.0,64104545.0,120800000.0,205523295.0,1016660.0,903818865.0,0.0,518599.0,2159668.0,87624448.0,32578235.0,23268163.0
A012320,경동인베스트,12,2017,Annual,612436.0,2869295.0,-2256859.0,7248447.0,309789000.0,9664453.0,110951332.0,615156.0,110951332.0,3014849.0,106300000.0,65907.0,0.0,318031347.0,0.0,612436.0,2869295.0,7627190.0,49566809.0,5990114.0
A012320,경동인베스트,12,2018,Annual,7460898.0,7622713.0,-161815.0,1574966.0,310422538.0,12131746.0,44742051.0,424952.0,44654148.0,6558029.0,37000000.0,842694.0,87903.0,318776653.0,3635575.0,7460898.0,3987138.0,7929163.0,1728544.0,349352.0
A012320,경동인베스트,12,2019,Annual,8641051.0,8736657.0,-95605.0,-917643.0,308309156.0,2798610.0,44653640.0,7787239.0,44477044.0,844317.0,42465802.0,844080.0,176596.0,316572482.0,3929209.0,8641051.0,4807448.0,476086.0,1024556.0,548019.0
A012320,경동인베스트,12,2020,Annual,7700621.0,7233214.0,467407.0,1309750.0,305525940.0,2731884.0,35139342.0,1129670.0,34978042.0,511188.0,33000000.0,775885.0,161300.0,306973265.0,2596565.0,7700621.0,4636649.0,317656.0,-5782743.0,473456.0
A012320,경동인베스트,12,2021,Annual,8866143.0,8248560.0,617584.0,357360.0,304828029.0,4087076.0,36828056.0,736346.0,36700987.0,1987336.0,32000000.0,1005011.0,127069.0,306026122.0,3322014.0,8866143.0,4926546.0,461747.0,823547.0,501439.0
A012320,경동인베스트,12,2022,Annual,11483708.0,9328679.0,2155029.0,-7427562.0,295392476.0,4157070.0,36446970.0,541373.0,36238891.0,339191.0,34000000.0,1267100.0,208080.0,296772228.0,4533889.0,11483708.0,4794790.0,838379.0,2162438.0,444654.0
A033530,에스제이지세종,12,2011,Annual,436724862.0,430300496.0,6424366.0,30458167.0,240740407.0,84202659.0,227908771.0,141560910.0,202873129.0,13016952.0,28673947.0,134540675.0,25035642.0,401747677.0,373020234.0,436724862.0,57280262.0,19446361.0,3703346.0,10227157.0
A033530,에스제이지세종,12,2012,Annual,461709027.0,461034496.0,674531.0,15331963.0,251656587.0,91690287.0,221212035.0,137003098.0,197094037.0,41255620.0,9457332.0,122663186.0,24117998.0,410380196.0,394131776.0,461709027.0,66902720.0,21720511.0,49667435.0,11303949.0
A033530,에스제이지세종,12,2013,Annual,462827846.0,457922664.0,4905182.0,27019896.0,277511084.0,94831282.0,229966745.0,130173668.0,207375722.0,42887910.0,9954405.0,130744307.0,22591023.0,425657381.0,391344521.0,462827846.0,66578144.0,17972629.0,38834903.0,13420876.0
A033530,에스제이지세종,12,2014,Annual,450138772.0,450783747.0,-644976.0,13673233.0,290707218.0,93409894.0,249360463.0,163033505.0,219804282.0,28000051.0,11193232.0,155605884.0,29556182.0,492339950.0,381763394.0,450138772.0,69020353.0,38599227.0,6430071.0,14130044.0
A033530,에스제이지세종,12,2015,Annual,461830488.0,459255939.0,2574549.0,21515189.0,302843414.0,93858036.0,254306327.0,176884711.0,232784397.0,28139749.0,17341831.0,166984384.0,21521930.0,525373268.0,389165162.0,461830488.0,70090777.0,45645144.0,30457340.0,14691598.0
A033530,에스제이지세종,12,2016,Annual,432800292.0,435461948.0,-2661655.0,15239465.0,314843650.0,100389148.0,227505748.0,176207696.0,201713391.0,14606125.0,13225350.0,146081830.0,25792357.0,522339599.0,364733316.0,432800292.0,70728632.0,31288253.0,34227264.0,15843111.0
A033530,에스제이지세종,12,2017,Annual,392039032.0,410780803.0,-18741771.0,9709851.0,318307278.0,102757727.0,213405813.0,158611872.0,184705298.0,12420447.0,15386360.0,135507039.0,28700516.0,522494578.0,340989099.0,392039032.0,69791704.0,45575428.0,22013964.0,16781682.0
A033530,에스제이지세종,12,2018,Annual,388387082.0,398370616.0,-9983534.0,351702.0,317280338.0,98944490.0,238537330.0,197161848.0,214310255.0,13792460.0,4005809.0,167056303.0,24227075.0,538273088.0,336771146.0,388387082.0,61599470.0,23830902.0,11054984.0,16524306.0
A033530,에스제이지세종,12,2019,Annual,384180227.0,393841912.0,-9661685.0,2990560.0,329655038.0,104480791.0,257418894.0,186936532.0,232247922.0,16797982.0,5065809.0,148918414.0,25170972.0,577344770.0,332198328.0,384180227.0,61643584.0,60753199.0,32851403.0,17479424.0
A033530,에스제이지세종,12,2020,Annual,332069178.0,347035680.0,-14966502.0,-12763956.0,345930818.0,100125995.0,326424950.0,259676607.0,285160317.0,42007195.0,10940249.0,171194437.0,41264633.0,658201813.0,290967735.0,332069178.0,56067945.0,52594388.0,19503761.0,19045392.0
A033530,에스제이지세종,12,2021,Annual,403527677.0,399346306.0,4181371.0,8139848.0,360725230.0,85746181.0,293943169.0,249363439.0,262080372.0,24458501.0,4159149.0,199320122.0,31862797.0,647153367.0,342611550.0,403527677.0,56734756.0,37064698.0,17837773.0,17719067.0
A033530,에스제이지세종,12,2022,Annual,405245634.0,398513995.0,6731640.0,6507464.0,365487762.0,81262034.0,296709986.0,240708351.0,267346656.0,27163774.0,11711216.0,190922801.0,29363330.0,651405243.0,344843996.0,405245634.0,53669999.0,45209131.0,8383114.0,15034538.0
A003070,코오롱글로벌,12,2011,Annual,1450229824.0,1470949136.0,-20719312.0,4379349.0,480853680.0,184946451.0,1921797211.0,1840321228.0,1678813629.0,122394830.0,52777000.0,822608483.0,242983582.0,2566710520.0,1296572063.0,1450229824.0,174377073.0,245535613.0,64826497.0,1307762.0
A003070,코오롱글로벌,12,2012,Annual,3422459648.0,3448061209.0,-25601561.0,-27195491.0,446907359.0,202792210.0,1882829524.0,1691494845.0,1711276475.0,101970914.0,73830000.0,778103773.0,171553049.0,2568633537.0,3145840199.0,3422459648.0,302221010.0,430231333.0,33180125.0,7332441.0
A003070,코오롱글로벌,12,2013,Annual,3063287343.0,3048129896.0,15157447.0,-81780871.0,389146764.0,489342336.0,1306005973.0,1349641922.0,1168152563.0,91367242.0,54868000.0,451415985.0,137853410.0,2269049095.0,2781340941.0,3063287343.0,266788955.0,530260410.0,-29498521.0,8334474.0
A003070,코오롱글로벌,12,2014,Annual,2806792698.0,2803691223.0,3101476.0,4956433.0,486206731.0,529312400.0,1092563205.0,1332317923.0,938338674.0,23821820.0,31886000.0,340955000.0,154224530.0,2080410213.0,2560910012.0,2806792698.0,242781211.0,261885559.0,-67280656.0,8982555.0
A003070,코오롱글로벌,12,2015,Annual,3008626591.0,2960957084.0,47669507.0,-22073211.0,435891399.0,415508911.0,965640875.0,1119152026.0,847202714.0,61885356.0,9049000.0,263619000.0,118438161.0,1972563937.0,2760670685.0,3008626591.0,200286399.0,417520511.0,191754575.0,12420079.0
A003070,코오롱글로벌,12,2016,Annual,3158033326.0,3092784263.0,65249063.0,6638555.0,434703963.0,376980479.0,993752906.0,1294412297.0,815548172.0,64547255.0,6928577.0,312645540.0,178204733.0,2064214691.0,2888139331.0,3158033326.0,204644932.0,335098431.0,94752191.0,13998770.0
A003070,코오롱글로벌,12,2017,Annual,3555315326.0,3472800303.0,82515022.0,18142327.0,470701142.0,395504319.0,1118801546.0,1457898778.0,920800825.0,88568471.0,9604314.0,305071432.0,198000721.0,2235229699.0,3252905038.0,3555315326.0,219895265.0,306629778.0,51147411.0,15746545.0
A003070,코오롱글로벌,12,2018,Annual,3257681608.0,3168741712.0,88939896.0,12519828.0,441652751.0,370861739.0,934076315.0,1219449697.0,805133183.0,77809353.0,7950000.0,247715000.0,128943133.0,1986634860.0,2977896494.0,3257681608.0,190845218.0,325532411.0,9755699.0,17316716.0
A003070,코오롱글로벌,12,2019,Annual,3433751395.0,3296600022.0,137151374.0,59522169.0,475086410.0,364285936.0,978497923.0,1231096442.0,806685238.0,89565736.0,10864000.0,212952533.0,171812685.0,2094859315.0,3085955979.0,3433751395.0,210644042.0,388676463.0,134548339.0,39149532.0
A003070,코오롱글로벌,12,2020,Annual,3802884625.0,3620900662.0,181983963.0,88093789.0,543498618.0,365101027.0,1033227276.0,1438980370.0,879742454.0,82832004.0,5401000.0,235816506.0,153484822.0,2289478877.0,3402182042.0,3802884625.0,218718620.0,306999889.0,333296382.0,41834724.0
A003070,코오롱글로벌,12,2021,Annual,2668378270.0,2479207788.0,189170483.0,136289029.0,670650394.0,358212494.0,1053725296.0,1295063050.0,944084487.0,97492886.0,3400000.0,356624430.0,109640809.0,2388512681.0,2352611083.0,2668378270.0,126596705.0,422799236.0,172392656.0,42854477.0
A003070,코오롱글로벌,12,2022,Annual,2541197415.0,2374568828.0,166628587.0,148835325.0,585062845.0,220398204.0,1707688667.0,1763788647.0,1644667617.0,158319964.0,9415000.0,217404653.0,63021050.0,2687225452.0,2230576367.0,2541197415.0,143992461.0,338373961.0,219966311.0,47233386.0
A014280,금강공업,12,2011,Annual,289006169.0,277722083.0,11284086.0,2001121.0,174333931.0,180985433.0,149442009.0,163161838.0,109404378.0,41697411.0,200000.0,62619923.0,40037631.0,390653178.0,250144887.0,289006169.0,27577196.0,53157410.0,32627376.0,21732773.0
A014280,금강공업,12,2012,Annual,376902952.0,354384250.0,22518702.0,9763684.0,183963263.0,229142049.0,172154977.0,194451424.0,116959043.0,33043581.0,0.0,75804930.0,55195934.0,462007030.0,323645621.0,376902952.0,30738629.0,83592343.0,81537633.0,24295579.0
A014280,금강공업,12,2013,Annual,424978193.0,402802221.0,22175972.0,12835143.0,191731043.0,268164960.0,171132901.0,262719890.0,127320330.0,34036399.0,495188.0,83125412.0,43812571.0,489779880.0,363381755.0,424978193.0,39420467.0,35328947.0,63403658.0,36258652.0
A014280,금강공업,12,2014,Annual,452489664.0,426526277.0,25963386.0,13123789.0,201691005.0,298555819.0,169877190.0,226014282.0,126938540.0,32062418.0,204665.0,84091600.0,42938650.0,521016169.0,385592959.0,452489664.0,40933318.0,93310883.0,82568039.0,63969102.0
A014280,금강공업,12,2015,Annual,353371950.0,331509255.0,21862695.0,11286978.0,210390810.0,263824897.0,186275205.0,281886640.0,135426631.0,30465637.0,0.0,92453721.0,50848573.0,525737329.0,291361839.0,353371950.0,40147416.0,33459880.0,4935596.0,54735928.0
A014280,금강공업,12,2016,Annual,414980534.0,370496499.0,44484035.0,28164623.0,238178561.0,296478057.0,177636403.0,255912596.0,138667138.0,32268704.0,0.0,97826809.0,38969265.0,551875790.0,324552979.0,414980534.0,45943521.0,57784633.0,22940518.0,55784640.0
A014280,금강공업,12,2017,Annual,436404458.0,396840953.0,39563506.0,21584688.0,256707929.0,295936015.0,206556291.0,294024600.0,152627975.0,37838805.0,40000.0,102265417.0,53928316.0,579579384.0,347716337.0,436404458.0,49124616.0,28846855.0,7069683.0,62583189.0
A014280,금강공업,12,2018,Annual,392478465.0,378734853.0,13743613.0,10841802.0,265248420.0,272047029.0,236990311.0,297983054.0,182200071.0,49378841.0,1023616.0,117472712.0,54790240.0,618603502.0,333288025.0,392478465.0,45446827.0,55372028.0,13167899.0,51065557.0
A014280,금강공업,12,2019,Annual,321519066.0,324285165.0,-2766099.0,-6797021.0,257126972.0,238705372.0,277153878.0,312741016.0,209010917.0,47223732.0,0.0,105188033.0,68142960.0,592457771.0,277912949.0,321519066.0,46372216.0,22589783.0,17960814.0,47815062.0
A014280,금강공업,12,2020,Annual,251476085.0,271739047.0,-20262962.0,-18070885.0,248697118.0,237286868.0,181244774.0,215866167.0,122934882.0,52311926.0,0.0,58632394.0,58309893.0,515113495.0,227396599.0,251476085.0,44342448.0,50550209.0,21478625.0,41049542.0
A014280,금강공업,12,2021,Annual,298991737.0,275728124.0,23263613.0,18709983.0,281955192.0,287539800.0,209804883.0,251120202.0,129216666.0,56211330.0,0.0,55362177.0,80588217.0,585743675.0,244127830.0,298991737.0,31600294.0,52668281.0,-20503879.0,35404900.0
A014280,금강공업,12,2022,Annual,356847611.0,327079587.0,29768024.0,26541909.0,306649362.0,291985254.0,245761036.0,272536841.0,143436389.0,55482396.0,10000000.0,60313962.0,102324647.0,650813317.0,289278518.0,356847611.0,37801069.0,71627115.0,5188253.0,49298651.0
A000320,노루홀딩스,12,2011,Annual,24611009.0,16723360.0,7887648.0,4834014.0,185303977.0,14661136.0,12778351.0,27164021.0,12778351.0,10692234.0,797.0,0.0,0.0,253906367.0,0.0,24611009.0,16723360.0,41438369.0,4414019.0,921300.0
A000320,노루홀딩스,12,2012,Annual,25779927.0,18221191.0,7558735.0,14310884.0,196270561.0,8501015.0,27378980.0,33993406.0,27378980.0,24981017.0,796.0,0.0,0.0,264856913.0,0.0,25779927.0,18221191.0,34592945.0,6996088.0,969830.0
A000320,노루홀딩스,12,2013,Annual,39806209.0,17315251.0,22490958.0,19472343.0,212564022.0,8117646.0,39120643.0,40948235.0,39120643.0,34695905.0,797.0,0.0,0.0,281605639.0,0.0,39806209.0,17315251.0,28093382.0,19663524.0,969683.0
A000320,노루홀딩스,12,2014,Annual,35964059.0,18352057.0,17612002.0,14922978.0,223859960.0,8085305.0,45610405.0,38546650.0,45610405.0,40034393.0,797.0,0.0,0.0,290205704.0,0.0,35964059.0,18352057.0,27799094.0,13945246.0,903071.0
A000320,노루홀딩스,12,2015,Annual,26926779.0,15535417.0,11391362.0,10109745.0,229341321.0,8166646.0,39046794.0,40674445.0,39046794.0,34873797.0,797.0,0.0,0.0,296813243.0,0.0,26926779.0,15535417.0,26797477.0,13363301.0,1033529.0
A000320,노루홀딩스,12,2016,Annual,81209820.0,15422979.0,65786841.0,69700225.0,295177120.0,7091227.0,82604648.0,24463651.0,82604648.0,61536294.0,19000797.0,0.0,0.0,358239741.0,0.0,81209820.0,15422979.0,38598971.0,64149487.0,829699.0
