Symbol,Name,결산월,회계년,주기,당기순이익률(%),매출총이익률(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),*영업수익/영업비용(%),ROE(세전계속사업이익)(%),자본금지배주주순이익률(%),매출액증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),유형자산구성비율(%),무형자산구성비율(%),*판관비율(%),타인자본비율(%),부채비율(%),현금및현금성자산구성비율(%),총자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),현금흐름/총부채(%),현금흐름/총차입부채(%),현금흐름/영업수익(%),현금흐름/총자본(%),유동비율(%),당좌비율(%),매출채권회전율,재고자산회전율,고정자산회전율,영업현금흐름/투자현금흐름(%),DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,벤포드,분식기업
A037560,LG헬로비전,12,2022,Annual,-2.23,84.98,4.61,27.79,-7.05,104.83,-2.14,-13.44,8.12,-4.12,-8.03,20.92,적전,34.68,11.02,80.37,56.2,128.29,13.48,0.80,1.43,1.83,6.03,15.40,22.17,10.8,19.75,104.12,102.63,7.41,138.89,1.16,-2.5,1.02,1.06,0.94,1.08,0.24,0.94,1.0,-0.09,0,0.0
A102460,이연제약,12,2011,Annual,15.91,63.7,19.59,377.77,384.61,124.37,25.87,306.66,2.92,22.24,10.07,-9.9,-0.52,7.62,5.28,44.1,21.41,27.24,1.17,0.96,3.77,1.30,19.28,66.45,156.93,17.64,22.88,394.48,327.28,,,,-1.53,,,,,,,,0.08,0,0.0
A102460,이연제약,12,2012,Annual,14.86,58.88,18.56,329.07,351.26,122.8,19.55,263.42,-8.05,19.8,90.75,-12.89,-14.1,12.42,6.12,40.31,19.48,24.19,1.44,0.79,3.86,0.99,17.73,65.20,157.66,16.91,16.68,396.58,333.39,2.32,6.36,3.14,-0.96,1.01,1.08,1.51,0.92,0.02,0.91,0.91,-0.01,0,0.0
A102460,이연제약,12,2013,Annual,10.3,57.88,15.89,270.25,283.24,118.89,13.70,175.08,-4.06,11.11,-7.24,-17.87,-33.53,10.14,7.26,41.99,21.3,27.07,0.07,0.65,3.20,0.82,17.01,39.93,81.02,12.48,10.26,361.09,291.76,2.26,5.41,2.08,0.04,1.1,1.02,1.29,0.96,0.01,1.04,1.09,0.1,0,0.0
A102460,이연제약,12,2014,Annual,10.34,56.57,14.92,259.27,233.99,117.53,10.20,179.74,2.2,10.76,4.04,-4.06,2.66,9.84,7.8,41.65,18.69,22.98,1.02,0.61,3.04,0.76,17.38,36.47,75.62,12.0,9.09,419.76,354.8,2.2,5.29,1.8,-2.06,1.02,1.02,1.09,1.02,0.0,0.99,0.88,0.01,0,0.0
A102460,이연제약,12,2015,Annual,9.9,58.5,17.32,307.55,319.60,120.95,11.04,175.78,2.14,40.08,-2.46,18.62,-2.2,7.03,7.15,41.17,16.52,19.79,1.02,0.51,2.90,0.61,17.75,33.23,155.81,11.44,7.02,585.14,478.21,2.19,5.55,1.11,3.34,0.99,0.97,1.91,1.02,0.0,0.99,0.88,0.03,1,0.0
A102460,이연제약,12,2016,Annual,8.78,57.71,11.54,218.06,212.94,113.05,6.92,165.91,6.41,-17.78,2.82,-29.1,-5.61,9.01,2.18,46.17,14.53,17,0.74,0.52,3.31,0.61,18.89,34.39,632.18,10.38,6.37,624.82,512.43,2.3,5.68,1.04,-1.41,0.95,1.01,0.75,1.06,0.0,1.12,0.88,0.02,0,0.0
A102460,이연제약,12,2017,Annual,10.21,57.54,12.67,215.72,220.50,114.51,8.20,173.74,3.62,22.65,9.7,13.77,20.42,7.12,1.57,44.87,24.47,32.4,0.18,0.50,2.48,0.63,17.02,29.31,82.64,11.8,7.47,1044.67,904.54,2.36,5.91,1.14,-0.33,0.97,1.0,1.06,1.04,0.0,0.97,1.68,-0.0,0,0.0
A102460,이연제약,12,2018,Annual,1.09,55.71,2.0,29.34,10.12,102.04,0.38,16.02,-2.58,2.61,171.24,-84.63,-89.59,18.52,1.5,53.71,25.65,34.51,2.9,0.41,1.65,0.55,14.67,4.31,9.26,2.61,1.44,527.98,479.05,2.4,5.79,1.18,1.5,0.94,1.03,0.2,0.97,0.02,1.2,1.05,-0.03,0,0.0
A102460,이연제약,12,2019,Annual,3.76,56.45,5.03,78.97,78.20,105.3,2.94,58.99,6.97,-1.82,90.8,169.21,268.57,39.17,1.72,51.41,19.08,23.58,2.13,0.46,2.02,0.59,15.69,13.90,26.22,6.87,4.05,394.46,321.79,2.82,5.87,1.19,-0.37,0.85,0.99,1.77,1.07,0.01,0.96,0.74,0.07,1,0.0
A102460,이연제약,12,2020,Annual,2.96,55.82,1.27,19.27,50.89,101.29,1.94,44.79,-1.16,3.97,54.64,-75.02,-22.25,52.16,1.34,54.55,27.56,38.04,3.84,0.44,1.86,0.58,15.15,12.04,17.63,6.47,3.73,241.57,183.24,3.08,4.96,0.76,-0.16,0.91,1.01,0.82,0.99,0.02,1.06,1.44,-0.01,0,0.0
A102460,이연제약,12,2021,Annual,3.88,55.63,1.08,17.13,64.83,101.09,2.46,61.42,9.82,6.58,68.24,-6.61,44.03,58.32,0.88,54.55,48.69,94.9,13.96,0.36,0.89,0.60,15.84,6.37,7.52,7.14,4.29,346.93,291.29,3.55,5.21,0.56,-0.1,0.92,1.0,0.67,1.1,0.02,1.0,1.77,-0.02,0,0.0
A102460,이연제약,12,2022,Annual,4.83,53.06,2.89,48.09,74.53,102.97,2.80,80.37,7.87,1.03,20.9,187.94,34.25,69.53,0.87,50.17,48.88,95.63,3.31,0.32,0.66,0.62,16.65,5.10,5.65,7.77,4.85,227.33,164.54,3.74,5.45,0.45,-0.17,0.96,1.05,1.11,1.08,0.01,0.92,1.0,-0.01,0,0.0
A034830,한국토지신탁,12,2011,Annual,31.07,61.18,41.31,23.83,23.81,170.4,23.87,17.92,22.14,18.93,-38.63,흑전,흑전,0.07,0.62,19.86,46.28,86.16,7.48,0.23,0.39,0.58,0.58,12.42,15.44,31.77,18.37,,,,,,33.59,,,,,,,,-0.3,0,0.0
A034830,한국토지신탁,12,2012,Annual,40.46,72.31,50.5,23.51,24.38,202.0,20.63,18.80,-19.28,18.07,37.34,-1.34,5.11,0.08,0.41,21.82,43.88,78.18,4.72,0.22,0.48,0.39,0.47,19.81,25.56,41.14,16.21,,,,,,-0.84,,0.85,,0.81,0.75,1.1,,0.05,0,0.0
A034830,한국토지신탁,12,2013,Annual,31.22,57.66,40.8,26.79,26.92,168.92,19.25,20.47,41.06,18.59,-36.39,13.97,8.86,0.05,0.27,16.86,31.15,45.24,7.33,0.29,0.78,0.47,0.66,24.66,34.08,31.67,14.87,,,,,,-4.66,,1.25,,1.41,0.66,0.77,,-0.04,0,0.0
A034830,한국토지신탁,12,2014,Annual,41.82,78.72,56.39,32.00,31.78,229.29,19.72,23.69,-13.59,12.44,75.28,19.43,15.74,0.1,0.29,22.33,16.77,20.14,6.21,0.27,1.10,0.35,0.57,46.52,78.87,42.22,14.87,,,,,,1.49,,0.73,,0.86,0.74,1.32,,0.05,1,0.0
A034830,한국토지신탁,12,2015,Annual,49.24,89.03,64.27,35.25,35.50,279.9,19.55,27.00,-3.36,12.88,53.43,10.15,13.77,0.12,0.5,24.76,25.59,34.4,3.52,0.24,1.09,0.30,0.55,53.92,107.17,49.46,14.94,,,,,,-0.46,,0.88,,0.97,0.57,1.11,,0.05,0,0.0
A034830,한국토지신탁,12,2016,Annual,68.22,88.4,64.04,45.15,63.01,278.11,29.56,48.05,28.55,21.41,87.45,28.09,78.12,0.16,1.52,24.36,38.15,61.68,2.22,0.22,0.67,0.33,0.70,45.85,64.94,68.43,22.63,,,,,,2.51,,1.01,,1.29,0.28,0.98,,0.25,0,0.0
A034830,한국토지신탁,12,2017,Annual,67.13,91.82,68.46,67.78,87.51,317.08,33.75,66.21,40.43,21.84,-25.04,50.12,38.18,0.09,0.97,23.36,40.59,68.33,3.39,0.23,0.58,0.38,0.99,39.26,50.97,67.19,25.65,,,,,,-2.6,,0.96,,1.4,0.25,0.96,,0.22,0,0.0
A034830,한국토지신탁,12,2018,Annual,62.0,90.9,68.53,73.10,88.28,317.77,28.88,66.19,7.74,14.65,-12.1,7.85,-0.49,0.07,0.49,22.37,40.07,66.86,12.46,0.21,0.52,0.35,1.07,32.19,40.50,62.32,21.74,,,,,,2.15,,1.01,,1.08,0.41,0.96,,0.09,0,0.0
A034830,한국토지신탁,12,2019,Annual,42.34,74.4,46.67,47.26,59.26,187.49,17.54,42.79,-5.06,6.9,413.1,-35.35,-35.16,0.35,0.61,27.73,39.09,64.18,6.48,0.18,0.46,0.30,1.01,20.32,25.59,44.38,13.30,,,,,,-0.08,,1.22,,0.95,0.42,1.24,,0.08,0,0.0
A034830,한국토지신탁,12,2020,Annual,35.86,71.85,39.52,37.16,46.43,165.35,12.99,33.59,-7.14,4.71,894.57,-21.36,-21.36,3.23,0.28,32.33,40.24,67.34,22.97,0.16,0.40,0.26,0.94,15.48,20.63,38.71,10.19,,,,,,-4.85,,1.04,,0.93,0.52,1.17,,-0.17,0,0.0
A034830,한국토지신탁,12,2021,Annual,62.08,76.02,39.69,35.45,74.44,165.82,19.30,55.19,-5.02,11.04,-6.47,-4.61,64.41,2.71,0.24,36.33,40.47,67.98,20.67,0.14,0.34,0.23,0.89,22.65,31.71,66.19,15.33,,,,,,-1.07,,0.95,,0.95,0.12,1.12,,-0.1,1,0.0
A034830,한국토지신탁,12,2022,Annual,11.43,64.91,25.06,21.12,12.37,133.43,3.05,9.54,-5.61,0.01,-13.28,-40.42,-82.62,2.36,0.25,39.86,40.34,67.63,15.8,0.12,0.31,0.21,0.84,4.89,6.89,15.95,3.31,,,,,,-0.49,,1.17,,0.94,0.18,1.1,,-0.0,0,0.0
A226320,잇츠한불,12,2011,Annual,-4.78,56.29,-5.94,,,94.39,,,,,,,,17.84,0.84,62.23,95.33,"2,042.47",2.39,,,,,,,1.71,,69.84,32.91,,,,-0.47,,,,,,,,-0.27,0,0.0
A226320,잇츠한불,12,2012,Annual,7.02,56.84,8.77,69.71,73.83,109.61,191.27,55.78,41.33,520.9,23.89,흑전,흑전,19.76,1.09,48.07,74.1,286.08,5.06,3.27,3.89,20.59,7.95,49.27,"4,740.27",12.67,260.97,97.3,44.97,12.44,9.17,9.85,-1.18,0.78,0.99,0.61,1.41,0.47,0.77,0.78,-0.02,0,0.0
A226320,잇츠한불,12,2013,Annual,12.57,56.16,16.12,N/A(IFRS),N/A(IFRS),119.22,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),12.95,1.13,40.03,62.24,164.81,19.51,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),,16.17,N/A(IFRS),136.2,93.82,16.29,9.81,13.57,-1.52,0.85,1.01,0.38,1.65,0.47,0.83,0.84,-0.2,1,0.0
A226320,잇츠한불,12,2014,Annual,31.56,61.26,40.95,"2,476.52","2,520.48",169.36,223.38,"1,908.28",361.81,699.3,124.27,"1,072.97","1,059.33",4.99,0.76,20.3,48.16,92.9,22.99,2.67,5.31,5.36,60.47,173.51,,32.67,175.07,196.07,181.07,26.99,26.97,33.73,-1.43,0.82,0.92,0.32,4.62,0.35,0.51,0.77,-0.14,0,0.0
A226320,잇츠한불,12,2015,Annual,27.03,61.42,36.1,"2,670.98","2,750.03",156.49,57.96,"1,999.80",27.98,294.86,13.48,12.81,9.61,2.26,0.33,25.32,18.35,22.48,18.84,1.14,4.25,1.56,73.99,121.17,,28.53,44.48,533.46,499.31,23.87,17.63,27.42,-0.37,0.65,1.0,0.78,1.28,0.26,1.25,0.38,0.11,0,0.0
A226320,잇츠한불,12,2016,Annual,20.45,65.45,27.87,"2,015.81","2,196.44",138.64,27.32,787.86,5.33,28.83,378.15,-18.69,-20.32,7.76,13.54,37.58,24.33,32.16,12.93,0.70,3.22,0.90,72.33,42.74,246.84,13.27,11.94,455.25,422.63,19.05,12.15,4.72,-2.99,1.81,0.94,14.87,1.05,0.35,1.48,1.33,0.09,0,0.0
A226320,잇츠한불,12,2017,Annual,17.1,63.21,18.46,581.16,624.59,122.64,11.11,352.28,-24.63,14.99,6.65,-50.07,-36.98,7.94,13.24,44.75,16.56,19.84,9.43,0.45,2.19,0.56,31.48,31.98,204.30,14.6,8.18,459.53,422.44,9.54,7.74,1.83,-0.81,1.72,1.04,1.13,0.75,0.13,1.19,0.68,0.03,0,0.0
A226320,잇츠한불,12,2018,Annual,8.67,60.54,9.3,181.61,237.34,110.25,5.51,75.15,-12.87,1.16,9.17,-56.11,-55.83,9.1,14.26,51.24,11.36,12.81,4.86,0.39,2.78,0.45,19.53,20.44,108.07,7.35,3.33,752.33,674.59,8.11,5.77,1.49,-3.48,0.94,1.04,1.02,0.87,0.13,1.14,0.69,0.03,0,0.0
A226320,잇츠한불,12,2019,Annual,3.67,55.86,6.41,118.50,160.63,106.85,3.71,-43.04,-5.4,0.2,-2.71,-34.75,-59.92,8.79,14.39,49.45,11.81,13.39,3.54,0.38,3.25,0.43,18.47,4.26,8.28,1.31,0.56,680.87,621.12,9.35,5.42,1.38,-0.85,0.87,1.08,1.04,0.95,0.09,0.97,1.04,-0.01,0,0.0
A226320,잇츠한불,12,2020,Annual,-2.39,54.0,2.57,34.25,32.54,102.63,0.76,-129.65,-27.73,-1.56,-12.28,-71.1,적전,8.19,15.41,51.43,7.84,8.5,9.71,0.28,2.83,0.31,13.35,-14.38,-29.81,-5.09,-1.58,947.17,868.26,8.38,4.5,1.02,0.31,1.08,1.03,1.03,0.72,0.09,1.04,0.66,-0.02,0,0.0
A226320,잇츠한불,12,2021,Annual,-4.95,54.42,0.54,6.88,46.75,100.54,1.11,-159.03,-4.24,-2.1,-8.42,-79.9,적지,7.7,15.69,53.88,7.31,7.89,3.87,0.28,3.69,0.30,12.78,-28.07,-77.25,-7.61,-2.30,1063.53,991.05,10.34,5.09,1.02,-0.32,0.8,0.99,1.03,0.96,0.09,1.05,0.93,-0.02,0,0.0
A226320,잇츠한불,12,2022,Annual,2.54,56.13,3.68,43.86,95.18,103.82,2.28,-62.25,-6.75,-0.56,-18.04,537.14,흑전,6.42,15.79,52.45,6.22,6.63,5.48,0.27,3.94,0.29,11.92,-3.65,-11.02,-0.93,-0.26,1247.96,1166.1,11.99,5.59,0.93,0.69,0.91,0.97,1.18,0.93,0.1,0.97,0.85,-0.0,0,0.0
A117580,대성에너지,12,2011,Annual,1.85,11.04,2.35,75.05,76.94,102.4,8.12,59.23,13.13,2.97,5.17,-26.02,-27.57,55.68,0.8,8.69,54.57,120.12,7.67,1.54,2.83,3.37,31.99,11.40,45.74,4.03,13.61,88.15,87.94,,,,-1.07,,,,,,,,-0.03,0,0.0
A117580,대성에너지,12,2012,Annual,1.31,9.95,1.53,54.64,59.02,101.56,6.09,46.53,11.37,1.51,6.38,-27.2,-21.45,53.5,0.67,8.41,58.35,140.09,4.8,1.60,2.82,3.68,35.63,9.85,44.07,3.49,12.82,99.95,99.75,5.18,1768.39,2.76,-0.57,1.03,1.11,1.07,1.11,0.01,0.97,1.07,-0.03,0,0.0
A117580,대성에너지,12,2013,Annual,1.22,9.78,1.25,46.32,53.27,101.27,5.40,45.39,4.05,2.18,4.67,-15.24,-2.44,55.28,0.61,8.53,57.99,138.03,8.79,1.57,2.70,3.76,37.07,9.55,39.94,3.54,13.28,97.01,96.69,5.09,1448.13,2.7,-4.56,0.94,1.02,1.15,1.04,0.01,1.01,0.99,-0.04,0,0.0
A117580,대성에너지,12,2014,Annual,1.19,9.66,1.28,49.69,56.33,101.3,5.60,46.11,4.65,1.62,2.69,7.27,1.59,54.21,0.52,8.38,59.24,145.31,8.67,1.60,2.72,3.86,38.80,9.56,41.17,3.51,13.55,82.71,82.29,5.15,917.06,2.72,-1.39,1.04,1.01,0.95,1.05,0.01,0.98,1.02,-0.04,0,0.0
A117580,대성에너지,12,2015,Annual,1.57,12.43,1.74,55.47,62.86,101.77,6.13,49.92,-17.95,2.3,4.09,11.65,8.25,61.49,0.5,10.69,54.55,120.01,6.48,1.34,2.34,3.10,31.83,10.81,43.20,4.62,14.33,94.88,93.96,4.72,490.85,2.17,-0.65,0.87,0.78,1.05,0.82,0.01,1.28,0.92,-0.03,0,0.0
A117580,대성에너지,12,2016,Annual,1.89,16.2,2.61,70.11,64.00,102.68,6.10,50.85,-15.63,2.49,4.34,26.39,1.86,64.69,0.44,13.59,53.03,112.91,1.29,1.18,2.20,2.56,26.86,12.69,46.57,5.78,14.77,97.06,95.87,4.9,324.5,1.77,-0.79,1.13,0.77,0.75,0.84,0.01,1.27,0.97,-0.05,1,0.0
A117580,대성에너지,12,2017,Annual,1.94,16.42,2.6,72.32,68.96,102.67,6.40,54.00,3.71,2.7,3.21,3.14,6.2,64.34,0.36,13.82,53.52,115.14,1.3,1.21,2.27,2.59,27.85,13.50,53.81,5.96,15.40,78.59,78.12,4.92,410.59,1.79,-1.26,1.08,0.99,0.91,1.04,0.01,1.02,1.01,-0.04,0,0.0
A117580,대성에너지,12,2018,Annual,1.67,16.24,2.07,58.07,56.13,102.12,5.13,46.89,0.65,0.6,2.01,-19.7,-13.16,64.82,0.3,14.17,53.81,116.51,1.01,1.19,2.21,2.56,28.04,13.19,55.93,5.97,15.28,97.98,97.75,4.7,864.55,1.76,-1.2,0.99,1.01,0.94,1.01,0.01,1.02,1.01,-0.05,0,0.0
A117580,대성에너지,12,2019,Annual,1.68,14.77,3.13,88.31,64.18,103.24,5.80,47.39,0.5,1.49,5.48,52.07,1.07,64.12,0.23,11.63,56.04,127.49,1.36,1.15,2.09,2.55,28.18,9.75,38.77,4.67,11.90,91.67,91.38,4.74,1333.48,1.67,-1.23,1.0,1.1,2.16,1.01,0.01,0.82,1.04,-0.03,0,0.0
A117580,대성에너지,12,2020,Annual,1.9,17.42,3.54,95.55,67.33,103.67,5.96,51.39,-4.09,2.59,3.04,8.21,8.42,65.61,0.18,13.89,55.22,123.31,1.82,1.06,1.91,2.39,27.03,9.85,34.16,5.16,12.35,73.14,72.75,4.69,866.35,1.51,-1.0,0.97,0.85,0.97,0.96,0.01,1.19,0.99,-0.01,0,0.0
A117580,대성에너지,12,2021,Annual,1.55,15.95,2.08,58.36,54.11,102.13,4.71,43.32,3.67,0.93,2.46,-38.93,-15.7,63.57,0.14,13.87,57.26,133.97,2.04,1.07,1.90,2.44,28.02,9.18,32.06,4.84,11.81,93.94,93.24,4.73,553.51,1.53,-1.5,1.09,1.09,0.93,1.04,0.01,1.0,1.04,-0.05,1,0.0
A117580,대성에너지,12,2022,Annual,-0.07,11.16,0.09,3.41,-0.74,100.09,-0.06,-2.75,32.51,-1.12,2.78,-94.15,적전,58.14,0.1,11.07,62.4,165.94,1.8,1.29,2.16,3.24,37.12,5.47,23.61,2.54,8.20,88.26,87.73,4.9,576.98,1.96,-1.52,1.06,1.43,1.05,1.33,0.01,0.8,1.09,-0.06,0,0.0
A097230,HJ중공업,12,2011,Annual,-3.35,7.85,3.09,37.23,-34.03,103.19,-4.28,-40.31,-8.72,-4.55,-1.53,-51.88,적지,44.69,1.26,4.75,73.47,276.93,12.14,0.40,0.54,1.51,12.04,0.29,0.41,0.54,0.82,96.33,81.81,,,,-9.91,,,,,,,,0.07,0,0.0
A097230,HJ중공업,12,2012,Annual,-2.09,7.49,2.08,21.92,-17.83,102.12,-2.40,-21.88,-11.83,-8.11,-7.72,-40.85,적지,44.06,1.35,5.42,73.95,283.85,11.11,0.37,0.51,1.42,10.56,1.15,1.53,2.27,3.23,92.89,83.75,9.73,8.72,0.57,-2.12,0.96,1.05,1.0,0.88,0.0,1.14,1.01,0.02,0,0.0
A097230,HJ중공업,12,2013,Annual,-7.52,2.57,-2.75,-23.67,-87.48,97.32,-15.33,-64.30,-0.78,-4.46,-3.21,적전,적지,42.02,1.22,5.32,75.48,307.77,8.84,0.38,0.51,1.51,8.60,-1.69,-2.24,-3.31,-4.99,84.9,66.58,10.82,6.13,0.62,6.08,0.95,2.92,0.76,0.99,0.0,0.98,1.02,0.04,1,0.0
A097230,HJ중공업,12,2014,Annual,-11.9,-0.67,-5.75,-33.80,-74.52,94.56,-19.90,-69.78,-0.36,-4.02,-3.73,적지,적지,41.78,1.06,5.08,75.69,311.31,5.42,0.38,0.51,1.57,5.88,-4.05,-5.62,-7.99,-12.53,93.12,70.06,10.0,4.01,0.65,-1.17,1.22,-3.82,1.06,1.0,0.0,0.96,1.0,0.01,1,1.0
A097230,HJ중공업,12,2015,Annual,-12.8,0.37,-7.29,-43.67,-90.18,93.2,-33.53,-76.69,21.56,-25.11,1.18,적지,적지,47.53,0.94,7.66,79.53,388.51,2.83,0.50,0.65,2.23,5.99,-6.14,-9.03,-9.49,-21.14,67.96,42.76,13.32,4.01,0.85,-7.87,0.54,-1.82,0.67,1.22,0.0,1.51,1.05,-0.08,0,1.0
A097230,HJ중공업,12,2016,Annual,-11.14,2.12,-2.82,-15.23,-60.92,97.26,-30.28,-60.17,-8.17,-22.11,-12.12,적지,적지,45.54,0.82,4.94,82.62,475.29,2.63,0.51,0.63,2.68,5.40,-5.19,-7.49,-8.24,-22.12,85.87,60.27,16.28,3.63,0.88,0.43,0.97,0.17,1.01,0.92,0.0,0.65,1.04,-0.01,0,0.0
A097230,HJ중공업,12,2017,Annual,-16.87,5.17,-0.12,-0.36,-28.09,99.88,-19.93,-52.43,-41.43,-37.1,-25.45,적지,적지,42.61,0.78,5.29,86.28,628.81,3.46,0.35,0.41,2.20,3.11,-4.81,-6.87,-11.67,-25.73,56.89,35.58,11.25,2.38,0.62,1.94,1.37,0.41,1.07,0.59,0.0,1.07,1.04,-0.09,0,0.0
A097230,HJ중공업,12,2018,Annual,-75.6,8.29,3.63,11.63,-1.59,103.77,완전잠식,-242.11,3.05,당기잠식,-64.36,흑전,적지,23.37,0.76,4.66,125.91,완전잠식,8.38,0.49,0.48,완전잠식,3.20,-36.31,-62.06,-75.62,완전잠식,80.41,56.15,14.13,2.76,1.02,-208.02,0.81,0.62,1.11,1.03,0.0,0.88,1.46,-0.13,0,0.0
A097230,HJ중공업,12,2019,Annual,18.8,10.9,5.15,17.71,-4.70,105.43,완전잠식,64.60,-4.07,전기잠식,-3.7,35.93,흑전,24.9,0.29,5.75,90.08,908.28,4.96,0.63,0.57,완전잠식,3.44,11.54,23.42,20.08,완전잠식,70.48,50.77,12.67,3.69,1.49,4.32,1.4,0.76,1.64,0.96,0.0,1.23,0.72,-0.03,0,0.0
A097230,HJ중공업,12,2020,Annual,4.62,7.69,3.04,12.40,3.09,103.14,4.56,18.81,4.12,30.62,-3.09,-38.42,-74.41,27.17,0.3,4.65,85.41,585.57,9.75,0.73,0.83,6.00,4.07,4.79,9.82,5.79,34.73,103.19,87.03,16.72,6.39,1.48,3.62,0.36,1.42,1.08,1.04,0.01,0.81,0.95,-0.1,0,0.0
A097230,HJ중공업,12,2021,Annual,-8.19,-1.2,-6.39,-26.18,-37.87,94.0,-41.93,-33.58,0.63,35,54.92,적전,적전,38.72,0.26,5.18,81.89,452.13,4.96,0.75,0.89,4.54,4.10,-6.29,-13.77,-7.06,-32.02,99.9,84.41,27.89,10.86,1.33,-2.88,1.2,-6.4,0.89,1.01,0.01,1.11,0.96,0.0,0,0.0
A097230,HJ중공업,12,2022,Annual,-2.81,5.4,0.37,1.59,-12.40,100.37,-12.64,-12.05,4.78,-10.88,-30.16,흑전,적지,25.12,0.22,5.03,85.01,566.95,3.98,0.72,0.86,4.38,4.29,-1.45,-3.50,-1.67,-7.33,100.85,86.7,17.66,10.28,1.39,-2.28,1.93,-0.22,0.89,1.05,0.0,0.97,1.04,-0.03,0,0.0
A002150,도화엔지니어링,12,2011,Annual,6.18,100.0,7.32,245.06,273.50,107.9,10.38,206.66,-12.39,3.32,-16.09,-51.07,-50.29,45.8,0.92,92.68,39.28,64.7,16.85,0.81,2.23,1.27,33.46,16.16,32.50,7.24,9.20,222.77,222.77,,,,0.05,,,,,,,,0.06,0,0.0
A002150,도화엔지니어링,12,2012,Annual,-3.08,100.0,0.43,14.26,-0.03,100.43,0.00,-103.42,0.22,-4.07,0.82,-94.18,적전,49.52,0.98,99.57,37.54,60.11,9.06,0.79,2.05,1.28,33.54,-4.15,-7.85,-2.03,-2.59,212.03,212.03,13.97,inf,1.31,-13.43,0.83,1.0,0.93,1.0,0.02,1.07,0.96,0.09,0,0.0
A002150,도화엔지니어링,12,2013,Annual,2.03,100.0,2.51,53.67,56.18,102.58,3.26,43.46,-4.43,0.98,-1.83,464.46,흑전,49.93,1.83,97.49,35.23,54.38,7.52,0.79,2.17,1.24,21.37,7.36,14.55,3.39,4.21,187.45,187.45,17.27,inf,1.27,-3.21,0.73,1.0,1.1,0.96,0.02,0.98,0.94,-0.04,0,0.0
A002150,도화엔지니어링,12,2014,Annual,1.33,100.0,0.84,11.39,23.77,100.84,1.85,18.11,-15.01,-2.19,-0.37,-71.71,-44.45,50.34,1.62,99.16,35.89,55.98,6.96,0.68,1.92,1.06,13.62,6.76,14.57,3.51,3.73,145.21,145.21,16.21,inf,1.02,57.85,1.41,1.0,1.62,0.85,0.02,1.02,1.02,-0.0,0,0.0
A002150,도화엔지니어링,12,2015,Annual,6.47,100.0,1.65,26.92,144.96,101.68,11.01,105.51,19.77,7.49,-0.99,136.4,482.75,53.05,1.5,98.35,26.64,36.32,8.82,0.85,2.71,1.24,16.31,21.31,77.88,7.87,9.76,128.73,128.73,15.07,inf,1.23,0.29,1.14,1.0,0.61,1.2,0.03,0.99,0.74,-0.03,0,0.0
A002150,도화엔지니어링,12,2016,Annual,0.39,100.0,4.58,88.20,90.30,104.8,6.68,7.49,18.07,-1.68,-1.19,227.64,-92.9,53.25,1.35,95.42,26.72,36.47,9.8,1.04,3.91,1.42,19.26,5.89,"1,066.89",1.5,2.14,120.55,120.55,21.28,inf,1.56,-4.06,0.38,1.0,1.12,1.18,0.02,0.97,1.0,0.02,0,0.0
A002150,도화엔지니어링,12,2017,Annual,2.94,100.0,4.14,97.89,91.41,104.32,6.67,69.48,22.85,4.3,2.22,10.99,827.27,51.11,1.22,95.86,28.25,39.37,10.83,1.25,4.55,1.73,23.66,17.22,597.72,3.78,6.53,127.18,127.18,32.71,inf,1.88,-1.59,1.29,1.0,1.0,1.23,0.02,1.0,1.06,0.02,0,0.0
A002150,도화엔지니어링,12,2018,Annual,3.43,100.0,4.3,102.55,106.51,104.49,7.41,81.82,0.88,5.5,-1.1,4.76,17.77,44.18,1.11,95.7,33.83,51.13,13.12,1.14,3.66,1.66,23.87,15.59,385.30,4.26,7.08,126.61,126.61,17.82,inf,1.85,-4.13,2.01,1.0,0.98,1.01,0.02,1.0,1.2,-0.03,0,0.0
A002150,도화엔지니어링,12,2019,Annual,3.37,100.0,5.24,160.55,134.02,105.53,9.01,103.10,28.24,1.54,1.37,56.56,26.01,41.17,1.01,94.76,38.24,61.92,16.96,1.32,3.64,2.06,30.61,15.09,468.53,4.15,8.54,121.7,121.7,23.02,inf,2.28,-3.64,0.38,1.0,1.11,1.28,0.02,0.99,1.13,-0.03,0,0.0
A002150,도화엔지니어링,12,2020,Annual,3.1,100.0,4.18,142.41,140.65,104.36,9.31,105.80,11.39,1.69,18.02,-11.3,2.62,43.99,1.28,95.82,43.14,75.86,15.36,1.34,3.27,2.26,34.10,12.69,142.67,3.88,8.75,125.71,125.71,38.61,inf,2.39,-0.7,0.93,1.0,0.68,1.11,0.02,1.01,1.13,0.0,1,0.0
