Symbol,Name,결산월,회계년,주기,영업이익(천원),이자비용(천원),유동자산(천원),유동부채(천원),당좌자산(천원),매출액(천원),매출채권(천원),매출원가(천원),재고자산(천원),총자본(천원),총부채(천원),유형자산(천원),총자산(천원),판매비와관리비(천원),당기순이익(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),유무형자산상각비(천원),비유동자산(천원),세전계속사업이익(천원),투자활동으로인한현금흐름(천원)
A227840,현대코퍼레이션홀딩스,12,2018,Annual,7895717.0,0.0,97626015.0,20356974.0,56736240.0,165419713.0,4309172.0,141765754.0,40889775.0,168272488.0,20526681.0,4372570.0,188799168.0,15758242.0,3734854.0,169706.0,-128512.0,242807.0,91173154.0,7028695.0,-2439764.0
A227840,현대코퍼레이션홀딩스,12,2019,Annual,9283406.0,47293.0,111052684.0,40301578.0,63928715.0,183922453.0,3704963.0,156573991.0,47123969.0,179474083.0,61945264.0,6960656.0,241419346.0,18065056.0,9708952.0,21643685.0,-763608.0,579061.0,130366663.0,13758332.0,9416185.0
A227840,현대코퍼레이션홀딩스,12,2020,Annual,10102433.0,109013.0,86387368.0,18128066.0,56863402.0,151595479.0,7485690.0,125699497.0,29523966.0,176947423.0,39971352.0,9448826.0,216918776.0,15793549.0,17633690.0,21843286.0,966059.0,915697.0,130531408.0,24247507.0,-2861314.0
A227840,현대코퍼레이션홀딩스,12,2021,Annual,8146425.0,109783.0,80586176.0,27130829.0,51389859.0,130441768.0,9083447.0,104251347.0,29196317.0,202184598.0,48800192.0,12916774.0,250984791.0,18043997.0,11955288.0,21669363.0,13527659.0,656423.0,170398614.0,19711486.0,-23932087.0
A227840,현대코퍼레이션홀딩스,12,2022,Annual,14277071.0,949628.0,91593519.0,21605297.0,54575650.0,164345781.0,6239978.0,127923415.0,37017869.0,224176322.0,71951244.0,16495189.0,296127566.0,22145295.0,33344310.0,50345947.0,6836385.0,823717.0,204534048.0,34875100.0,-27859522.0
A078000,텔코웨어,12,2011,Annual,4355330.0,0.0,74899529.0,20987205.0,73288871.0,54875363.0,15341269.0,36098223.0,1610658.0,89217979.0,22743638.0,16994049.0,111961617.0,14421810.0,5552885.0,1756433.0,15119279.0,280229.0,37062088.0,6222087.0,-2624721.0
A078000,텔코웨어,12,2012,Annual,7173823.0,0.0,71782348.0,21988279.0,70709931.0,62267722.0,19853245.0,41171751.0,1072417.0,85764297.0,24644304.0,17325756.0,110408601.0,13922148.0,6773394.0,2656025.0,7173043.0,267704.0,38626253.0,8169056.0,-7329996.0
A078000,텔코웨어,12,2013,Annual,13096153.0,0.0,81610451.0,28086518.0,81448761.0,65775731.0,8672791.0,37634348.0,161690.0,96487253.0,30943677.0,23240960.0,127430930.0,15045229.0,10839720.0,2857159.0,32731582.0,287009.0,45820479.0,12740608.0,-7278233.0
A078000,텔코웨어,12,2014,Annual,8015193.0,0.0,71710583.0,11691404.0,71710583.0,50641871.0,13475877.0,30874965.0,0.0,100154054.0,15334984.0,24704455.0,115489037.0,11751713.0,7610954.0,3643579.0,-10987439.0,293539.0,43778455.0,9327870.0,1971578.0
A078000,텔코웨어,12,2015,Annual,8406892.0,0.0,78748125.0,12069630.0,78268932.0,59369782.0,6506710.0,39741630.0,479193.0,104518484.0,15074899.0,24276913.0,119593383.0,11221260.0,7786158.0,3005268.0,16265941.0,294418.0,40845258.0,9106982.0,-9110264.0
A078000,텔코웨어,12,2016,Annual,4619492.0,0.0,76239695.0,8266267.0,76239695.0,40894146.0,3548149.0,24350494.0,0.0,105276474.0,10727997.0,23678015.0,116004471.0,11924161.0,4503624.0,2461730.0,4616482.0,320494.0,39764776.0,5588685.0,14799474.0
A078000,텔코웨어,12,2017,Annual,5210423.0,0.0,83938441.0,8748060.0,83938441.0,41401581.0,2070228.0,25172608.0,0.0,107841955.0,11308802.0,23153040.0,119150756.0,11018550.0,5300434.0,2560742.0,9821088.0,334253.0,35212316.0,5940959.0,-13617960.0
A078000,텔코웨어,12,2018,Annual,6032672.0,0.0,90832630.0,12197916.0,90832630.0,42145350.0,4845322.0,24640430.0,0.0,110730691.0,15092753.0,22771588.0,125823445.0,11472247.0,6343551.0,2894838.0,8293797.0,349248.0,34990815.0,7500407.0,-13551418.0
A078000,텔코웨어,12,2019,Annual,3363860.0,33720.0,70535048.0,14588532.0,70535048.0,41789353.0,10624041.0,27764551.0,0.0,111098080.0,16275857.0,22244744.0,127373937.0,10660942.0,4283361.0,1687325.0,-608517.0,435698.0,56838889.0,5015325.0,-8250007.0
A078000,텔코웨어,12,2020,Annual,546070.0,32837.0,82293405.0,11652007.0,82293405.0,36401943.0,9320329.0,24342274.0,0.0,110013356.0,13083158.0,24758080.0,123096514.0,11513599.0,1867186.0,1431151.0,326289.0,480928.0,40803109.0,1904633.0,-8691195.0
A078000,텔코웨어,12,2021,Annual,1154359.0,21846.0,78276342.0,11088759.0,78276342.0,34822430.0,2171077.0,20803346.0,0.0,109384757.0,12790697.0,24225289.0,122175454.0,12864725.0,1810716.0,1701938.0,9864304.0,450174.0,43899112.0,1833592.0,6477984.0
A078000,텔코웨어,12,2022,Annual,2855339.0,63322.0,88389298.0,17895878.0,87964592.0,42568935.0,4962146.0,25349159.0,424706.0,111521034.0,20552807.0,23610291.0,132073841.0,14364437.0,3869097.0,2656929.0,7330327.0,431363.0,43684543.0,4569551.0,-2149857.0
A004720,팜젠사이언스,12,2011,Annual,-4078564.0,1431520.0,31550494.0,21676687.0,25526994.0,27911913.0,18698869.0,12628059.0,6023500.0,18691447.0,24132351.0,7321719.0,42823798.0,19362418.0,-8846737.0,2455665.0,2893280.0,269276.0,11273304.0,-8689834.0,3281679.0
A004720,팜젠사이언스,12,2012,Annual,-5031041.0,902265.0,32447305.0,13695152.0,26735796.0,30291621.0,18406638.0,14002458.0,5711509.0,25903906.0,16709724.0,7124824.0,42613631.0,21320204.0,-5326181.0,3014573.0,-3975637.0,273857.0,10166325.0,-5277688.0,1325944.0
A004720,팜젠사이언스,12,2013,Annual,-3430916.0,383969.0,30679777.0,12052961.0,22887554.0,38971053.0,19184160.0,17017802.0,7792223.0,23834384.0,15494661.0,6415451.0,39329045.0,25384166.0,-3779193.0,3441699.0,-4204856.0,262306.0,8649268.0,-3859727.0,-443682.0
A004720,팜젠사이언스,12,2014,Annual,-3609964.0,860294.0,33794965.0,17680832.0,23804839.0,44203012.0,16997360.0,20323270.0,9990126.0,20116141.0,21927091.0,5938748.0,42043232.0,27489706.0,-4620659.0,4246259.0,-2016894.0,263050.0,8248267.0,-4645206.0,-1802522.0
A004720,팜젠사이언스,12,2015,Annual,4524306.0,662343.0,38196176.0,12804663.0,29475149.0,60405445.0,18878893.0,28048395.0,8721027.0,28658358.0,17791291.0,5949874.0,46449650.0,27832744.0,2083070.0,4986628.0,3621573.0,252995.0,8253473.0,2132505.0,-3883220.0
A004720,팜젠사이언스,12,2016,Annual,4835179.0,510658.0,53087056.0,21853365.0,40252273.0,71545613.0,16148507.0,31568982.0,12834783.0,36407621.0,27892704.0,8348152.0,64300325.0,35141452.0,3470531.0,6039339.0,7754656.0,207718.0,11213268.0,4502012.0,-15824035.0
A004720,팜젠사이언스,12,2017,Annual,6010943.0,124201.0,55321867.0,10085564.0,43387493.0,79894497.0,19654236.0,38642372.0,11934373.0,51054338.0,17426086.0,8839475.0,68480423.0,35241181.0,4433382.0,7340522.0,1837763.0,245248.0,13158557.0,6079298.0,-2004699.0
A004720,팜젠사이언스,12,2018,Annual,4985932.0,246204.0,80954729.0,32967644.0,68952867.0,89101640.0,19400098.0,42899758.0,12001862.0,56847516.0,41345912.0,8618300.0,98193428.0,41215950.0,4495677.0,8378268.0,4215582.0,297863.0,17238700.0,3892561.0,-9283064.0
A004720,팜젠사이언스,12,2019,Annual,1187320.0,1475295.0,50615111.0,30339989.0,36834942.0,95137669.0,19386482.0,44737880.0,13780169.0,56246145.0,43788770.0,15595267.0,100034914.0,49212468.0,235996.0,13448781.0,2523396.0,1035721.0,49419803.0,404179.0,-10954963.0
A004720,팜젠사이언스,12,2020,Annual,-669905.0,289550.0,74900840.0,37687817.0,58481187.0,96614310.0,21404052.0,43015223.0,16419653.0,83569969.0,51973965.0,17214389.0,135543934.0,54268993.0,9124059.0,14286148.0,2675612.0,1241359.0,60643094.0,11209290.0,-7720668.0
A004720,팜젠사이언스,12,2021,Annual,-5037919.0,1721470.0,77378929.0,71121630.0,62154217.0,109866067.0,19856779.0,49063066.0,15224712.0,126932260.0,93391563.0,34901624.0,220323823.0,65840920.0,32414423.0,22269932.0,7784093.0,1394924.0,142944894.0,41949485.0,-30385446.0
A004720,팜젠사이언스,12,2022,Annual,7472364.0,3508941.0,70540861.0,68185323.0,49640665.0,150930715.0,28037445.0,69628645.0,20900197.0,207115594.0,110275883.0,42443807.0,317391477.0,73829706.0,70058186.0,42090560.0,-1286177.0,1702591.0,246850616.0,89960300.0,-15284385.0
A003480,한진중공업홀딩스,12,2011,Annual,31020000.0,3036000.0,415798000.0,432389000.0,413998000.0,1057551000.0,201036000.0,944165000.0,1800000.0,1301275000.0,679460000.0,758356000.0,1980735000.0,82366000.0,-9562000.0,247071000.0,29450000.0,12863000.0,1564937000.0,1020000.0,-202994000.0
A003480,한진중공업홀딩스,12,2012,Annual,23480000.0,4263000.0,502699000.0,462537000.0,500608000.0,1139471000.0,230441000.0,1026053000.0,2091000.0,1285456000.0,1029833000.0,1064385000.0,2315289000.0,89938000.0,-8169000.0,567296000.0,38769000.0,13464000.0,1812590000.0,4791000.0,-404175000.0
A003480,한진중공업홀딩스,12,2013,Annual,24469000.0,11748000.0,418898000.0,504890000.0,417113000.0,1198416000.0,225785000.0,1085477000.0,1785000.0,1189242000.0,1342276000.0,1440711000.0,2531518000.0,88470000.0,-81736000.0,837386000.0,12821000.0,14057000.0,2112620000.0,-75693000.0,-426332000.0
A003480,한진중공업홀딩스,12,2014,Annual,23013000.0,44175000.0,456871000.0,569946000.0,453710000.0,1520058000.0,263901000.0,1407377000.0,3161000.0,1107308000.0,1614895000.0,1638255000.0,2722203000.0,89668000.0,-135021000.0,1044949000.0,50230000.0,15072000.0,2265332000.0,-128516000.0,-169283000.0
A003480,한진중공업홀딩스,12,2015,Annual,8992000.0,55095000.0,453733000.0,643787000.0,449716000.0,275196000.0,201343000.0,235095000.0,4017000.0,937080000.0,1648676000.0,1621279000.0,2585756000.0,31109000.0,-164328000.0,1004889000.0,58760000.0,1101000.0,2132023000.0,-120015000.0,-67940000.0
A003480,한진중공업홀딩스,12,2016,Annual,16795000.0,52714000.0,458650000.0,639596000.0,454724000.0,968254000.0,187955000.0,879012000.0,3926000.0,654993000.0,1622526000.0,1591984000.0,2277519000.0,72447000.0,-291096000.0,982930000.0,26922000.0,15523000.0,1818869000.0,-305180000.0,6451000.0
A003480,한진중공업홀딩스,12,2017,Annual,24327000.0,52831000.0,327757000.0,608397000.0,323480000.0,906723000.0,189542000.0,803321000.0,4277000.0,428977000.0,1489671000.0,1521520000.0,1918648000.0,79075000.0,-159629000.0,881274000.0,35046000.0,15622000.0,1590891000.0,-112631000.0,34068000.0
A003480,한진중공업홀딩스,12,2018,Annual,32353000.0,54673000.0,357667000.0,486807000.0,355030000.0,946003000.0,172395000.0,833099000.0,2637000.0,367046000.0,1506557000.0,1469407000.0,1873603000.0,80551000.0,-270000.0,1019750000.0,57164000.0,16169000.0,1515936000.0,40382000.0,-58991000.0
A003480,한진중공업홀딩스,12,2019,Annual,38422000.0,50906000.0,353502000.0,625262000.0,352811000.0,877642000.0,174869000.0,760933000.0,691000.0,360475000.0,1500188000.0,1461805000.0,1860663000.0,78287000.0,30355000.0,874926000.0,67014000.0,17734000.0,1507161000.0,32683000.0,-53926000.0
A003480,한진중공업홀딩스,12,2020,Annual,50389000.0,50077000.0,333600000.0,550186000.0,332696000.0,795207000.0,157050000.0,665936000.0,904000.0,356585000.0,1480600000.0,1420846000.0,1837185000.0,78882000.0,-3605000.0,930414000.0,78032000.0,18082000.0,1503585000.0,1361000.0,-69332000.0
A003480,한진중공업홀딩스,12,2021,Annual,44589000.0,43371000.0,379459000.0,558145000.0,378237000.0,888034000.0,191625000.0,761516000.0,1222000.0,348600000.0,1489201000.0,1408957000.0,1837801000.0,81929000.0,-7510000.0,931056000.0,107764000.0,18518000.0,1458342000.0,-5769000.0,74824000.0
A003480,한진중공업홀딩스,12,2022,Annual,37130000.0,36706000.0,555839000.0,775535000.0,554861000.0,1440144000.0,320470000.0,1313569000.0,978000.0,366779000.0,1629209000.0,1390573000.0,1995988000.0,89445000.0,14935000.0,853674000.0,122158000.0,18949000.0,1440149000.0,17894000.0,-64248000.0
A011150,CJ씨푸드,12,2011,Annual,5932854.0,0.0,32314234.0,40747119.0,17235842.0,135743012.0,16015792.0,110011106.0,15078392.0,33421151.0,47942613.0,40934100.0,81363764.0,19799053.0,4066803.0,7195493.0,2326153.0,347591.0,49049531.0,4897974.0,-7032119.0
A011150,CJ씨푸드,12,2012,Annual,6405562.0,0.0,34904104.0,40165613.0,16388284.0,166841031.0,14311779.0,136422355.0,18515820.0,39019691.0,45000536.0,40346445.0,84020228.0,24013114.0,5695522.0,4834923.0,7266659.0,195498.0,49116123.0,5762345.0,-2041717.0
A011150,CJ씨푸드,12,2013,Annual,7199121.0,0.0,31918955.0,31642331.0,16633312.0,154321665.0,13169521.0,121887955.0,15285642.0,44523744.0,36742740.0,40084632.0,81266483.0,25234590.0,6411522.0,5100409.0,9884261.0,132296.0,49347529.0,8061012.0,-3075710.0
A011150,CJ씨푸드,12,2014,Annual,6455900.0,315936.0,48939938.0,48407226.0,26835610.0,156340142.0,25283415.0,123137433.0,22104328.0,47332885.0,53865255.0,43180926.0,101198140.0,26746809.0,3272646.0,5458029.0,-8423424.0,118280.0,52258202.0,4433943.0,-3435782.0
A011150,CJ씨푸드,12,2015,Annual,5645835.0,372454.0,19831749.0,37549660.0,5458893.0,161716628.0,3220109.0,128862155.0,14372855.0,50019244.0,43591128.0,64453196.0,93610372.0,27208639.0,2552395.0,6041468.0,31200322.0,157426.0,73778624.0,4608769.0,-20976406.0
A011150,CJ씨푸드,12,2016,Annual,5858131.0,491107.0,41525711.0,58602442.0,19157379.0,173737758.0,17387561.0,138331321.0,22368332.0,55284424.0,64456088.0,67236266.0,119740511.0,29548306.0,5372999.0,5853646.0,-5469801.0,247441.0,78214800.0,5577867.0,-8421955.0
A011150,CJ씨푸드,12,2017,Annual,6558692.0,668073.0,35171386.0,54424568.0,17607017.0,164629715.0,14875796.0,131484086.0,17564369.0,60053860.0,60161191.0,74051222.0,120215051.0,26586936.0,4590049.0,5736623.0,15614971.0,239205.0,85043665.0,5883765.0,-11099808.0
A011150,CJ씨푸드,12,2018,Annual,4134079.0,866129.0,41144155.0,58921963.0,18891221.0,150703085.0,4022436.0,132400103.0,22252934.0,61766968.0,64748289.0,72998159.0,126515257.0,14168904.0,2154614.0,5826326.0,-1044998.0,311318.0,85371102.0,3008118.0,-6903416.0
A011150,CJ씨푸드,12,2019,Annual,3700345.0,999381.0,38296401.0,57396298.0,15885782.0,149168950.0,2161634.0,130911253.0,22410620.0,64352457.0,62991686.0,75662717.0,127344142.0,14557352.0,1827958.0,5595388.0,7282741.0,351499.0,89047741.0,2718029.0,-4656709.0
A011150,CJ씨푸드,12,2020,Annual,3962856.0,667343.0,46306337.0,43728866.0,18567848.0,149049674.0,1886565.0,130486555.0,27738489.0,65859519.0,69472863.0,73428644.0,135332382.0,14600263.0,2105552.0,25743997.0,3449077.0,382618.0,89026045.0,3227039.0,-5006200.0
A011150,CJ씨푸드,12,2021,Annual,4499170.0,610475.0,51224078.0,40773011.0,34478387.0,162142952.0,2571190.0,140111856.0,16745691.0,67111675.0,66278140.0,57953480.0,133389814.0,17531926.0,2204339.0,25505129.0,10911065.0,364254.0,82165736.0,2681834.0,-2437292.0
A011150,CJ씨푸드,12,2022,Annual,4135028.0,796272.0,60241893.0,63686192.0,40344157.0,152701472.0,2981683.0,131165862.0,19897736.0,75689279.0,67719807.0,54722240.0,143409087.0,17400582.0,7419861.0,4033615.0,-905718.0,399147.0,83167194.0,6675009.0,2360886.0
A009190,대양금속,12,2011,Annual,-23938942.0,0.0,123223961.0,175414798.0,72501988.0,146313431.0,32750198.0,155905791.0,50721972.0,30463239.0,183068922.0,67781277.0,213532161.0,14346583.0,-64301573.0,7654124.0,8131017.0,141491.0,90308200.0,-56230086.0,11015814.0
A009190,대양금속,12,2012,Annual,-29215302.0,13564721.0,47723358.0,34401920.0,26028144.0,105129341.0,16336754.0,120729510.0,21695214.0,17397073.0,88059961.0,57279148.0,105457033.0,13615133.0,-71375108.0,53658041.0,10824382.0,123087.0,57733676.0,-69750837.0,19216218.0
A009190,대양금속,12,2013,Annual,-4107540.0,6245180.0,52033175.0,21719541.0,25759923.0,113651899.0,19927156.0,112222995.0,26273253.0,19759252.0,81730047.0,49221121.0,101489299.0,5536445.0,-10008188.0,60010506.0,7046169.0,57659.0,49456124.0,-10115223.0,5351525.0
A009190,대양금속,12,2014,Annual,-10506718.0,5750252.0,57691316.0,96781253.0,29249451.0,122339495.0,26756804.0,123790310.0,28441865.0,5262572.0,99646363.0,46927798.0,104908934.0,9055903.0,-18097262.0,2865110.0,-8685986.0,47230.0,47217618.0,-18110268.0,-2149451.0
A009190,대양금속,12,2015,Annual,-6828255.0,6888491.0,56724298.0,82996209.0,30931404.0,121554021.0,24198544.0,121914803.0,25792895.0,12130951.0,86404787.0,41437113.0,98535738.0,6467473.0,-17855155.0,3408579.0,-9114929.0,60310.0,41811440.0,-17855155.0,-1696182.0
A009190,대양금속,12,2016,Annual,9842031.0,5938024.0,63020118.0,79633769.0,31496796.0,146247517.0,25404580.0,129695740.0,31523322.0,16524848.0,83574411.0,36707285.0,100099259.0,6709746.0,4633576.0,3940642.0,7861893.0,70309.0,37079140.0,4633576.0,-579360.0
A009190,대양금속,12,2017,Annual,12949438.0,3656867.0,62185067.0,62450662.0,31860617.0,172877205.0,20297356.0,152880461.0,30324450.0,25993344.0,69916964.0,33451520.0,95910308.0,7047305.0,9876011.0,7466302.0,22984516.0,65624.0,33725241.0,9876011.0,-1105405.0
A009190,대양금속,12,2018,Annual,7524766.0,2724496.0,60642377.0,53500171.0,30097009.0,165044206.0,19600521.0,154126776.0,30545368.0,31675524.0,60632888.0,31421472.0,92308411.0,3392664.0,5565699.0,7132717.0,8961589.0,60899.0,31666034.0,5565699.0,-1361453.0
A009190,대양금속,12,2019,Annual,3243352.0,2795801.0,60869435.0,21044735.0,35009666.0,151597696.0,23818930.0,144129271.0,25859768.0,66728573.0,23791779.0,29392402.0,90520352.0,4225074.0,3471573.0,2747044.0,3342133.0,221700.0,29650917.0,3426231.0,-1234109.0
A009190,대양금속,12,2020,Annual,1063435.0,795720.0,81315705.0,31364057.0,51380793.0,140495484.0,24998921.0,134252781.0,29934912.0,75765738.0,40491316.0,31092007.0,116257053.0,5179267.0,-651416.0,9127259.0,8716002.0,289294.0,34941349.0,-691604.0,-15679450.0
A009190,대양금속,12,2021,Annual,15188009.0,1567368.0,116945914.0,43524877.0,80843259.0,203423902.0,42936762.0,181231876.0,36102655.0,99577457.0,57964910.0,32471467.0,157542367.0,7004017.0,15243418.0,14440034.0,-5352047.0,556358.0,40596453.0,16655718.0,-11092692.0
A009190,대양금속,12,2022,Annual,13712413.0,4903727.0,148466664.0,106391763.0,92089742.0,254967649.0,49469674.0,229128528.0,56376923.0,174499069.0,226378022.0,115454139.0,400877091.0,12126708.0,9266192.0,119986259.0,13126903.0,693265.0,252410427.0,10237508.0,-112559555.0
A101140,인바이오젠,12,2011,Annual,327723.0,218718.0,10215626.0,4259527.0,6295059.0,11946874.0,4915670.0,8210284.0,3920567.0,5804679.0,4704737.0,64291.0,10509416.0,3408867.0,794544.0,445210.0,-5582068.0,58016.0,293790.0,794544.0,-2877.0
A101140,인바이오젠,12,2012,Annual,-1213666.0,96354.0,8287438.0,3453232.0,3676984.0,10168487.0,3166116.0,7848280.0,4610454.0,4526045.0,3932027.0,36843.0,8458072.0,3533873.0,-1368782.0,478794.0,369980.0,58061.0,170634.0,-1368782.0,-4205.0
A101140,인바이오젠,12,2013,Annual,-1284367.0,51449.0,9767442.0,3305322.0,4822890.0,7966362.0,2702741.0,6397471.0,4944552.0,3670110.0,6333983.0,108242.0,10004093.0,2853258.0,-1380321.0,3028661.0,-1132493.0,45510.0,236652.0,-1380321.0,-605350.0
A101140,인바이오젠,12,2014,Annual,-1275968.0,264958.0,6890260.0,2469168.0,3209957.0,11762124.0,2352264.0,10035296.0,3680304.0,4124318.0,2985457.0,99599.0,7109775.0,3002796.0,-1612376.0,516289.0,-695947.0,40387.0,219515.0,-1612376.0,517481.0
A101140,인바이오젠,12,2015,Annual,-4947476.0,4137.0,14336516.0,3436003.0,10433475.0,8864991.0,3101225.0,9219853.0,3903041.0,7799700.0,6759207.0,182995.0,14558906.0,4592614.0,-5686229.0,3323204.0,-10958170.0,51588.0,222391.0,-5686229.0,-133695.0
A101140,인바이오젠,12,2016,Annual,-2131835.0,54427.0,12237669.0,5869283.0,9358014.0,11545263.0,2397808.0,9916031.0,2879655.0,5751446.0,6624117.0,124846.0,12375563.0,3761067.0,-2255875.0,754834.0,344747.0,51574.0,137894.0,-2255875.0,8982.0
A101140,인바이오젠,12,2017,Annual,-1531488.0,20809.0,13317824.0,1317297.0,12251388.0,7076786.0,1474677.0,6581911.0,1066436.0,11324401.0,2065136.0,61065.0,13389537.0,2026362.0,-1210953.0,747839.0,-426439.0,48742.0,71713.0,-1210953.0,-4308648.0
A101140,인바이오젠,12,2018,Annual,921474.0,0.0,23956644.0,636380.0,22228934.0,7566169.0,1379884.0,6758625.0,1727711.0,23351988.0,968800.0,26496.0,24320788.0,-113931.0,1664029.0,332420.0,-1698857.0,34569.0,364144.0,1477029.0,-15889310.0
A101140,인바이오젠,12,2019,Annual,-2249168.0,4262425.0,32684893.0,24302643.0,30555640.0,9795203.0,2160486.0,8723423.0,2129253.0,65996478.0,24922912.0,277295.0,90919390.0,3320948.0,13123922.0,620270.0,-3827875.0,254918.0,58234497.0,13123922.0,-55041988.0
A101140,인바이오젠,12,2020,Annual,-5259525.0,6233107.0,85847444.0,18132844.0,84833919.0,10217712.0,4854033.0,9405652.0,1013525.0,77906278.0,18974863.0,561568.0,96881140.0,6071584.0,-45077565.0,842019.0,-8032820.0,443419.0,11033696.0,-45218379.0,-5865736.0
