Symbol,Name,상장연도,결산월,회계년,주기,당기순이익률(%),매출총이익률(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),*영업수익/영업비용(%),ROE(세전계속사업이익)(%),자본금지배주주순이익률(%),매출액증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),유형자산구성비율(%),무형자산구성비율(%),*판관비율(%),타인자본비율(%),부채비율(%),현금및현금성자산구성비율(%),총자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),현금흐름/총부채(%),현금흐름/영업수익(%),현금흐름/총자본(%),유동비율(%),당좌비율(%),매출채권회전율,재고자산회전율,고정자산회전율,영업현금흐름/투자현금흐름(%),DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,벤포드,분식기업
A011700,한신기계,1987,12,2013,Annual,8.95,20.01,10.04,43.7,47.22,111.17,13.76,38.93,3.52,14.77,-0.01,35.05,25.86,16.46,1.32,9.96,28.65,40.16,4.41,0.9,3.05,1.27,4.35,28.5,9.33,11.82,297.6,195.52,3.79,3.28,4.33,-1.45,0.93,0.87,1.12,1.04,0.01,1.03,0.95,-0.03,0,0.0
A011700,한신기계,1987,12,2014,Annual,10.16,21.38,11.79,47.43,52.88,113.37,13.79,40.86,-7.54,9.09,-1.06,8.56,4.98,15.54,1.0,9.58,25.71,34.62,7.94,0.76,2.81,1.05,4.02,29.71,10.56,11.07,344.57,240.34,3.63,2.94,3.96,-2.48,1.04,0.94,0.93,0.92,0.01,0.96,0.9,0.01,0,0.0
A011700,한신기계,1987,12,2015,Annual,10.05,24.79,11.91,46.05,48.55,113.52,11.62,38.85,-3.89,8.8,38.59,-2.92,-4.94,20.47,0.95,12.88,23.2,30.21,18.67,0.7,2.86,0.93,3.87,30.03,10.49,9.71,351.05,247.04,3.1,2.97,3.29,0.2,1.34,0.86,1.02,0.96,0.01,1.34,0.9,0.06,0,0.0
A011700,한신기계,1987,12,2016,Annual,9.84,23.79,13.84,53.53,54.78,116.07,12.02,38.03,0.02,9.41,12.33,16.24,-2.11,22.23,0.68,9.94,18.75,23.07,21.6,0.67,3.2,0.85,3.87,32.97,10.29,8.73,498.13,382.65,2.78,3.37,2.74,-0.96,0.98,1.04,0.94,1.0,0.01,0.77,0.81,0.03,0,0.0
A011700,한신기계,1987,12,2017,Annual,8.34,22.13,11.05,38.25,37.12,112.42,7.75,28.87,-10.48,1.06,2.98,-28.54,-24.08,24.12,1.65,11.08,13.5,15.6,18.19,0.61,3.74,0.72,3.46,33.67,9.0,6.5,737.49,569.59,2.49,3.58,2.3,-21.32,1.14,1.08,1.07,0.9,0.01,1.11,0.72,0.1,0,0.0
A011700,한신기계,1987,12,2018,Annual,6.28,21.22,9.02,29.64,27.35,109.92,5.62,20.62,-5.1,2.2,-4.41,-22.51,-28.57,22.96,1.43,12.2,11.97,13.6,15.31,0.59,4.63,0.67,3.28,32.6,7.05,4.76,838.68,671.31,2.19,3.81,2.12,-0.83,1.2,1.04,1.57,0.95,0.01,1.1,0.89,0.02,0,0.0
A011700,한신기계,1987,12,2019,Annual,3.06,17.2,4.11,13.37,13.34,104.29,2.69,9.96,-1.01,1.45,26.64,-54.88,-51.72,28.05,1.3,13.09,13.82,16.04,8.18,0.57,4.43,0.66,3.25,17.17,3.88,2.55,585.29,433.41,2.03,3.62,1.84,-0.25,1.02,1.23,1.13,0.99,0.01,1.07,1.15,0.0,0,0.0
A011700,한신기계,1987,12,2020,Annual,6.7,19.77,7.5,23.89,27.64,108.11,5.49,21.33,-2.12,1.68,-7.06,78.61,114.24,25.73,1.02,12.26,13.52,15.63,11.57,0.55,3.99,0.63,3.18,31.96,8.0,5.06,682.99,523.93,1.96,3.31,1.66,-9.92,1.04,0.87,1.08,0.98,0.01,0.94,0.98,-0.02,1,0.0
A011700,한신기계,1987,12,2021,Annual,7.52,20.79,9.49,31.81,33.81,110.49,6.51,25.2,5.28,4.52,7.63,33.17,18.12,26.07,0.58,11.3,14.92,17.53,9.74,0.55,3.89,0.65,3.35,34.18,8.79,5.67,636.76,481.88,2.02,3.4,1.75,-0.44,0.97,0.95,0.86,1.05,0.02,0.92,1.1,0.04,1,0.0
A011700,한신기계,1987,12,2022,Annual,-8.45,6.88,-7.31,-25.25,-35.88,93.19,-6.5,-29.18,3.08,8.0,-3.34,-179.37,-215.8,22.03,0.86,14.19,19.68,24.5,13.49,0.52,2.96,0.63,3.45,-21.04,-7.11,-4.45,336.35,278.21,1.94,3.78,1.52,0.24,1.09,3.02,2.65,1.03,0.02,1.26,1.32,-0.01,1,0.0
A018880,한온시스템,1996,12,2012,Annual,6.71,16.05,8.47,579.99,641.68,109.26,25.17,433.89,10.29,12.13,-0.86,14.39,4.92,29.31,6.89,7.57,35.66,55.43,17.95,1.71,4.68,2.68,68.44,44.05,9.42,25.28,187.31,157.71,6.05,17.46,4.21,-2.17,1.05,1.02,0.9,1.1,0.02,0.92,0.96,0.01,0,0.0
A018880,한온시스템,1996,12,2013,Annual,6.01,16.64,7.01,681.03,743.15,107.53,26.63,555.25,42.05,7.1,47.98,17.42,27.31,32.83,5.28,9.63,47.84,91.7,11.74,2.0,4.7,3.48,97.22,41.47,8.83,30.76,164.82,131.25,7.02,18.39,4.91,-0.76,0.9,0.96,1.02,1.42,0.01,1.27,1.34,-0.02,0,0.0
A018880,한온시스템,1996,12,2014,Annual,5.32,16.66,6.79,693.74,694.9,107.28,23.11,515.9,5.12,8.38,8.55,1.87,-6.94,32.49,5.3,9.87,48.46,94.01,11.77,1.76,3.66,3.4,102.19,29.55,8.08,27.45,165.16,132.08,6.21,15.17,4.14,-1.23,1.06,1.0,1.08,1.05,0.01,1.03,1.01,0.01,0,0.0
A018880,한온시스템,1996,12,2015,Annual,4.38,15.49,6.47,673.57,647.59,106.92,19.93,431.83,1.89,7.75,3.79,-2.91,-16.21,31.59,5.99,9.02,47.98,92.25,12.92,1.66,3.44,3.2,104.12,25.04,7.28,23.31,139.32,112.6,5.77,14.74,3.9,-1.75,1.06,1.08,1.06,1.02,0.01,0.91,0.99,-0.03,0,0.0
A018880,한온시스템,1996,12,2016,Annual,5.33,15.76,7.41,791.59,778.67,108.0,22.56,547.26,2.62,4.75,7.82,17.52,24.81,30.52,9.07,8.35,51.16,104.77,11.02,1.56,3.14,3.1,106.85,26.32,8.39,25.96,146.98,117.62,5.91,14.05,3.59,-0.86,0.91,0.98,1.27,1.03,0.01,0.93,1.07,0.01,0,0.0
A018880,한온시스템,1996,12,2017,Annual,5.34,16.94,8.39,877.55,789.63,109.15,21.53,540.58,-2.07,7.77,7.12,10.86,-1.76,30.63,10.62,8.55,50.69,102.79,13.77,1.4,2.75,2.85,104.64,24.12,8.77,25.03,172.47,136.41,6.16,12.44,3.11,-1.64,0.97,0.93,1.09,0.98,0.01,1.02,0.99,-0.02,0,0.0
A018880,한온시스템,1996,12,2018,Annual,4.78,15.37,7.31,812.62,711.17,107.88,18.24,520.12,6.3,4.93,22.94,-7.4,-4.93,28.97,10.53,8.07,60.2,151.25,19.0,1.25,2.24,2.85,111.23,20.53,9.18,26.19,153.13,126.04,6.41,12.19,2.71,-0.82,1.03,1.1,1.18,1.06,0.01,0.94,1.19,-0.01,0,0.0
A018880,한온시스템,1996,12,2019,Annual,4.51,14.46,6.76,906.35,762.94,107.25,18.23,596.73,20.49,9.66,37.31,11.53,13.72,30.08,22.49,7.69,67.0,202.99,9.7,1.15,1.8,3.2,134.02,17.55,9.77,31.29,139.73,110.43,6.68,12.79,2.15,-0.4,1.01,1.06,1.62,1.2,0.01,0.95,1.11,-0.04,0,0.0
A018880,한온시스템,1996,12,2020,Annual,1.65,12.58,4.59,591.61,261.91,104.82,6.11,206.76,-3.93,-4.2,4.38,-34.73,-64.83,28.48,20.77,7.98,71.32,248.63,16.98,0.92,1.33,3.0,128.75,11.22,8.42,25.28,127.45,104.26,6.05,11.06,1.62,-1.34,0.97,1.15,0.95,0.96,0.01,1.04,1.06,-0.06,0,0.0
A018880,한온시스템,1996,12,2021,Annual,4.23,11.55,4.43,610.29,664.39,104.64,15.04,577.96,6.96,10.59,5.07,3.16,173.86,28.37,21.74,7.12,69.92,232.45,17.05,0.92,1.3,3.12,137.72,14.43,11.11,34.65,126.24,97.44,7.43,10.21,1.63,-1.14,0.75,1.09,1.05,1.07,0.01,0.89,0.98,-0.04,0,0.0
A018880,한온시스템,1996,12,2022,Annual,0.31,9.82,2.97,480.69,182.03,103.07,4.01,38.29,17.36,-4.31,1.5,-21.24,-91.39,26.06,21.14,6.84,73.95,283.94,15.71,1.0,1.38,3.56,161.63,9.26,6.7,23.87,104.32,80.15,8.55,9.68,1.8,-0.59,1.1,1.18,0.98,1.17,0.02,0.96,1.06,-0.01,0,0.0
A009420,한올바이오파마,1989,12,2013,Annual,-28.96,42.77,-17.49,-62.56,-99.18,85.11,-29.76,-103.6,-2.37,-24.21,16.23,323.68,635.32,12.47,21.33,60.26,39.06,64.11,11.38,0.67,1.75,1.07,3.58,-46.15,-26.33,-28.27,186.11,131.16,3.13,4.21,1.97,-0.7,0.96,1.09,1.1,0.98,0.04,1.19,1.05,-0.05,0,0.0
A009420,한올바이오파마,1989,12,2014,Annual,-15.65,49.51,1.01,3.9,-61.03,101.02,-24.2,-60.56,8.96,-23.17,-2.82,-106.28,-41.12,13.6,10.33,48.5,47.45,90.29,8.68,0.87,2.03,1.53,3.87,-26.13,-12.86,-19.72,190.71,133.39,3.15,4.36,2.68,1.92,1.13,0.86,0.55,1.09,0.05,0.8,1.21,0.05,0,0.0
A009420,한올바이오파마,1989,12,2015,Annual,-8.84,46.11,-5.35,-18.34,-20.68,94.92,-6.84,-30.33,-1.06,107.85,2.69,-624.98,-44.09,10.4,8.28,51.46,18.71,23.01,7.93,0.78,2.53,1.13,3.43,-15.05,-5.95,-6.75,658.77,517.32,3.16,4.11,3.32,0.01,0.8,1.07,0.75,0.99,0.07,1.06,0.39,-0.03,0,0.0
A009420,한올바이오파마,1989,12,2016,Annual,2.44,46.45,0.34,1.1,6.45,100.35,1.68,7.81,3.57,9.6,13.14,-106.67,-128.63,11.05,9.34,46.11,16.33,19.52,7.62,0.69,3.92,0.83,3.19,20.15,5.14,4.27,669.99,547.53,3.75,4.41,3.15,-0.37,0.93,0.99,1.12,1.04,0.06,0.9,0.87,-0.03,0,0.0
A009420,한올바이오파마,1989,12,2017,Annual,6.9,50.67,4.2,13.55,10.06,104.39,2.44,22.26,1.63,6.55,-2.91,1140.36,186.93,7.93,6.02,46.47,34.08,51.71,24.85,0.57,2.16,0.78,3.22,20.48,9.47,7.4,262.13,230.96,4.23,4.94,2.87,-4.19,0.82,0.92,0.86,1.02,0.06,1.01,2.09,-0.23,0,0.0
A009420,한올바이오파마,1989,12,2018,Annual,3.59,53.38,5.96,20.96,15.3,106.34,3.5,12.63,9.03,5.14,2.92,54.63,-43.23,8.48,3.4,47.42,27.96,38.82,13.98,0.55,1.79,0.81,3.52,10.28,5.76,4.64,588.89,517.72,5.43,5.74,2.86,0.19,0.8,0.95,1.23,1.09,0.05,1.02,0.82,0.05,0,0.0
A009420,한올바이오파마,1989,12,2019,Annual,17.68,57.89,15.76,65.43,66.83,118.71,13.57,73.41,18.09,20.1,4.39,212.21,481.02,7.51,5.6,42.13,26.63,36.3,3.2,0.61,2.25,0.84,4.15,45.44,20.18,17.01,490.4,440.31,6.9,7.42,2.38,-0.56,0.85,0.92,1.8,1.18,0.04,0.89,0.95,-0.02,0,0.0
A009420,한올바이오파마,1989,12,2020,Annual,22.31,57.17,6.7,22.72,73.6,107.18,11.95,75.67,-18.3,29.1,3.95,-65.27,3.08,6.79,6.85,50.47,17.65,21.44,1.91,0.43,1.97,0.55,3.39,50.45,25.57,14.09,560.76,474.54,6.5,5.27,1.2,-0.4,0.9,1.01,1.54,0.82,0.04,1.2,0.66,0.02,0,0.0
A009420,한올바이오파마,1989,12,2021,Annual,8.76,59.39,9.94,38.66,33.32,111.04,5.05,34.06,14.66,-9.81,18.69,70.16,-54.99,8.93,9.62,49.45,17.63,21.4,6.45,0.49,2.75,0.59,3.89,31.47,11.44,6.74,537.14,444.88,9.49,5.04,1.19,0.1,0.74,0.96,0.91,1.15,0.04,0.98,1.0,0.05,0,0.0
A009420,한올바이오파마,1989,12,2022,Annual,0.23,56.34,1.37,5.76,7.39,101.39,1.16,0.96,8.27,2.91,-0.01,-85.09,-97.17,8.31,11.17,54.97,21.17,26.86,7.89,0.53,2.74,0.66,4.21,8.24,3.0,1.99,391.76,303.51,6.02,4.83,1.21,-2.39,2.5,1.05,1.26,1.08,0.03,1.11,1.2,-0.11,0,0.0
A014130,한익스프레스,1989,12,2013,Annual,1.84,4.26,2.63,140.95,129.23,102.7,31.15,98.5,22.09,27.05,-1.21,9.79,12.15,28.38,1.95,1.64,67.37,206.51,5.17,3.94,5.66,12.92,53.61,14.47,2.56,33.02,92.46,91.1,8.01,678.34,8.89,0.03,0.92,1.14,1.01,1.22,0.01,0.85,0.94,0.1,0,0.0
A014130,한익스프레스,1989,12,2014,Annual,5.12,3.83,2.18,130.35,105.52,102.23,17.24,305.85,11.51,63.69,1.77,-7.52,210.51,26.0,1.26,1.65,51.93,108.01,3.65,3.98,6.72,9.77,59.78,38.9,5.79,56.55,119.04,115.34,7.84,294.15,9.43,-2.89,1.03,1.11,1.07,1.12,0.01,1.01,0.77,-0.1,0,0.0
A014130,한익스프레스,1989,12,2015,Annual,1.82,3.88,2.51,182.76,180.04,102.58,21.83,132.62,21.75,17.04,80.12,40.21,-56.7,33.73,0.91,1.37,59.47,146.71,3.28,3.86,6.85,8.83,72.78,16.18,2.36,20.86,119.22,114.97,7.9,202.68,8.87,-0.23,1.03,0.99,0.72,1.22,0.01,0.83,1.15,0.04,0,0.0
A014130,한익스프레스,1989,12,2016,Annual,1.16,3.26,1.91,148.71,119.66,101.94,12.98,91.36,7.15,7.33,25.18,-18.63,-31.88,37.87,1.75,1.35,60.99,156.34,1.66,3.36,5.58,8.46,77.99,9.77,1.75,14.82,114.13,111.23,7.36,211.22,7.03,-0.21,0.99,1.19,1.13,1.07,0.01,0.99,1.03,0.03,0,0.0
A014130,한익스프레스,1989,12,2017,Annual,1.27,3.3,1.92,168.97,148.71,101.96,14.83,111.59,12.81,10.05,43.76,13.62,23.55,42.47,1.45,1.38,66.51,198.59,1.49,3.15,4.92,8.78,87.98,8.96,1.82,15.99,90.66,87.81,7.32,229.54,6.05,-0.06,1.06,0.99,0.86,1.13,0.0,1.02,1.09,0.05,0,0.0
A014130,한익스프레스,1989,12,2018,Annual,0.93,2.99,1.68,158.29,130.78,101.71,12.07,88.27,7.21,6.25,8.69,-6.32,-21.29,43.53,1.54,1.31,66.44,198.01,1.14,2.92,4.39,8.71,94.32,6.44,1.47,12.77,72.74,70.68,7.07,212.53,5.4,-0.55,0.97,1.1,1.02,1.07,0.0,0.95,1.0,0.02,1,0.0
A014130,한익스프레스,1989,12,2019,Annual,0.88,3.59,1.92,184.84,150.63,101.96,13.01,83.96,2.02,7.4,38.61,16.77,-3.52,43.65,1.11,1.67,73.92,283.5,1.64,2.43,3.43,8.31,96.23,15.04,4.38,36.43,80.23,78.41,6.97,243.66,3.99,-0.78,1.01,0.83,1.95,1.02,0.0,1.27,1.11,-0.05,1,0.0
A014130,한익스프레스,1989,12,2020,Annual,-0.31,3.27,1.73,177.66,-10.85,101.76,-0.93,-33.33,6.57,-4.64,8.64,-3.88,-137.52,43.36,1.11,1.53,77.26,339.83,1.43,2.13,2.82,8.76,102.54,8.58,3.05,26.68,55.94,54.55,7.18,253.24,3.29,-0.73,0.97,1.1,0.96,1.07,0.01,0.92,1.05,-0.03,0,0.0
A014130,한익스프레스,1989,12,2021,Annual,0.5,3.41,0.74,95.22,80.41,100.74,6.79,47.96,26.17,7.18,13.61,-46.4,-305.43,39.66,1.03,2.68,80.38,409.79,2.81,2.3,2.91,10.92,129.38,8.92,3.07,33.56,56.64,54.86,8.04,220.55,3.61,-1.14,0.97,0.96,1.12,1.26,0.01,1.74,1.04,-0.03,0,0.0
A014130,한익스프레스,1989,12,2022,Annual,1.0,3.68,2.31,331.05,186.25,102.37,12.49,115.98,10.55,43.31,25.53,247.66,118.22,45.73,0.95,1.37,74.17,287.21,4.17,2.19,2.84,9.6,143.02,10.41,3.66,35.15,81.24,77.81,7.85,164.77,3.43,-0.81,0.96,0.93,0.82,1.11,0.01,0.51,0.92,0.02,0,0.0
A300720,한일시멘트,2018,12,2019,Annual,4.28,18.1,6.23,284.44,262.7,106.64,6.2,195.44,84.81,2.17,-0.56,5.04,-24.61,55.45,0.95,11.87,35.89,55.97,7.94,0.69,1.9,1.08,45.65,17.06,8.98,9.68,225.1,193.32,3.7,10.67,1.12,-0.84,0.48,1.29,3.8,1.85,0.0,0.96,0.98,-0.04,0,0.0
A300720,한일시멘트,2018,12,2020,Annual,10.26,26.02,13.63,479.79,508.68,115.78,12.54,343.29,2.97,53.12,40.84,125.27,146.84,45.03,20.29,12.39,43.4,76.67,1.6,0.52,1.27,0.87,35.2,18.78,14.82,12.86,111.43,97.89,3.72,12.9,0.74,-1.29,1.15,0.7,3.12,1.03,0.01,1.04,1.21,-0.01,0,0.0
A300720,한일시멘트,2018,12,2021,Annual,6.76,22.78,9.47,347.66,349.19,110.46,8.59,227.09,30.54,7.37,0.38,-9.34,-13.97,45.76,20.47,13.31,38.47,62.53,1.53,0.53,1.3,0.9,36.73,14.05,10.79,9.75,122.38,106.0,4.46,15.74,0.73,24.44,0.77,1.14,1.06,1.31,0.0,1.07,0.89,0.01,0,0.0
A300720,한일시멘트,2018,12,2022,Annual,5.89,20.71,7.93,340.69,335.05,108.61,7.65,227.52,16.96,8.0,5.49,-2.0,1.86,46.49,19.59,12.77,36.0,56.24,5.07,0.62,1.65,0.98,42.96,15.31,9.25,9.07,129.86,105.15,4.68,14.83,0.83,-0.01,1.05,1.1,0.97,1.17,0.0,0.96,0.94,0.05,0,0.0
A002220,한일철강,1988,12,2013,Annual,2.92,6.91,1.5,21.13,54.14,101.53,3.35,42.76,-7.02,2.33,-3.01,-60.32,-131.59,24.88,0.89,5.41,47.15,89.21,4.33,0.46,0.97,0.87,14.05,5.16,5.32,4.63,79.44,56.94,4.09,6.82,0.64,16.88,1.0,1.34,1.01,0.93,0.02,0.95,0.99,0.0,0,0.0
A002220,한일철강,1988,12,2014,Annual,-2.75,4.66,-0.61,-7.73,-14.68,99.39,-0.91,-29.61,-10.5,-2.08,-1.28,-136.57,-184.36,24.55,0.89,5.27,48.27,93.32,4.8,0.41,0.85,0.78,12.57,0.14,0.17,0.13,79.24,60.21,4.28,5.36,0.57,-0.92,0.87,1.48,1.01,0.89,0.0,0.98,1.02,-0.04,0,0.0
A002220,한일철강,1988,12,2015,Annual,-11.22,4.01,-5.34,-58.63,-129.51,94.93,-8.41,-111.15,-12.73,-7.43,26.73,658.87,255.32,28.61,0.5,9.35,55.97,127.13,1.94,0.34,0.65,0.71,10.97,-3.78,-5.82,-4.15,69.47,57.79,4.58,6.28,0.46,-0.08,1.0,1.16,1.02,0.87,0.0,1.77,1.16,-0.03,0,0.0
A002220,한일철강,1988,12,2016,Annual,4.24,12.81,5.48,59.72,59.82,105.79,3.99,49.89,-0.58,2.82,-0.76,-201.86,-137.55,32.45,0.54,7.34,48.26,93.27,2.25,0.35,0.66,0.73,10.91,7.05,10.66,7.75,54.01,37.23,4.13,7.03,0.44,0.1,1.38,0.31,1.01,0.99,0.0,0.78,0.86,0.0,0,0.0
A002220,한일철강,1988,12,2017,Annual,6.01,9.1,2.88,44.03,95.16,102.97,6.08,94.58,39.99,5.74,3.87,-26.27,98.72,31.6,0.47,6.22,48.7,94.95,2.91,0.5,1.04,0.98,15.27,10.94,10.55,10.3,61.29,37.58,4.83,6.77,0.64,-0.33,0.77,1.41,0.95,1.4,0.0,0.85,1.01,0.0,0,0.0
A002220,한일철강,1988,12,2018,Annual,-4.87,3.86,-1.22,-19.31,-88.6,98.79,-5.82,-69.87,8.25,-1.66,-0.1,-145.93,-187.65,32.35,0.48,5.09,48.32,93.48,1.97,0.53,1.1,1.04,15.79,0.54,0.49,0.51,70.38,38.13,5.36,5.67,0.69,-0.53,0.82,2.36,1.0,1.08,0.0,0.82,0.99,-0.02,0,0.0
A002220,한일철강,1988,12,2019,Annual,-6.29,2.33,-4.23,-65.54,-105.82,95.94,-7.61,-95.68,2.62,-7.63,-3.67,254.58,32.56,30.47,0.46,6.56,53.33,114.26,3.5,0.55,1.08,1.11,15.5,-1.79,-1.66,-1.85,81.33,56.67,6.08,6.22,0.72,-0.16,0.91,1.66,0.98,1.03,0.0,1.29,1.1,-0.03,0,0.0
A002220,한일철강,1988,12,2020,Annual,-3.05,2.92,-2.7,-35.91,-33.4,97.37,-2.65,-41.11,-9.19,-0.18,-10.24,-42.07,-55.96,29.6,0.62,5.61,49.57,98.31,4.28,0.51,0.99,1.06,13.31,1.63,1.64,1.73,85.51,61.46,5.69,7.38,0.67,0.75,1.11,0.8,1.08,0.91,0.01,0.86,0.93,-0.04,1,0.0
A002220,한일철강,1988,12,2021,Annual,10.26,15.71,11.92,229.88,221.49,113.54,17.49,198.21,58.22,19.48,-4.5,-799.53,-632.35,24.62,0.64,3.78,47.53,90.58,3.77,0.78,1.62,1.52,19.28,20.76,12.83,19.53,123.37,77.2,7.68,8.35,1.08,0.13,0.84,0.19,0.89,1.58,0.01,0.67,0.96,0.09,0,0.0
A002220,한일철강,1988,12,2022,Annual,-0.52,5.31,1.58,30.2,-1.71,101.61,-0.13,-11.27,2.67,-1.82,-1.94,-86.4,-105.2,24.12,0.73,3.73,48.54,94.32,3.66,0.75,1.57,1.45,19.12,2.4,1.53,2.21,93.48,69.5,6.97,7.48,1.1,-1.1,0.96,2.96,1.04,1.03,0.01,0.99,1.02,-0.05,0,0.0
A006390,한일현대시멘트,1975,12,2013,Annual,-106.47,25.62,14.0,124.46,-941.56,116.28,124.9,-946.3,9.33,-529.45,-3.4,57.11,794.5,63.2,0.76,11.62,157.79,-273.03,0.51,0.64,0.53,0.0,8.89,-54.5,-102.23,0.0,42.26,32.16,3.0,8.45,0.93,-11.67,0.86,0.84,0.49,1.09,0.0,0.99,1.79,-0.01,0,0.0
A006390,한일현대시멘트,1975,12,2014,Annual,87.0,27.98,14.9,120.59,675.07,117.51,486.04,704.13,-0.2,-120.19,-4.06,6.2,-181.56,61.84,0.7,13.08,88.1,740.02,2.09,0.69,0.56,0.0,8.09,50.81,91.21,0.0,59.5,42.28,3.35,8.28,1.0,-412.22,0.85,0.92,1.24,1.0,0.0,1.13,0.56,-0.02,0,0.0
A006390,한일현대시멘트,1975,12,2015,Annual,-3.02,26.7,14.46,119.98,8.25,116.91,8.31,-25.09,11.5,-44.61,-1.3,8.22,-103.87,56.75,0.58,12.24,93.87,1531.3,4.7,0.75,0.82,8.36,8.3,0.62,0.76,6.34,42.79,36.14,3.97,10.35,1.12,-2.19,0.95,1.05,1.23,1.12,0.0,0.94,1.07,-0.05,0,0.0
A006390,한일현대시멘트,1975,12,2016,Annual,-39.59,26.09,14.09,83.68,-210.82,116.4,-154.59,-235.14,4.31,361.84,-0.24,1.62,1265.81,54.99,0.43,12.0,72.5,263.57,5.27,0.74,0.89,4.36,5.94,-31.89,-35.81,-155.99,132.28,110.88,4.17,11.95,1.21,-1.31,0.9,1.02,0.27,1.04,0.0,0.98,0.77,-0.03,0,0.0
A006390,한일현대시멘트,1975,12,2017,Annual,17.64,21.57,7.14,29.71,79.83,107.69,37.97,73.4,-7.96,46.39,-1.21,-53.35,-141.01,56.94,0.58,14.43,57.8,136.98,1.73,0.69,1.05,1.98,4.16,23.03,21.92,43.39,287.36,220.87,4.04,8.45,1.18,-9.55,1.05,1.21,1.1,0.92,0.0,1.2,0.8,0.0,0,0.0
A006390,한일현대시멘트,1975,12,2018,Annual,-8.64,19.68,6.02,24.42,-33.07,106.41,-14.37,-35.03,-2.6,-15.73,0.22,-17.82,-147.73,51.57,0.46,13.66,67.86,211.18,3.36,0.65,1.03,1.76,4.05,-4.56,-4.42,-7.79,104.56,86.51,3.91,7.51,1.15,-0.42,1.08,1.1,0.86,0.97,0.0,0.95,1.17,-0.0,1,0.0
A006390,한일현대시멘트,1975,12,2019,Annual,10.76,21.97,9.17,41.96,51.81,110.1,22.83,49.22,13.1,15.99,4.09,72.16,-240.76,52.6,0.29,12.8,63.48,173.79,2.34,0.69,1.06,2.02,4.58,15.5,14.69,29.62,80.87,67.01,4.36,9.35,1.22,-2.06,0.87,0.9,3.5,1.13,0.0,0.94,0.94,-0.01,0,0.0
A006390,한일현대시멘트,1975,12,2020,Annual,18.78,30.01,17.09,67.92,90.42,120.61,33.03,74.65,-12.98,25.05,1.29,62.18,51.95,53.03,0.35,12.92,54.55,120.0,1.98,0.6,1.01,1.45,3.97,23.58,23.37,33.94,84.24,73.34,4.21,10.42,0.96,-1.39,0.94,0.73,1.53,0.87,0.01,1.01,0.86,-0.01,1,0.0
A006390,한일현대시멘트,1975,12,2021,Annual,10.17,23.04,9.06,41.56,56.68,109.96,16.9,46.69,18.76,26.7,6.78,-37.07,-35.67,53.41,0.4,13.99,45.68,84.08,1.56,0.68,1.37,1.37,4.59,19.06,13.92,19.05,130.64,113.85,5.29,15.24,1.05,-1.16,0.92,1.3,1.08,1.19,0.01,1.08,0.84,0.01,0,0.0
A006390,한일현대시멘트,1975,12,2022,Annual,7.58,21.03,7.46,37.92,47.91,108.07,12.92,38.49,18.68,12.24,14.41,-2.17,-11.59,56.18,0.36,13.57,43.94,78.39,7.76,0.76,1.69,1.37,5.08,18.51,10.95,15.0,150.38,119.95,5.19,13.64,1.14,-0.5,1.11,1.1,0.9,1.19,0.0,0.97,0.96,0.07,0,0.0
A003300,한일홀딩스,1969,12,2013,Annual,6.55,21.96,11.01,369.8,293.21,112.37,8.51,212.0,11.91,4.52,-2.85,83.79,-217.69,50.38,2.12,10.96,38.01,61.32,9.18,0.59,1.5,0.98,33.6,14.93,9.93,9.68,168.11,144.37,4.24,13.38,0.83,-4.0,0.91,0.85,0.95,1.12,0.0,0.91,0.93,-0.01,0,0.0
A003300,한일홀딩스,1969,12,2014,Annual,7.2,20.99,9.62,336.87,312.27,110.64,8.51,242.49,4.24,8.4,-0.45,-8.9,14.59,50.66,1.96,11.37,32.14,47.35,8.81,0.62,1.77,0.95,35.02,18.64,10.56,10.08,161.35,133.59,4.41,13.44,0.88,15.27,0.95,1.05,1.07,1.04,0.0,1.04,0.85,-0.02,0,0.0
A003300,한일홀딩스,1969,12,2015,Annual,4.71,18.9,8.76,319.75,302.99,109.6,7.86,152.66,4.24,1.97,-8.11,-5.08,-31.82,45.93,1.88,10.14,31.71,46.43,14.85,0.64,2.02,0.95,36.51,15.77,7.81,7.4,192.7,170.95,4.58,13.74,0.98,1.71,0.98,1.11,0.71,1.04,0.0,0.89,0.99,-0.0,0,0.0
A003300,한일홀딩스,1969,12,2016,Annual,5.81,16.79,7.05,269.29,344.93,107.58,8.68,214.27,4.64,4.04,-9.73,-15.78,29.1,41.32,4.34,9.74,29.21,41.26,16.11,0.67,2.2,0.96,38.2,20.26,9.23,8.88,250.68,221.66,4.57,14.03,1.15,0.91,1.03,1.13,1.01,1.05,0.0,0.96,0.92,0.03,0,0.0
A003300,한일홀딩스,1969,12,2017,Annual,5.51,19.36,9.46,298.45,229.11,110.44,5.46,151.48,-17.38,7.29,32.3,10.83,-21.64,35.36,17.0,9.91,50.86,103.5,7.73,0.43,1.02,0.75,31.56,10.58,10.34,7.78,173.69,151.54,3.25,8.55,0.74,-0.08,1.51,0.87,1.69,0.83,0.0,1.02,1.74,0.01,0,0.0
