Symbol,Name,결산월,회계년,주기,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA
A000220,유유제약,3,2015,Annual,0.9,1.12,0.84,1.11,0.01,0.89,0.99,0.13
A000220,유유제약,3,2016,Annual,0.84,0.95,0.82,1.03,0.01,0.99,1.01,-0.05
A000220,유유제약,12,2017,Annual,1.12,0.98,1.08,0.88,0.01,1.02,1.07,0.02
A000220,유유제약,12,2018,Annual,0.78,0.98,0.93,1.32,0.01,1.01,1.12,-0.01
A000220,유유제약,12,2019,Annual,0.86,0.95,1.17,1.09,0.01,1.0,0.96,-0.04
A000220,유유제약,12,2020,Annual,0.86,1.11,1.16,1.08,0.02,0.94,0.71,0.06
A000220,유유제약,12,2021,Annual,0.93,1.18,0.87,1.18,0.02,0.96,1.36,-0.02
A000220,유유제약,12,2022,Annual,0.94,1.02,1.25,1.2,0.02,1.02,1.1,0.03
A010960,삼호개발,12,2011,Annual,,,,,,,,-0.01
A010960,삼호개발,12,2012,Annual,1.18,0.75,1.11,1.15,0.01,0.85,0.98,-0.02
A010960,삼호개발,12,2013,Annual,0.78,1.26,1.3,1.11,0.01,1.06,0.94,0.02
A010960,삼호개발,12,2014,Annual,0.85,0.88,1.12,0.89,0.01,1.21,0.97,-0.08
A010960,삼호개발,12,2015,Annual,0.87,0.91,0.9,1.27,0.01,0.8,1.22,-0.14
A010960,삼호개발,12,2016,Annual,0.92,0.81,1.12,1.03,0.01,0.7,0.85,0.02
A010960,삼호개발,12,2017,Annual,0.86,0.82,1.15,0.97,0.01,1.45,0.87,0.07
A010960,삼호개발,12,2018,Annual,0.99,1.11,0.96,1.12,0.01,0.91,0.97,0.06
A010960,삼호개발,12,2019,Annual,0.71,1.21,0.93,1.22,0.01,0.9,1.08,-0.02
A010960,삼호개발,12,2020,Annual,1.63,1.39,0.94,1.0,0.02,0.96,0.9,0.06
A010960,삼호개발,12,2021,Annual,0.77,0.89,1.12,0.87,0.02,1.16,0.79,0.07
A010960,삼호개발,12,2022,Annual,0.88,1.26,1.17,0.97,0.01,1.23,0.88,0.06
A119650,KC코트렐,12,2011,Annual,,,,,,,,-0.03
A119650,KC코트렐,12,2012,Annual,1.25,1.13,1.5,1.57,0.01,0.77,1.05,0.14
A119650,KC코트렐,12,2013,Annual,0.55,1.32,1.78,0.88,0.01,1.25,0.81,0.11
A119650,KC코트렐,12,2014,Annual,1.77,1.53,0.97,0.72,0.01,1.06,1.15,-0.06
A119650,KC코트렐,12,2015,Annual,0.89,1.37,3.61,0.89,0.01,1.03,0.96,-0.05
A119650,KC코트렐,12,2016,Annual,0.59,0.3,1.05,0.96,0.01,1.14,0.88,-0.04
A119650,KC코트렐,12,2017,Annual,1.58,1.0,1.0,0.94,0.01,1.13,1.05,0.0
A119650,KC코트렐,12,2018,Annual,1.29,1.03,0.9,1.08,0.01,0.96,1.14,0.05
A119650,KC코트렐,12,2019,Annual,0.69,1.09,0.78,1.65,0.01,0.83,1.19,-0.13
A119650,KC코트렐,12,2020,Annual,0.67,-2.56,1.26,1.09,0.05,1.03,1.24,0.14
A119650,KC코트렐,12,2021,Annual,0.92,-0.56,0.89,1.08,0.06,0.75,0.91,-0.14
A119650,KC코트렐,12,2022,Annual,1.24,1.14,1.0,1.19,0.28,0.92,0.95,0.39
A034300,신세계건설,12,2011,Annual,,,,,,,,0.08
A034300,신세계건설,12,2012,Annual,1.1,1.32,1.83,1.1,0.0,1.18,1.08,0.12
A034300,신세계건설,12,2013,Annual,0.53,1.45,1.33,0.74,0.01,1.69,1.31,-0.16
A034300,신세계건설,12,2014,Annual,1.68,0.58,0.85,1.89,0.02,0.55,1.01,0.01
A034300,신세계건설,12,2015,Annual,1.17,0.94,0.9,1.3,0.02,0.92,0.9,-0.05
A034300,신세계건설,12,2016,Annual,0.93,1.07,0.95,1.32,0.02,0.93,0.96,0.04
A034300,신세계건설,12,2017,Annual,0.68,1.04,0.95,0.74,0.02,1.22,0.93,0.13
A034300,신세계건설,12,2018,Annual,1.64,1.02,1.23,1.02,0.02,1.03,0.97,-0.06
A034300,신세계건설,12,2019,Annual,0.78,0.81,1.38,0.94,0.02,1.26,1.01,-0.05
A034300,신세계건설,12,2020,Annual,1.23,1.01,1.2,0.94,0.02,1.02,0.99,-0.02
A034300,신세계건설,12,2021,Annual,0.93,1.0,1.01,1.31,0.02,0.87,0.99,-0.05
A034300,신세계건설,12,2022,Annual,1.37,1.84,0.75,1.14,0.02,0.95,1.0,0.01
A006090,사조오양,12,2011,Annual,,,,,,,,0.02
A006090,사조오양,12,2012,Annual,1.31,1.02,0.74,0.93,0.0,1.12,0.97,0.04
A006090,사조오양,12,2013,Annual,0.8,2.69,1.53,0.86,0.0,1.13,0.95,-0.01
A006090,사조오양,12,2014,Annual,1.07,-3.06,1.06,1.02,0.0,1.02,1.02,-0.05
A006090,사조오양,12,2015,Annual,1.67,-0.14,0.87,1.74,0.0,1.45,1.02,-0.03
A006090,사조오양,12,2016,Annual,1.1,0.77,0.89,1.43,0.0,1.16,0.96,-0.02
A006090,사조오양,12,2017,Annual,0.9,1.0,1.04,1.11,0.0,1.03,0.91,-0.01
A006090,사조오양,12,2018,Annual,0.81,1.31,1.01,0.95,0.0,1.04,0.97,0.01
A006090,사조오양,12,2019,Annual,0.98,0.78,0.96,1.06,0.0,1.02,0.93,-0.02
A006090,사조오양,12,2020,Annual,0.98,0.95,0.87,1.04,0.01,0.97,0.91,-0.02
A006090,사조오양,12,2021,Annual,0.99,1.12,1.04,1.0,0.01,1.05,0.9,0.0
A006090,사조오양,12,2022,Annual,1.36,1.34,1.03,1.12,0.01,1.01,1.06,0.08
A001560,제일연마,12,2011,Annual,,,,,,,,0.03
A001560,제일연마,12,2012,Annual,0.88,1.02,1.17,0.98,0.02,1.02,0.93,-0.07
A001560,제일연마,12,2013,Annual,1.05,1.08,1.17,1.0,0.02,1.02,1.37,-0.02
A001560,제일연마,12,2014,Annual,0.99,0.91,1.0,1.03,0.02,1.01,1.04,-0.03
A001560,제일연마,12,2015,Annual,0.89,1.17,0.95,0.98,0.02,0.99,0.98,-0.05
A001560,제일연마,12,2016,Annual,1.02,1.0,1.0,1.0,0.02,1.0,0.91,-0.08
A001560,제일연마,12,2017,Annual,1.07,0.89,0.97,0.95,0.02,0.96,0.93,0.0
A001560,제일연마,12,2018,Annual,0.93,1.06,0.91,1.0,0.01,0.99,0.83,-0.0
A001560,제일연마,12,2019,Annual,0.99,0.91,1.02,0.99,0.01,1.01,0.82,0.0
A001560,제일연마,12,2020,Annual,1.09,1.17,1.11,0.9,0.01,1.04,0.72,-0.07
A001560,제일연마,12,2021,Annual,0.83,0.83,1.28,1.09,0.01,1.02,0.99,0.03
A001560,제일연마,12,2022,Annual,1.02,1.06,1.06,1.05,0.01,1.07,0.9,0.01
A002140,고려산업,12,2011,Annual,,,,,,,,0.02
A002140,고려산업,12,2012,Annual,1.27,1.0,0.93,1.08,0.01,1.05,1.06,0.1
A002140,고려산업,12,2013,Annual,1.09,1.07,1.05,1.06,0.01,1.02,0.95,0.0
A002140,고려산업,12,2014,Annual,0.87,0.77,1.04,0.91,0.01,1.03,0.93,-0.04
A002140,고려산업,12,2015,Annual,1.17,0.95,0.91,1.0,0.01,1.3,0.98,-0.02
A002140,고려산업,12,2016,Annual,0.94,0.78,1.04,0.93,0.01,1.35,0.98,-0.05
A002140,고려산업,12,2017,Annual,1.1,1.07,0.92,1.01,0.01,0.95,1.04,0.03
A002140,고려산업,12,2018,Annual,1.27,1.01,0.9,0.91,0.01,0.98,1.1,0.05
A002140,고려산업,12,2019,Annual,0.89,1.13,1.0,1.21,0.01,0.9,0.94,-0.02
A002140,고려산업,12,2020,Annual,1.05,0.95,1.52,0.99,0.02,0.94,0.98,0.06
A002140,고려산업,12,2021,Annual,0.71,1.16,1.13,1.12,0.02,1.01,1.05,-0.04
A002140,고려산업,12,2022,Annual,0.88,1.35,0.83,1.3,0.02,0.74,1.11,0.09
A009810,플레이그램,12,2011,Annual,,,,,,,,-0.05
A009810,플레이그램,12,2012,Annual,1.04,1.08,1.24,0.84,0.04,1.15,0.56,-0.02
A009810,플레이그램,12,2013,Annual,0.94,1.42,1.03,0.92,0.04,1.45,1.74,-0.04
A009810,플레이그램,12,2014,Annual,1.17,1.02,2.07,0.64,0.11,1.02,4.17,-0.18
A009810,플레이그램,12,2015,Annual,0.44,1.54,0.9,3.38,0.04,0.27,0.69,0.17
A009810,플레이그램,12,2016,Annual,3.82,2.27,0.7,0.46,0.02,1.26,1.63,0.16
A009810,플레이그램,12,2017,Annual,0.03,0.59,1.02,2.25,0.0,1.28,1.08,-0.15
A009810,플레이그램,12,2018,Annual,15.47,1.02,1.34,0.23,0.51,1.54,0.23,-0.07
A009810,플레이그램,12,2019,Annual,0.49,1.22,0.77,1.34,0.03,0.85,0.56,-0.03
A009810,플레이그램,12,2020,Annual,1.5,0.6,1.12,3.88,0.02,0.72,3.14,-0.01
A009810,플레이그램,12,2021,Annual,1.25,1.01,0.28,1.2,0.73,0.77,6.01,0.02
A009810,플레이그램,12,2022,Annual,1.08,0.39,3.58,3.22,0.45,2.17,0.66,0.01
A004910,조광페인트,12,2011,Annual,,,,,,,,0.05
A004910,조광페인트,12,2012,Annual,0.96,0.93,1.19,1.04,0.01,1.08,0.98,-0.0
A004910,조광페인트,12,2013,Annual,1.0,0.91,0.98,1.07,0.01,1.0,0.95,0.0
A004910,조광페인트,12,2014,Annual,0.95,0.83,0.98,1.05,0.01,1.04,0.95,-0.01
A004910,조광페인트,12,2015,Annual,0.98,0.92,1.02,0.98,0.01,1.05,0.82,-0.01
A004910,조광페인트,12,2016,Annual,1.02,0.98,0.97,1.0,0.01,1.11,0.88,-0.01
A004910,조광페인트,12,2017,Annual,0.93,1.31,0.82,1.07,0.01,1.07,1.15,-0.03
A004910,조광페인트,12,2018,Annual,0.95,1.15,0.82,1.04,0.0,1.02,1.36,0.02
A004910,조광페인트,12,2019,Annual,0.93,1.0,1.36,0.97,0.01,1.02,1.05,-0.04
A004910,조광페인트,12,2020,Annual,0.95,1.03,1.02,0.99,0.01,1.12,0.94,-0.05
A004910,조광페인트,12,2021,Annual,0.94,1.33,0.8,1.19,0.01,0.86,1.18,-0.01
A004910,조광페인트,12,2022,Annual,0.92,0.78,0.84,1.09,0.01,0.99,1.13,0.01
A001290,상상인증권,3,2011,Annual,,,,,,,,0.13
A001290,상상인증권,3,2012,Annual,,,,0.66,0.46,1.22,,-0.5
A001290,상상인증권,12,2013,Annual,,,,0.76,0.43,1.0,,0.01
A001290,상상인증권,12,2014,Annual,,,,1.05,0.34,1.11,,0.06
A001290,상상인증권,12,2015,Annual,,,,1.6,0.53,0.64,,0.06
A001290,상상인증권,12,2016,Annual,,,,0.75,0.82,1.22,,-0.02
A001290,상상인증권,12,2017,Annual,,,,0.86,0.51,1.29,,0.12
A001290,상상인증권,12,2018,Annual,,,,0.56,0.72,1.39,,-0.32
A001290,상상인증권,12,2019,Annual,,,,1.62,0.8,0.62,,-0.04
A001290,상상인증권,12,2020,Annual,,,,1.61,0.15,0.67,,-0.05
A001290,상상인증권,12,2021,Annual,,,,1.49,0.2,0.73,,0.17
A001290,상상인증권,12,2022,Annual,,,,0.81,0.21,1.57,,-0.05
A069460,대호에이엘,12,2011,Annual,,,,,,,,0.06
A069460,대호에이엘,12,2012,Annual,0.91,1.21,0.99,0.84,0.0,1.8,1.11,-0.01
A069460,대호에이엘,12,2013,Annual,0.79,1.15,0.86,0.92,0.01,1.17,0.95,-0.11
A069460,대호에이엘,12,2014,Annual,0.69,2.41,0.28,0.95,0.01,0.63,1.05,0.0
A069460,대호에이엘,12,2015,Annual,1.04,0.46,0.56,0.92,0.0,1.11,0.95,-0.06
A069460,대호에이엘,12,2016,Annual,1.18,1.64,26.36,0.97,0.0,0.94,1.02,-0.05
A069460,대호에이엘,12,2017,Annual,0.94,0.78,0.98,1.07,0.0,0.91,0.93,-0.06
A069460,대호에이엘,12,2018,Annual,1.06,1.1,0.97,1.05,0.0,0.79,0.96,-0.05
A069460,대호에이엘,12,2019,Annual,0.9,1.53,1.08,0.89,0.0,1.34,1.01,-0.04
A069460,대호에이엘,12,2020,Annual,1.4,0.53,0.98,1.03,0.0,0.89,1.08,0.07
A069460,대호에이엘,12,2021,Annual,0.69,0.9,0.41,1.18,0.0,1.45,0.72,0.04
A069460,대호에이엘,12,2022,Annual,1.19,0.72,1.25,1.21,0.0,0.63,1.0,0.03
A000590,CS홀딩스,12,2011,Annual,,,,,,,,0.02
A000590,CS홀딩스,12,2012,Annual,0.92,1.02,0.66,1.34,0.0,1.06,0.89,0.05
A000590,CS홀딩스,12,2013,Annual,1.1,0.85,0.94,0.98,0.0,1.1,1.05,-0.01
A000590,CS홀딩스,12,2014,Annual,1.09,0.86,1.0,0.98,0.01,1.12,1.07,0.02
A000590,CS홀딩스,12,2015,Annual,0.9,0.91,0.75,0.98,0.01,1.11,0.99,-0.01
A000590,CS홀딩스,12,2016,Annual,1.11,0.98,0.98,0.89,0.01,1.07,0.79,0.01
A000590,CS홀딩스,12,2017,Annual,0.96,1.05,1.87,0.98,0.01,1.06,1.0,0.0
A000590,CS홀딩스,12,2018,Annual,1.11,1.11,1.0,1.01,0.01,1.06,0.89,0.01
A000590,CS홀딩스,12,2019,Annual,0.97,0.95,0.96,1.1,0.02,0.96,0.92,-0.01
A000590,CS홀딩스,12,2020,Annual,0.91,0.97,1.22,0.98,0.02,1.1,0.97,-0.01
A000590,CS홀딩스,12,2021,Annual,1.21,0.98,1.19,1.21,0.03,1.02,1.35,0.03
A000590,CS홀딩스,12,2022,Annual,0.9,1.34,0.87,1.1,0.04,0.77,0.79,-0.0
A004100,태양금속,12,2011,Annual,,,,,,,,0.07
A004100,태양금속,12,2012,Annual,1.13,1.03,0.62,1.26,0.0,0.87,1.06,0.05
A004100,태양금속,12,2013,Annual,0.7,1.04,1.19,1.06,0.0,0.98,0.96,-0.03
A004100,태양금속,12,2014,Annual,0.93,1.0,1.04,1.03,0.0,1.07,0.97,0.01
A004100,태양금속,12,2015,Annual,1.08,0.98,1.05,1.01,0.0,1.02,1.0,-0.0
A004100,태양금속,12,2016,Annual,1.07,0.9,0.97,0.99,0.0,1.09,0.98,-0.01
A004100,태양금속,12,2017,Annual,0.97,1.1,1.27,0.98,0.0,1.01,1.02,-0.02
A004100,태양금속,12,2018,Annual,1.04,0.95,1.04,0.96,0.0,1.12,1.04,0.02
A004100,태양금속,12,2019,Annual,0.81,1.41,1.44,1.05,0.0,1.15,1.1,-0.04
A004100,태양금속,12,2020,Annual,1.24,0.76,0.88,0.86,0.01,1.01,0.94,-0.04
A004100,태양금속,12,2021,Annual,0.91,0.96,0.66,1.14,0.0,0.98,1.02,-0.0
A004100,태양금속,12,2022,Annual,0.93,0.89,0.63,1.23,0.0,0.86,0.97,-0.04
A004960,한신공영,12,2011,Annual,,,,,,,,0.05
A004960,한신공영,12,2012,Annual,1.17,0.9,0.9,1.09,0.06,1.08,1.04,-0.03
A004960,한신공영,12,2013,Annual,1.25,1.2,1.1,1.52,0.07,0.7,1.04,-0.02
A004960,한신공영,12,2014,Annual,0.49,13.19,1.38,0.77,0.05,1.64,1.06,-0.1
A004960,한신공영,12,2015,Annual,1.11,0.08,0.94,1.25,0.06,0.69,0.99,-0.15
A004960,한신공영,12,2016,Annual,0.58,1.09,1.15,1.3,0.01,0.69,0.98,-0.0
A004960,한신공영,12,2017,Annual,1.67,0.66,0.83,1.12,0.0,1.31,0.99,0.18
A004960,한신공영,12,2018,Annual,0.77,0.87,1.08,1.08,0.0,0.63,0.92,0.11
A004960,한신공영,12,2019,Annual,1.14,1.09,1.31,0.76,0.01,1.45,0.92,0.13
A004960,한신공영,12,2020,Annual,0.9,0.93,0.91,0.96,0.01,1.2,0.93,-0.05
A004960,한신공영,12,2021,Annual,1.22,1.11,0.97,0.84,0.01,1.6,1.06,0.15
A004960,한신공영,12,2022,Annual,0.76,1.11,0.82,0.93,0.01,0.88,1.02,0.03
A378850,화승알앤에이,12,2011,Annual,,,,,,,,
A378850,화승알앤에이,12,2012,Annual,,,,,,,,
A378850,화승알앤에이,12,2013,Annual,,,,,,,,
A378850,화승알앤에이,12,2014,Annual,,,,,,,,
A378850,화승알앤에이,12,2015,Annual,,,,,,,,
A378850,화승알앤에이,12,2016,Annual,,,,,,,,
A378850,화승알앤에이,12,2017,Annual,,,,,,,,
A378850,화승알앤에이,12,2018,Annual,,,,,,,,
A378850,화승알앤에이,12,2019,Annual,,,,,,,,
A378850,화승알앤에이,12,2020,Annual,,,,,,,,
A378850,화승알앤에이,12,2021,Annual,,,,,,,,-0.05
A378850,화승알앤에이,12,2022,Annual,0.82,1.0,1.2,1.3,0.02,0.94,0.93,-0.04
A014790,HL D&I,12,2011,Annual,,,,,,,,-0.09
A014790,HL D&I,12,2012,Annual,0.95,1.51,1.19,1.15,0.0,2.15,1.05,0.02
A014790,HL D&I,12,2013,Annual,0.51,1.77,1.23,1.01,0.01,0.98,0.98,-0.1
A014790,HL D&I,12,2014,Annual,0.88,0.38,0.92,0.95,0.02,0.52,1.02,-0.01
A014790,HL D&I,12,2015,Annual,1.06,0.91,0.73,0.97,0.02,1.15,1.09,-0.03
A014790,HL D&I,12,2016,Annual,0.56,0.85,0.91,0.99,0.01,0.85,0.97,-0.05
A014790,HL D&I,12,2017,Annual,0.83,0.93,0.92,0.9,0.01,0.66,0.99,0.03
A014790,HL D&I,12,2018,Annual,1.58,1.14,1.22,0.79,0.0,1.48,1.04,-0.04
A014790,HL D&I,12,2019,Annual,0.98,0.97,1.57,1.0,0.01,0.98,0.98,0.12
A014790,HL D&I,12,2020,Annual,1.18,1.16,0.89,1.19,0.03,0.7,0.93,0.17
A014790,HL D&I,12,2021,Annual,1.11,0.91,1.06,0.95,0.03,1.27,0.94,0.07
A014790,HL D&I,12,2022,Annual,0.86,1.27,0.77,1.0,0.07,0.88,1.02,0.04
A004770,써니전자,12,2011,Annual,,,,,,,,-0.04
A004770,써니전자,12,2012,Annual,0.87,1.19,0.79,0.98,0.05,1.05,0.89,-0.06
A004770,써니전자,12,2013,Annual,0.92,1.0,0.61,0.97,0.12,0.75,1.08,-0.08
A004770,써니전자,12,2014,Annual,0.83,0.6,0.9,1.02,0.07,0.91,0.31,-0.09
A004770,써니전자,12,2015,Annual,1.05,0.79,1.38,0.89,0.06,1.17,2.11,-0.07
A004770,써니전자,12,2016,Annual,0.63,0.98,1.48,0.89,0.08,0.72,0.44,-0.03
A004770,써니전자,12,2017,Annual,1.19,1.06,4.8,0.9,0.01,1.07,0.38,0.0
A004770,써니전자,12,2018,Annual,0.92,1.07,1.14,1.0,0.01,1.08,4.41,-0.01
A004770,써니전자,12,2019,Annual,0.91,0.77,1.42,1.37,0.02,0.8,0.54,-0.02
A004770,써니전자,12,2020,Annual,0.84,1.13,0.3,0.64,0.06,1.28,0.2,-0.04
A004770,써니전자,12,2021,Annual,1.18,0.92,0.77,0.97,0.06,0.96,4.77,-0.01
A004770,써니전자,12,2022,Annual,0.78,1.13,0.31,1.1,0.06,0.89,0.37,-0.04
A013360,일성건설,12,2011,Annual,,,,,,,,0.04
A013360,일성건설,12,2012,Annual,0.63,11.08,1.02,1.03,0.17,0.98,1.18,-0.04
A013360,일성건설,12,2013,Annual,1.07,0.09,1.16,1.05,0.1,0.95,1.1,0.09
A013360,일성건설,12,2014,Annual,0.85,-1.57,1.13,0.74,0.07,2.19,1.2,-0.06
A013360,일성건설,12,2015,Annual,0.9,-0.57,0.96,1.2,0.07,0.6,0.97,0.07
A013360,일성건설,12,2016,Annual,0.63,1.05,0.97,1.24,0.06,0.99,1.0,-0.05
A013360,일성건설,12,2017,Annual,1.5,1.14,0.87,1.47,0.26,0.77,1.12,0.05
A013360,일성건설,12,2018,Annual,0.74,0.96,0.96,0.86,0.3,1.15,0.98,-0.04
A013360,일성건설,12,2019,Annual,2.07,1.16,1.04,1.03,0.19,0.93,1.05,0.12
A013360,일성건설,12,2020,Annual,0.2,0.78,1.8,0.91,0.35,1.18,0.94,-0.07
A013360,일성건설,12,2021,Annual,3.7,0.84,0.75,1.22,0.26,1.37,1.02,-0.0
A013360,일성건설,12,2022,Annual,1.29,1.32,1.03,1.11,0.15,0.93,1.0,0.07
A075180,새론오토모티브,12,2011,Annual,,,,,,,,-0.01
A075180,새론오토모티브,12,2012,Annual,0.97,1.03,1.06,1.08,0.0,1.02,0.89,-0.0
A075180,새론오토모티브,12,2013,Annual,0.97,0.74,0.93,1.09,0.01,1.02,0.93,-0.0
A075180,새론오토모티브,12,2014,Annual,0.9,0.99,1.15,1.03,0.01,1.0,0.85,-0.03
A075180,새론오토모티브,12,2015,Annual,1.02,1.05,1.12,1.02,0.01,1.1,1.0,-0.02
A075180,새론오토모티브,12,2016,Annual,0.89,1.01,1.12,0.97,0.01,1.05,0.96,-0.04
A075180,새론오토모티브,12,2017,Annual,1.17,1.24,0.89,0.93,0.0,1.14,0.94,0.03
A075180,새론오토모티브,12,2018,Annual,0.8,1.16,0.96,0.91,0.0,1.14,0.95,-0.08
A075180,새론오토모티브,12,2019,Annual,0.96,2.17,1.44,0.91,0.0,1.02,1.0,-0.08
A075180,새론오토모티브,12,2020,Annual,1.04,0.83,1.06,0.89,0.0,1.09,0.73,-0.07
A075180,새론오토모티브,12,2021,Annual,0.85,0.87,1.04,0.94,0.01,0.9,0.92,-0.07
A075180,새론오토모티브,12,2022,Annual,1.06,1.35,1.19,1.08,0.0,1.01,0.92,-0.03
A000040,KR모터스,12,2011,Annual,,,,,,,,0.08
A000040,KR모터스,12,2012,Annual,1.04,2.06,0.8,0.77,0.02,1.2,1.01,-0.01
A000040,KR모터스,12,2013,Annual,1.32,0.77,0.47,1.02,0.01,0.91,1.04,-0.04
A000040,KR모터스,12,2014,Annual,1.26,5.05,5.82,0.8,0.01,1.43,1.31,0.16
A000040,KR모터스,12,2015,Annual,0.83,0.6,1.46,1.01,0.0,1.41,0.86,0.02
A000040,KR모터스,12,2016,Annual,1.0,0.28,1.39,1.05,0.01,0.82,1.01,0.01
A000040,KR모터스,12,2017,Annual,1.21,-0.43,1.43,0.49,0.01,2.26,1.01,-0.2
A000040,KR모터스,12,2018,Annual,1.05,12.01,0.59,0.88,0.03,1.02,0.94,-0.02
A000040,KR모터스,12,2019,Annual,0.19,2.32,1.91,3.63,0.03,0.42,1.38,-0.12
A000040,KR모터스,12,2020,Annual,1.2,-0.04,0.87,0.89,0.03,0.89,0.9,-0.05
A000040,KR모터스,12,2021,Annual,1.12,1.27,0.9,1.13,0.02,0.96,1.03,0.03
A000040,KR모터스,12,2022,Annual,0.95,0.91,0.58,0.88,0.02,1.3,1.04,-0.03
A118000,에스메디,12,2011,Annual,,,,,,,,-0.12
A118000,에스메디,12,2012,Annual,0.73,1.55,1.58,0.65,0.08,0.77,0.37,-0.16
A118000,에스메디,12,2013,Annual,0.54,0.54,2.37,0.56,0.08,2.25,1.03,-0.23
A118000,에스메디,12,2014,Annual,1.64,0.75,0.8,0.94,0.14,1.35,2.14,-0.04
A118000,에스메디,12,2015,Annual,0.36,3.25,1.18,0.97,0.36,0.95,1.08,-0.24
A118000,에스메디,12,2016,Annual,1.75,1.94,0.88,0.73,0.23,0.84,0.86,0.0
A118000,에스메디,12,2017,Annual,1.46,0.34,0.51,4.28,0.28,0.34,0.92,0.26
A118000,에스메디,12,2018,Annual,0.78,2.09,0.36,0.94,0.1,1.18,1.42,-0.06
A118000,에스메디,12,2019,Annual,0.55,0.77,4.13,1.67,0.13,0.31,0.69,-0.02
A118000,에스메디,12,2020,Annual,3.96,0.45,2.36,0.12,0.05,5.34,0.93,-0.04
A118000,에스메디,12,2021,Annual,0.43,0.62,0.72,2.81,0.12,0.89,0.72,-0.0
A118000,에스메디,12,2022,Annual,2.36,0.8,1.14,1.03,0.98,0.97,0.98,0.01
A024890,대원화성,12,2011,Annual,,,,,,,,-0.02
A024890,대원화성,12,2012,Annual,1.06,0.87,1.16,1.0,0.0,0.92,1.05,0.05
A024890,대원화성,12,2013,Annual,1.3,0.73,0.84,0.9,0.0,1.02,0.99,0.07
A024890,대원화성,12,2014,Annual,1.08,0.78,0.64,1.22,0.0,0.87,0.92,0.09
A024890,대원화성,12,2015,Annual,1.09,0.88,0.7,1.1,0.0,1.07,0.8,0.1
A024890,대원화성,12,2016,Annual,1.17,1.0,0.74,0.86,0.0,1.27,0.96,0.03
A024890,대원화성,12,2017,Annual,0.92,1.02,1.03,0.95,0.0,1.09,0.87,0.04
A024890,대원화성,12,2018,Annual,0.96,1.29,1.2,0.97,0.0,1.01,1.0,-0.03
A024890,대원화성,12,2019,Annual,0.48,0.88,7.94,1.16,0.0,0.95,0.95,-0.02
A024890,대원화성,12,2020,Annual,1.3,1.24,1.05,0.82,0.01,1.15,1.06,0.03
A024890,대원화성,12,2021,Annual,1.09,1.33,0.78,1.04,0.0,1.24,1.15,-0.01
A024890,대원화성,12,2022,Annual,0.83,1.05,0.65,1.3,0.0,0.85,1.1,-0.0
A027740,마니커,12,2011,Annual,,,,,,,,-0.01
A027740,마니커,12,2012,Annual,0.79,2.39,0.82,0.98,0.02,1.03,1.05,-0.0
A027740,마니커,12,2013,Annual,0.95,0.42,0.71,0.96,0.02,1.18,1.0,-0.05
A027740,마니커,12,2014,Annual,0.74,1.39,0.99,0.97,0.01,1.0,0.88,0.03
A027740,마니커,12,2015,Annual,0.98,1.31,0.83,0.81,0.01,0.93,1.01,-0.12
A027740,마니커,12,2016,Annual,1.03,0.67,1.63,0.84,0.01,1.06,0.85,-0.04
A027740,마니커,12,2017,Annual,1.0,0.67,0.86,1.11,0.01,0.95,1.14,-0.02
A027740,마니커,12,2018,Annual,0.75,1.35,1.41,1.06,0.01,0.95,0.76,-0.02
A027740,마니커,12,2019,Annual,0.9,3.11,1.06,0.9,0.01,1.07,1.12,-0.06
A027740,마니커,12,2020,Annual,1.0,-0.68,0.92,0.89,0.01,1.16,1.2,-0.03
A027740,마니커,12,2021,Annual,1.25,-0.93,0.75,1.18,0.01,0.91,1.21,-0.02
A027740,마니커,12,2022,Annual,0.9,0.76,0.21,1.27,0.01,0.83,0.95,-0.01
A003010,혜인,12,2011,Annual,,,,,,,,0.02
A003010,혜인,12,2012,Annual,1.22,1.4,0.81,1.01,0.01,0.97,1.35,0.14
A003010,혜인,12,2013,Annual,0.68,0.91,0.74,1.16,0.0,1.0,0.98,-0.12
A003010,혜인,12,2014,Annual,0.88,0.86,0.92,1.14,0.01,0.97,1.08,0.12
A003010,혜인,12,2015,Annual,1.08,1.0,1.1,0.79,0.02,1.05,0.98,-0.11
A003010,혜인,12,2016,Annual,0.91,1.08,1.3,1.03,0.02,0.91,0.99,0.01
A003010,혜인,12,2017,Annual,1.03,1.1,1.1,1.13,0.01,1.0,0.97,0.1
A003010,혜인,12,2018,Annual,1.13,0.88,1.13,0.91,0.01,1.01,1.01,0.01
A003010,혜인,12,2019,Annual,0.72,1.05,1.36,1.2,0.01,0.81,0.94,-0.07
A003010,혜인,12,2020,Annual,1.51,0.98,1.07,0.83,0.02,1.08,0.94,-0.05
A003010,혜인,12,2021,Annual,0.9,0.92,1.04,0.95,0.02,1.09,0.9,-0.07
A003010,혜인,12,2022,Annual,0.78,1.07,0.89,0.86,0.03,1.14,1.16,-0.02
A017180,명문제약,12,2011,Annual,,,,,,,,0.06
A017180,명문제약,12,2012,Annual,1.03,1.18,0.82,0.8,0.01,1.09,1.04,-0.03
A017180,명문제약,12,2013,Annual,1.0,0.94,0.91,1.03,0.01,0.91,1.01,0.01
A017180,명문제약,12,2014,Annual,0.95,0.96,0.9,1.02,0.01,1.06,0.99,0.02
