Symbol,Name,상장연도,결산월,회계년,주기,ROE(세전계속사업이익)(%),총자본증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),부채비율(%),총자본회전율(회),현금흐름/총자본(%)
A006280,녹십자,1989,12,2015,Annual,13.44,8.37,-5.45,10.25,41.84,1.09,12.86
A006280,녹십자,1989,12,2016,Annual,7.73,6.14,-14.43,-31.91,46.42,1.16,9.14
A006280,녹십자,1989,12,2017,Annual,6.66,4.69,15.1,-12.96,53.65,1.19,8.30
A006280,녹십자,1989,12,2018,Annual,4.49,1.58,-44.46,-39.61,53.03,1.19,6.67
A006280,녹십자,1989,12,2019,Annual,-0.10,5.14,-16.89,적전,65.47,1.17,3.72
A006280,녹십자,1989,12,2020,Annual,8.52,7.2,20.56,흑전,69.49,1.23,10.58
A006280,녹십자,1989,12,2021,Annual,12.46,18.16,46.58,53.41,64.17,1.11,12.94
A006280,녹십자,1989,12,2022,Annual,5.59,4.46,10.32,-49.31,61.21,1.12,8.51
A005250,녹십자홀딩스,1978,12,2012,Annual,4.79,8.6,-15.88,57.9,48.67,0.92,8.41
A005250,녹십자홀딩스,1978,12,2013,Annual,10.49,13.04,6.66,-10.34,47.69,0.91,6.18
A005250,녹십자홀딩스,1978,12,2014,Annual,12.28,7.4,21.38,25.59,51.63,0.92,7.26
A005250,녹십자홀딩스,1978,12,2015,Annual,12.62,10.69,-6.58,11.21,57.46,0.91,7.79
A005250,녹십자홀딩스,1978,12,2016,Annual,7.45,5.33,-7.76,-34.19,63.34,1.01,6.13
A005250,녹십자홀딩스,1978,12,2017,Annual,6.83,4.55,12.81,-4.76,77.87,1.04,6.01
A005250,녹십자홀딩스,1978,12,2018,Annual,2.99,0.93,-55.94,-72.6,80.89,1.07,4.55
A005250,녹십자홀딩스,1978,12,2019,Annual,1.78,3.68,35.3,적전,84.11,1.01,4.05
A005250,녹십자홀딩스,1978,12,2020,Annual,6.79,11.08,5.97,흑전,93.68,1.08,14.07
A005250,녹십자홀딩스,1978,12,2021,Annual,10.04,14.18,21.93,-29.08,83.01,1.03,6.57
A005250,녹십자홀딩스,1978,12,2022,Annual,1.57,2.95,-16.56,-53.86,82.61,1.07,5.75
A004370,농심,1976,12,2012,Annual,1.72,-3.94,-4.59,적전,47.42,1.46,4.96
A004370,농심,1976,12,2013,Annual,7.93,3.93,-4.43,흑전,46.07,1.40,11.52
A004370,농심,1976,12,2014,Annual,6.34,2.43,-20.58,-25.83,43.17,1.33,9.51
A004370,농심,1976,12,2015,Annual,9.60,5.99,60.84,82.16,46.9,1.36,12.33
A004370,농심,1976,12,2016,Annual,13.53,9.47,-24.17,69.68,37.67,1.29,16.51
A004370,농심,1976,12,2017,Annual,6.56,2.15,7.45,-54.48,33.07,1.21,9.54
A004370,농심,1976,12,2018,Annual,6.01,3.08,-8.12,-7.04,33.44,1.20,9.03
A004370,농심,1976,12,2019,Annual,5.39,2.27,-11,-15.7,36.7,1.22,8.70
A004370,농심,1976,12,2020,Annual,9.55,5.58,103.38,109.72,33.02,1.32,12.54
A004370,농심,1976,12,2021,Annual,6.44,7.41,-33.79,-33.15,31.77,1.25,9.64
A004370,농심,1976,12,2022,Annual,7.03,5.21,5.68,16.46,31.07,1.39,10.30
A072710,농심홀딩스,2003,12,2012,Annual,2.37,-0.69,-65.51,-64.39,39.35,0.41,3.14
A072710,농심홀딩스,2003,12,2013,Annual,7.02,4.76,200.37,221.77,41.12,0.50,7.93
A072710,농심홀딩스,2003,12,2014,Annual,3.76,1.68,-39.84,-47.51,39.75,0.53,4.79
A072710,농심홀딩스,2003,12,2015,Annual,6.77,5.31,75.66,85.67,39.15,0.59,7.76
A072710,농심홀딩스,2003,12,2016,Annual,10.40,7.95,55.98,66.74,39.27,0.61,11.20
A072710,농심홀딩스,2003,12,2017,Annual,5.56,2.59,-45.82,-48.74,32.67,0.58,6.12
A072710,농심홀딩스,2003,12,2018,Annual,4.44,3.78,-12.65,14.92,33.37,0.62,6.62
A072710,농심홀딩스,2003,12,2019,Annual,4.35,2.92,0.37,-21.7,31.92,0.59,5.36
A072710,농심홀딩스,2003,12,2020,Annual,7.72,5.58,79.37,86.92,28.21,0.62,8.47
A072710,농심홀딩스,2003,12,2021,Annual,5.40,6.72,-24.64,-28.18,27.89,0.64,6.11
A072710,농심홀딩스,2003,12,2022,Annual,4.59,3.69,-5.29,-30.42,28.95,0.64,4.49
A058730,다스코,2004,12,2012,Annual,14.87,7.75,69.92,119.9,41.12,1.67,14.16
A058730,다스코,2004,12,2013,Annual,15.00,11.63,9.66,6.41,52.35,1.61,14.52
A058730,다스코,2004,12,2014,Annual,11.30,8.68,-7.43,-16.06,38.16,1.51,12.18
A058730,다스코,2004,12,2015,Annual,13.50,9.96,23.43,33.04,52.35,1.68,14.37
A058730,다스코,2004,12,2016,Annual,16.34,23.05,52.58,45.95,51.03,1.67,16.78
A058730,다스코,2004,12,2017,Annual,21.46,16.17,32.97,51.47,86.96,1.99,20.17
A058730,다스코,2004,12,2018,Annual,17.11,4.87,-7.7,-2.62,67.65,1.95,18.52
A058730,다스코,2004,12,2019,Annual,2.58,-2.67,-84.24,-89.6,74.11,1.73,5.49
A058730,다스코,2004,12,2020,Annual,-8.02,-3.12,적전,적전,108.88,1.85,-1.91
A058730,다스코,2004,12,2021,Annual,-0.95,4.92,흑전,적지,138.16,2.97,4.06
A058730,다스코,2004,12,2022,Annual,3.73,14.26,167.77,흑전,141.66,2.82,6.79
A145210,다이나믹디자인,2015,12,2015,Annual,1.11,-13.79,-63.29,-92.86,147.54,1.63,11.30
A145210,다이나믹디자인,2015,12,2016,Annual,-9.63,-17.77,-54.71,적전,174.09,1.73,-4.23
A145210,다이나믹디자인,2015,12,2017,Annual,-39.36,-36,적전,적지,255.16,1.89,-25.26
A145210,다이나믹디자인,2015,12,2018,Annual,-90.48,-58.82,적지,적지,512.12,2.51,-68.29
A145210,다이나믹디자인,2015,12,2019,Annual,-22.74,-23.53,적지,적지,648.94,4.01,15.54
A145210,다이나믹디자인,2015,12,2020,Annual,-78.36,195.42,적지,적지,136.68,1.81,-69.84
A145210,다이나믹디자인,2015,12,2021,Annual,-46.46,-34.18,적지,적지,177.65,1.00,-35.77
A145210,다이나믹디자인,2015,12,2022,Annual,-142.56,16.87,적지,적지,100.33,1.28,-136.29
A019680,대교,2004,12,2012,Annual,6.70,-3.39,-48.23,-58.82,30.9,1.37,11.71
A019680,대교,2004,12,2013,Annual,8.54,3.96,0.16,55.16,30.28,1.32,13.25
A019680,대교,2004,12,2014,Annual,8.36,-0.88,-3.22,18.63,31.42,1.26,13.13
A019680,대교,2004,12,2015,Annual,9.35,0.49,40.28,20.5,27.43,1.27,13.20
A019680,대교,2004,12,2016,Annual,8.20,2.92,-0.46,-9.27,27.96,1.26,11.88
A019680,대교,2004,12,2017,Annual,8.13,2.13,6.16,-0.41,26.61,1.21,11.31
A019680,대교,2004,12,2018,Annual,4.35,-8.88,-43.7,-53.81,34.61,1.18,7.90
A019680,대교,2004,12,2019,Annual,4.10,-0.58,14.8,-10.76,50.01,1.24,12.86
A019680,대교,2004,12,2020,Annual,-6.46,-8.86,적전,적전,51.22,1.07,7.82
A019680,대교,2004,12,2021,Annual,-8.26,-7.6,적지,적지,57.55,1.19,2.40
A019680,대교,2004,12,2022,Annual,-23.39,-21.69,적지,적지,64.87,1.48,-16.69
A006370,대구백화점,1988,12,2017,Annual,-4.17,-5.03,적지,적지,105.89,0.26,-2.29
A006370,대구백화점,1988,12,2018,Annual,-9.15,-11.38,적지,적지,125.96,0.36,-5.75
A006370,대구백화점,1988,12,2019,Annual,-6.33,-7.65,적지,적지,135.37,0.34,-3.06
A006370,대구백화점,1988,12,2020,Annual,-6.51,-8.33,적지,적지,93.89,0.33,-3.09
A006370,대구백화점,1988,12,2021,Annual,-9.06,-3.17,적지,적지,91.55,0.32,1.20
A006370,대구백화점,1988,12,2022,Annual,-7.59,-8.9,적지,적지,103.24,0.31,-4.77
A008060,대덕,1989,12,2012,Annual,14.91,10.46,7.18,4.9,27.24,1.82,25.59
A008060,대덕,1989,12,2013,Annual,2.47,-0.84,-98.23,-82.71,23.74,1.71,17.23
A008060,대덕,1989,12,2014,Annual,8.62,2.14,"2,321.89",259.72,24.96,1.59,21.24
A008060,대덕,1989,12,2015,Annual,8.97,4.16,10.66,1.29,15.17,1.15,18.82
A008060,대덕,1989,12,2016,Annual,8.73,2.34,7.29,-23.64,19.46,1.06,14.64
A008060,대덕,1989,12,2017,Annual,9.20,11.4,6.31,52.39,16.74,1.04,15.42
A008060,대덕,1989,12,2018,Annual,37.12,89.19,13.82,643.41,15.55,0.79,41.41
A008060,대덕,1989,12,2019,Annual,0.98,5.67,적전,-75.61,15.6,0.00,14.33
A008060,대덕,1989,12,2020,Annual,7.81,29.49,적지,128.08,21.73,0.00,14.73
A008060,대덕,1989,12,2021,Annual,5.13,1.98,흑전,-62.84,25.57,1.01,12.26
A008060,대덕,1989,12,2022,Annual,13.15,8.11,192.96,143.8,28.24,1.16,13.68
A353200,대덕전자,2020,12,2020,Annual,,,,,26.87,,
A353200,대덕전자,2020,12,2021,Annual,12.10,6.91,721.5,흑전,38,1.52,24.87
A353200,대덕전자,2020,12,2022,Annual,31.82,25.39,220.87,191.82,39.39,1.71,37.57
A000490,대동,1975,12,2012,Annual,-0.04,-1.93,-94.35,적전,140.64,2.42,9.19
A000490,대동,1975,12,2013,Annual,-0.02,-1.94,810.29,적지,155.75,2.55,10.23
A000490,대동,1975,12,2014,Annual,1.99,1.97,8.9,흑전,206.87,2.64,13.13
A000490,대동,1975,12,2015,Annual,2.17,1.18,-15.94,-29.25,195.25,2.52,12.54
A000490,대동,1975,12,2016,Annual,-8.13,-7.71,적전,적전,210.12,2.61,2.99
A000490,대동,1975,12,2017,Annual,6.20,1.74,흑전,흑전,233.77,2.81,15.97
A000490,대동,1975,12,2018,Annual,0.84,-0.64,-69.61,-85.14,255.27,3.00,12.07
A000490,대동,1975,12,2019,Annual,2.45,0.62,361.44,81.86,278.06,3.82,13.21
A000490,대동,1975,12,2020,Annual,9.97,50.01,37.58,688.69,185.94,3.27,17.26
A000490,대동,1975,12,2021,Annual,11.64,17.55,15.3,65.09,226.67,3.30,17.70
A000490,대동,1975,12,2022,Annual,13.42,22.31,131.06,10.96,263.09,3.41,16.75
A005750,대림B&Co,1992,12,2012,Annual,-3.04,-4.59,적전,적전,69.46,0.70,-0.72
A005750,대림B&Co,1992,12,2013,Annual,-1.81,-2.42,흑전,적지,82.86,0.83,0.67
A005750,대림B&Co,1992,12,2014,Annual,3.80,0.94,455.35,흑전,90.37,1.06,5.40
A005750,대림B&Co,1992,12,2015,Annual,7.52,4.34,51.09,142.49,93.2,1.27,9.22
A005750,대림B&Co,1992,12,2016,Annual,7.16,5.86,18.32,-6.82,94.67,1.39,9.00
A005750,대림B&Co,1992,12,2017,Annual,6.35,3.15,-15.56,-8.46,91.34,1.49,8.45
A005750,대림B&Co,1992,12,2018,Annual,3.52,0.54,-39.21,-41.77,88.44,1.55,6.64
A005750,대림B&Co,1992,12,2019,Annual,1.55,-0.43,-43.89,-48.33,93.94,1.48,6.82
A005750,대림B&Co,1992,12,2020,Annual,-0.98,-0.98,-58.24,적전,106.74,1.46,4.46
A005750,대림B&Co,1992,12,2021,Annual,1.07,-0.29,39.98,흑전,107.5,1.65,6.09
A005750,대림B&Co,1992,12,2022,Annual,-1.06,0.36,-39.78,적전,113.72,1.61,5.23
A006570,대림통상,1975,12,2012,Annual,-4.56,-6.16,-72.29,적지,83.46,1.15,-1.29
A006570,대림통상,1975,12,2013,Annual,-5.00,-5.06,86.19,적지,93.11,1.19,-1.74
A006570,대림통상,1975,12,2014,Annual,-0.93,-4.01,158.87,적지,102.11,1.29,2.35
A006570,대림통상,1975,12,2015,Annual,-2.49,-6.16,적전,적지,96.96,1.37,1.10
A006570,대림통상,1975,12,2016,Annual,0.78,-1.68,흑전,흑전,97.87,1.48,5.42
A006570,대림통상,1975,12,2017,Annual,-4.25,-5,-53.94,적전,107.03,1.74,1.68
A006570,대림통상,1975,12,2018,Annual,5.43,-3.62,적전,적지,86.71,1.85,3.96
A006570,대림통상,1975,12,2019,Annual,-9.81,-14.06,적지,적지,95.69,1.85,-6.40
A006570,대림통상,1975,12,2020,Annual,-16.45,-16.67,적지,적지,108.89,1.86,-9.37
A006570,대림통상,1975,12,2021,Annual,1.65,-0.38,흑전,흑전,117.77,2.03,3.03
A006570,대림통상,1975,12,2022,Annual,4.22,5.51,136.15,"1,023.71",113.86,2.23,8.48
A001680,대상,1970,12,2012,Annual,18.28,14.46,19.11,62.67,158.92,4.18,26.05
A001680,대상,1970,12,2013,Annual,17.94,13.86,20.16,19.83,143.89,3.80,25.25
A001680,대상,1970,12,2014,Annual,15.21,10.03,-9.95,-14.88,131.34,3.46,20.80
A001680,대상,1970,12,2015,Annual,9.69,4.34,-21.7,-47.57,157.12,3.29,15.71
A001680,대상,1970,12,2016,Annual,9.71,5.95,1.1,27.27,166.18,3.39,16.74
A001680,대상,1970,12,2017,Annual,9.54,1.98,-12.92,-13.8,154.67,3.39,15.14
A001680,대상,1970,12,2018,Annual,13.14,5.01,24.24,26.32,136.78,3.26,16.21
A001680,대상,1970,12,2019,Annual,15.49,9.26,8.03,66.48,135.49,3.05,21.19
A001680,대상,1970,12,2020,Annual,18.03,8.56,34.34,16.66,129.53,2.94,21.75
A001680,대상,1970,12,2021,Annual,15.70,13.22,-12.13,14.12,130.15,2.95,21.66
A001680,대상,1970,12,2022,Annual,8.63,6.05,-8.64,-43.28,141.2,3.18,16.38
A084690,대상홀딩스,2005,12,2012,Annual,19.60,100.85,383.55,233.4,137.26,4.37,16.24
A084690,대상홀딩스,2005,12,2013,Annual,14.90,7.49,17.92,-6.84,133.15,3.29,10.81
A084690,대상홀딩스,2005,12,2014,Annual,13.86,8.12,-7.55,9.9,125,3.17,11.39
A084690,대상홀딩스,2005,12,2015,Annual,9.44,3,-16.6,-43.07,148.53,3.10,10.19
A084690,대상홀딩스,2005,12,2016,Annual,9.66,5.23,2.28,26.85,156.07,3.24,11.04
A084690,대상홀딩스,2005,12,2017,Annual,9.33,2.19,-15.87,-11.66,147.02,3.19,10.61
A084690,대상홀딩스,2005,12,2018,Annual,9.01,2,16.08,-23.14,140.19,3.13,10.54
A084690,대상홀딩스,2005,12,2019,Annual,14.95,9.78,17.01,202.88,140.37,3.09,16.28
A084690,대상홀딩스,2005,12,2020,Annual,16.68,10.33,33.15,19.23,130.78,2.97,16.68
A084690,대상홀딩스,2005,12,2021,Annual,12.98,12.46,-21.25,-13.39,143.18,2.99,13.12
A084690,대상홀딩스,2005,12,2022,Annual,7.80,4.29,-11.79,-45.31,158.2,3.43,12.14
A128820,대성산업,2010,12,2012,Annual,-23.51,-11.35,적지,적지,326.29,1.98,-13.06
A128820,대성산업,2010,12,2013,Annual,-62.40,-29.23,적지,적지,412.19,2.20,-52.54
A128820,대성산업,2010,12,2014,Annual,-113.88,-96.69,적지,적지,"12,674.97",4.90,-171.18
A128820,대성산업,2010,12,2015,Annual,-163.15,696.3,적지,적지,822.98,12.99,-161.97
A128820,대성산업,2010,12,2016,Annual,-95.92,71.68,적지,적지,453.72,5.28,-50.75
A128820,대성산업,2010,12,2017,Annual,67.63,101.6,적지,흑전,176.03,2.98,81.69
A128820,대성산업,2010,12,2018,Annual,0.13,11.84,흑전,적전,142.1,2.21,1.45
A128820,대성산업,2010,12,2019,Annual,-11.93,-14.19,적전,적지,166.55,2.07,-10.30
A128820,대성산업,2010,12,2020,Annual,14.34,25.48,흑전,흑전,126.68,1.91,13.78
A128820,대성산업,2010,12,2021,Annual,7.72,7.23,84.39,-75.44,231.48,2.24,2.37
A128820,대성산업,2010,12,2022,Annual,-1.35,20.32,161.24,적전,190.96,3.26,6.05
A117580,대성에너지,2010,12,2012,Annual,6.09,1.51,-27.2,-21.45,140.09,3.68,12.82
A117580,대성에너지,2010,12,2013,Annual,5.40,2.18,-15.24,-2.44,138.03,3.76,13.28
A117580,대성에너지,2010,12,2014,Annual,5.60,1.62,7.27,1.59,145.31,3.86,13.55
A117580,대성에너지,2010,12,2015,Annual,6.13,2.3,11.65,8.25,120.01,3.10,14.33
A117580,대성에너지,2010,12,2016,Annual,6.10,2.49,26.39,1.86,112.91,2.56,14.77
A117580,대성에너지,2010,12,2017,Annual,6.40,2.7,3.14,6.2,115.14,2.59,15.40
A117580,대성에너지,2010,12,2018,Annual,5.13,0.6,-19.7,-13.16,116.51,2.56,15.28
A117580,대성에너지,2010,12,2019,Annual,5.80,1.49,52.07,1.07,127.49,2.55,11.90
A117580,대성에너지,2010,12,2020,Annual,5.96,2.59,8.21,8.42,123.31,2.39,12.35
A117580,대성에너지,2010,12,2021,Annual,4.71,0.93,-38.93,-15.7,133.97,2.44,11.81
A117580,대성에너지,2010,12,2022,Annual,-0.06,-1.12,-94.15,적전,165.94,3.24,8.20
A016710,대성홀딩스,1999,12,2012,Annual,8.40,5.59,-9.1,-12.65,122.71,2.56,11.06
A016710,대성홀딩스,1999,12,2013,Annual,9.00,4.34,28.86,-14.04,129.88,2.63,9.89
A016710,대성홀딩스,1999,12,2014,Annual,8.63,4.63,-5.08,-4.82,129.53,2.50,9.20
A016710,대성홀딩스,1999,12,2015,Annual,6.43,3.19,-2.3,2.55,112.92,2.00,9.56
A016710,대성홀딩스,1999,12,2016,Annual,5.20,1.71,12.03,-15.56,107.33,1.62,8.59
A016710,대성홀딩스,1999,12,2017,Annual,6.32,-4.25,-8.96,37.77,112.27,1.70,10.36
A016710,대성홀딩스,1999,12,2018,Annual,5.71,2.21,-24.81,-26.11,109.78,1.73,10.70
A016710,대성홀딩스,1999,12,2019,Annual,4.52,1.35,29.43,-24.61,110.42,1.71,7.70
A016710,대성홀딩스,1999,12,2020,Annual,10.24,7.75,6.5,166.03,103.06,1.58,13.61
A016710,대성홀딩스,1999,12,2021,Annual,5.41,2.62,-16.8,-49.79,108.41,1.59,8.50
A016710,대성홀딩스,1999,12,2022,Annual,2.32,1.32,-66.97,-79.53,130.05,2.09,6.15
A009190,대양금속,1994,12,2012,Annual,-291.48,-42.89,적지,적지,506.18,4.39,-276.74
A009190,대양금속,1994,12,2013,Annual,-54.45,13.58,적지,적지,413.63,6.12,-26.32
A009190,대양금속,1994,12,2014,Annual,-144.76,-73.37,적지,적지,"1,893.49",9.78,-108.88
A009190,대양금속,1994,12,2015,Annual,-205.31,130.51,적지,적지,712.27,13.98,-155.47
A009190,대양금속,1994,12,2016,Annual,32.34,36.22,흑전,흑전,505.75,10.21,61.62
A009190,대양금속,1994,12,2017,Annual,46.46,57.3,31.57,113.14,268.98,8.13,64.90
A009190,대양금속,1994,12,2018,Annual,19.30,21.86,-41.89,-43.64,191.42,5.72,31.21
A009190,대양금속,1994,12,2019,Annual,6.96,110.66,-56.9,-37.63,35.65,3.08,14.28
A009190,대양금속,1994,12,2020,Annual,-0.97,13.54,-67.21,적전,53.44,1.97,3.54
A009190,대양금속,1994,12,2021,Annual,19.00,31.43,"1,328.20",흑전,58.21,2.32,21.20
A009190,대양금속,1994,12,2022,Annual,7.47,75.24,-9.72,-39.21,129.73,1.86,9.82
A014160,대영포장,1990,12,2012,Annual,15.43,12.33,590.78,흑전,76.96,2.21,17.94
A014160,대영포장,1990,12,2013,Annual,7.46,7.17,-47.35,-45.95,70.16,1.93,11.55
A014160,대영포장,1990,12,2014,Annual,7.37,4.71,31.44,-9.39,60.08,2.01,10.87
A014160,대영포장,1990,12,2015,Annual,-7.47,-0.69,-26.27,적전,68.97,1.95,1.13
A014160,대영포장,1990,12,2016,Annual,11.80,10.71,-19.48,흑전,51.84,2.03,14.86
A014160,대영포장,1990,12,2017,Annual,-2.84,-6.43,적전,적전,60.68,2.33,4.44
A014160,대영포장,1990,12,2018,Annual,6.75,8.59,흑전,흑전,55.85,2.23,14.86
A014160,대영포장,1990,12,2019,Annual,9.48,7.26,41.02,1.58,40.99,1.86,14.99
A014160,대영포장,1990,12,2020,Annual,2.92,2.23,-64.93,-69.29,35.13,1.71,9.31
A014160,대영포장,1990,12,2021,Annual,7.84,8.67,145.08,203.29,47.14,1.84,11.49
A014160,대영포장,1990,12,2022,Annual,9.87,-0.13,3.35,27.89,48.1,1.81,12.62
A047040,대우건설,2001,12,2012,Annual,6.68,-0.04,16.18,-0.3,189.05,2.41,6.69
A047040,대우건설,2001,12,2013,Annual,-27.69,-22.2,적전,적전,281.46,2.90,-21.73
A047040,대우건설,2001,12,2014,Annual,6.83,2.71,흑전,흑전,276.44,3.72,7.07
A047040,대우건설,2001,12,2015,Annual,4.33,2.48,-60.43,-19.32,260.28,3.58,6.44
A047040,대우건설,2001,12,2016,Annual,-41.58,-25.9,적전,적전,381.68,4.57,-26.29
A047040,대우건설,2001,12,2017,Annual,14.43,10.06,흑전,흑전,285.25,5.41,16.17
A047040,대우건설,2001,12,2018,Annual,18.79,1.74,46.55,15.29,276.83,4.62,16.96
A047040,대우건설,2001,12,2019,Annual,12.79,7.36,-42.1,-32.32,289.74,3.60,14.14
A047040,대우건설,2001,12,2020,Annual,14.61,7.59,53.34,40.43,247.63,3.15,15.90
A047040,대우건설,2001,12,2021,Annual,20.31,20.15,32.25,71.59,225.15,2.95,20.26
A047040,대우건설,2001,12,2022,Annual,20.56,15.8,2.94,4.76,199.1,3.00,17.82
A009320,대우부품,1989,12,2012,Annual,-17.61,-14.79,적지,적지,144.28,1.29,-5.63
A009320,대우부품,1989,12,2013,Annual,-19.47,-12.92,적지,적지,197.24,1.48,-10.42
A009320,대우부품,1989,12,2014,Annual,-1.94,62.11,흑전,흑전,130.38,1.62,14.57
A009320,대우부품,1989,12,2015,Annual,4.68,19.45,61.96,240.7,120.17,1.82,14.21
A009320,대우부품,1989,12,2016,Annual,5.30,22.05,11.19,118.26,88.31,1.66,17.75
A009320,대우부품,1989,12,2017,Annual,5.19,7.67,10.21,18.15,77.48,1.58,16.81
A009320,대우부품,1989,12,2018,Annual,2.27,3.09,-28.82,-60.3,80.2,1.62,11.70
A009320,대우부품,1989,12,2019,Annual,-6.42,-6.02,적전,적전,109.78,1.40,2.84
A009320,대우부품,1989,12,2020,Annual,-8.76,-5.45,적지,적지,163.41,2.11,1.88
A009320,대우부품,1989,12,2021,Annual,0.44,0.11,흑전,적지,169.98,2.84,14.23
A009320,대우부품,1989,12,2022,Annual,-26.83,-26.61,적전,적지,255.6,3.32,-11.16
A003090,대웅,1973,12,2012,Annual,16.28,84.48,41.89,46.99,29.59,1.72,15.68
A003090,대웅,1973,12,2013,Annual,14.78,10.81,33.49,14.31,30.77,1.29,10.87
A003090,대웅,1973,12,2014,Annual,9.60,3.15,-19.07,-49.31,42.61,1.28,7.73
A003090,대웅,1973,12,2015,Annual,10.45,16.9,1.26,44.12,49.95,1.30,9.81
A003090,대웅,1973,12,2016,Annual,6.75,4.36,-23.43,-36.67,69.7,1.20,6.92
A003090,대웅,1973,12,2017,Annual,9.26,8.64,38.61,147.89,64.93,1.25,12.91
A003090,대웅,1973,12,2018,Annual,6.39,2.66,5.52,-61.8,65.11,1.29,9.34
A003090,대웅,1973,12,2019,Annual,8.09,5.37,19.21,115.04,64.44,1.38,11.25
A003090,대웅,1973,12,2020,Annual,13.56,9.92,-7.8,68.16,64.52,1.27,13.99
A003090,대웅,1973,12,2021,Annual,9.98,3.19,86.07,-15.71,67.39,1.33,11.39
A003090,대웅,1973,12,2022,Annual,12.74,11.02,13.64,20.53,68.73,1.40,12.40
A069620,대웅제약,2002,12,2012,Annual,11.14,6.67,-37.79,-33.94,24.77,1.79,13.89
A069620,대웅제약,2002,12,2013,Annual,17.95,13.29,93.51,72.99,32.21,1.66,18.57
A069620,대웅제약,2002,12,2014,Annual,12.02,4.01,-27.22,-47.44,52.42,1.65,10.99
A069620,대웅제약,2002,12,2015,Annual,9.22,27.38,-16.13,17.08,62.78,1.62,12.75
A069620,대웅제약,2002,12,2016,Annual,4.66,4.19,-40.56,-26.76,89.35,1.49,9.25
A069620,대웅제약,2002,12,2017,Annual,5.85,4.46,50.45,35.64,92.15,1.55,11.60
A069620,대웅제약,2002,12,2018,Annual,-0.10,-3.76,-29.16,적전,98.72,1.66,5.83
A069620,대웅제약,2002,12,2019,Annual,3.75,4.62,61.93,흑전,95.88,1.79,10.00
A069620,대웅제약,2002,12,2020,Annual,2.04,9.33,-62,-16.34,96.61,1.59,8.06
A069620,대웅제약,2002,12,2021,Annual,2.84,0.38,422.56,24.58,102.13,1.66,9.39
A069620,대웅제약,2002,12,2022,Annual,5.33,6.21,7.97,30.18,110.91,1.78,11.39
A000430,대원강업,1977,12,2012,Annual,14.82,11.28,-1.2,15.06,118.26,2.33,15.98
A000430,대원강업,1977,12,2013,Annual,11.33,7.33,1.8,-22.6,140.28,2.15,13.91
A000430,대원강업,1977,12,2014,Annual,4.86,0.91,-41.88,-51.24,134.07,2.11,11.12
A000430,대원강업,1977,12,2015,Annual,7.50,4.03,42.37,42.56,126.79,2.02,12.81
A000430,대원강업,1977,12,2016,Annual,10.75,8.58,13.05,75.68,132.48,2.02,16.43
A000430,대원강업,1977,12,2017,Annual,5.34,0.83,-36.08,-43.15,108.75,1.85,13.63
A000430,대원강업,1977,12,2018,Annual,5.57,2.14,10.69,-9.05,90.25,1.76,12.85
A000430,대원강업,1977,12,2019,Annual,5.70,2.9,-36.21,-11.14,78.44,1.66,12.22
A000430,대원강업,1977,12,2020,Annual,-0.50,-2.59,-80.65,적전,77.92,1.49,7.89
A000430,대원강업,1977,12,2021,Annual,-1.15,0.86,적전,적지,70.37,1.50,7.95
A000430,대원강업,1977,12,2022,Annual,1.98,3.64,흑전,흑전,68.96,1.74,11.00
A006340,대원전선,1988,12,2012,Annual,6.88,5.26,17.75,99.74,201.38,6.44,7.59
A006340,대원전선,1988,12,2013,Annual,4.82,3.97,-38.01,11.44,199.44,6.57,8.18
A006340,대원전선,1988,12,2014,Annual,2.74,3.15,-21.16,-60.62,174.91,5.49,6.12
A006340,대원전선,1988,12,2015,Annual,8.38,5.86,130.88,159.9,164.14,5.62,9.39
A006340,대원전선,1988,12,2016,Annual,3.20,1.38,-26.53,-39.55,171.13,5.17,7.42
A006340,대원전선,1988,12,2017,Annual,6.11,-2.41,-86.48,-26.47,176.28,6.21,4.41
A006340,대원전선,1988,12,2018,Annual,3.13,1.32,344.23,-20.64,135.33,5.31,4.72
A006340,대원전선,1988,12,2019,Annual,-1.13,-1.27,-76.85,적전,135.94,4.96,2.96
A006340,대원전선,1988,12,2020,Annual,3.69,6.25,325.47,흑전,124.89,4.43,6.58
A006340,대원전선,1988,12,2021,Annual,1.28,2.65,-46.25,-43.63,174.49,5.49,5.22
A006340,대원전선,1988,12,2022,Annual,2.12,4.51,-41.36,3.81,168.52,6.28,5.15
A003220,대원제약,1999,12,2012,Annual,11.58,8.67,0.87,5.5,30.29,1.27,12.35
A003220,대원제약,1999,12,2013,Annual,13.21,9.14,15.16,25.26,29.93,1.35,13.86
A003220,대원제약,1999,12,2014,Annual,16.39,9.14,14.55,27.5,34.28,1.41,15.56
A003220,대원제약,1999,12,2015,Annual,16.42,10.52,29.65,11.13,31,1.53,16.72
A003220,대원제약,1999,12,2016,Annual,17.87,8.98,26.26,13.79,32.51,1.55,17.84
A003220,대원제약,1999,12,2017,Annual,14.25,3.78,-13.22,-47.91,35.14,1.61,11.78
A003220,대원제약,1999,12,2018,Annual,17.77,8.96,21.55,126.63,50.35,1.63,19.44
