Symbol,Name,결산월,회계년,주기,매출총이익률(%),영업이익률(%),당기순이익률(%),자본금영업이익률(%),영업수익(천원),영업비용(천원),세전계속사업이익률(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%)
A006400,삼성SDI,12,2017,Annual,16.15,0.30,1.83,4.58,"5,445,917,363","5,429,590,076",1.67,25.43,27.90
A006400,삼성SDI,12,2018,Annual,20.24,6.72,6.42,154.16,"8,186,909,424","7,637,005,619",8.14,186.92,147.41
A006400,삼성SDI,12,2019,Annual,20.34,2.51,2.42,58.14,"8,250,811,205","8,043,405,700",2.68,61.92,55.97
A006400,삼성SDI,12,2020,Annual,18.04,2.54,2.39,64.85,"9,101,397,947","8,870,061,492",2.45,62.60,60.92
A006400,삼성SDI,12,2021,Annual,19.56,5.07,5.15,164.73,"11,581,771,057","10,994,157,095",6.13,198.89,167.24
A006400,삼성SDI,12,2022,Annual,17.49,5.79,4.96,283.39,"17,458,293,610","16,447,419,252",6.10,298.47,242.73
A051910,LG화학,12,2011,Annual,18.26,12.73,10.24,682.65,"19,809,874,000","17,287,492,000",13.07,700.56,548.94
A051910,LG화학,12,2012,Annual,14.48,8.45,7.05,467.38,"20,442,790,000","18,715,830,000",8.74,483.40,389.80
A051910,LG화학,12,2013,Annual,14.63,7.80,5.80,427.41,"20,255,935,000","18,676,666,000",7.26,398.20,317.83
A051910,LG화학,12,2014,Annual,13.31,5.76,4.19,306.66,"19,675,975,000","18,542,850,000",5.45,290.24,222.87
A051910,LG화학,12,2015,Annual,18.60,9.35,6.95,438.46,"17,334,109,000","15,714,017,000",8.81,413.11,325.81
A051910,LG화학,12,2016,Annual,20.55,10.50,7.99,490.73,"17,264,845,000","15,451,600,000",10.10,472.01,373.37
A051910,LG화학,12,2017,Annual,21.60,10.98,7.69,602.76,"20,880,236,000","18,587,007,000",9.58,525.86,421.92
A051910,LG화학,12,2018,Annual,19.52,8.38,6.78,499.13,"23,315,318,000","21,361,700,000",8.48,504.90,403.94
A051910,LG화학,12,2019,Annual,18.18,2.86,1.68,159.47,"21,809,592,000","21,185,427,000",2.55,141.86,93.49
A051910,LG화학,12,2020,Annual,20.87,5.35,-0.47,284.73,"20,830,009,000","19,715,572,000",3.95,210.31,-25.09
A051910,LG화학,12,2021,Annual,27.90,14.75,12.28,771.36,"20,471,044,000","17,451,884,000",15.85,828.95,642.37
A051910,LG화학,12,2022,Annual,19.56,4.65,13.28,268.85,"22,637,157,000","21,584,881,000",16.95,980.36,768.25
A105560,KB금융,12,2011,Annual,-53.97,-230.98,-235.85,-3.23,"26,999,000","89,361,000",-241.58,-3.38,-3.30
A105560,KB금융,12,2012,Annual,0.43,93.14,93.25,33.46,"693,943,000","47,614,000",93.09,33.44,33.50
A105560,KB금융,12,2013,Annual,-0.48,68.82,68.50,10.18,"285,898,000","89,149,000",68.35,10.12,10.14
A105560,KB금융,12,2014,Annual,-3.28,84.95,84.74,22.47,"510,920,000","76,896,000",84.86,22.44,22.41
A105560,KB금융,12,2015,Annual,-8.04,75.97,76.01,12.59,"320,252,000","76,955,000",75.95,12.59,12.60
A105560,KB금융,12,2016,Annual,-7.90,83.40,83.38,29.35,"707,800,000","117,492,000",83.35,29.33,29.34
A105560,KB금융,12,2017,Annual,-13.37,75.34,76.12,26.20,"727,087,000","179,309,000",75.36,26.21,26.47
A105560,KB금융,12,2018,Annual,-10.39,83.30,83.02,44.44,"1,115,279,000","186,292,000",83.27,44.42,44.29
A105560,KB금융,12,2019,Annual,-12.39,78.46,78.31,35.75,"952,592,000","205,210,000",78.40,35.72,35.68
A105560,KB금융,12,2020,Annual,-7.78,86.29,86.32,65.96,"1,597,934,000","219,082,000",86.32,65.98,65.98
A105560,KB금융,12,2021,Annual,-6.71,86.76,86.97,68.66,"1,654,411,000","218,991,000",86.83,68.72,68.83
A105560,KB금융,12,2022,Annual,-4.79,86.03,86.86,79.80,"1,939,300,000","270,959,000",86.07,79.85,80.58
A028260,삼성물산,12,2011,Annual,19.19,8.23,11.05,"1,769.12","2,687,236,822","2,466,096,933",15.60,"3,354.28","2,375.05"
A028260,삼성물산,12,2012,Annual,16.07,2.59,5.60,559.19,"2,699,553,238","2,629,655,033",4.45,960.06,"1,210.46"
A028260,삼성물산,12,2013,Annual,18.39,3.58,3.19,864.86,"3,018,453,698","2,910,346,239",2.36,571.03,770.41
A028260,삼성물산,12,2014,Annual,38.88,2.80,12.81,712.34,"3,312,659,234","3,220,054,941",2.38,605.98,"3,263.75"
A028260,삼성물산,12,2015,Annual,16.03,-2.35,26.58,"-1,281.14","8,885,125,467","9,094,155,029",26.45,"14,403.36","14,473.27"
A028260,삼성물산,12,2016,Annual,12.00,0.16,2.05,164.94,"20,001,558,969","19,970,002,205",3.09,"3,234.61","2,140.76"
A028260,삼성물산,12,2017,Annual,12.38,2.75,2.27,"2,937.08","20,442,825,137","19,880,911,108",2.92,"3,123.15","2,421.95"
A028260,삼성물산,12,2018,Annual,13.17,3.41,5.68,"3,707.98","20,833,131,447","20,123,730,265",7.44,"8,103.63","6,180.18"
A028260,삼성물산,12,2019,Annual,13.19,2.92,2.71,"3,049.90","19,983,631,881","19,400,131,927",4.23,"4,414.41","2,828.13"
A028260,삼성물산,12,2020,Annual,10.67,1.46,1.68,"1,464.62","19,088,822,950","18,810,667,593",2.57,"2,587.51","1,686.17"
A028260,삼성물산,12,2021,Annual,10.57,1.18,9.08,"1,322.31","21,120,591,426","20,871,317,376",11.53,"12,918.99","10,168.40"
A028260,삼성물산,12,2022,Annual,12.09,3.56,5.54,"4,983.23","26,406,560,657","25,467,148,680",7.14,"10,005.01","7,754.35"
A012330,현대모비스,12,2011,Annual,19.93,13.46,10.97,435.52,"15,886,201,000","13,747,359,000",14.42,466.52,354.87
A012330,현대모비스,12,2012,Annual,20.43,13.71,13.35,470.86,"16,865,694,000","14,553,328,000",16.82,577.66,458.41
A012330,현대모비스,12,2013,Annual,19.74,12.96,11.88,462.19,"17,512,013,000","15,242,215,000",15.27,544.47,423.47
A012330,현대모비스,12,2014,Annual,17.75,10.37,11.59,389.72,"18,451,687,000","16,537,790,000",14.27,536.13,435.45
A012330,현대모비스,12,2015,Annual,18.01,10.07,8.95,391.13,"19,079,257,000","17,158,416,000",11.95,464.12,347.67
A012330,현대모비스,12,2016,Annual,18.27,10.26,10.25,415.01,"19,860,589,000","17,822,486,000",13.05,527.58,414.44
A012330,현대모비스,12,2017,Annual,15.99,7.53,7.35,297.80,"19,417,685,000","17,955,185,000",9.78,386.71,290.67
A012330,현대모비스,12,2018,Annual,16.11,7.55,7.60,315.30,"20,517,169,000","18,968,759,000",9.58,400.07,317.63
A012330,현대모비스,12,2019,Annual,16.07,7.42,8.43,342.01,"22,624,741,000","20,945,124,000",11.17,514.38,388.19
A012330,현대모비스,12,2020,Annual,14.71,5.99,5.08,279.75,"22,954,483,000","21,580,653,000",6.68,312.34,237.32
A012330,현대모비스,12,2021,Annual,13.39,4.97,5.22,276.60,"27,328,555,000","25,970,205,000",7.02,390.71,290.50
A012330,현대모비스,12,2022,Annual,12.11,4.13,4.63,286.16,"34,052,113,000","32,646,780,000",6.02,417.40,321.01
A035720,카카오,12,2011,Annual,100.00,28.20,25.15,"1,754.61","418,717,585","300,650,014",31.54,"1,962.52","1,564.70"
A035720,카카오,12,2012,Annual,100.00,25.09,18.21,"1,581.63","428,093,977","320,703,755",22.74,"1,433.67","1,147.87"
A035720,카카오,12,2013,Annual,100.00,31.43,26.40,476.54,"210,775,882","144,538,436",25.90,392.79,400.26
A035720,카카오,12,2014,Annual,100.00,37.42,32.86,728.36,"487,804,642","305,285,969",36.74,715.24,639.63
A035720,카카오,12,2015,Annual,100.00,13.99,8.46,407.27,"862,085,191","741,494,589",11.74,341.80,246.20
A035720,카카오,12,2016,Annual,100.00,8.24,4.43,222.01,"861,205,412","790,210,907",6.11,164.57,119.37
A035720,카카오,12,2017,Annual,100.00,9.97,22.23,287.50,"978,700,276","881,149,454",25.28,729.20,641.16
A035720,카카오,12,2018,Annual,100.00,10.42,7.69,323.09,"1,173,924,652","1,051,558,597",15.56,482.30,238.24
A035720,카카오,12,2019,Annual,100.00,12.81,-17.27,456.70,"1,513,471,073","1,319,589,781",-15.38,-548.40,-615.65
A035720,카카오,12,2020,Annual,100.00,16.67,-6.77,678.36,"1,779,194,942","1,482,538,725",-2.16,-88.04,-275.36
A035720,카카오,12,2021,Annual,100.00,18.63,23.59,893.54,"2,132,915,885","1,735,549,588",26.73,"1,281.82","1,131.36"
A035720,카카오,12,2022,Annual,100.00,22.14,65.61,"1,219.23","2,456,590,806","1,912,612,694",76.21,"4,196.02","3,612.54"
A055550,신한지주,12,2011,Annual,-12.18,78.28,77.97,64.17,"2,145,706,000","466,143,000",78.30,64.19,63.92
A055550,신한지주,12,2012,Annual,-27.59,59.33,59.58,22.27,"992,720,000","403,717,000",59.46,22.32,22.36
A055550,신한지주,12,2013,Annual,-22.45,65.90,66.09,27.58,"1,106,991,000","377,437,000",66.05,27.64,27.66
A055550,신한지주,12,2014,Annual,-20.12,67.95,62.42,27.27,"1,061,540,000","340,253,000",62.37,25.03,25.05
A055550,신한지주,12,2015,Annual,-15.18,74.22,74.30,33.73,"1,201,949,000","309,858,000",74.19,33.71,33.76
A055550,신한지주,12,2016,Annual,-9.21,84.54,84.50,55.61,"1,739,924,000","269,075,000",84.52,55.60,55.58
A055550,신한지주,12,2017,Annual,-15.07,74.88,74.81,28.56,"1,008,868,000","253,448,000",74.87,28.56,28.53
A055550,신한지주,12,2018,Annual,-10.30,81.72,81.62,46.75,"1,512,972,000","276,540,000",81.72,46.74,46.69
A055550,신한지주,12,2019,Annual,-11.19,76.17,75.97,42.11,"1,486,311,000","354,148,000",76.10,42.07,42.00
A055550,신한지주,12,2020,Annual,-9.87,78.93,78.81,44.77,"1,617,181,000","340,759,000",79.00,44.81,44.70
A055550,신한지주,12,2021,Annual,-7.04,80.39,79.81,47.96,"1,771,568,000","347,386,000",80.24,47.87,47.61
A055550,신한지주,12,2022,Annual,-7.87,70.98,72.83,41.00,"1,715,212,000","497,774,000",71.18,41.11,42.07
A003670,포스코퓨처엠,12,2011,Annual,14.46,10.15,7.79,407.78,"1,186,622,662","1,066,186,188",10.23,411.07,312.82
A003670,포스코퓨처엠,12,2012,Annual,11.77,7.23,6.08,316.24,"1,292,356,397","1,198,953,655",7.77,340.15,265.97
A003670,포스코퓨처엠,12,2013,Annual,10.30,6.00,4.68,260.01,"1,280,591,024","1,203,795,780",6.12,265.31,202.99
A003670,포스코퓨처엠,12,2014,Annual,10.78,6.63,5.30,298.75,"1,330,564,357","1,242,328,434",6.97,314.00,238.85
A003670,포스코퓨처엠,12,2015,Annual,9.11,4.55,3.74,180.99,"1,175,271,695","1,121,814,898",4.84,192.70,148.90
A003670,포스코퓨처엠,12,2016,Annual,12.23,7.32,5.56,266.84,"1,076,455,299","997,644,617",7.27,264.81,202.54
A003670,포스코퓨처엠,12,2017,Annual,12.92,8.65,6.26,340.87,"1,163,917,966","1,063,242,825",8.18,322.34,246.73
A003670,포스코퓨처엠,12,2018,Annual,11.87,7.59,5.86,344.76,"1,340,983,672","1,239,158,328",7.72,350.53,265.96
A003670,포스코퓨처엠,12,2019,Annual,11.19,6.10,6.25,291.74,"1,434,507,299","1,346,943,225",7.47,356.88,298.55
A003670,포스코퓨처엠,12,2020,Annual,9.19,3.97,3.66,198.23,"1,524,145,793","1,463,696,006",4.20,209.72,183.16
A003670,포스코퓨처엠,12,2021,Annual,11.88,6.22,6.14,348.46,"1,939,523,998","1,818,911,931",6.60,369.82,344.16
A003670,포스코퓨처엠,12,2022,Annual,10.16,5.04,3.78,395.52,"3,041,287,029","2,888,096,808",4.13,324.18,296.54
A032830,삼성생명,3,2011,Annual,32.59,4.59,4.12,"1,040.87","22,660,934,000","21,620,063,000",5.23,"1,184.04",932.78
A032830,삼성생명,3,2012,Annual,25.13,4.06,3.15,"1,234.53","30,383,283,000","29,148,753,000",3.98,"1,208.58",957.22
A032830,삼성생명,12,2013,Annual,26.67,2.93,2.37,561.88,"19,208,672,000","18,646,796,000",3.07,590.12,455.38
A032830,삼성생명,12,2014,Annual,27.51,4.76,4.21,"1,280.93","26,885,750,000","25,604,820,000",5.10,"1,369.93","1,131.13"
A032830,삼성생명,12,2015,Annual,27.58,3.91,4.01,"1,057.52","27,013,632,000","25,956,114,000",4.52,"1,219.89","1,083.94"
A032830,삼성생명,12,2016,Annual,28.64,1.52,2.19,397.59,"26,102,753,000","25,705,159,000",2.73,711.82,572.51
A032830,삼성생명,12,2017,Annual,33.11,3.51,3.47,951.50,"27,074,370,000","26,122,873,000",4.16,"1,126.89",940.69
A032830,삼성생명,12,2018,Annual,34.56,7.14,6.46,"1,989.50","27,849,200,000","25,859,703,000",8.39,"2,335.63","1,797.77"
A032830,삼성생명,12,2019,Annual,37.36,1.93,3.08,523.79,"27,091,805,000","26,568,013,000",3.74,"1,013.54",833.81
A032830,삼성생명,12,2020,Annual,36.15,3.22,3.13,954.69,"29,661,567,000","28,706,882,000",3.87,"1,146.68",928.78
A032830,삼성생명,12,2021,Annual,37.13,1.92,2.86,571.31,"29,784,127,000","29,212,816,000",3.14,935.46,851.87
A032830,삼성생명,12,2022,Annual,45.37,4.02,4.17,"1,159.67","28,830,838,000","27,671,166,000",5.48,"1,579.10","1,203.50"
A086790,하나금융지주,12,2011,Annual,-5.49,49.41,43.81,18.29,"421,066,000","213,015,000",43.65,16.16,16.22
A086790,하나금융지주,12,2012,Annual,-448.94,-647.90,-648.37,-14.87,"27,891,000","208,597,000",-649.59,-14.91,-14.88
A086790,하나금융지주,12,2013,Annual,-97.30,-34.40,-66.38,-4.13,"159,834,000","214,822,000",-65.61,-7.87,-7.96
A086790,하나금융지주,12,2014,Annual,-51.43,31.21,30.74,6.60,"306,761,000","211,029,000",30.96,6.55,6.51
A086790,하나금융지주,12,2015,Annual,-35.09,51.89,46.34,14.58,"411,671,000","198,052,000",46.38,13.03,13.03
A086790,하나금융지주,12,2016,Annual,-26.34,62.32,62.89,17.96,"426,422,000","160,684,000",62.85,18.11,18.12
A086790,하나금융지주,12,2017,Annual,-15.81,75.61,74.66,35.13,"687,673,000","167,708,000",74.45,34.59,34.69
A086790,하나금융지주,12,2018,Annual,-8.58,86.18,85.41,67.81,"1,172,785,000","162,073,000",85.50,67.27,67.20
A086790,하나금융지주,12,2019,Annual,-7.49,87.33,85.74,78.71,"1,353,036,000","171,456,000",85.77,77.30,77.28
A086790,하나금융지주,12,2020,Annual,-20.89,65.63,61.30,22.95,"524,922,000","180,404,000",61.33,21.44,21.43
A086790,하나금융지주,12,2021,Annual,-7.76,86.43,84.82,76.80,"1,333,884,000","180,953,000",84.70,75.26,75.37
A086790,하나금융지주,12,2022,Annual,-8.62,84.41,82.99,77.68,"1,381,577,000","215,444,000",82.54,75.97,76.37
A066570,LG전자,12,2011,Annual,17.95,-0.94,-0.99,-30.80,"28,097,139,000","28,361,020,000",-1.43,-46.97,-32.44
A066570,LG전자,12,2012,Annual,21.40,0.18,-1.38,5.11,"25,427,205,000","25,381,006,000",-0.94,-26.50,-38.95
A066570,LG전자,12,2013,Annual,19.69,-0.92,-0.70,-27.51,"27,095,564,000","27,344,324,000",-0.91,-27.14,-20.91
A066570,LG전자,12,2014,Annual,19.65,1.02,-0.52,33.33,"29,556,368,000","29,255,044,000",0.07,2.19,-17.08
A066570,LG전자,12,2015,Annual,19.88,-0.06,-1.25,-1.94,"28,368,428,000","28,385,965,000",-0.94,-29.40,-39.36
A066570,LG전자,12,2016,Annual,20.82,-1.01,-0.96,-32.12,"28,743,246,000","29,033,701,000",-0.61,-19.27,-30.58
A066570,LG전자,12,2017,Annual,20.73,2.19,2.37,77.55,"31,966,513,000","31,265,287,000",2.42,85.44,83.84
A066570,LG전자,12,2018,Annual,21.24,1.63,-0.02,53.94,"29,982,010,000","29,494,294,000",0.23,7.47,-0.53
A066570,LG전자,12,2019,Annual,22.52,0.58,-0.68,18.36,"28,654,467,000","28,488,458,000",-0.56,-17.60,-21.69
A066570,LG전자,12,2020,Annual,26.96,5.23,4.90,143.15,"24,735,750,000","23,441,405,000",7.54,206.40,134.00
A066570,LG전자,12,2021,Annual,27.71,2.31,-3.37,69.30,"27,115,307,000","26,488,713,000",3.36,100.81,-101.04
A066570,LG전자,12,2022,Annual,26.47,0.40,3.08,12.25,"27,791,746,000","27,680,959,000",3.71,114.10,94.56
A138040,메리츠금융지주,3,2011,Annual,-21.06,12.32,81.38,6.69,"20,542,154","18,010,526",12.55,6.82,44.20
A138040,메리츠금융지주,3,2012,Annual,-18.09,54.62,55.59,46.39,"48,731,105","22,116,477",55.59,47.22,47.22
A138040,메리츠금융지주,12,2013,Annual,-17.62,65.16,70.67,44.41,"39,102,705","13,622,910",70.67,48.17,48.17
A138040,메리츠금융지주,12,2014,Annual,-25.03,51.99,47.84,33.93,"42,036,095","20,180,979",51.34,33.51,31.22
A138040,메리츠금융지주,12,2015,Annual,-14.72,68.05,64.52,65.42,"68,675,530","21,940,097",67.01,64.41,62.02
A138040,메리츠금융지주,12,2016,Annual,-9.68,81.75,77.48,137.96,"120,569,731","22,003,684",81.66,137.82,130.75
A138040,메리츠금융지주,12,2017,Annual,-6.27,85.79,199.94,175.36,"146,023,104","20,743,720",203.98,416.93,408.66
A138040,메리츠금융지주,12,2018,Annual,-5.65,87.40,81.95,193.69,"158,339,610","19,958,392",87.31,193.50,181.62
A138040,메리츠금융지주,12,2019,Annual,-5.41,86.66,82.77,182.53,"150,484,184","20,081,124",87.27,183.82,174.35
A138040,메리츠금융지주,12,2020,Annual,-5.08,89.48,81.45,203.91,"162,800,933","17,122,179",89.48,203.91,185.61
A138040,메리츠금융지주,12,2021,Annual,-3.70,89.61,86.34,319.32,"254,574,293","26,444,641",89.62,319.34,307.66
A138040,메리츠금융지주,12,2022,Annual,-12.07,76.80,68.78,168.90,"157,123,357","36,455,060",76.69,168.67,151.27
A042700,한미반도체,12,2011,Annual,35.09,14.13,12.12,148.54,"133,725,834","114,836,376",15.03,158.03,127.49
A042700,한미반도체,12,2012,Annual,37.48,16.90,18.55,189.76,"142,759,173","118,628,994",23.54,264.29,208.30
A042700,한미반도체,12,2013,Annual,40.61,12.12,9.85,107.85,"113,199,223","99,484,728",12.10,107.70,87.70
A042700,한미반도체,12,2014,Annual,44.97,25.52,11.97,385.99,"192,309,639","143,224,978",17.14,259.26,180.95
A042700,한미반도체,12,2015,Annual,46.30,19.82,17.74,183.59,"117,791,354","94,444,644",23.05,213.50,164.31
A042700,한미반도체,12,2016,Annual,44.74,23.39,19.28,304.52,"165,570,146","126,845,827",25.08,326.60,250.99
A042700,한미반도체,12,2017,Annual,44.60,26.20,4.42,404.67,"196,426,640","144,967,600",6.95,107.36,68.24
A042700,한미반도체,12,2018,Annual,44.84,25.96,23.17,440.48,"215,756,077","159,743,032",29.04,492.78,393.06
A042700,한미반도체,12,2019,Annual,42.08,12.08,17.94,113.17,"119,171,028","104,779,445",21.80,204.27,168.09
A042700,한미반도체,12,2020,Annual,43.19,25.81,18.53,519.07,"255,740,539","189,733,532",24.72,497.05,372.64
A042700,한미반도체,12,2021,Annual,48.57,32.15,26.06,939.90,"371,740,896","252,219,354",34.26,"1,001.42",761.77
A042700,한미반도체,12,2022,Annual,56.63,33.81,28.24,861.34,"323,948,862","214,417,611",38.95,992.25,719.30
A000810,삼성화재,3,2011,Annual,58.91,6.20,4.56,"4,032.96","17,218,200,447","16,150,536,854",6.14,"3,996.29","2,963.46"
A000810,삼성화재,3,2012,Annual,59.97,5.21,4.00,"3,787.64","19,257,854,882","18,255,138,160",5.18,"3,771.72","2,909.07"
A000810,삼성화재,12,2013,Annual,57.70,4.38,3.32,"2,517.34","15,205,179,131","14,538,752,704",4.34,"2,490.76","1,908.44"
A000810,삼성화재,12,2014,Annual,61.71,5.15,3.85,"4,018.21","20,675,276,180","19,611,518,576",5.08,"3,969.29","3,009.11"
A000810,삼성화재,12,2015,Annual,64.69,4.90,3.66,"3,954.92","21,386,421,356","20,339,418,356",4.83,"3,904.63","2,956.60"
A000810,삼성화재,12,2016,Annual,69.48,4.89,3.94,"3,944.16","21,335,949,678","20,291,794,962",5.13,"4,131.23","3,176.44"
A000810,삼성화재,12,2017,Annual,69.37,5.73,4.83,"4,679.77","21,603,795,035","20,364,900,114",6.53,"5,332.59","3,939.32"
A000810,삼성화재,12,2018,Annual,72.77,6.55,4.82,"5,425.50","21,926,312,353","20,489,997,806",6.57,"5,439.83","3,992.90"
A000810,삼성화재,12,2019,Annual,74.41,3.68,2.69,"3,151.45","22,646,319,506","21,812,023,282",3.62,"3,093.74","2,301.30"
A000810,삼성화재,12,2020,Annual,76.82,4.30,3.24,"3,850.46","23,685,879,757","22,666,531,505",4.43,"3,962.02","2,896.62"
A000810,삼성화재,12,2021,Annual,78.06,6.09,4.56,"5,515.57","23,967,024,499","22,506,864,154",6.15,"5,568.19","4,127.10"
A000810,삼성화재,12,2022,Annual,80.01,10.33,7.74,"7,434.72","19,044,742,972","17,076,518,162",10.40,"7,484.67","5,564.86"
A015760,한국전력,12,2011,Annual,-4.83,-7.64,-8.15,-102.69,"43,138,231,000","46,433,435,000",-8.02,-107.80,-109.51
A015760,한국전력,12,2012,Annual,-2.94,-5.46,-6.54,-83.89,"49,334,873,000","52,027,725,000",-9.35,-143.63,-100.52
A015760,한국전력,12,2013,Annual,2.85,0.49,0.44,8.19,"53,692,406,000","53,429,411,000",-0.45,-7.60,7.42
A015760,한국전력,12,2014,Annual,5.05,2.92,1.81,52.14,"57,334,440,000","55,660,732,000",2.20,39.31,32.40
A015760,한국전력,12,2015,Annual,9.87,7.56,17.37,137.87,"58,540,389,000","54,115,028,000",22.51,410.52,316.70
A015760,한국전력,12,2016,Annual,10.92,8.10,7.07,152.08,"60,289,581,000","55,408,041,000",9.00,169.12,132.78
A015760,한국전력,12,2017,Annual,5.40,2.59,2.51,48.40,"59,965,739,000","58,412,185,000",3.59,67.07,46.95
A015760,한국전력,12,2018,Annual,-0.83,-3.64,-1.82,-68.33,"60,271,500,000","62,464,768,000",-3.04,-57.16,-34.12
A015760,한국전력,12,2019,Annual,-1.65,-4.83,-4.40,-88.74,"58,933,180,000","61,781,527,000",-6.27,-115.21,-80.84
A015760,한국전력,12,2020,Annual,7.92,4.80,3.37,86.77,"57,989,410,000","55,204,265,000",4.65,84.07,60.80
A015760,한국전력,12,2021,Annual,-9.20,-12.45,-9.40,-231.34,"59,660,600,000","67,086,176,000",-12.50,-232.25,-174.71
A015760,한국전력,12,2022,Annual,-46.31,-49.18,-36.69,"-1,056.40","68,951,546,000","102,860,121,000",-50.26,"-1,079.75",-788.13
A259960,크래프톤,12,2011,Annual,100.00,18.38,-37.70,213.47,"27,265,120","22,253,013",-34.19,-397.06,-437.73
A259960,크래프톤,12,2012,Annual,100.00,18.41,-33.45,194.10,"24,860,085","20,284,448",-22.30,-235.22,-352.80
A259960,크래프톤,12,2013,Annual,100.00,43.15,30.97,532.78,"29,532,132","16,789,637",32.36,399.53,382.36
A259960,크래프톤,12,2014,Annual,100.00,17.60,-6.74,168.97,"23,203,819","19,120,311",3.88,37.26,-64.67
A259960,크래프톤,12,2015,Annual,100.00,26.21,-106.45,246.96,"27,268,304","20,120,560",-100.54,-947.21,"-1,002.86"
A259960,크래프톤,12,2016,Annual,100.00,13.63,-93.92,105.87,"26,519,891","22,905,212",-86.09,-668.68,-729.54
A259960,크래프톤,12,2017,Annual,100.00,-319.78,"-7,247.37",N/A(IFRS),"12,808,319","53,766,756","-7,249.44",N/A(IFRS),N/A(IFRS)
A259960,크래프톤,12,2018,Annual,100.00,-281.49,23.48,"-1,855.75","20,131,581","76,799,838",28.38,187.11,154.79
A259960,크래프톤,12,2019,Annual,100.00,-753.93,"1,023.79","-2,354.51","12,102,432","103,346,056","1,030.93","3,219.59","3,197.29"
A259960,크래프톤,12,2020,Annual,100.00,-135.18,5.40,"-3,108.25","95,437,031","224,448,921",-58.39,"-1,342.65",124.11
A259960,크래프톤,12,2021,Annual,100.00,38.09,29.65,"15,179.48","1,828,373,788","1,131,998,343",42.63,"16,990.89","11,818.84"
A259960,크래프톤,12,2022,Annual,100.00,41.74,27.56,"15,050.13","1,767,775,811","1,029,953,898",37.69,"13,590.27","9,936.76"
A003550,LG,12,2011,Annual,100.00,79.42,67.09,53.24,"589,467,709","121,298,827",79.57,53.34,44.98
A003550,LG,12,2012,Annual,100.00,75.95,66.19,53.25,"616,562,921","148,262,874",76.45,53.60,46.41
A003550,LG,12,2013,Annual,100.00,72.09,62.67,46.57,"568,046,374","158,559,852",73.19,47.28,40.48
A003550,LG,12,2014,Annual,100.00,72.44,62.63,47.43,"575,744,000","158,698,000",73.00,47.80,41.01
A003550,LG,12,2015,Annual,100.00,68.77,60.25,44.90,"574,117,000","179,295,000",69.77,45.55,39.34
A003550,LG,12,2016,Annual,100.00,69.08,55.40,48.23,"614,003,000","189,878,000",70.19,49.01,38.68
A003550,LG,12,2017,Annual,100.00,69.39,133.28,56.40,"714,845,000","218,845,000",156.55,127.26,108.35
A003550,LG,12,2018,Annual,100.00,72.15,72.99,62.13,"757,196,000","210,894,000",73.16,63.00,62.85
A003550,LG,12,2019,Annual,100.00,72.01,74.01,64.31,"785,255,000","219,768,000",73.65,65.76,66.09
A003550,LG,12,2020,Annual,100.00,78.14,131.01,90.30,"1,016,202,000","222,179,000",156.61,180.98,151.40
A003550,LG,12,2021,Annual,100.00,74.80,124.68,88.09,"989,760,000","249,387,000",55.80,65.71,146.82
A003550,LG,12,2022,Annual,100.00,76.95,69.07,102.47,"1,067,525,000","246,080,000",85.06,113.28,91.98
A012450,한화에어로스페이스,12,2011,Annual,15.84,1.64,8.01,17.34,"2,806,143,334","2,760,091,542",7.90,83.41,84.57
A012450,한화에어로스페이스,12,2012,Annual,19.08,4.35,3.68,45.73,"2,794,855,009","2,673,360,736",4.33,45.57,38.72
A012450,한화에어로스페이스,12,2013,Annual,19.98,2.51,3.26,23.39,"2,475,940,633","2,413,801,064",2.77,25.85,30.36
A012450,한화에어로스페이스,12,2014,Annual,17.80,-0.32,-5.59,-3.03,"2,482,632,808","2,490,681,004",-2.42,-22.66,-52.20
A012450,한화에어로스페이스,12,2015,Annual,15.20,-4.07,4.90,-37.74,"2,465,321,483","2,565,584,340",5.64,52.36,45.43
A012450,한화에어로스페이스,12,2016,Annual,18.92,3.02,8.76,29.85,"2,628,661,838","2,549,363,976",11.37,112.56,86.73
A012450,한화에어로스페이스,12,2017,Annual,15.17,-2.91,-1.12,-20.98,"1,913,924,766","1,969,651,234",0.68,4.90,-8.08
A012450,한화에어로스페이스,12,2018,Annual,7.31,-8.54,-2.80,-34.27,"1,065,834,898","1,156,860,791",-4.80,-19.24,-11.23
A012450,한화에어로스페이스,12,2019,Annual,4.02,-5.39,2.33,-24.17,"1,190,922,914","1,255,119,010",-0.86,-3.84,10.44
A012450,한화에어로스페이스,12,2020,Annual,5.54,-0.69,2.68,-2.76,"1,059,925,451","1,067,251,299",1.30,5.18,10.69
A012450,한화에어로스페이스,12,2021,Annual,5.48,-1.45,9.74,-6.68,"1,224,759,750","1,242,514,709",8.57,39.53,44.93
A012450,한화에어로스페이스,12,2022,Annual,15.24,7.53,15.67,55.43,"1,956,745,411","1,809,491,252",17.29,127.33,115.45
A033780,KT&G,12,2011,Annual,61.08,35.63,30.83,92.92,"2,490,830,816","1,603,456,901",40.62,105.95,80.41
A033780,KT&G,12,2012,Annual,62.46,36.34,28.73,99.57,"2,616,190,249","1,665,345,522",38.08,104.33,78.71
A033780,KT&G,12,2013,Annual,62.71,36.75,19.19,96.62,"2,510,632,525","1,587,935,572",29.36,77.18,50.45
