Symbol,Name,결산월,회계년,주기,부채비율(%),유동비율,유동자산(천원),유동부채(천원),당좌비율,당좌자산(천원),유동부채(천원),현금비율,현금및현금성자산(천원),유동부채(천원),유형자산구성비율(%),무형자산구성비율(%),판매비와관리비증가율(전년동기)(%),타인자본비율(%),매출액(천원),단기금융상품(천원)
A004970,신라교역,12,2013,Annual,20.87,,"227,673,700","57,634,313",,"185,170,611","57,634,313",,"65,073,398","57,634,313",18.48,2.40,-22.49,17.26,"331,526,665","19,000,000"
A004970,신라교역,12,2014,Annual,18.16,,"183,814,380","57,811,071",,"151,588,967","57,811,071",,"39,278,861","57,811,071",17.39,2.29,21.90,15.37,"253,672,595","5,560,000"
A004970,신라교역,12,2015,Annual,15.14,,"220,056,910","48,872,494",,"186,671,449","48,872,494",,"46,213,324","48,872,494",15.36,2.17,1.99,13.15,"280,824,951","2,560,000"
A004970,신라교역,12,2016,Annual,13.30,,"261,212,093","48,720,930",,"229,498,445","48,720,930",,"76,216,177","48,720,930",14.22,2.10,-14.17,11.74,"295,147,953","21,560,000"
A004970,신라교역,12,2017,Annual,13.56,,"316,809,396","48,723,782",,"287,380,594","48,723,782",,"93,290,007","48,723,782",13.09,1.94,18.35,11.94,"393,387,213","47,487,800"
A004970,신라교역,12,2018,Annual,13.16,,"281,457,870","56,056,444",,"244,673,450","56,056,444",,"86,060,738","56,056,444",23.93,1.84,-55.26,11.63,"337,367,199","24,859,100"
A004970,신라교역,12,2019,Annual,16.41,,"217,646,806","72,443,255",,"181,404,489","72,443,255",,"20,776,174","72,443,255",22.75,1.39,-2.44,14.10,"331,855,108","2,560,000"
A004970,신라교역,12,2020,Annual,17.62,,"192,835,620","77,828,642",,"162,640,240","77,828,642",,"8,583,924","77,828,642",23.43,1.40,-4.49,14.98,"316,974,130","2,560,000"
A004970,신라교역,12,2021,Annual,20.13,,"237,060,730","99,148,032",,"183,257,366","99,148,032",,"16,405,762","99,148,032",22.54,1.28,-4.47,16.76,"301,584,983","3,007,436"
A004970,신라교역,12,2022,Annual,23.19,,"254,689,419","124,172,316",,"193,837,572","124,172,316",,"59,437,636","124,172,316",23.71,1.23,7.62,18.83,"383,845,600","10,000,000"
A002700,신일전자,12,2011,Annual,133.76,,"30,152,328","21,697,754",,"22,616,636","21,697,754",,"5,104,003","21,697,754",3.98,0.29,17.90,57.22,"79,834,957","1,640,000"
A002700,신일전자,12,2012,Annual,109.03,,"44,947,627","30,110,154",,"39,387,927","30,110,154",,"20,037,112","30,110,154",3.08,0.92,-5.43,52.16,"89,545,442","2,700,000"
A002700,신일전자,12,2013,Annual,75.96,,"30,655,095","23,047,112",,"22,455,655","23,047,112",,"4,884,587","23,047,112",26.87,1.33,32.99,43.17,"119,399,836","385,000"
A002700,신일전자,12,2014,Annual,73.62,,"56,872,138","30,961,582",,"39,503,332","30,961,582",,"15,281,656","30,961,582",25.42,0.73,31.69,42.40,"113,659,064","1,241,916"
A002700,신일전자,12,2015,Annual,73.09,,"44,909,425","28,598,369",,"30,688,201","28,598,369",,"4,485,960","28,598,369",29.05,0.78,-1.65,42.23,"106,415,566","292,016"
A002700,신일전자,12,2016,Annual,62.57,,"48,706,185","29,657,848",,"36,591,297","29,657,848",,"10,222,467","29,657,848",27.05,0.25,22.18,38.49,"124,454,060",0
A002700,신일전자,12,2017,Annual,49.65,,"53,308,099","28,129,580",,"38,890,412","28,129,580",,"10,513,363","28,129,580",24.88,0.15,26.14,33.18,"144,557,646",0
A002700,신일전자,12,2018,Annual,53.46,,"62,992,658","33,624,948",,"42,789,821","33,624,948",,"20,539,119","33,624,948",28.22,0.60,18.25,34.83,"168,724,540",0
A002700,신일전자,12,2019,Annual,44.09,,"65,397,015","28,482,854",,"42,224,519","28,482,854",,"19,580,522","28,482,854",30.76,1.49,-0.11,30.60,"145,888,445","873,743"
A002700,신일전자,12,2020,Annual,46.94,,"72,045,790","35,188,721",,"47,425,700","35,188,721",,"25,404,049","35,188,721",30.70,2.06,11.25,31.95,"172,441,515","873,743"
A002700,신일전자,12,2021,Annual,47.80,,"82,714,380","39,024,415",,"57,291,287","39,024,415",,"30,366,777","39,024,415",27.38,1.83,-4.82,32.34,"193,517,100","1,374,850"
A002700,신일전자,12,2022,Annual,86.69,,"105,816,872","64,029,490",,"67,523,864","64,029,490",,"21,340,820","64,029,490",26.74,1.38,8.27,46.43,"202,728,990","11,335,076"
A000180,성창기업지주,12,2011,Annual,4.21,,"17,289,020","975,069",,"17,289,020","975,069",,"62,516","975,069",16.26,0.00,-3.73,4.04,"13,601,926","4,055,704"
A000180,성창기업지주,12,2012,Annual,2.71,,"17,672,576","1,627,006",,"17,672,576","1,627,006",,"1,687,382","1,627,006",16.12,0.19,5.69,2.64,"9,811,033","4,025,578"
A000180,성창기업지주,12,2013,Annual,1.14,,"17,667,439","741,177",,"17,667,439","741,177",,"846,626","741,177",16.20,0.21,-2.27,1.12,"7,890,424","4,203,231"
A000180,성창기업지주,12,2014,Annual,1.71,,"19,809,716","924,817",,"19,809,716","924,817",,"3,066,610","924,817",15.75,0.16,15.86,1.68,"9,067,705","4,403,340"
A000180,성창기업지주,12,2015,Annual,1.12,,"48,906,060","839,595",,"48,906,060","839,595",,"32,406,153","839,595",11.82,0.10,0.37,1.11,"8,722,598","4,528,195"
A000180,성창기업지주,12,2016,Annual,16.68,,"46,970,152","1,006,791",,"46,970,152","1,006,791",,"3,327,748","1,006,791",67.66,0.02,-0.06,14.29,"8,310,453","2,753,682"
A000180,성창기업지주,12,2017,Annual,16.65,,"51,078,334","1,536,011",,"51,078,334","1,536,011",,"1,977,339","1,536,011",66.84,0.01,0.36,14.27,"8,291,306","4,515,435"
A000180,성창기업지주,12,2018,Annual,16.46,,"50,211,566","1,201,059",,"50,211,566","1,201,059",,"68,635","1,201,059",67.04,0.00,-2.93,14.14,"7,975,931","5,670,421"
A000180,성창기업지주,12,2019,Annual,17.59,,"51,287,172","798,647",,"51,287,172","798,647",,"1,457,994","798,647",70.68,0.00,-25.34,14.96,"5,761,619","4,607,538"
A000180,성창기업지주,12,2020,Annual,17.62,,"13,307,034","1,024,635",,"13,307,034","1,024,635",,"2,080,008","1,024,635",70.40,0.04,9.17,14.98,"6,470,380","4,313,103"
A000180,성창기업지주,12,2021,Annual,18.11,,"14,270,642","2,702,941",,"14,270,642","2,702,941",,"2,175,321","2,702,941",70.18,0.08,16.49,15.34,"7,501,088","2,009,554"
A000180,성창기업지주,12,2022,Annual,18.15,,"13,139,200","3,101,936",,"13,139,200","3,101,936",,"730,921","3,101,936",73.06,0.10,28.98,15.36,"9,636,934","234,509"
A004830,덕성,12,2011,Annual,49.31,,"55,820,441","25,913,591",,"42,461,556","25,913,591",,"5,342,981","25,913,591",21.15,0.27,8.72,33.03,"80,029,454","14,860,083"
A004830,덕성,12,2012,Annual,56.00,,"59,794,318","28,320,954",,"45,954,385","28,320,954",,"6,452,858","28,320,954",22.95,0.10,2.78,35.90,"79,107,828","15,409,148"
A004830,덕성,12,2013,Annual,57.62,,"61,469,249","30,246,707",,"45,681,187","30,246,707",,"6,236,283","30,246,707",22.09,0.50,6.82,36.56,"90,283,423","15,913,990"
A004830,덕성,12,2014,Annual,50.82,,"58,438,001","25,361,118",,"43,831,844","25,361,118",,"5,647,586","25,361,118",23.13,0.81,8.42,33.69,"77,305,403","16,323,962"
A004830,덕성,12,2015,Annual,47.02,,"58,045,100","23,854,427",,"43,875,739","23,854,427",,"4,585,875","23,854,427",22.97,0.85,-8.46,31.98,"71,463,183","16,684,812"
A004830,덕성,12,2016,Annual,57.28,,"62,712,384","29,709,982",,"46,851,217","29,709,982",,"3,949,572","29,709,982",24.05,0.75,19.99,36.42,"98,630,563","16,951,149"
A004830,덕성,12,2017,Annual,59.10,,"59,682,772","28,262,692",,"45,489,983","28,262,692",,"5,953,150","28,262,692",27.32,0.73,-5.03,37.15,"96,190,439","15,304,921"
A004830,덕성,12,2018,Annual,56.47,,"54,546,391","25,781,519",,"41,051,014","25,781,519",,"3,202,925","25,781,519",28.84,0.62,1.71,36.09,"79,922,736","15,537,603"
A004830,덕성,12,2019,Annual,59.69,,"57,026,539","29,850,580",,"44,567,496","29,850,580",,"3,665,277","29,850,580",28.37,0.47,14.05,37.38,"83,276,447","17,759,781"
A004830,덕성,12,2020,Annual,59.11,,"58,551,859","33,124,745",,"48,588,070","33,124,745",,"7,380,334","33,124,745",24.73,0.30,-1.39,37.15,"107,264,884","17,036,283"
A004830,덕성,12,2021,Annual,46.33,,"71,886,527","34,496,544",,"61,365,087","34,496,544",,"3,213,500","34,496,544",19.84,0.13,-2.91,31.66,"106,620,318","17,219,080"
A004830,덕성,12,2022,Annual,45.83,,"67,832,984","24,193,490",,"57,889,295","24,193,490",,"5,049,173","24,193,490",18.85,0.03,-6.00,31.43,"116,399,706","17,401,097"
A009270,신원,12,2011,Annual,100.04,,"217,059,353","148,884,965",,"104,447,019","148,884,965",,"11,622,267","148,884,965",2.86,0.89,6.74,50.01,"526,884,280","70,000"
A009270,신원,12,2012,Annual,126.53,,"241,565,740","166,686,756",,"130,248,184","166,686,756",,"12,507,304","166,686,756",3.01,0.77,1.48,55.86,"559,822,343","40,000"
A009270,신원,12,2013,Annual,137.32,,"247,050,765","181,904,537",,"120,689,049","181,904,537",,"6,232,476","181,904,537",2.78,0.69,-4.32,57.86,"569,338,984","1,053,000"
A009270,신원,12,2014,Annual,137.94,,"259,056,626","216,207,741",,"119,963,249","216,207,741",,"8,798,726","216,207,741",2.39,0.71,-1.42,57.97,"594,412,740","50,000"
A009270,신원,12,2015,Annual,132.06,,"248,802,439","172,676,582",,"105,355,068","172,676,582",,"11,275,090","172,676,582",2.53,0.75,9.46,56.91,"629,235,092","500,000"
A009270,신원,12,2016,Annual,133.67,,"272,100,661","184,264,529",,"117,845,355","184,264,529",,"10,010,804","184,264,529",2.01,0.82,0.68,57.20,"631,250,271","3,160,000"
A009270,신원,12,2017,Annual,146.69,,"262,424,591","178,676,822",,"110,304,490","178,676,822",,"8,870,182","178,676,822",2.04,0.96,2.46,59.46,"634,684,342","3,220,000"
A009270,신원,12,2018,Annual,121.63,,"267,503,791","206,577,402",,"108,443,227","206,577,402",,"13,538,155","206,577,402",1.30,0.65,-10.93,54.88,"617,516,948","2,900,000"
A009270,신원,12,2019,Annual,104.15,,"253,142,591","145,402,077",,"99,541,571","145,402,077",,"11,701,753","145,402,077",5.52,0.72,-1.86,51.02,"671,016,122","6,179,750"
A009270,신원,12,2020,Annual,124.49,,"253,500,727","143,622,492",,"97,488,899","143,622,492",,"13,339,730","143,622,492",3.87,0.88,-12.94,55.45,"690,237,640","6,397,073"
A009270,신원,12,2021,Annual,140.17,,"326,199,688","202,754,453",,"125,842,821","202,754,453",,"6,395,054","202,754,453",3.64,0.86,19.32,58.36,"870,189,485","6,350,960"
A009270,신원,12,2022,Annual,135.29,,"304,698,642","226,319,049",,"129,529,099","226,319,049",,"14,953,769","226,319,049",6.13,0.86,19.42,57.50,"982,793,786","6,675,377"
A058850,KTcs,12,2011,Annual,47.35,,"131,481,150","51,266,453",,"125,702,016","51,266,453",,"14,329,554","51,266,453",4.96,3.71,6.73,32.13,"380,506,038",0
A058850,KTcs,12,2012,Annual,47.68,,"141,837,737","56,736,869",,"133,864,209","56,736,869",,"26,431,538","56,736,869",7.94,3.19,2.13,32.29,"384,172,317","41,000,000"
A058850,KTcs,12,2013,Annual,46.58,,"130,857,133","55,185,113",,"122,985,407","55,185,113",,"33,029,249","55,185,113",7.37,3.88,4.10,31.78,"396,223,232","42,000,000"
A058850,KTcs,12,2014,Annual,42.12,,"130,865,995","56,153,188",,"118,151,998","56,153,188",,"13,562,982","56,153,188",7.60,3.83,11.82,29.64,"438,037,867","38,000,000"
A058850,KTcs,12,2015,Annual,45.86,,"130,149,737","62,072,556",,"114,682,694","62,072,556",,"34,401,350","62,072,556",8.83,3.86,11.64,31.44,"481,741,429","11,000,000"
A058850,KTcs,12,2016,Annual,42.57,,"127,072,833","60,271,273",,"107,477,577","60,271,273",,"28,716,207","60,271,273",7.68,2.89,-4.77,29.86,"458,278,860","19,000,000"
A058850,KTcs,12,2017,Annual,42.27,,"138,028,764","61,359,433",,"119,814,136","61,359,433",,"37,505,302","61,359,433",7.00,2.94,2.23,29.71,"468,806,488","19,000,000"
A058850,KTcs,12,2018,Annual,51.91,,"158,174,008","69,803,451",,"135,949,301","69,803,451",,"48,228,495","69,803,451",7.40,1.90,12.52,34.17,"529,392,970","21,000,000"
A058850,KTcs,12,2019,Annual,88.58,,"171,786,627","89,789,967",,"151,572,696","89,789,967",,"42,101,454","89,789,967",24.66,1.80,1.43,46.97,"534,472,629","32,000,000"
A058850,KTcs,12,2020,Annual,83.09,,"178,606,336","92,375,435",,"161,196,749","92,375,435",,"59,321,247","92,375,435",20.90,1.94,-5.41,45.38,"512,072,870","33,000,000"
A058850,KTcs,12,2021,Annual,81.67,,"173,494,485","91,856,516",,"160,866,487","91,856,516",,"63,767,430","91,856,516",21.84,1.83,7.50,44.95,"548,789,558","21,500,000"
A058850,KTcs,12,2022,Annual,82.86,,"170,639,994","98,841,999",,"148,908,073","98,841,999",,"44,464,628","98,841,999",22.44,1.74,7.83,45.31,"591,580,546","8,500,000"
A003720,삼영,12,2011,Annual,42.08,,"90,920,125","42,760,178",,"76,901,411","42,760,178",,"12,179,763","42,760,178",19.47,0.01,7.15,29.62,"220,282,913","19,207,550"
A003720,삼영,12,2012,Annual,28.86,,"69,471,521","25,759,306",,"58,925,925","25,759,306",,"8,395,764","25,759,306",24.81,0.01,-1.39,22.40,"171,003,495","15,751,299"
A003720,삼영,12,2013,Annual,30.51,,"53,516,648","27,767,956",,"42,197,642","27,767,956",,"7,483,801","27,767,956",32.99,0.01,-5.23,23.38,"152,316,401","1,459,375"
A003720,삼영,12,2014,Annual,33.16,,"42,706,463","29,620,353",,"31,947,288","29,620,353",,"1,377,953","29,620,353",34.30,0.01,-10.37,24.90,"131,084,570","375,000"
A003720,삼영,12,2015,Annual,31.37,,"36,381,341","27,929,452",,"27,636,406","27,929,452",,"1,079,387","27,929,452",34.39,0.08,-15.78,23.88,"94,795,670","375,000"
A003720,삼영,12,2016,Annual,41.57,,"39,678,993","27,894,203",,"31,378,079","27,894,203",,"2,561,124","27,894,203",38.89,0.07,-9.94,29.36,"93,615,503","265,000"
A003720,삼영,12,2017,Annual,67.92,,"43,328,436","29,729,441",,"35,989,287","29,729,441",,"9,189,020","29,729,441",47.56,0.06,26.95,40.45,"87,938,122","765,000"
A003720,삼영,12,2018,Annual,78.73,,"41,486,140","26,015,026",,"32,695,416","26,015,026",,"3,212,976","26,015,026",45.75,0.04,-1.13,44.05,"89,805,317","265,000"
A003720,삼영,12,2019,Annual,84.83,,"41,006,785","27,668,743",,"31,559,406","27,668,743",,"147,080","27,668,743",40.14,0.01,-6.86,45.90,"91,604,129","565,000"
A003720,삼영,12,2020,Annual,71.24,,"39,112,188","22,628,617",,"31,546,256","22,628,617",,"2,166,232","22,628,617",38.43,0.01,14.52,41.60,"97,062,975","569,797"
A003720,삼영,12,2021,Annual,66.15,,"41,634,237","24,971,896",,"35,514,216","24,971,896",,"3,989,048","24,971,896",37.95,0.01,7.88,39.82,"107,925,547","304,797"
A003720,삼영,12,2022,Annual,90.01,,"43,069,768","35,832,771",,"32,738,212","35,832,771",,"6,205,895","35,832,771",47.80,0.12,2.67,47.37,"102,894,751","306,731"
A070960,용평리조트,12,2011,Annual,200.36,,"58,682,088","56,857,531",,"34,458,790","56,857,531",,"14,022,834","56,857,531",92.08,0.31,-9.31,66.71,"124,008,129",0
A070960,용평리조트,12,2012,Annual,183.18,,"63,739,467","111,035,888",,"53,853,934","111,035,888",,"27,646,451","111,035,888",91.04,0.28,-2.17,64.69,"160,241,503",0
A070960,용평리조트,12,2013,Annual,153.81,,"56,477,591","248,177,218",,"48,313,649","248,177,218",,"27,212,939","248,177,218",91.88,0.41,N/A(IFRS),60.60,"153,575,315",0
A070960,용평리조트,12,2014,Annual,171.07,,"129,976,959","288,906,082",,"119,640,843","288,906,082",,"48,830,545","288,906,082",83.51,0.37,-19.13,63.11,"133,310,555","31,010,176"
A070960,용평리조트,12,2015,Annual,210.26,,"288,285,895","407,726,937",,"264,287,654","407,726,937",,"48,001,273","407,726,937",69.78,0.33,23.69,67.77,"176,025,120","31,600,000"
A070960,용평리조트,12,2016,Annual,134.25,,"236,312,474","307,259,505",,"222,114,203","307,259,505",,"74,102,350","307,259,505",73.79,0.56,23.94,57.31,"209,952,933",0
A070960,용평리조트,12,2017,Annual,112.60,,"141,983,936","257,208,834",,"127,942,952","257,208,834",,"32,132,382","257,208,834",82.10,1.29,-25.60,52.96,"209,351,156",0
A070960,용평리조트,12,2018,Annual,96.10,,"103,522,591","186,860,211",,"90,132,361","186,860,211",,"59,237,813","186,860,211",85.39,1.48,22.85,49.01,"181,087,610",0
A070960,용평리조트,12,2019,Annual,114.65,,"108,339,696","223,072,357",,"92,390,904","223,072,357",,"48,816,058","223,072,357",85.58,1.38,2.45,53.41,"129,092,848","11,105,074"
A070960,용평리조트,12,2020,Annual,141.34,,"166,821,835","346,500,293",,"127,235,514","346,500,293",,"71,779,603","346,500,293",80.15,1.29,-7.73,58.56,"127,150,516","9,624,213"
A070960,용평리조트,12,2021,Annual,117.77,,"100,564,598","201,204,152",,"99,257,925","201,204,152",,"35,300,450","201,204,152",85.31,1.35,24.89,54.08,"236,126,624","6,000,000"
A070960,용평리조트,12,2022,Annual,129.44,,"136,147,612","237,492,465",,"113,440,798","237,492,465",,"35,658,591","237,492,465",80.48,1.30,-12.59,56.42,"143,188,366","12,000,000"
A214330,금호에이치티,12,2011,Annual,59.90,,"45,208,414","23,136,208",,"29,416,312","23,136,208",,"2,153,301","23,136,208",24.37,0.00,-5.28,37.46,"85,311,420","7,920,000"
A214330,금호에이치티,12,2012,Annual,78.11,,"54,578,086","33,132,066",,"35,649,721","33,132,066",,"791,483","33,132,066",26.21,0.00,7.34,43.85,"106,417,742","6,200,000"
A214330,금호에이치티,12,2013,Annual,83.96,,"63,055,263","38,381,954",,"41,140,083","38,381,954",,"4,830,063","38,381,954",23.25,0.00,N/A(IFRS),45.64,"124,006,030","1,440,000"
A214330,금호에이치티,12,2014,Annual,65.09,,"74,902,792","34,605,717",,"58,019,325","34,605,717",,"329,230","34,605,717",23.18,0.00,55.62,39.43,"175,222,428","714,720"
A214330,금호에이치티,12,2015,Annual,33.18,,"80,694,020","24,870,413",,"59,787,501","24,870,413",,"163,457","24,870,413",22.90,0.00,45.82,24.92,"181,779,820",0
A214330,금호에이치티,12,2016,Annual,63.71,,"92,744,392","38,336,002",,"71,793,733","38,336,002",,"3,023,868","38,336,002",34.85,0.00,-26.54,38.92,"189,733,826",0
A214330,금호에이치티,12,2017,Annual,50.07,,"89,724,027","36,201,695",,"68,118,484","36,201,695",,"315,187","36,201,695",32.87,0.00,5.65,33.36,"165,485,490",0
A214330,금호에이치티,12,2018,Annual,75.69,,"138,884,192","72,419,369",,"106,912,340","72,419,369",,"39,590,284","72,419,369",19.59,0.00,3.96,43.08,"189,250,383",0
A214330,금호에이치티,12,2019,Annual,74.07,,"183,830,342","117,617,127",,"151,857,448","117,617,127",,"61,308,446","117,617,127",14.77,0.00,-3.48,42.55,"221,734,443",0
A214330,금호에이치티,12,2020,Annual,46.97,,"184,557,928","106,106,677",,"159,818,065","106,106,677",,"59,780,293","106,106,677",12.06,0.00,11.33,31.96,"181,173,914",0
A214330,금호에이치티,12,2021,Annual,26.15,,"157,652,594","84,667,440",,"126,591,925","84,667,440",,"74,740,784","84,667,440",9.35,16.63,125.66,20.73,"197,311,760",0
A214330,금호에이치티,12,2022,Annual,23.84,,"160,494,589","67,410,322",,"125,007,530","67,410,322",,"56,333,595","67,410,322",9.63,12.58,-55.16,19.25,"209,082,333","10,000,000"
A031440,신세계푸드,12,2011,Annual,41.12,,"126,766,600","63,772,684",,"73,888,083","63,772,684",,"11,039,044","63,772,684",39.47,0.71,25.52,29.14,"698,211,880",0
A031440,신세계푸드,12,2012,Annual,30.12,,"128,425,182","54,415,692",,"72,482,372","54,415,692",,"7,195,726","54,415,692",43.78,0.53,18.54,23.15,"721,101,035",0
A031440,신세계푸드,12,2013,Annual,30.88,,"140,459,966","61,832,852",,"99,134,635","61,832,852",,"31,274,508","61,832,852",40.17,2.90,-6.96,23.60,"721,354,860","2,100,000"
A031440,신세계푸드,12,2014,Annual,33.98,,"123,486,330","81,078,427",,"87,047,308","81,078,427",,"9,998,591","81,078,427",45.41,13.66,7.16,25.36,"652,135,490","10,400,000"
A031440,신세계푸드,12,2015,Annual,69.33,,"131,851,844","81,117,890",,"85,790,780","81,117,890",,"3,098,621","81,117,890",47.47,10.33,14.69,40.94,"901,317,644","10,400,000"
A031440,신세계푸드,12,2016,Annual,81.85,,"170,341,697","127,785,263",,"89,035,287","127,785,263",,"941,513","127,785,263",44.84,9.12,18.23,45.01,"1,039,326,249","100,000"
A031440,신세계푸드,12,2017,Annual,85.15,,"217,704,017","257,765,889",,"147,135,294","257,765,889",,"48,957,908","257,765,889",42.59,7.86,23.13,45.99,"1,185,685,419","100,000"
A031440,신세계푸드,12,2018,Annual,93.90,,"204,532,115","181,282,786",,"110,386,411","181,282,786",,"2,130,314","181,282,786",48.60,7.41,0.51,48.43,"1,263,684,652","100,000"
A031440,신세계푸드,12,2019,Annual,129.01,,"267,634,822","255,151,069",,"150,089,871","255,151,069",,"15,064,132","255,151,069",41.01,6.45,9.28,56.33,"1,305,874,666","100,000"
A031440,신세계푸드,12,2020,Annual,208.57,,"230,935,601","241,954,959",,"149,864,721","241,954,959",,"10,717,810","241,954,959",30.90,5.84,2.71,67.59,"1,226,180,219",0
A031440,신세계푸드,12,2021,Annual,206.08,,"260,444,188","171,996,337",,"174,142,629","171,996,337",,"39,722,588","171,996,337",28.96,5.79,13.25,67.33,"1,322,704,314",0
A031440,신세계푸드,12,2022,Annual,207.75,,"325,449,193","313,682,993",,"215,110,031","313,682,993",,"69,847,733","313,682,993",28.76,5.35,10.83,67.51,"1,404,343,641",0
