Symbol,Name,결산월,회계년,주기,부채비율(%),유동비율,유동자산(천원),유동부채(천원),당좌비율,당좌자산(천원),현금비율,현금및현금성자산(천원),유동부채(천원),매출액(천원),유동부채(천원),유형자산구성비율(%),무형자산구성비율(%),판매비와관리비증가율(전년동기)(%),타인자본비율(%),단기금융상품(천원)
A065650,메디프론,12,2021,Annual,16.10,,"19,348,115","6,244,821",,"13,153,506",,"9,618,979","6,244,821","49,250,938","6,244,821",12.91,19.14,32.58,13.86,0
A065650,메디프론,12,2022,Annual,79.32,,"36,494,234","2,358,326",,"30,076,622",,"8,176,015","2,358,326","45,289,904","2,358,326",11.34,0.52,40.30,44.23,"18,000,000"
A237820,플레이디,12,2011,Annual,121.21,,"12,382,172","4,537,462",,"12,382,172",,"9,636,152","4,537,462","28,337,910","4,537,462",5.83,1.97,N/A(IFRS),54.79,0
A237820,플레이디,12,2012,Annual,76.88,,"15,450,418","3,280,413",,"15,450,418",,"9,973,957","3,280,413","26,430,003","3,280,413",3.32,1.16,6.28,43.46,"2,000,000"
A237820,플레이디,12,2013,Annual,244.07,,"17,763,258","13,046,163",,"17,763,258",,"4,474,012","13,046,163","4,098,872","13,046,163",1.20,1.22,-77.85,70.94,"618,029"
A237820,플레이디,12,2014,Annual,257.86,,"35,921,985","25,018,070",,"35,921,985",,"10,201,558","25,018,070","18,846,908","25,018,070",1.41,31.42,247.35,72.06,0
A237820,플레이디,12,2015,Annual,266.89,,"49,861,621","35,987,122",,"49,861,621",,"14,439,877","35,987,122","28,787,748","35,987,122",1.53,24.68,35.92,72.74,0
A237820,플레이디,12,2016,Annual,302.04,,"65,195,593","52,317,920",,"65,195,593",,"14,183,966","52,317,920","31,417,505","52,317,920",1.05,19.71,3.53,75.13,"3,330,000"
A237820,플레이디,12,2017,Annual,223.97,,"71,325,306","53,275,021",,"71,325,306",,"10,828,553","53,275,021","36,021,065","53,275,021",1.15,18.36,5.52,69.13,"4,590,000"
A237820,플레이디,12,2018,Annual,163.48,,"69,978,861","48,639,979",,"69,978,861",,"10,596,414","48,639,979","34,711,375","48,639,979",1.44,17.99,6.52,62.05,"3,030,000"
A237820,플레이디,12,2019,Annual,140.76,,"74,944,087","48,058,488",,"74,944,087",,"16,230,049","48,058,488","38,572,320","48,058,488",1.06,16.95,7.28,58.46,0
A237820,플레이디,12,2020,Annual,70.20,,"98,192,826","40,400,520",,"97,896,250",,"27,744,248","40,400,520","29,306,229","40,400,520",1.63,13.35,-5.75,41.25,"15,892,350"
A237820,플레이디,12,2021,Annual,91.48,,"115,922,065","57,235,726",,"115,580,122",,"21,739,419","57,235,726","34,680,498","57,235,726",0.99,11.36,9.25,47.78,"18,636,200"
A237820,플레이디,12,2022,Annual,105.82,,"139,040,328","77,663,320",,"138,405,767",,"17,909,872","77,663,320","43,952,147","77,663,320",0.92,9.81,23.00,51.41,"20,295,500"
A129920,대성하이텍,12,2011,Annual,162.21,,"25,479,902","18,713,196",,"13,500,550",,"542,329","18,713,196","50,865,383","18,713,196",36.73,4.43,13.45,61.86,"630,610"
A129920,대성하이텍,12,2012,Annual,92.87,,"26,074,729","16,678,983",,"9,793,055",,"2,136,630","16,678,983","37,450,654","16,678,983",33.88,6.09,4.12,48.15,"180,000"
A129920,대성하이텍,12,2013,Annual,166.32,,"45,781,062","34,538,930",,"20,289,363",,"576,499","34,538,930","50,121,025","34,538,930",36.85,4.00,-2.79,62.45,"1,365,505"
A129920,대성하이텍,12,2014,Annual,252.77,,"61,492,817","42,337,811",,"20,868,874",,"496,525","42,337,811","53,862,140","42,337,811",36.86,2.95,30.68,71.65,"726,000"
A129920,대성하이텍,12,2015,Annual,160.20,,"66,579,894","32,465,345",,"23,543,388",,"455,597","32,465,345","67,091,376","32,465,345",33.37,2.91,10.64,61.57,"197,820"
A129920,대성하이텍,12,2016,Annual,155.01,,"68,158,769","36,205,018",,"27,007,130",,"495,793","36,205,018","68,390,025","36,205,018",31.76,2.79,7.87,60.79,"5,219,825"
A129920,대성하이텍,12,2017,Annual,206.50,,"77,785,430","45,144,617",,"31,290,691",,"943,815","45,144,617","82,320,996","45,144,617",28.12,2.26,15.37,67.37,"4,928,912"
A129920,대성하이텍,12,2018,Annual,162.97,,"79,661,230","48,801,789",,"31,580,729",,"3,259,505","48,801,789","88,637,535","48,801,789",33.00,1.12,2.52,61.97,"5,206,858"
A129920,대성하이텍,12,2019,Annual,146.04,,"82,741,179","47,802,764",,"33,017,260",,"982,551","47,802,764","73,141,352","47,802,764",31.58,0.97,4.57,59.36,"5,897,894"
A129920,대성하이텍,12,2020,Annual,460.59,,"72,308,450","75,710,007",,"34,854,743",,"4,617,588","75,710,007","72,653,221","75,710,007",36.74,0.84,N/A(IFRS),82.16,"5,961,165"
A129920,대성하이텍,12,2021,Annual,360.80,,"87,308,076","89,150,126",,"40,191,375",,"1,327,972","89,150,126","102,716,207","89,150,126",33.18,0.60,16.96,78.30,"5,776,043"
A129920,대성하이텍,12,2022,Annual,115.44,,"101,565,064","62,150,872",,"46,207,680",,"9,028,050","62,150,872","112,612,357","62,150,872",28.65,0.48,28.11,53.58,"792,376"
A059270,해성티피씨,12,2011,Annual,282.64,,"22,886,675","29,774,616",,"7,697,469",,"336,939","29,774,616","35,287,730","29,774,616",52.84,6.78,-7.60,73.87,"144,000"
A059270,해성티피씨,12,2012,Annual,256.02,,"26,959,629","35,242,126",,"10,304,969",,"328,994","35,242,126","49,474,004","35,242,126",52.35,5.98,26.25,71.91,"322,000"
A059270,해성티피씨,12,2013,Annual,320.91,,"24,628,982","38,482,493",,"8,388,882",,"86,330","38,482,493","39,068,837","38,482,493",58.28,5.49,13.69,76.24,"365,000"
A059270,해성티피씨,12,2014,Annual,421.97,,"24,566,225","42,112,110",,"8,744,665",,"23,880","42,112,110","39,330,701","42,112,110",58.19,4.01,3.45,80.84,"326,000"
A059270,해성티피씨,12,2015,Annual,완전잠식,,"9,545,675","41,844,313",,"5,599,758",,"12,889","41,844,313","32,532,030","41,844,313",72.91,3.41,-8.21,105.11,"458,000"
A059270,해성티피씨,12,2016,Annual,482.92,,"10,439,028","26,560,305",,"6,497,240",,"1,207,556","26,560,305","18,227,325","26,560,305",59.65,0.58,-36.77,82.85,0
A059270,해성티피씨,12,2017,Annual,218.59,,"35,689,188","30,906,882",,"32,314,074",,"1,850,526","30,906,882","17,234,080","30,906,882",36.06,0.27,N/A(IFRS),68.61,"28,000,000"
A059270,해성티피씨,12,2018,Annual,76.84,,"10,019,505","13,430,025",,"6,244,390",,"1,696,772","13,430,025","15,460,571","13,430,025",59.25,0.28,-6.74,43.45,"2,120,000"
A059270,해성티피씨,12,2019,Annual,77.83,,"8,467,532","2,332,053",,"5,421,354",,"1,638,137","2,332,053","15,327,428","2,332,053",61.25,0.29,-4.72,43.77,"1,100,000"
A059270,해성티피씨,12,2020,Annual,80.41,,"7,931,110","2,220,270",,"5,677,982",,"1,825,014","2,220,270","16,734,359","2,220,270",62.27,0.19,13.69,44.57,"1,100,000"
A059270,해성티피씨,12,2021,Annual,22.10,,"23,358,713","7,617,983",,"21,067,202",,"9,286,107","7,617,983","15,227,942","7,617,983",43.64,0.06,6.05,18.10,"9,000,000"
A059270,해성티피씨,12,2022,Annual,9.07,,"19,551,955","2,393,911",,"16,751,861",,"3,986,020","2,393,911","13,913,932","2,393,911",55.80,0.06,1.23,8.32,"4,963,055"
A263050,유틸렉스,12,2011,Annual,,,,,,,,,,,,,,,,
A263050,유틸렉스,12,2012,Annual,,,,,,,,,,,,,,,,
A263050,유틸렉스,12,2013,Annual,,,,,,,,,,,,,,,,
A263050,유틸렉스,12,2014,Annual,,,,,,,,,,,,,,,,
A263050,유틸렉스,12,2015,Annual,2.24,,"8,605,144","175,321",,"8,605,144",,"8,568,136","175,321",0,"175,321",1.60,0.55,,2.19,0
A263050,유틸렉스,12,2016,Annual,21.98,,"18,739,106","576,539",,"18,739,106",,"18,250,419","576,539",0,"576,539",36.21,3.04,466.45,18.02,0
A263050,유틸렉스,12,2017,Annual,14.39,,"41,247,222","2,029,562",,"41,247,222",,"15,395,299","2,029,562","133,145","2,029,562",26.36,1.78,92.13,12.58,"25,458,844"
A263050,유틸렉스,12,2018,Annual,9.77,,"63,578,673","6,899,063",,"63,578,673",,"33,783,863","6,899,063","402,034","6,899,063",20.44,1.22,41.86,8.90,"28,846,197"
A263050,유틸렉스,12,2019,Annual,20.97,,"44,566,935","2,688,677",,"44,566,935",,"6,794,662","2,688,677","408,878","2,688,677",37.29,2.44,32.73,17.34,"9,959,168"
A263050,유틸렉스,12,2020,Annual,80.31,,"67,257,507","41,406,086",,"67,257,507",,"28,748,143","41,406,086","2,036,292","41,406,086",30.42,1.60,43.00,44.54,"29,018,143"
A263050,유틸렉스,12,2021,Annual,68.26,,"59,016,115","37,772,206",,"59,016,115",,"14,614,421","37,772,206","221,455","37,772,206",31.46,1.56,19.23,40.57,"32,990,504"
A263050,유틸렉스,12,2022,Annual,19.17,,"59,850,294","14,054,703",,"59,850,294",,"30,264,642","14,054,703","657,378","14,054,703",31.13,1.53,1.48,16.09,0
A101390,아이엠,12,2011,Annual,43.42,,"41,037,498","21,991,410",,"38,560,328",,"16,137,484","21,991,410","78,299,716","21,991,410",1.83,0.99,-12.65,30.27,"6,048,513"
A101390,아이엠,12,2012,Annual,104.44,,"64,725,663","55,362,398",,"58,473,754",,"13,057,776","55,362,398","107,439,405","55,362,398",9.69,0.53,12.83,51.09,"48,513"
A101390,아이엠,12,2013,Annual,74.37,,"30,866,848","39,120,157",,"25,896,947",,"6,211,597","39,120,157","162,569,427","39,120,157",22.91,0.51,29.51,42.65,"48,513"
A101390,아이엠,12,2014,Annual,69.76,,"22,346,619","34,115,798",,"19,667,133",,"642,869","34,115,798","130,079,182","34,115,798",26.52,0.41,5.48,41.09,"49,513"
A101390,아이엠,12,2015,Annual,116.52,,"51,662,457","62,443,496",,"48,273,174",,"3,102,226","62,443,496","161,484,457","62,443,496",21.11,0.53,-9.64,53.81,"600,000"
A101390,아이엠,12,2016,Annual,125.60,,"52,401,610","58,581,948",,"49,562,759",,"3,559,435","58,581,948","153,657,473","58,581,948",27.00,0.52,6.40,55.67,"600,000"
A101390,아이엠,12,2017,Annual,157.25,,"52,091,425","67,410,168",,"50,657,739",,"104,902","67,410,168","232,605,382","67,410,168",28.78,0.37,-23.69,61.13,0
A101390,아이엠,12,2018,Annual,112.04,,"34,455,252","45,091,505",,"33,820,680",,"403,280","45,091,505","86,427,485","45,091,505",26.95,0.52,-4.18,52.84,0
A101390,아이엠,12,2019,Annual,205.81,,"51,212,739","54,038,357",,"49,609,110",,"2,922,427","54,038,357","82,764,059","54,038,357",15.02,0.17,-17.34,67.30,0
A101390,아이엠,12,2020,Annual,300.43,,"44,998,190","46,823,817",,"44,864,586",,"1,349,180","46,823,817","21,368,085","46,823,817",0.72,0.18,84.16,75.03,0
A101390,아이엠,12,2021,Annual,98.49,,"44,128,742","35,420,850",,"44,066,930",,"6,311,459","35,420,850","35,258,116","35,420,850",0.44,0.11,-77.67,49.62,0
A101390,아이엠,12,2022,Annual,87.74,,"31,196,630","27,614,391",,"31,139,272",,"5,923,250","27,614,391","30,266,639","27,614,391",0.47,0.10,151.15,46.73,0
A032540,TJ미디어,12,2011,Annual,14.50,,"36,397,406","4,732,329",,"28,641,167",,"6,620,179","4,732,329","56,033,283","4,732,329",49.90,1.47,62.94,12.67,0
A032540,TJ미디어,12,2012,Annual,17.73,,"36,766,272","6,823,869",,"26,247,650",,"6,687,268","6,823,869","70,108,365","6,823,869",50.01,1.72,11.46,15.06,"5,000,000"
A032540,TJ미디어,12,2013,Annual,13.43,,"35,557,971","4,710,856",,"22,156,215",,"7,121,687","4,710,856","66,954,502","4,710,856",50.47,2.19,-17.15,11.84,"5,000,000"
A032540,TJ미디어,12,2014,Annual,11.55,,"34,151,152","3,391,016",,"21,337,657",,"6,639,605","3,391,016","52,861,514","3,391,016",51.33,1.64,2.14,10.35,"8,000,000"
A032540,TJ미디어,12,2015,Annual,13.73,,"38,553,858","5,392,488",,"24,624,484",,"5,716,029","5,392,488","66,878,915","5,392,488",48.32,1.64,16.54,12.07,"8,000,000"
A032540,TJ미디어,12,2016,Annual,16.91,,"40,404,428","7,037,330",,"18,781,528",,"6,906,113","7,037,330","72,789,215","7,037,330",46.71,3.45,12.62,14.46,0
A032540,TJ미디어,12,2017,Annual,20.11,,"37,396,030","5,730,777",,"18,070,863",,"8,959,544","5,730,777","77,779,010","5,730,777",51.92,3.39,12.68,16.74,0
A032540,TJ미디어,12,2018,Annual,26.72,,"32,595,234","7,328,703",,"21,098,038",,"14,320,092","7,328,703","63,176,679","7,328,703",57.42,3.28,-7.90,21.08,0
A032540,TJ미디어,12,2019,Annual,33.25,,"29,413,340","12,604,482",,"17,481,047",,"8,909,200","12,604,482","69,728,502","12,604,482",62.02,2.37,1.54,24.96,0
A032540,TJ미디어,12,2020,Annual,35.76,,"28,307,605","14,712,395",,"14,462,948",,"10,189,398","14,712,395","49,047,361","14,712,395",61.41,2.13,-20.23,26.34,0
A032540,TJ미디어,12,2021,Annual,40.72,,"29,986,219","17,172,114",,"11,835,784",,"6,922,582","17,172,114","50,277,899","17,172,114",19.68,1.47,-11.00,28.94,0
A032540,TJ미디어,12,2022,Annual,56.85,,"48,496,339","30,754,437",,"18,409,514",,"8,159,738","30,754,437","76,587,335","30,754,437",16.26,1.02,40.58,36.24,0
A303530,이노뎁,12,2011,Annual,,,,,,,,,,,,,,,,
A303530,이노뎁,12,2012,Annual,,,,,,,,,,,,,,,,
A303530,이노뎁,12,2013,Annual,,,,,,,,,,,,,,,,
A303530,이노뎁,12,2014,Annual,,,,,,,,,,,,,,,,
A303530,이노뎁,12,2015,Annual,,,,,,,,,,,,,,,,
A303530,이노뎁,12,2016,Annual,63.53,,"7,582,529","3,838,764",,"5,461,615",,"3,436,728","3,838,764","28,953,426","3,838,764",8.83,9.72,,38.85,0
A303530,이노뎁,12,2017,Annual,208.16,,"11,936,895","5,889,766",,"8,571,542",,"6,442,358","5,889,766","41,477,290","5,889,766",3.70,8.52,N/A(IFRS),67.55,0
A303530,이노뎁,12,2018,Annual,241.00,,"16,005,879","7,968,678",,"12,179,126",,"6,237,067","7,968,678","34,461,954","7,968,678",6.77,6.94,42.07,70.67,"3,000,000"
A303530,이노뎁,12,2019,Annual,227.15,,"21,717,733","15,857,807",,"16,992,277",,"12,343,191","15,857,807","60,760,011","15,857,807",6.55,1.03,12.35,69.43,"1,791,000"
A303530,이노뎁,12,2020,Annual,73.36,,"25,116,412","13,179,679",,"20,074,298",,"15,639,453","13,179,679","66,729,680","13,179,679",23.52,1.70,20.55,42.32,"504,000"
A303530,이노뎁,12,2021,Annual,36.56,,"43,286,808","13,129,363",,"38,119,170",,"10,488,940","13,129,363","60,038,612","13,129,363",17.38,3.18,42.99,26.77,"21,333,100"
A303530,이노뎁,12,2022,Annual,41.51,,"37,589,803","13,713,159",,"31,549,691",,"7,208,304","13,713,159","76,416,491","13,713,159",20.52,4.05,12.79,29.33,"14,328,990"
A147830,제룡산업,12,2011,Annual,25.70,,"12,881,233","5,273,612",,"9,224,637",,"4,671,144","5,273,612","4,441,006","5,273,612",26.52,1.63,,20.45,0
A147830,제룡산업,12,2012,Annual,41.54,,"14,391,116","5,488,051",,"9,617,403",,"6,115,894","5,488,051","31,460,597","5,488,051",37.22,2.19,557.17,29.35,0
A147830,제룡산업,12,2013,Annual,45.76,,"21,553,286","10,096,315",,"15,330,585",,"11,627,066","10,096,315","33,485,267","10,096,315",36.23,1.35,7.71,31.40,0
A147830,제룡산업,12,2014,Annual,37.06,,"22,621,772","7,406,074",,"19,988,531",,"7,571,237","7,406,074","33,491,197","7,406,074",34.60,1.07,9.86,27.04,"9,003,000"
A147830,제룡산업,12,2015,Annual,31.94,,"27,537,862","10,527,977",,"24,643,053",,"16,907,810","10,527,977","31,452,807","10,527,977",30.26,0.45,6.74,24.21,"4,008,000"
A147830,제룡산업,12,2016,Annual,18.46,,"33,413,193","8,196,539",,"30,982,654",,"11,101,994","8,196,539","35,207,645","8,196,539",26.65,0.33,-2.96,15.58,"17,007,000"
A147830,제룡산업,12,2017,Annual,11.45,,"42,043,199","5,822,731",,"39,288,547",,"3,451,899","5,822,731","34,296,565","5,822,731",23.10,0.24,11.88,10.28,"31,500,000"
A147830,제룡산업,12,2018,Annual,6.53,,"42,267,157","3,273,788",,"39,106,296",,"3,099,992","3,273,788","32,042,718","3,273,788",22.56,0.20,-6.59,6.13,"32,000,000"
A147830,제룡산업,12,2019,Annual,8.22,,"52,685,252","4,314,325",,"50,466,508",,"3,158,147","4,314,325","27,124,378","4,314,325",8.76,0.22,1.37,7.59,"34,500,000"
A147830,제룡산업,12,2020,Annual,7.49,,"57,093,553","4,027,342",,"54,364,952",,"3,146,077","4,027,342","26,566,079","4,027,342",8.36,0.14,-9.23,6.97,"47,500,000"
A147830,제룡산업,12,2021,Annual,9.03,,"64,536,740","5,416,754",,"58,335,671",,"3,425,600","5,416,754","37,415,966","5,416,754",7.40,0.12,8.19,8.28,"50,500,000"
A147830,제룡산업,12,2022,Annual,12.36,,"73,527,402","8,429,315",,"64,615,623",,"15,018,574","8,429,315","59,307,569","8,429,315",6.46,0.13,7.97,11.00,"45,500,000"
A033320,제이씨현시스템,12,2011,Annual,24.61,,"39,117,442","11,787,044",,"25,263,643",,"7,114,970","11,787,044","113,786,390","11,787,044",15.78,1.19,-12.35,19.75,0
A033320,제이씨현시스템,12,2012,Annual,32.89,,"42,240,767","15,132,650",,"28,273,778",,"8,788,775","15,132,650","106,310,065","15,132,650",14.59,0.59,1.80,24.75,"100,000"
A033320,제이씨현시스템,12,2013,Annual,34.98,,"46,163,123","16,768,831",,"34,936,616",,"6,119,411","16,768,831","105,752,417","16,768,831",13.65,0.49,-18.89,25.91,"100,000"
A033320,제이씨현시스템,12,2014,Annual,37.87,,"46,149,419","18,610,529",,"34,115,008",,"8,212,359","18,610,529","99,510,772","18,610,529",11.58,0.37,-4.74,27.47,"60,000"
A033320,제이씨현시스템,12,2015,Annual,50.92,,"54,532,200","25,882,188",,"40,192,540",,"8,829,374","25,882,188","118,767,744","25,882,188",8.29,0.34,-5.70,33.74,"60,000"
A033320,제이씨현시스템,12,2016,Annual,51.95,,"60,764,005","27,489,799",,"46,926,272",,"8,563,804","27,489,799","155,242,706","27,489,799",8.30,0.49,23.26,34.19,"1,055,000"
A033320,제이씨현시스템,12,2017,Annual,43.88,,"68,372,180","26,596,760",,"55,265,672",,"9,813,799","26,596,760","229,175,438","26,596,760",6.97,0.44,11.66,30.50,"1,209,767"
A033320,제이씨현시스템,12,2018,Annual,59.55,,"86,642,459","41,601,537",,"63,335,416",,"10,212,494","41,601,537","229,670,368","41,601,537",8.05,0.36,3.67,37.32,"1,035,000"
A033320,제이씨현시스템,12,2019,Annual,54.52,,"80,940,729","37,782,672",,"59,906,045",,"11,771,425","37,782,672","171,196,283","37,782,672",7.98,0.60,4.22,35.29,"1,115,000"
A033320,제이씨현시스템,12,2020,Annual,48.48,,"89,641,463","36,752,193",,"71,016,429",,"23,794,076","36,752,193","190,462,430","36,752,193",8.28,0.46,-11.39,32.65,"1,110,000"
A033320,제이씨현시스템,12,2021,Annual,46.04,,"87,595,367","31,810,022",,"65,976,157",,"19,313,261","31,810,022","198,973,128","31,810,022",7.77,0.38,25.61,31.52,"1,000,000"
A033320,제이씨현시스템,12,2022,Annual,62.86,,"81,847,204","40,888,035",,"42,041,641",,"1,138,918","40,888,035","144,296,413","40,888,035",8.10,0.32,-10.26,38.60,"1,000,000"
A276040,스코넥,12,2011,Annual,,,,,,,,,,,,,,,,
A276040,스코넥,12,2012,Annual,,,,,,,,,,,,,,,,
A276040,스코넥,12,2013,Annual,,,,,,,,,,,,,,,,
A276040,스코넥,12,2014,Annual,,,,,,,,,,,,,,,,
A276040,스코넥,12,2015,Annual,,,,,,,,,,,,,,,,
A276040,스코넥,12,2016,Annual,,,,,,,,,,,,,,,,
A276040,스코넥,12,2017,Annual,188.31,,"3,661,805","2,273,664",,"3,216,161",,"1,910,701","2,273,664","5,923,417","2,273,664",6.25,49.54,,65.32,"244,247"
A276040,스코넥,12,2018,Annual,12.11,,"11,207,085","1,634,598",,"10,126,201",,"2,678,404","1,634,598","3,931,458","1,634,598",12.50,22.13,98.06,10.80,"6,159,828"
A276040,스코넥,12,2019,Annual,완전잠식,,"5,415,639","33,326,221",,"4,528,607",,"2,625,300","33,326,221","7,675,477","33,326,221",19.06,2.76,N/A(IFRS),246.53,"24,043"
A276040,스코넥,12,2020,Annual,완전잠식,,"3,200,643","8,034,640",,"2,637,422",,"1,480,281","8,034,640","4,558,263","8,034,640",17.88,11.35,-26.07,124.48,0
A276040,스코넥,12,2021,Annual,완전잠식,,"3,074,191","5,135,204",,"2,745,018",,"1,494,961","5,135,204","5,978,003","5,135,204",9.18,4.92,-9.50,110.21,"220,200"
A276040,스코넥,12,2022,Annual,16.15,,"28,020,224","3,660,952",,"27,838,811",,"7,334,932","3,660,952","3,571,264","3,660,952",0.87,0.57,-11.97,13.90,"18,500,000"
A222160,NPX,3,2011,Annual,,,,,,,,,,,,,,,,
A222160,NPX,3,2012,Annual,502.64,,"5,378,828","7,093,540",,"3,341,676",,"436,852","7,093,540","9,447,424","7,093,540",28.91,3.67,,83.41,"1,230,255"
A222160,NPX,3,2013,Annual,164.67,,"8,968,349","7,111,944",,"5,469,895",,"2,301,240","7,111,944","15,835,977","7,111,944",22.44,1.42,-10.30,62.22,"1,100,868"
A222160,NPX,3,2014,Annual,196.84,,"8,532,077","7,816,694",,"3,370,610",,"799,546","7,816,694","9,479,869","7,816,694",34.37,1.06,0.58,66.31,"1,588,431"
A222160,NPX,3,2015,Annual,187.78,,"9,177,878","9,502,735",,"6,769,046",,"265,254","9,502,735","11,618,071","9,502,735",30.94,0.77,57.20,65.25,"1,678,147"
A222160,NPX,3,2016,Annual,295.85,,"9,673,026","9,828,825",,"6,761,255",,"133,169","9,828,825","4,838,300","9,828,825",34.22,0.66,27.61,74.74,"1,068,155"
A222160,NPX,3,2017,Annual,187.40,,"8,332,654","9,105,211",,"4,485,228",,"358,384","9,105,211","14,308,713","9,105,211",36.07,0.36,-42.34,65.20,"385,845"
A222160,NPX,3,2018,Annual,324.76,,"7,785,490","9,102,057",,"5,047,740",,"158,643","9,102,057","10,818,048","9,102,057",34.42,0.30,23.39,76.46,"355,000"
A222160,NPX,3,2019,Annual,356.92,,"7,965,084","8,476,338",,"4,800,871",,"1,025,225","8,476,338","12,803,650","8,476,338",34.71,0.31,-2.11,78.11,"355,000"
A222160,NPX,3,2020,Annual,222.16,,"10,384,043","12,079,331",,"6,005,154",,"1,970,685","12,079,331","16,114,978","12,079,331",28.63,0.16,4.38,68.96,"355,000"
A222160,NPX,3,2021,Annual,21.90,,"21,980,792","4,808,126",,"13,701,894",,"4,217,352","4,808,126","22,304,736","4,808,126",17.69,0.06,-3.28,17.97,"3,355,000"
A222160,NPX,3,2022,Annual,8.89,,"18,893,150","1,989,415",,"9,841,818",,"2,299,115","1,989,415","12,456,310","1,989,415",19.32,1.57,38.67,8.17,"3,555,000"
A064480,브리지텍,12,2011,Annual,30.00,,"22,869,515","6,801,522",,"22,459,391",,"5,312,728","6,801,522","28,105,315","6,801,522",1.24,16.34,-2.31,23.08,"6,605,000"
A064480,브리지텍,12,2012,Annual,31.39,,"29,307,448","8,177,086",,"28,820,335",,"9,071,369","8,177,086","35,449,455","8,177,086",1.15,14.92,10.82,23.89,"5,425,000"
A064480,브리지텍,12,2013,Annual,29.53,,"39,222,682","10,564,044",,"38,881,704",,"11,007,571","10,564,044","42,332,466","10,564,044",0.74,12.42,-3.24,22.80,"9,257,400"
A064480,브리지텍,12,2014,Annual,34.82,,"42,385,493","10,935,438",,"41,919,123",,"18,024,686","10,935,438","40,183,859","10,935,438",0.49,12.63,3.56,25.82,"10,246,000"
