Symbol,Name,결산월,회계년,주기,현금흐름/총부채(%),현금흐름/총차입부채(%),현금흐름/영업수익(%),현금흐름/총자본(%),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),영업수익(천원)
A090470,제이스텍,12,2014,Annual,50.81,190.52,10.00,12.85,"2,630,060","-1,768,073","-2,972,353","50,665,953"
A090470,제이스텍,12,2015,Annual,29.67,60.93,8.33,13.48,"3,792,642","-12,118,416","16,071,906","70,009,867"
A090470,제이스텍,12,2016,Annual,21.98,77.92,8.80,26.14,"48,600,729","-4,964,453","-2,640,450","150,786,216"
A090470,제이스텍,12,2017,Annual,105.76,951.26,13.35,82.17,"62,535,209","-37,015,159","-17,461,482","570,820,560"
A090470,제이스텍,12,2018,Annual,31.40,,8.20,8.00,"-36,620,715","-6,130,792","-7,275,708","126,220,077"
A090470,제이스텍,12,2019,Annual,21.28,54.62,3.01,2.94,"-8,021,962","-3,253,330","12,577,908","126,892,960"
A090470,제이스텍,12,2020,Annual,-43.17,-68.30,-10.14,-9.47,"8,888,544","-9,355,690","6,558,380","114,448,676"
A090470,제이스텍,12,2021,Annual,25.59,41.56,10.65,7.29,"7,421,145","-3,922,860","8,021,464","81,552,744"
A090470,제이스텍,12,2022,Annual,78.03,163.14,20.72,21.53,"28,229,009","-25,201,554","-9,749,279","141,780,492"
A290550,디케이티,12,2011,Annual,,,,,,,,
A290550,디케이티,12,2012,Annual,,,,,,,,
A290550,디케이티,12,2013,Annual,,,,,,,,
A290550,디케이티,12,2014,Annual,,,,,,,,
A290550,디케이티,12,2015,Annual,,,0.85,,"-2,082,455","-145,335","2,392,980","54,517,172"
A290550,디케이티,12,2016,Annual,N/A(IFRS),N/A(IFRS),-0.18,N/A(IFRS),"7,560,948","-3,679,182","-3,516,000","84,690,570"
A290550,디케이티,12,2017,Annual,21.72,290.10,4.04,102.08,"-9,966,773","-107,165","10,000,002","117,043,352"
A290550,디케이티,12,2018,Annual,-20.87,-151.40,-6.59,-45.68,"6,503,544","-608,743","14,977,647","80,671,161"
A290550,디케이티,12,2019,Annual,17.63,177.91,3.17,12.46,"1,291,626","-694,784","-108,827","112,873,728"
A290550,디케이티,12,2020,Annual,35.78,"2,190.77",3.16,9.89,"2,802,435","-1,376,474","-147,948","134,497,053"
A290550,디케이티,12,2021,Annual,-0.32,-0.60,-0.13,-0.35,"13,161,323","-64,078,926","59,693,092","115,975,649"
A290550,디케이티,12,2022,Annual,10.16,15.08,8.00,17.13,"7,467,902","-25,528,334","3,214,005","102,487,297"
A418420,라온텍,12,2011,Annual,,,,,,,,
A418420,라온텍,12,2012,Annual,,,12.01,,"-1,709,777","-602,336","3,355,412","14,125,867"
A418420,라온텍,12,2013,Annual,-51.88,-112.45,-23.49,-22.58,"-19,302","890,242","-1,000,000","7,179,355"
A418420,라온텍,12,2014,Annual,,,,,,,,
A418420,라온텍,12,2015,Annual,,,,,,,,
A418420,라온텍,12,2016,Annual,,,,,,,,
A418420,라온텍,12,2017,Annual,,,,,,,,
A418420,라온텍,12,2018,Annual,,,,,,,,
A418420,라온텍,12,2019,Annual,,,,,,,,
A418420,라온텍,12,2020,Annual,,,-46.72,,"1,413,582","5,550","-1,161,777","5,759,281"
A418420,라온텍,12,2021,Annual,-29.35,-65.72,-52.31,완전잠식,"591,946","-5,019,255","6,009,176","5,786,383"
A418420,라온텍,12,2022,Annual,15.98,60.20,7.16,11.77,"404,090","-1,709,453","229,594","10,916,365"
A067990,도이치모터스,12,2011,Annual,9.39,12.28,1.62,19.62,"-340,267","-10,819,233","34,508,942","340,864,922"
A067990,도이치모터스,12,2012,Annual,6.68,8.49,1.54,19.06,"-1,646,931","-35,881,422","16,823,931","392,728,834"
A067990,도이치모터스,12,2013,Annual,3.03,4.04,0.79,8.29,"13,224,946","-40,268,144","25,287,576","436,166,638"
A067990,도이치모터스,12,2014,Annual,3.88,5.32,0.97,9.37,"2,604,799","-14,797,668","17,439,050","524,655,434"
A067990,도이치모터스,12,2015,Annual,6.01,7.93,1.40,14.68,"-12,848,971","-4,734,470","22,902,183","640,132,716"
A067990,도이치모터스,12,2016,Annual,2.01,2.48,0.61,6.38,"-40,931,927","-46,054,904","100,456,999","655,139,981"
A067990,도이치모터스,12,2017,Annual,3.67,4.28,1.02,13.61,"1,230,148","-36,936,973","47,880,229","933,119,638"
A067990,도이치모터스,12,2018,Annual,6.36,7.34,1.76,19.25,"51,908,497","-13,968,318","-55,072,991","903,848,074"
A067990,도이치모터스,12,2019,Annual,11.91,13.75,3.50,29.86,"34,071,317","-56,181,753","56,273,345","896,692,398"
A067990,도이치모터스,12,2020,Annual,9.13,10.68,2.43,20.97,"26,095,179","-13,936,909","-26,443,673","1,164,362,747"
A067990,도이치모터스,12,2021,Annual,12.45,14.93,2.81,24.65,"48,768,487","-50,819,403","-22,917,036","1,373,796,322"
A067990,도이치모터스,12,2022,Annual,13.60,16.20,2.86,25.22,"33,129,581","-49,766,045","38,059,407","1,595,612,437"
A065450,빅텍,12,2011,Annual,-0.21,-3.14,-0.13,-0.12,"-4,630,822","5,746,214","-3,334,020","30,868,279"
A065450,빅텍,12,2012,Annual,-20.33,-174.93,-10.86,-10.19,"-2,943,647","-899,318","5,006,223","27,834,143"
A065450,빅텍,12,2013,Annual,20.91,122.18,9.03,9.80,"7,004,955","-4,133,497","660,714","32,453,011"
A065450,빅텍,12,2014,Annual,20.63,137.44,10.18,11.14,"6,623,734","-5,916,820","-34,013","34,457,445"
A065450,빅텍,12,2015,Annual,14.29,41.38,7.87,9.85,"-1,324,664","-11,172,679","9,331,266","40,621,164"
A065450,빅텍,12,2016,Annual,9.37,18.94,6.42,7.22,"-5,859,137","-1,471,681","4,301,319","38,351,993"
A065450,빅텍,12,2017,Annual,9.22,20.24,6.13,7.22,"6,912,627","-5,035,222","-1,935,851","40,828,484"
A065450,빅텍,12,2018,Annual,14.53,36.81,8.68,12.12,"11,039,279","-2,278,002","1,498,329","48,767,203"
A065450,빅텍,12,2019,Annual,12.86,61.93,11.04,14.26,"9,891,439","-5,383,048","-3,623,167","48,979,452"
A065450,빅텍,12,2020,Annual,11.41,173.56,9.66,14.08,"-5,119,978","-10,381,383","6,231,945","67,286,854"
A065450,빅텍,12,2021,Annual,17.32,701.07,8.03,14.89,"-3,017,718","2,278,889","-389,545","102,466,113"
A065450,빅텍,12,2022,Annual,8.08,42.57,3.79,4.72,"15,785,481","-22,205,163","15,033,855","74,374,891"
A040300,YTN,12,2011,Annual,11.83,21.03,15.19,11.22,"23,214,074","-25,428,229","1,112,038","124,500,999"
A040300,YTN,12,2012,Annual,8.22,15.02,11.13,7.89,"17,101,576","-20,051,713","2,720,690","123,896,455"
A040300,YTN,12,2013,Annual,6.00,11.06,10.91,6.74,"10,045,074","-37,392,827","26,172,640","109,788,066"
A040300,YTN,12,2014,Annual,12.33,24.63,22.20,12.90,"5,392,091","127,490,160","-82,143,750","106,365,923"
A040300,YTN,12,2015,Annual,3.72,8.02,4.43,2.86,"-18,051,336","-17,104,560","-8,678,042","117,417,787"
A040300,YTN,12,2016,Annual,9.77,22.62,9.51,6.89,"15,456,080","-4,059,031","-8,266,478","130,687,699"
A040300,YTN,12,2017,Annual,11.67,39.44,10.50,7.36,"21,288,190","4,715,884","-30,578,999","131,050,999"
A040300,YTN,12,2018,Annual,9.81,90.92,7.58,5.30,"15,768,671","-3,062,490","-18,325,476","132,360,036"
A040300,YTN,12,2019,Annual,6.08,356.93,4.60,3.16,"11,705,628","-3,699,532","-3,685,022","127,781,800"
A040300,YTN,12,2020,Annual,12.59,"1,448.33",10.04,6.80,"22,086,273","-13,151,998","-1,554,796","126,729,817"
A040300,YTN,12,2021,Annual,49.13,"8,571.70",39.25,26.36,"56,053,061","-64,688","-6,253,107","145,150,367"
A040300,YTN,12,2022,Annual,9.20,"1,229.16",6.98,4.27,"5,761,472","-58,532,804","-2,751,591","152,191,296"
A382900,범한퓨얼셀,12,2011,Annual,,,,,,,,
A382900,범한퓨얼셀,12,2012,Annual,,,,,,,,
A382900,범한퓨얼셀,12,2013,Annual,,,,,,,,
A382900,범한퓨얼셀,12,2014,Annual,,,,,,,,
A382900,범한퓨얼셀,12,2015,Annual,,,,,,,,
A382900,범한퓨얼셀,12,2016,Annual,,,,,,,,
A382900,범한퓨얼셀,12,2017,Annual,,,,,,,,
A382900,범한퓨얼셀,12,2018,Annual,,,,,,,,
A382900,범한퓨얼셀,12,2019,Annual,,,,,0,0,0,0
A382900,범한퓨얼셀,12,2020,Annual,N/A(IFRS),N/A(IFRS),12.83,N/A(IFRS),"-1,213,375","-5,870,272","12,457,475","31,900,208"
A382900,범한퓨얼셀,12,2021,Annual,8.82,21.60,9.10,92.05,"16,811,196","-6,143,254","-122,518","46,074,813"
A382900,범한퓨얼셀,12,2022,Annual,12.58,54.45,6.81,5.26,"-12,428,453","-58,909,158","78,053,552","50,661,226"
A092130,이크레더블,9,2011,Annual,N/A(IFRS),,36.79,N/A(IFRS),"8,679,657","-2,979,373","-4,444,648","16,891,451"
A092130,이크레더블,9,2012,Annual,145.73,,33.41,25.68,"5,803,380","-2,654,471","-3,492,644","17,570,239"
A092130,이크레더블,12,2013,Annual,111.62,,34.91,25.16,"8,045,572","-2,257,464","-3,817,821","16,565,466"
A092130,이크레더블,12,2014,Annual,141.31,,35.75,23.57,"6,167,947","-2,880,546","-3,853,952","17,466,333"
A092130,이크레더블,12,2015,Annual,158.19,,33.66,26.56,"7,115,731","-2,941,232","-4,215,260","22,784,407"
A092130,이크레더블,12,2016,Annual,166.48,,34.05,30.67,"10,407,164","-576,765","-5,058,312","29,180,174"
A092130,이크레더블,12,2017,Annual,159.27,,34.43,30.20,"11,207,727","-6,687,224","-6,383,108","31,955,073"
A092130,이크레더블,12,2018,Annual,165.91,,35.63,30.57,"12,604,189","-6,341,423","-6,383,108","35,252,869"
A092130,이크레더블,12,2019,Annual,170.52,"14,350.85",36.02,30.70,"13,534,435","-3,429,015","-8,269,459","39,421,713"
A092130,이크레더블,12,2020,Annual,160.23,"6,998.44",33.94,28.00,"16,224,785","34,955,857","-9,103,230","41,625,441"
A092130,이크레더블,12,2021,Annual,156.99,"8,878.66",33.95,27.52,"15,093,382","-866,580","-8,615,082","44,263,054"
A092130,이크레더블,12,2022,Annual,165.44,"9,290.01",35.63,33.77,"16,879,257","-110,448","-32,911,169","45,510,621"
A356680,엑스게이트,12,2011,Annual,,,,,,,,
A356680,엑스게이트,12,2012,Annual,,,,,,,,
A356680,엑스게이트,12,2013,Annual,,,,,,,,
A356680,엑스게이트,12,2014,Annual,,,,,,,,
A356680,엑스게이트,12,2015,Annual,,,,,,,,
A356680,엑스게이트,12,2016,Annual,,,,,,,,
A356680,엑스게이트,12,2017,Annual,,,,,,,,
A356680,엑스게이트,12,2018,Annual,,,7.73,,"-814,149","-473,040","1,401,313","12,962,776"
A356680,엑스게이트,12,2019,Annual,36.29,114.70,11.55,23.08,"-1,335,882","-1,050,825","1,866,242","19,160,778"
A356680,엑스게이트,12,2020,Annual,39.35,91.81,12.75,25.29,"4,621,136","-694,318","486,924","23,647,659"
A356680,엑스게이트,12,2021,Annual,35.26,80.53,12.57,25.43,"794,789","-235,828","2,294,704","31,101,319"
A356680,엑스게이트,12,2022,Annual,38.81,100.03,13.34,25.56,"3,639,495","-808,555","-2,284,662","38,299,254"
A239890,피엔에이치테크,12,2011,Annual,,,,,,,,
A239890,피엔에이치테크,12,2012,Annual,,,,,,,,
A239890,피엔에이치테크,12,2013,Annual,,,-13.06,,"-534,399","-36,947","1,028,426","3,013,284"
A239890,피엔에이치테크,12,2014,Annual,,,-33.91,,"-1,202,769","-2,330,385","3,761,013","2,737,344"
A239890,피엔에이치테크,12,2015,Annual,-11.49,-13.25,-28.36,-61.99,"-1,228,883","-2,730,298","3,262,755","3,341,645"
A239890,피엔에이치테크,12,2016,Annual,-20.55,-22.97,-33.15,-42.92,"-2,134,500","-1,681,331","3,748,005","4,653,094"
A239890,피엔에이치테크,12,2017,Annual,,,,,,,,
A239890,피엔에이치테크,12,2018,Annual,,,-13.52,,"-2,614,628","-3,526,128","6,010,064","6,081,939"
A239890,피엔에이치테크,12,2019,Annual,-23.56,-44.32,-96.02,완전잠식,"-272,691","2,483,090","-838,159","7,126,790"
A239890,피엔에이치테크,12,2020,Annual,-22.20,-61.00,-56.87,완전잠식,"-1,249,326","-1,671,329","2,751,364","8,539,804"
A239890,피엔에이치테크,12,2021,Annual,32.76,47.68,18.02,34.00,"-58,346","-7,699,514","8,787,022","24,058,981"
A239890,피엔에이치테크,12,2022,Annual,34.33,62.09,23.98,35.17,"2,082,485","-19,413,562","20,587,395","35,043,742"
A140670,알에스오토메이션,12,2011,Annual,5.11,8.73,2.53,16.19,"4,250,158","-3,023,243","-824,988","66,675,148"
A140670,알에스오토메이션,12,2012,Annual,6.32,9.74,3.68,16.32,"655,255","-3,797,060","872,582","52,757,924"
A140670,알에스오토메이션,12,2013,Annual,8.33,12.37,4.40,17.80,"2,819,566","-1,386,430","771,530","57,413,728"
A140670,알에스오토메이션,12,2014,Annual,2.29,3.34,1.42,4.32,"1,564,479","-2,904,746","-642,492","47,341,792"
A140670,알에스오토메이션,12,2015,Annual,9.52,15.68,5.05,18.84,"2,034,940","-1,181,720","-1,360,578","60,182,454"
A140670,알에스오토메이션,12,2016,Annual,11.30,21.95,6.76,24.08,"4,439,909","-4,222,738","2,662,052","65,938,245"
A140670,알에스오토메이션,12,2017,Annual,11.74,23.02,5.69,15.61,"-5,022,132","-6,960,320","12,756,399","81,353,849"
