Symbol,Name,결산월,회계년,주기,총자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),매출액(천원),매출채권(천원),매출원가(천원),재고자산(천원)
A007610,선도전기,12,2021,Annual,0.44,0.80,0.96,7.69,"69,200,327","6,980,888","82,517,033","7,297,946"
A007610,선도전기,12,2022,Annual,0.49,0.78,1.34,7.11,"64,020,094","4,169,014","59,701,889","5,773,572"
A005360,모나미,12,2011,Annual,1.36,1.91,4.68,20.46,"281,896,616","42,476,983","225,767,828","49,773,396"
A005360,모나미,12,2012,Annual,1.28,1.84,4.22,18.97,"262,500,183","40,285,009","211,160,524","41,469,572"
A005360,모나미,12,2013,Annual,0.90,1.31,2.90,12.06,"167,554,404","25,321,540","120,589,528","29,029,391"
A005360,모나미,12,2014,Annual,0.88,1.31,2.67,10.80,"150,068,816","23,374,836","97,531,941","31,369,219"
A005360,모나미,12,2015,Annual,0.86,1.42,2.21,8.72,"142,929,412","22,064,947","89,643,065","31,118,591"
A005360,모나미,12,2016,Annual,0.85,1.55,1.91,7.42,"140,171,469","23,104,188","87,650,678","33,269,517"
A005360,모나미,12,2017,Annual,0.82,1.50,1.83,7.28,"137,658,031","20,931,152","85,314,587","29,786,706"
A005360,모나미,12,2018,Annual,0.80,1.43,1.80,7.15,"135,191,757","19,232,087","86,758,765","32,949,913"
A005360,모나미,12,2019,Annual,0.71,1.28,1.59,6.99,"132,038,884","21,503,257","86,390,286","33,770,366"
A005360,모나미,12,2020,Annual,0.64,1.19,1.41,6.76,"127,762,923","15,139,582","86,781,570","31,397,391"
A005360,모나미,12,2021,Annual,0.66,1.30,1.36,7.00,"132,235,899","15,670,919","85,203,412","34,446,529"
A005360,모나미,12,2022,Annual,0.71,1.43,1.42,7.91,"149,532,210","18,830,445","96,726,583","45,256,073"
A049800,우진플라임,12,2011,Annual,0.95,1.57,2.39,30.08,"150,382,002","39,967,928","114,265,025","29,503,906"
A049800,우진플라임,12,2012,Annual,0.91,1.56,2.19,31.45,"157,251,947","46,529,115","119,579,272","37,276,145"
A049800,우진플라임,12,2013,Annual,0.97,1.60,2.47,39.33,"196,657,513","46,824,487","151,675,603","48,289,991"
A049800,우진플라임,12,2014,Annual,0.65,0.91,2.29,37.96,"189,800,875","48,842,141","158,400,648","60,627,795"
A049800,우진플라임,12,2015,Annual,0.56,0.73,2.47,36.64,"183,188,498","41,112,150","148,242,542","59,494,945"
A049800,우진플라임,12,2016,Annual,0.76,1.01,3.13,45.66,"228,313,547","52,856,481","166,058,965","59,101,764"
A049800,우진플라임,12,2017,Annual,0.74,1.01,2.85,45.92,"229,589,677","69,270,966","171,913,594","61,971,697"
A049800,우진플라임,12,2018,Annual,0.57,0.76,2.32,34.38,"171,898,285","48,660,578","137,932,043","63,507,793"
A049800,우진플라임,12,2019,Annual,0.65,0.83,3.05,36.36,"181,802,338","48,847,962","143,151,197","53,613,151"
A049800,우진플라임,12,2020,Annual,0.77,0.97,3.62,41.00,"204,996,134","53,655,654","151,831,417","42,208,412"
A049800,우진플라임,12,2021,Annual,0.86,1.17,3.27,31.20,"233,989,445","48,615,162","171,370,734","59,853,534"
A049800,우진플라임,12,2022,Annual,0.91,1.35,2.75,25.46,"254,578,736","43,652,610","178,499,245","65,012,522"
A051630,진양화학,12,2011,Annual,1.56,3.74,2.67,10.46,"62,756,797","5,545,558","55,204,105","2,658,854"
A051630,진양화학,12,2012,Annual,1.62,4.25,2.61,10.73,"64,375,840","6,608,489","55,170,543","2,223,603"
A051630,진양화학,12,2013,Annual,1.66,4.37,2.66,11.71,"70,268,217","7,587,329","58,721,169","3,121,489"
A051630,진양화학,12,2014,Annual,1.76,4.78,2.77,13.22,"79,319,654","8,260,643","66,511,527","4,508,748"
A051630,진양화학,12,2015,Annual,1.60,4.97,2.36,11.80,"70,795,247","7,386,792","60,290,759","2,953,195"
A051630,진양화학,12,2016,Annual,1.34,4.61,1.90,9.60,"57,610,216","9,002,496","49,708,424","2,560,063"
A051630,진양화학,12,2017,Annual,1.17,4.03,1.66,8.27,"49,592,413","7,794,216","44,242,231","2,642,143"
A051630,진양화학,12,2018,Annual,1.23,4.30,1.71,8.29,"49,730,594","7,731,212","44,526,119","3,120,863"
A051630,진양화학,12,2019,Annual,1.15,4.05,1.61,7.42,"44,531,589","5,374,247","42,264,665","2,663,697"
A051630,진양화학,12,2020,Annual,1.14,4.03,1.60,7.21,"43,288,270","5,534,038","38,399,100","2,831,768"
A051630,진양화학,12,2021,Annual,0.97,3.68,1.31,5.80,"34,785,241","2,897,233","34,057,601","1,595,234"
A051630,진양화학,12,2022,Annual,0.74,3.22,0.97,4.19,"29,090,014","3,621,409","26,423,690","1,800,726"
A014990,인디에프,12,2011,Annual,0.97,1.82,2.09,8.36,"246,347,681","33,643,967","161,143,866","104,889,698"
A014990,인디에프,12,2012,Annual,0.99,1.83,2.15,7.31,"215,369,645","30,009,141","129,216,525","99,538,238"
A014990,인디에프,12,2013,Annual,0.97,1.77,2.13,6.70,"197,434,220","26,594,742","115,353,340","101,401,384"
A014990,인디에프,12,2014,Annual,0.99,1.81,2.19,6.36,"187,286,507","25,128,739","112,044,022","89,620,921"
A014990,인디에프,12,2015,Annual,1.15,2.12,2.50,6.65,"195,827,410","21,660,267","94,394,668","83,446,938"
A014990,인디에프,12,2016,Annual,1.26,2.25,2.88,6.89,"202,900,467","23,092,881","101,230,525","76,005,920"
A014990,인디에프,12,2017,Annual,1.33,2.37,3.04,6.82,"201,079,668","22,414,401","95,830,614","65,445,803"
A014990,인디에프,12,2018,Annual,1.41,2.68,2.98,6.71,"197,598,411","19,897,638","93,931,165","63,987,992"
A014990,인디에프,12,2019,Annual,1.41,2.55,3.14,6.87,"202,514,692","19,796,114","99,789,290","53,976,894"
A014990,인디에프,12,2020,Annual,1.06,1.66,2.94,5.18,"152,750,755","13,180,473","82,548,235","51,633,111"
A014990,인디에프,12,2021,Annual,1.11,1.61,3.59,4.59,"148,698,938","14,336,280","78,128,706","39,881,276"
A014990,인디에프,12,2022,Annual,1.09,1.60,3.40,3.83,"135,333,063","14,044,407","68,664,548","30,868,816"
A015260,에이엔피,12,2011,Annual,1.68,2.29,6.34,31.76,"419,647,455","65,507,165","382,076,103","54,204,248"
A015260,에이엔피,12,2012,Annual,1.70,2.31,6.53,27.39,"450,493,369","76,136,665","401,402,240","62,110,865"
A015260,에이엔피,12,2013,Annual,1.87,2.58,6.81,25.37,"507,779,099","72,007,727","459,545,385","48,856,601"
A015260,에이엔피,12,2014,Annual,1.75,2.33,7.13,25.49,"528,852,438","117,609,933","473,880,851","48,712,931"
A015260,에이엔피,12,2015,Annual,2.54,3.57,8.80,27.37,"579,624,844","15,316,592","523,274,473","20,739,995"
A015260,에이엔피,12,2016,Annual,0.81,1.63,1.62,4.52,"103,554,957","16,238,046","97,009,451","22,412,097"
A015260,에이엔피,12,2017,Annual,0.74,1.37,1.62,4.17,"101,153,876","13,098,410","101,629,542","20,957,641"
A015260,에이엔피,12,2018,Annual,0.73,1.25,1.75,3.28,"107,826,344","14,920,556","105,932,566","17,742,392"
A015260,에이엔피,12,2019,Annual,0.74,1.31,1.70,2.56,"105,840,629","13,540,881","105,608,236","13,980,982"
A015260,에이엔피,12,2020,Annual,0.69,1.18,1.68,3.14,"82,078,262","11,476,526","88,790,902","12,321,322"
A015260,에이엔피,12,2021,Annual,0.75,1.20,1.96,6.28,"69,285,789","7,515,014","76,763,860","10,644,716"
A015260,에이엔피,12,2022,Annual,1.14,1.67,3.58,6.83,"107,458,778","19,423,498","110,293,863","11,849,540"
A009440,KC그린홀딩스,12,2011,Annual,0.81,1.36,2.01,28.57,"320,436,617","54,797,927","264,590,404","12,042,327"
A009440,KC그린홀딩스,12,2012,Annual,1.11,1.85,2.81,44.81,"502,629,849","103,098,635","414,647,162","10,648,417"
A009440,KC그린홀딩스,12,2013,Annual,1.06,1.91,2.41,43.44,"487,271,569","72,264,503","424,130,391","10,312,483"
A009440,KC그린홀딩스,12,2014,Annual,0.89,1.67,1.89,34.24,"384,115,294","73,547,104","323,989,346","12,576,131"
A009440,KC그린홀딩스,12,2015,Annual,0.85,1.52,1.94,33.67,"377,659,977","69,600,381","314,756,169","7,958,956"
A009440,KC그린홀딩스,12,2016,Annual,0.86,1.54,1.94,34.89,"391,371,452","61,639,350","320,000,478","6,410,010"
A009440,KC그린홀딩스,12,2017,Annual,0.72,1.34,1.54,31.42,"352,407,287","75,479,385","285,028,183","14,365,735"
A009440,KC그린홀딩스,12,2018,Annual,0.90,1.63,2.00,47.67,"534,720,764","124,527,300","429,465,097","30,367,550"
A009440,KC그린홀딩스,12,2019,Annual,0.94,1.54,2.41,62.31,"698,943,263","117,355,079","560,477,879","43,722,633"
A009440,KC그린홀딩스,12,2020,Annual,0.85,1.27,2.60,60.66,"680,448,182","108,567,466","617,755,263","37,239,284"
A009440,KC그린홀딩스,12,2021,Annual,0.73,1.03,2.50,54.62,"612,676,621","113,985,189","522,410,338","37,838,733"
A009440,KC그린홀딩스,12,2022,Annual,0.76,1.09,2.48,57.35,"643,354,458","112,866,778","570,461,475","45,610,664"
A012160,영흥,12,2011,Annual,0.75,2.85,1.03,6.28,"176,454,981","42,826,147","151,143,963","39,423,897"
A012160,영흥,12,2012,Annual,0.95,2.47,1.53,18.49,"262,660,089","60,272,891","237,813,255","37,312,845"
A012160,영흥,12,2013,Annual,0.78,1.77,1.41,12.01,"237,109,737","51,925,315","211,313,280","40,302,816"
A012160,영흥,12,2014,Annual,0.65,1.37,1.24,5.41,"212,199,828","48,136,036","187,895,068","43,156,208"
A012160,영흥,12,2015,Annual,0.65,1.40,1.20,5.32,"208,441,903","47,959,886","183,319,256","42,010,829"
A012160,영흥,12,2016,Annual,0.62,1.45,1.07,4.53,"185,856,007","46,610,538","164,322,907","37,041,926"
A012160,영흥,12,2017,Annual,0.59,1.37,1.04,4.13,"177,429,264","50,134,724","157,011,533","45,494,269"
A012160,영흥,12,2018,Annual,0.66,1.53,1.18,4.58,"196,485,437","46,136,302","176,847,045","45,498,651"
A012160,영흥,12,2019,Annual,0.65,1.46,1.19,4.60,"197,495,229","53,182,636","176,682,964","49,527,657"
A012160,영흥,12,2020,Annual,0.62,1.19,1.28,4.47,"199,734,265","49,661,406","199,874,566","62,179,269"
A012160,영흥,12,2021,Annual,0.95,1.60,2.37,8.42,"408,602,831","102,047,985","364,485,945","123,761,314"
A012160,영흥,12,2022,Annual,1.00,1.60,2.66,10.41,"527,368,738","110,760,153","484,179,851","129,965,202"
A023960,에쓰씨엔지니어링,12,2011,Annual,0.85,1.37,2.22,60.80,"309,382,937","68,353,337","298,007,508","21,124,949"
A023960,에쓰씨엔지니어링,12,2012,Annual,0.81,1.17,2.60,62.65,"318,810,978","87,690,705","279,240,077","15,444,614"
A023960,에쓰씨엔지니어링,12,2013,Annual,0.72,1.04,2.37,49.98,"254,339,138","65,629,428","232,396,251","14,481,022"
A023960,에쓰씨엔지니어링,12,2014,Annual,0.78,1.03,3.18,49.20,"250,358,394","37,012,669","230,532,253","13,316,621"
A023960,에쓰씨엔지니어링,12,2015,Annual,1.12,1.49,4.58,80.71,"410,707,049","71,295,845","366,737,174","15,531,536"
A023960,에쓰씨엔지니어링,12,2016,Annual,0.77,1.18,2.18,60.98,"310,315,231","44,975,037","287,800,455","10,243,555"
A023960,에쓰씨엔지니어링,12,2017,Annual,0.65,1.11,1.54,47.62,"251,692,538","40,268,423","224,372,096","10,502,124"
A023960,에쓰씨엔지니어링,12,2018,Annual,0.68,1.15,1.65,27.88,"250,825,145","35,783,132","221,509,775","24,925,118"
A023960,에쓰씨엔지니어링,12,2019,Annual,0.65,1.09,1.60,19.20,"240,133,541","39,224,536","204,672,628","10,307,483"
A023960,에쓰씨엔지니어링,12,2020,Annual,0.33,0.54,0.83,5.79,"72,469,645","14,487,472","64,147,210","239,908"
A023960,에쓰씨엔지니어링,12,2021,Annual,0.82,1.25,2.36,5.40,"75,724,705","20,859,343","68,308,214","2,413,475"
A023960,에쓰씨엔지니어링,12,2022,Annual,1.23,1.99,3.22,8.80,"137,224,813","23,416,319","114,891,112","2,510,935"
A009460,한창제지,12,2011,Annual,1.12,1.59,3.78,6.70,"162,586,332","28,122,661","141,550,489","25,144,529"
A009460,한창제지,12,2012,Annual,1.06,1.52,3.54,5.86,"163,264,437","29,064,472","140,087,164","26,593,114"
A009460,한창제지,12,2013,Annual,1.16,1.61,4.22,6.08,"181,296,219","28,929,539","152,629,072","31,921,697"
A009460,한창제지,12,2014,Annual,1.14,1.53,4.56,5.84,"174,241,539","25,589,150","145,939,557","22,310,585"
A009460,한창제지,12,2015,Annual,1.22,1.69,4.32,5.93,"176,897,274","25,314,633","147,569,203","29,161,266"
A009460,한창제지,12,2016,Annual,1.31,1.98,3.84,6.52,"194,532,816","27,107,654","158,929,445","20,892,842"
A009460,한창제지,12,2017,Annual,1.32,2.30,3.12,6.73,"200,923,606","25,975,674","163,849,800","22,150,535"
A009460,한창제지,12,2018,Annual,1.31,2.53,2.72,6.70,"200,018,844","25,561,214","168,791,697","30,570,608"
A009460,한창제지,12,2019,Annual,1.11,2.22,2.23,6.08,"181,407,722","23,213,083","154,395,151","27,875,131"
A009460,한창제지,12,2020,Annual,0.97,1.99,1.90,5.75,"171,478,302","24,286,694","135,693,428","30,539,807"
A009460,한창제지,12,2021,Annual,0.85,1.61,1.79,6.11,"182,209,639","24,200,820","143,188,573","31,310,524"
A009460,한창제지,12,2022,Annual,0.81,1.37,1.96,7.20,"214,923,505","34,645,264","188,535,179","48,589,234"
A004870,티웨이홀딩스,12,2011,Annual,0.35,0.51,1.13,5.58,"8,879,012","903,423","8,931,527","1,073,819"
A004870,티웨이홀딩스,12,2012,Annual,0.23,0.49,0.43,1.52,"5,196,291","577,368","4,375,272","1,836,485"
A004870,티웨이홀딩스,12,2013,Annual,2.67,5.08,5.63,20.86,"132,566,061","1,610,536","113,977,503","2,727,336"
A004870,티웨이홀딩스,12,2014,Annual,2.48,3.91,6.80,30.49,"236,206,014","3,543,550","203,977,456","2,644,971"
A004870,티웨이홀딩스,12,2015,Annual,2.20,3.24,6.86,36.60,"288,870,360","7,083,485","254,242,147","3,596,303"
A004870,티웨이홀딩스,12,2016,Annual,2.56,3.59,8.90,51.43,"411,870,541","11,309,590","358,757,988","6,477,634"
A004870,티웨이홀딩스,12,2017,Annual,2.57,3.66,8.65,28.11,"612,787,407","16,262,448","512,431,345","8,939,655"
A004870,티웨이홀딩스,12,2018,Annual,1.85,3.50,3.91,20.15,"737,489,328","15,710,073","628,822,466","10,917,841"
A004870,티웨이홀딩스,12,2019,Annual,1.19,1.95,3.08,21.49,"817,302,491","20,432,207","764,264,917","14,331,903"
A004870,티웨이홀딩스,12,2020,Annual,0.34,0.44,1.44,7.22,"276,908,904","3,447,483","414,941,549","11,875,025"
A004870,티웨이홀딩스,12,2021,Annual,0.29,0.34,2.00,4.87,"226,746,470","5,574,538","333,475,101","12,149,418"
A004870,티웨이홀딩스,12,2022,Annual,0.02,0.03,0.09,0.21,"11,470,361","2,453,326","10,764,084","2,151,476"
A010600,웰바이오텍,12,2011,Annual,1.78,4.16,3.11,3.80,"119,782,625","11,031,034","105,768,693","30,048,323"
A010600,웰바이오텍,12,2012,Annual,2.06,4.78,3.61,23.05,"136,748,153","10,551,352","121,695,092","28,309,263"
A010600,웰바이오텍,12,2013,Annual,2.24,5.95,3.59,20.82,"137,762,428","11,122,193","124,346,498","29,095,392"
A010600,웰바이오텍,12,2014,Annual,1.95,5.13,3.16,16.26,"119,630,044","10,910,123","109,864,004","28,169,235"
A010600,웰바이오텍,12,2015,Annual,1.87,4.62,3.14,14.75,"112,488,077","10,165,370","101,846,448","23,959,013"
A010600,웰바이오텍,12,2016,Annual,1.43,3.52,2.42,11.19,"85,292,459","9,371,409","77,391,290","26,000,748"
A010600,웰바이오텍,12,2017,Annual,0.96,1.64,2.33,9.28,"70,785,771","9,861,524","68,010,352","23,751,042"
A010600,웰바이오텍,12,2018,Annual,0.75,1.56,1.43,5.66,"73,932,352","16,812,448","70,565,580","16,820,710"
A010600,웰바이오텍,12,2019,Annual,0.45,1.33,0.69,2.62,"52,332,960","19,478,150","43,821,129","17,282,620"
A010600,웰바이오텍,12,2020,Annual,0.63,1.26,1.27,2.74,"60,431,405","13,428,771","54,023,730","5,403,008"
A010600,웰바이오텍,12,2021,Annual,1.03,1.41,3.84,4.17,"108,376,937","21,334,299","99,089,429","1,788,612"
A010600,웰바이오텍,12,2022,Annual,1.59,2.50,4.37,5.06,"158,116,049","20,008,130","135,896,173","1,062,793"
A012200,계양전기,12,2011,Annual,1.42,8.03,1.72,13.80,"234,655,339","43,585,933","194,663,797","39,304,818"
A012200,계양전기,12,2012,Annual,1.43,7.95,1.75,14.55,"247,421,110","42,523,134","202,391,946","32,694,570"
A012200,계양전기,12,2013,Annual,1.47,8.44,1.78,15.35,"260,877,192","44,736,274","209,638,962","35,418,433"
A012200,계양전기,12,2014,Annual,1.49,6.91,1.90,16.85,"286,533,015","52,617,798","230,891,045","43,316,631"
A012200,계양전기,12,2015,Annual,1.41,5.73,1.87,17.27,"293,584,375","53,501,321","235,573,511","35,770,341"
A012200,계양전기,12,2016,Annual,1.44,5.60,1.95,19.35,"328,920,213","65,423,587","259,991,928","38,659,693"
A012200,계양전기,12,2017,Annual,1.37,4.83,1.90,20.00,"339,922,486","71,346,810","270,369,695","41,183,800"
A012200,계양전기,12,2018,Annual,1.38,4.42,2.02,21.47,"365,071,318","73,553,593","295,612,499","47,000,266"
A012200,계양전기,12,2019,Annual,1.35,3.86,2.08,22.06,"375,025,412","84,728,429","313,050,452","48,755,921"
A012200,계양전기,12,2020,Annual,1.32,3.58,2.09,22.33,"379,681,390","97,739,555","320,707,191","45,209,087"
A012200,계양전기,12,2021,Annual,1.31,3.62,2.06,22.36,"380,174,711","83,987,970","320,792,544","57,184,533"
A012200,계양전기,12,2022,Annual,1.25,2.69,2.35,21.48,"365,075,103","84,303,604","316,129,510","49,730,759"
A090370,메타랩스,12,2011,Annual,0.92,1.63,2.09,29.53,"147,669,266","28,249,360","53,348,665","70,230,092"
A090370,메타랩스,12,2012,Annual,0.83,1.36,2.13,23.70,"136,293,810","20,855,370","45,664,722","65,069,280"
A090370,메타랩스,12,2013,Annual,0.95,1.51,2.57,20.76,"141,412,155","20,902,919","50,591,728","65,240,534"
A090370,메타랩스,12,2014,Annual,0.89,1.43,2.37,17.15,"127,864,762","18,289,730","44,351,379","74,355,521"
A090370,메타랩스,12,2015,Annual,0.90,1.26,3.11,14.87,"115,996,783","15,996,536","62,833,219","56,549,041"
A090370,메타랩스,12,2016,Annual,0.70,0.90,3.10,3.46,"66,700,446","9,018,804","51,096,100","26,081,684"
A090370,메타랩스,12,2017,Annual,0.43,0.74,1.00,1.17,"26,832,432","2,652,782","18,514,022","8,038,867"
A090370,메타랩스,12,2018,Annual,0.61,1.79,0.91,2.53,"47,375,134","7,112,556","28,330,469","3,213,944"
A090370,메타랩스,12,2019,Annual,0.85,2.36,1.32,3.59,"86,896,351","11,668,512","57,805,783","4,779,371"
A090370,메타랩스,12,2020,Annual,0.56,1.55,0.87,1.69,"48,993,243","11,442,901","24,994,956","6,198,998"
A090370,메타랩스,12,2021,Annual,0.36,1.13,0.53,0.85,"29,344,936","9,339,594","16,044,781","3,464,837"
A090370,메타랩스,12,2022,Annual,0.26,1.14,0.33,0.46,"22,659,042","9,682,172","13,050,961","1,356,662"
A023150,MH에탄올,12,2011,Annual,0.33,0.50,1.00,10.16,"44,785,159","8,757,548","37,258,514","9,734,817"
A023150,MH에탄올,12,2012,Annual,0.45,0.64,1.45,13.56,"59,768,175","10,118,103","49,030,452","20,566,965"
A023150,MH에탄올,12,2013,Annual,0.35,0.52,1.08,10.50,"46,298,516","10,691,393","33,247,791","12,486,229"
A023150,MH에탄올,12,2014,Annual,0.46,0.84,0.99,10.88,"48,983,781","10,379,733","37,109,977","6,986,598"
A023150,MH에탄올,12,2015,Annual,0.61,1.87,0.91,10.96,"50,386,203","11,080,407","36,425,005","3,603,074"
A023150,MH에탄올,12,2016,Annual,0.65,3.27,0.81,10.64,"48,897,025","9,965,259","33,962,392","5,538,540"
A023150,MH에탄올,12,2017,Annual,0.18,0.26,0.61,11.31,"51,977,132","10,887,252","37,225,576","5,608,722"
A023150,MH에탄올,12,2018,Annual,0.15,0.20,0.73,15.84,"72,795,863","10,529,867","53,524,709","6,538,026"
A023150,MH에탄올,12,2019,Annual,0.18,0.22,0.95,17.59,"80,879,342","9,499,084","54,219,181","8,173,323"
A023150,MH에탄올,12,2020,Annual,0.21,0.26,1.18,20.59,"94,645,239","9,609,406","59,823,958","8,357,467"
A023150,MH에탄올,12,2021,Annual,0.23,0.28,1.24,22.20,"102,066,937","9,911,269","58,211,274","9,185,766"
A023150,MH에탄올,12,2022,Annual,0.25,0.31,1.23,24.09,"110,722,402","11,660,413","67,461,914","8,772,681"
A072130,유엔젤,12,2011,Annual,0.53,4.44,0.61,7.51,"49,530,340","13,505,229","28,366,542","53,768"
A072130,유엔젤,12,2012,Annual,0.58,4.41,0.66,7.53,"49,658,661","10,822,782","26,745,409","54,912"
A072130,유엔젤,12,2013,Annual,0.62,4.77,0.72,7.29,"48,121,695","9,767,184","25,622,197","88,347"
A072130,유엔젤,12,2014,Annual,0.53,4.56,0.60,5.36,"35,389,422","8,919,253","20,147,318","91,300"
A072130,유엔젤,12,2015,Annual,0.67,4.95,0.78,6.24,"41,156,827","10,861,913","23,254,437","182,049"
A072130,유엔젤,12,2016,Annual,0.50,2.83,0.61,4.60,"30,341,828","9,819,170","18,272,561",0
A072130,유엔젤,12,2017,Annual,0.58,2.72,0.74,4.84,"31,907,135","8,227,632","18,192,268",0
A072130,유엔젤,12,2018,Annual,0.65,3.10,0.83,5.08,"33,517,791","4,587,347","17,897,712",0
A072130,유엔젤,12,2019,Annual,0.55,2.54,0.70,4.03,"26,557,494","6,559,750","15,599,033",0
A072130,유엔젤,12,2020,Annual,0.57,2.26,0.76,4.10,"27,063,345","4,514,165","13,761,529",0
A072130,유엔젤,12,2021,Annual,0.54,2.62,0.68,4.50,"29,681,809","2,670,354","14,409,600","645,603"
A072130,유엔젤,12,2022,Annual,0.49,3.59,0.57,4.55,"30,044,903","3,760,007","15,099,325","752,154"
A006570,대림통상,12,2011,Annual,0.65,1.50,1.16,10.61,"174,219,994","64,006,746","147,077,316","42,905,400"
