Symbol,Name,결산월,회계년,주기,총부채(천원)
A005490,POSCO홀딩스,12,2019,Annual,"31,263,954,311"
A005490,POSCO홀딩스,12,2020,Annual,"31,412,381,141"
A005490,POSCO홀딩스,12,2021,Annual,"36,666,670,760"
A005490,POSCO홀딩스,12,2022,Annual,"40,149,380,046"
A035420,NAVER,12,2011,Annual,"794,843,246"
A035420,NAVER,12,2012,Annual,"1,023,748,395"
A035420,NAVER,12,2013,Annual,"1,222,437,824"
A035420,NAVER,12,2014,Annual,"1,597,039,679"
A035420,NAVER,12,2015,Annual,"2,116,334,499"
A035420,NAVER,12,2016,Annual,"2,241,036,318"
A035420,NAVER,12,2017,Annual,"2,714,065,325"
A035420,NAVER,12,2018,Annual,"3,932,050,396"
A035420,NAVER,12,2019,Annual,"5,795,601,052"
A035420,NAVER,12,2020,Annual,"8,759,106,629"
A035420,NAVER,12,2021,Annual,"9,663,630,408"
A035420,NAVER,12,2022,Annual,"10,448,720,409"
A051910,LG화학,12,2011,Annual,"5,577,875,000"
A051910,LG화학,12,2012,Annual,"5,815,798,000"
A051910,LG화학,12,2013,Annual,"5,720,802,000"
A051910,LG화학,12,2014,Annual,"5,861,794,000"
A051910,LG화학,12,2015,Annual,"5,475,206,000"
A051910,LG화학,12,2016,Annual,"6,436,093,000"
A051910,LG화학,12,2017,Annual,"8,702,644,000"
A051910,LG화학,12,2018,Annual,"11,622,009,000"
A051910,LG화학,12,2019,Annual,"16,640,637,000"
A051910,LG화학,12,2020,Annual,"22,598,454,000"
A051910,LG화학,12,2021,Annual,"27,925,314,000"
A051910,LG화학,12,2022,Annual,"30,492,696,000"
A006400,삼성SDI,12,2011,Annual,"2,212,883,535"
A006400,삼성SDI,12,2012,Annual,"3,330,605,690"
A006400,삼성SDI,12,2013,Annual,"3,013,254,459"
A006400,삼성SDI,12,2014,Annual,"4,141,638,654"
A006400,삼성SDI,12,2015,Annual,"4,972,110,605"
A006400,삼성SDI,12,2016,Annual,"3,936,201,007"
A006400,삼성SDI,12,2017,Annual,"4,289,705,881"
A006400,삼성SDI,12,2018,Annual,"7,124,501,968"
A006400,삼성SDI,12,2019,Annual,"7,191,751,253"
A006400,삼성SDI,12,2020,Annual,"8,175,305,379"
A006400,삼성SDI,12,2021,Annual,"10,636,493,682"
A006400,삼성SDI,12,2022,Annual,"13,040,023,015"
A105560,KB금융,12,2011,Annual,"254,501,022,000"
A105560,KB금융,12,2012,Annual,"260,987,913,000"
A105560,KB금융,12,2013,Annual,"266,185,324,000"
A105560,KB금융,12,2014,Annual,"280,843,036,000"
A105560,KB금융,12,2015,Annual,"300,162,745,000"
A105560,KB금융,12,2016,Annual,"344,412,253,000"
A105560,KB금융,12,2017,Annual,"402,740,780,000"
A105560,KB금융,12,2018,Annual,"443,875,271,000"
A105560,KB금융,12,2019,Annual,"479,418,792,000"
A105560,KB금융,12,2020,Annual,"567,317,587,000"
A105560,KB금융,12,2021,Annual,"615,601,914,000"
A105560,KB금융,12,2022,Annual,"634,557,025,000"
A028260,삼성물산,12,2011,Annual,"2,133,746,517"
A028260,삼성물산,12,2012,Annual,"2,837,077,769"
A028260,삼성물산,12,2013,Annual,"4,604,755,902"
A028260,삼성물산,12,2014,Annual,"4,226,141,563"
A028260,삼성물산,12,2015,Annual,"24,047,495,347"
A028260,삼성물산,12,2016,Annual,"23,352,804,703"
A028260,삼성물산,12,2017,Annual,"23,897,652,811"
A028260,삼성물산,12,2018,Annual,"19,857,716,710"
A028260,삼성물산,12,2019,Annual,"19,213,420,293"
A028260,삼성물산,12,2020,Annual,"21,386,258,023"
A028260,삼성물산,12,2021,Annual,"21,892,978,957"
A028260,삼성물산,12,2022,Annual,"27,017,371,086"
A012330,현대모비스,12,2011,Annual,"8,781,092,000"
A012330,현대모비스,12,2012,Annual,"13,007,282,000"
A012330,현대모비스,12,2013,Annual,"14,237,123,000"
A012330,현대모비스,12,2014,Annual,"15,825,813,000"
A012330,현대모비스,12,2015,Annual,"12,098,593,000"
A012330,현대모비스,12,2016,Annual,"13,153,619,000"
A012330,현대모비스,12,2017,Annual,"12,377,861,000"
A012330,현대모비스,12,2018,Annual,"12,367,704,000"
A012330,현대모비스,12,2019,Annual,"14,196,442,000"
A012330,현대모비스,12,2020,Annual,"15,169,553,000"
A012330,현대모비스,12,2021,Annual,"16,125,063,000"
A012330,현대모비스,12,2022,Annual,"17,599,066,000"
A055550,신한지주,12,2011,Annual,"261,182,991,000"
A055550,신한지주,12,2012,Annual,"276,026,081,000"
A055550,신한지주,12,2013,Annual,"281,435,415,000"
A055550,신한지주,12,2014,Annual,"307,506,896,000"
A055550,신한지주,12,2015,Annual,"338,734,947,000"
A055550,신한지주,12,2016,Annual,"363,935,344,000"
A055550,신한지주,12,2017,Annual,"392,603,390,000"
A055550,신한지주,12,2018,Annual,"422,949,080,000"
A055550,신한지주,12,2019,Annual,"510,489,200,000"
A055550,신한지주,12,2020,Annual,"558,877,246,000"
A055550,신한지주,12,2021,Annual,"598,613,763,000"
A055550,신한지주,12,2022,Annual,"611,009,672,000"
A035720,카카오,12,2011,Annual,"102,482,517"
A035720,카카오,12,2012,Annual,"91,941,511"
A035720,카카오,12,2013,Annual,"39,943,793"
A035720,카카오,12,2014,Annual,"304,796,832"
A035720,카카오,12,2015,Annual,"603,002,738"
A035720,카카오,12,2016,Annual,"1,781,173,329"
A035720,카카오,12,2017,Annual,"1,886,505,683"
A035720,카카오,12,2018,Annual,"2,332,384,541"
A035720,카카오,12,2019,Annual,"3,008,840,079"
A035720,카카오,12,2020,Annual,"4,542,386,717"
A035720,카카오,12,2021,Annual,"9,216,225,463"
A035720,카카오,12,2022,Annual,"9,447,826,639"
A003670,포스코퓨처엠,12,2011,Annual,"163,547,982"
A003670,포스코퓨처엠,12,2012,Annual,"142,137,756"
A003670,포스코퓨처엠,12,2013,Annual,"177,995,691"
A003670,포스코퓨처엠,12,2014,Annual,"206,785,398"
A003670,포스코퓨처엠,12,2015,Annual,"179,281,052"
A003670,포스코퓨처엠,12,2016,Annual,"154,463,438"
A003670,포스코퓨처엠,12,2017,Annual,"183,650,482"
A003670,포스코퓨처엠,12,2018,Annual,"189,497,465"
A003670,포스코퓨처엠,12,2019,Annual,"723,814,622"
A003670,포스코퓨처엠,12,2020,Annual,"1,064,436,010"
A003670,포스코퓨처엠,12,2021,Annual,"1,484,050,372"
A003670,포스코퓨처엠,12,2022,Annual,"1,986,831,501"
A032830,삼성생명,3,2011,Annual,"142,959,186,000"
A032830,삼성생명,3,2012,Annual,"164,367,895,000"
A032830,삼성생명,12,2013,Annual,"173,908,992,000"
A032830,삼성생명,12,2014,Annual,"192,148,975,000"
A032830,삼성생명,12,2015,Annual,"206,641,151,000"
A032830,삼성생명,12,2016,Annual,"236,345,353,000"
A032830,삼성생명,12,2017,Annual,"251,592,245,000"
A032830,삼성생명,12,2018,Annual,"258,922,196,000"
A032830,삼성생명,12,2019,Annual,"275,445,867,000"
A032830,삼성생명,12,2020,Annual,"292,958,653,000"
A032830,삼성생명,12,2021,Annual,"301,757,207,000"
A032830,삼성생명,12,2022,Annual,"254,672,143,000"
A086790,하나금융지주,12,2011,Annual,"163,407,944,000"
A086790,하나금융지주,12,2012,Annual,"264,572,651,000"
A086790,하나금융지주,12,2013,Annual,"274,299,014,000"
A086790,하나금융지주,12,2014,Annual,"293,654,604,000"
A086790,하나금융지주,12,2015,Annual,"303,940,964,000"
A086790,하나금융지주,12,2016,Annual,"324,787,453,000"
A086790,하나금융지주,12,2017,Annual,"335,261,405,000"
A086790,하나금융지주,12,2018,Annual,"357,900,160,000"
A086790,하나금융지주,12,2019,Annual,"392,482,326,000"
A086790,하나금융지주,12,2020,Annual,"429,346,758,000"
A086790,하나금융지주,12,2021,Annual,"466,945,930,000"
A086790,하나금융지주,12,2022,Annual,"530,975,132,000"
A066570,LG전자,12,2011,Annual,"19,510,209,000"
A066570,LG전자,12,2012,Annual,"22,060,303,000"
A066570,LG전자,12,2013,Annual,"22,838,695,000"
A066570,LG전자,12,2014,Annual,"24,077,323,000"
A066570,LG전자,12,2015,Annual,"23,330,409,000"
A066570,LG전자,12,2016,Annual,"24,498,527,000"
A066570,LG전자,12,2017,Annual,"26,547,275,000"
A066570,LG전자,12,2018,Annual,"28,021,536,000"
A066570,LG전자,12,2019,Annual,"28,434,737,000"
A066570,LG전자,12,2020,Annual,"30,662,102,000"
A066570,LG전자,12,2021,Annual,"33,383,445,000"
A066570,LG전자,12,2022,Annual,"32,664,144,000"
A138040,메리츠금융지주,3,2011,Annual,"8,180,560,956"
A138040,메리츠금융지주,3,2012,Annual,"17,386,642,637"
A138040,메리츠금융지주,12,2013,Annual,"18,950,917,408"
A138040,메리츠금융지주,12,2014,Annual,"23,762,875,924"
A138040,메리츠금융지주,12,2015,Annual,"28,396,945,068"
A138040,메리츠금융지주,12,2016,Annual,"33,557,131,195"
A138040,메리츠금융지주,12,2017,Annual,"37,220,911,741"
A138040,메리츠금융지주,12,2018,Annual,"46,750,583,508"
A138040,메리츠금융지주,12,2019,Annual,"55,802,205,729"
A138040,메리츠금융지주,12,2020,Annual,"62,687,116,178"
A138040,메리츠금융지주,12,2021,Annual,"75,147,647,741"
A138040,메리츠금융지주,12,2022,Annual,"80,435,428,575"
A042700,한미반도체,12,2011,Annual,"34,927,141"
A042700,한미반도체,12,2012,Annual,"47,957,284"
A042700,한미반도체,12,2013,Annual,"58,011,146"
A042700,한미반도체,12,2014,Annual,"43,307,024"
A042700,한미반도체,12,2015,Annual,"31,598,220"
A042700,한미반도체,12,2016,Annual,"75,643,574"
A042700,한미반도체,12,2017,Annual,"78,890,957"
A042700,한미반도체,12,2018,Annual,"30,471,881"
A042700,한미반도체,12,2019,Annual,"37,769,480"
A042700,한미반도체,12,2020,Annual,"69,876,325"
A042700,한미반도체,12,2021,Annual,"82,473,641"
A042700,한미반도체,12,2022,Annual,"65,336,210"
A000810,삼성화재,3,2011,Annual,"31,398,048,996"
A000810,삼성화재,3,2012,Annual,"37,179,562,326"
A000810,삼성화재,12,2013,Annual,"41,553,469,513"
A000810,삼성화재,12,2014,Annual,"48,644,752,937"
A000810,삼성화재,12,2015,Annual,"53,148,344,989"
A000810,삼성화재,12,2016,Annual,"57,209,272,160"
A000810,삼성화재,12,2017,Annual,"64,006,909,647"
A000810,삼성화재,12,2018,Annual,"67,025,123,898"
A000810,삼성화재,12,2019,Annual,"70,850,736,656"
A000810,삼성화재,12,2020,Annual,"76,313,844,152"
A000810,삼성화재,12,2021,Annual,"79,441,679,330"
A000810,삼성화재,12,2022,Annual,"68,272,537,720"
A015760,한국전력,12,2011,Annual,"82,663,900,000"
A015760,한국전력,12,2012,Annual,"95,088,618,000"
A015760,한국전력,12,2013,Annual,"104,076,598,000"
A015760,한국전력,12,2014,Annual,"108,883,279,000"
A015760,한국전력,12,2015,Annual,"107,314,884,000"
A015760,한국전력,12,2016,Annual,"104,786,497,000"
A015760,한국전력,12,2017,Annual,"108,824,274,000"
A015760,한국전력,12,2018,Annual,"114,156,299,000"
A015760,한국전력,12,2019,Annual,"128,708,143,000"
A015760,한국전력,12,2020,Annual,"132,475,265,000"
A015760,한국전력,12,2021,Annual,"145,797,021,000"
A015760,한국전력,12,2022,Annual,"192,804,738,000"
A003550,LG,12,2011,Annual,"4,200,204,000"
A003550,LG,12,2012,Annual,"4,302,676,000"
A003550,LG,12,2013,Annual,"4,444,886,000"
A003550,LG,12,2014,Annual,"4,746,872,000"
A003550,LG,12,2015,Annual,"4,815,156,000"
A003550,LG,12,2016,Annual,"5,269,358,000"
A003550,LG,12,2017,Annual,"5,468,186,000"
A003550,LG,12,2018,Annual,"4,671,433,000"
A003550,LG,12,2019,Annual,"3,413,609,000"
A003550,LG,12,2020,Annual,"3,420,978,000"
A003550,LG,12,2021,Annual,"3,729,575,000"
A003550,LG,12,2022,Annual,"3,399,491,000"
A323410,카카오뱅크,12,2011,Annual,
A323410,카카오뱅크,12,2012,Annual,
A323410,카카오뱅크,12,2013,Annual,
A323410,카카오뱅크,12,2014,Annual,
A323410,카카오뱅크,12,2015,Annual,
A323410,카카오뱅크,12,2016,Annual,"2,652,024"
A323410,카카오뱅크,12,2017,Annual,"5,174,347,978"
A323410,카카오뱅크,12,2018,Annual,"10,986,315,072"
A323410,카카오뱅크,12,2019,Annual,"21,045,386,917"
A323410,카카오뱅크,12,2020,Annual,"23,853,028,000"
A323410,카카오뱅크,12,2021,Annual,"30,518,698,000"
A323410,카카오뱅크,12,2022,Annual,"33,800,969,000"
A034730,SK,12,2011,Annual,"2,363,892,980"
A034730,SK,12,2012,Annual,"2,885,073,569"
A034730,SK,12,2013,Annual,"2,792,125,999"
A034730,SK,12,2014,Annual,"2,704,671,000"
A034730,SK,12,2015,Annual,"56,556,559,000"
A034730,SK,12,2016,Annual,"60,720,613,000"
A034730,SK,12,2017,Annual,"64,027,043,000"
A034730,SK,12,2018,Annual,"68,569,119,000"
A034730,SK,12,2019,Annual,"80,435,391,000"
A034730,SK,12,2020,Annual,"85,807,988,000"
A034730,SK,12,2021,Annual,"99,815,712,000"
A034730,SK,12,2022,Annual,"122,697,070,000"
A009150,삼성전기,12,2011,Annual,"3,453,073,973"
A009150,삼성전기,12,2012,Annual,"2,925,816,316"
A009150,삼성전기,12,2013,Annual,"2,927,315,539"
A009150,삼성전기,12,2014,Annual,"3,075,815,905"
A009150,삼성전기,12,2015,Annual,"2,954,069,645"
A009150,삼성전기,12,2016,Annual,"3,325,043,961"
A009150,삼성전기,12,2017,Annual,"3,435,912,157"
A009150,삼성전기,12,2018,Annual,"3,698,416,650"
A009150,삼성전기,12,2019,Annual,"3,244,151,344"
A009150,삼성전기,12,2020,Annual,"3,315,102,537"
A009150,삼성전기,12,2021,Annual,"3,070,248,396"
A009150,삼성전기,12,2022,Annual,"3,303,686,219"
A018260,삼성에스디에스,12,2011,Annual,"1,128,513,003"
A018260,삼성에스디에스,12,2012,Annual,"1,220,467,218"
A018260,삼성에스디에스,12,2013,Annual,"1,416,720,293"
A018260,삼성에스디에스,12,2014,Annual,"1,332,020,531"
A018260,삼성에스디에스,12,2015,Annual,"1,554,827,346"
A018260,삼성에스디에스,12,2016,Annual,"1,550,879,764"
A018260,삼성에스디에스,12,2017,Annual,"1,558,331,443"
A018260,삼성에스디에스,12,2018,Annual,"1,865,297,206"
A018260,삼성에스디에스,12,2019,Annual,"2,296,078,794"
A018260,삼성에스디에스,12,2020,Annual,"2,295,810,891"
A018260,삼성에스디에스,12,2021,Annual,"3,073,731,543"
A018260,삼성에스디에스,12,2022,Annual,"3,485,454,955"
A259960,크래프톤,12,2011,Annual,"51,174,262"
A259960,크래프톤,12,2012,Annual,"68,715,929"
A259960,크래프톤,12,2013,Annual,"58,697,717"
A259960,크래프톤,12,2014,Annual,"59,728,860"
A259960,크래프톤,12,2015,Annual,"70,904,685"
A259960,크래프톤,12,2016,Annual,"73,964,748"
A259960,크래프톤,12,2017,Annual,"1,661,162,481"
A259960,크래프톤,12,2018,Annual,"641,304,921"
A259960,크래프톤,12,2019,Annual,"405,651,314"
A259960,크래프톤,12,2020,Annual,"505,010,038"
A259960,크래프톤,12,2021,Annual,"1,109,583,259"
A259960,크래프톤,12,2022,Annual,"921,378,866"
A033780,KT&G,12,2011,Annual,"1,309,086,696"
A033780,KT&G,12,2012,Annual,"1,558,557,728"
A033780,KT&G,12,2013,Annual,"1,678,463,451"
A033780,KT&G,12,2014,Annual,"1,663,989,141"
A033780,KT&G,12,2015,Annual,"2,351,662,594"
A033780,KT&G,12,2016,Annual,"2,675,026,654"
A033780,KT&G,12,2017,Annual,"2,160,131,492"
A033780,KT&G,12,2018,Annual,"2,029,666,601"
A033780,KT&G,12,2019,Annual,"2,012,853,968"
A033780,KT&G,12,2020,Annual,"2,376,811,496"
A033780,KT&G,12,2021,Annual,"2,428,409,041"
A033780,KT&G,12,2022,Annual,"2,943,136,000"
A012450,한화에어로스페이스,12,2011,Annual,"1,609,769,040"
A012450,한화에어로스페이스,12,2012,Annual,"1,663,262,864"
A012450,한화에어로스페이스,12,2013,Annual,"1,729,443,481"
A012450,한화에어로스페이스,12,2014,Annual,"1,958,676,390"
A012450,한화에어로스페이스,12,2015,Annual,"1,862,814,914"
A012450,한화에어로스페이스,12,2016,Annual,"3,311,673,751"
A012450,한화에어로스페이스,12,2017,Annual,"3,566,619,940"
A012450,한화에어로스페이스,12,2018,Annual,"4,760,935,791"
A012450,한화에어로스페이스,12,2019,Annual,"5,853,055,428"
A012450,한화에어로스페이스,12,2020,Annual,"6,475,090,147"
A012450,한화에어로스페이스,12,2021,Annual,"7,114,272,104"
A012450,한화에어로스페이스,12,2022,Annual,"11,233,518,425"
A017670,SK텔레콤,12,2011,Annual,"11,633,327,382"
A017670,SK텔레콤,12,2012,Annual,"12,740,777,306"
A017670,SK텔레콤,12,2013,Annual,"12,409,958,000"
A017670,SK텔레콤,12,2014,Annual,"12,692,963,000"
A017670,SK텔레콤,12,2015,Annual,"13,207,291,000"
A017670,SK텔레콤,12,2016,Annual,"15,181,233,000"
A017670,SK텔레콤,12,2017,Annual,"15,399,474,000"
A017670,SK텔레콤,12,2018,Annual,"20,019,861,000"
A017670,SK텔레콤,12,2019,Annual,"22,385,434,000"
A017670,SK텔레콤,12,2020,Annual,"23,510,714,000"
A017670,SK텔레콤,12,2021,Annual,"18,576,139,000"
A017670,SK텔레콤,12,2022,Annual,"19,153,066,000"
A402340,SK스퀘어,12,2011,Annual,
A402340,SK스퀘어,12,2012,Annual,
A402340,SK스퀘어,12,2013,Annual,
A402340,SK스퀘어,12,2014,Annual,
A402340,SK스퀘어,12,2015,Annual,
A402340,SK스퀘어,12,2016,Annual,
A402340,SK스퀘어,12,2017,Annual,
A402340,SK스퀘어,12,2018,Annual,
A402340,SK스퀘어,12,2019,Annual,
A402340,SK스퀘어,12,2020,Annual,
A402340,SK스퀘어,12,2021,Annual,"5,783,846,000"
A402340,SK스퀘어,12,2022,Annual,"4,997,383,000"
A011200,HMM,12,2011,Annual,"7,052,976,000"
A011200,HMM,12,2012,Annual,"7,887,137,000"
A011200,HMM,12,2013,Annual,"8,154,885,000"
A011200,HMM,12,2014,Annual,"6,580,249,000"
A011200,HMM,12,2015,Annual,"5,713,866,000"
A011200,HMM,12,2016,Annual,"3,446,776,000"
A011200,HMM,12,2017,Annual,"2,705,498,000"
A011200,HMM,12,2018,Annual,"3,081,769,000"
A011200,HMM,12,2019,Annual,"6,069,878,000"
A011200,HMM,12,2020,Annual,"7,684,812,000"
A011200,HMM,12,2021,Annual,"7,517,806,000"
A011200,HMM,12,2022,Annual,"5,285,543,000"
A329180,HD현대중공업,12,2011,Annual,
A329180,HD현대중공업,12,2012,Annual,
A329180,HD현대중공업,12,2013,Annual,
A329180,HD현대중공업,12,2014,Annual,
A329180,HD현대중공업,12,2015,Annual,
A329180,HD현대중공업,12,2016,Annual,
A329180,HD현대중공업,12,2017,Annual,
A329180,HD현대중공업,12,2018,Annual,
A329180,HD현대중공업,12,2019,Annual,"8,246,551,333"
A329180,HD현대중공업,12,2020,Annual,"8,438,873,228"
A329180,HD현대중공업,12,2021,Annual,"9,484,646,542"
A329180,HD현대중공업,12,2022,Annual,"11,001,578,566"
A096770,SK이노베이션,12,2011,Annual,"20,195,271,278"
A096770,SK이노베이션,12,2012,Annual,"17,483,055,650"
A096770,SK이노베이션,12,2013,Annual,"18,373,615,454"
A096770,SK이노베이션,12,2014,Annual,"19,040,256,567"
A096770,SK이노베이션,12,2015,Annual,"14,313,499,515"
A096770,SK이노베이션,12,2016,Annual,"14,276,285,724"
A096770,SK이노베이션,12,2017,Annual,"14,940,813,591"
A096770,SK이노베이션,12,2018,Annual,"16,679,128,289"
A096770,SK이노베이션,12,2019,Annual,"21,321,282,884"
A096770,SK이노베이션,12,2020,Annual,"23,039,681,023"
A096770,SK이노베이션,12,2021,Annual,"29,924,245,706"
A096770,SK이노베이션,12,2022,Annual,"43,976,612,895"
A024110,기업은행,12,2011,Annual,"172,774,002,000"
A024110,기업은행,12,2012,Annual,"184,331,110,000"
A024110,기업은행,12,2013,Annual,"198,153,739,000"
A024110,기업은행,12,2014,Annual,"204,114,527,000"
A024110,기업은행,12,2015,Annual,"222,548,991,000"
A024110,기업은행,12,2016,Annual,"238,803,972,000"
A024110,기업은행,12,2017,Annual,"254,267,993,000"
A024110,기업은행,12,2018,Annual,"268,415,273,000"
A024110,기업은행,12,2019,Annual,"295,334,391,000"
A024110,기업은행,12,2020,Annual,"336,473,828,000"
A024110,기업은행,12,2021,Annual,"370,538,065,000"
A024110,기업은행,12,2022,Annual,"401,930,409,000"
A316140,우리금융지주,12,2011,Annual,
A316140,우리금융지주,12,2012,Annual,
A316140,우리금융지주,12,2013,Annual,
A316140,우리금융지주,12,2014,Annual,
A316140,우리금융지주,12,2015,Annual,
A316140,우리금융지주,12,2016,Annual,
A316140,우리금융지주,12,2017,Annual,
A316140,우리금융지주,12,2018,Annual,
A316140,우리금융지주,12,2019,Annual,"336,488,392,000"
A316140,우리금융지주,12,2020,Annual,"372,355,172,000"
A316140,우리금융지주,12,2021,Annual,"418,333,676,000"
A316140,우리금융지주,12,2022,Annual,"448,847,054,000"
A010130,고려아연,12,2011,Annual,"1,095,767,708"
A010130,고려아연,12,2012,Annual,"954,496,481"
A010130,고려아연,12,2013,Annual,"789,005,713"
A010130,고려아연,12,2014,Annual,"859,304,761"
A010130,고려아연,12,2015,Annual,"688,564,178"
A010130,고려아연,12,2016,Annual,"819,933,197"
A010130,고려아연,12,2017,Annual,"932,491,517"
A010130,고려아연,12,2018,Annual,"851,366,369"
A010130,고려아연,12,2019,Annual,"1,002,169,326"
A010130,고려아연,12,2020,Annual,"1,412,616,891"
A010130,고려아연,12,2021,Annual,"2,229,814,172"
A010130,고려아연,12,2022,Annual,"2,866,186,242"
A034020,두산에너빌리티,12,2011,Annual,"8,792,240,574"
A034020,두산에너빌리티,12,2012,Annual,"21,927,826,520"
A034020,두산에너빌리티,12,2013,Annual,"19,813,685,913"
A034020,두산에너빌리티,12,2014,Annual,"19,874,904,792"
A034020,두산에너빌리티,12,2015,Annual,"20,234,032,938"
A034020,두산에너빌리티,12,2016,Annual,"18,009,737,274"
A034020,두산에너빌리티,12,2017,Annual,"18,452,088,874"
A034020,두산에너빌리티,12,2018,Annual,"18,688,381,802"
A034020,두산에너빌리티,12,2019,Annual,"18,788,110,054"
A034020,두산에너빌리티,12,2020,Annual,"18,460,677,610"
A034020,두산에너빌리티,12,2021,Annual,"14,912,949,984"
A034020,두산에너빌리티,12,2022,Annual,"12,969,491,516"
A030200,KT,12,2011,Annual,"19,547,600,000"
A030200,KT,12,2012,Annual,"21,339,933,000"
A030200,KT,12,2013,Annual,"21,981,623,000"
A030200,KT,12,2014,Annual,"21,985,214,000"
A030200,KT,12,2015,Annual,"17,175,720,000"
A030200,KT,12,2016,Annual,"17,792,954,000"
A030200,KT,12,2017,Annual,"16,520,310,000"
A030200,KT,12,2018,Annual,"17,457,550,000"
A030200,KT,12,2019,Annual,"19,356,550,000"
A030200,KT,12,2020,Annual,"18,111,112,000"
A030200,KT,12,2021,Annual,"20,592,180,000"
A030200,KT,12,2022,Annual,"22,565,958,000"
A352820,하이브,12,2011,Annual,
A352820,하이브,12,2012,Annual,
A352820,하이브,12,2013,Annual,
A352820,하이브,12,2014,Annual,
A352820,하이브,12,2015,Annual,
A352820,하이브,12,2016,Annual,"3,472,520"
A352820,하이브,12,2017,Annual,"20,652,775"
A352820,하이브,12,2018,Annual,"118,269,634"
A352820,하이브,12,2019,Annual,"189,466,915"
A352820,하이브,12,2020,Annual,"725,503,228"
A352820,하이브,12,2021,Annual,"1,842,330,260"
A352820,하이브,12,2022,Annual,"1,941,754,310"
A010950,S-Oil,12,2011,Annual,"7,977,417,000"
A010950,S-Oil,12,2012,Annual,"7,121,337,000"
A010950,S-Oil,12,2013,Annual,"6,566,728,000"
A010950,S-Oil,12,2014,Annual,"5,346,721,000"
A010950,S-Oil,12,2015,Annual,"5,405,609,000"
A010950,S-Oil,12,2016,Annual,"7,567,442,000"
A010950,S-Oil,12,2017,Annual,"8,244,831,000"
A010950,S-Oil,12,2018,Annual,"9,485,810,000"
A010950,S-Oil,12,2019,Annual,"9,836,775,000"
A010950,S-Oil,12,2020,Annual,"10,008,033,000"
A010950,S-Oil,12,2021,Annual,"11,705,193,000"
A010950,S-Oil,12,2022,Annual,"11,129,666,000"
A042660,한화오션,12,2011,Annual,"12,262,362,119"
A042660,한화오션,12,2012,Annual,"11,645,390,677"
A042660,한화오션,12,2013,Annual,"13,847,682,942"
A042660,한화오션,12,2014,Annual,"15,709,000,176"
A042660,한화오션,12,2015,Annual,"18,261,474,032"
A042660,한화오션,12,2016,Annual,"14,405,452,473"
A042660,한화오션,12,2017,Annual,"8,456,091,398"
A042660,한화오션,12,2018,Annual,"8,078,299,949"
A042660,한화오션,12,2019,Annual,"7,521,182,252"
A042660,한화오션,12,2020,Annual,"6,451,804,193"
A042660,한화오션,12,2021,Annual,"8,405,626,102"
A042660,한화오션,12,2022,Annual,"11,490,693,373"
A267260,HD현대일렉트릭,12,2011,Annual,
A267260,HD현대일렉트릭,12,2012,Annual,
A267260,HD현대일렉트릭,12,2013,Annual,
A267260,HD현대일렉트릭,12,2014,Annual,
A267260,HD현대일렉트릭,12,2015,Annual,
A267260,HD현대일렉트릭,12,2016,Annual,
A267260,HD현대일렉트릭,12,2017,Annual,"1,054,462,680"
A267260,HD현대일렉트릭,12,2018,Annual,"1,474,757,171"
A267260,HD현대일렉트릭,12,2019,Annual,"1,556,258,917"
A267260,HD현대일렉트릭,12,2020,Annual,"1,593,446,801"
A267260,HD현대일렉트릭,12,2021,Annual,"1,568,748,135"
A267260,HD현대일렉트릭,12,2022,Annual,"1,603,861,296"
A009540,HD한국조선해양,12,2011,Annual,"30,824,297,031"
A009540,HD한국조선해양,12,2012,Annual,"30,531,824,699"
A009540,HD한국조선해양,12,2013,Annual,"34,175,379,864"
A009540,HD한국조선해양,12,2014,Annual,"36,535,523,801"
A009540,HD한국조선해양,12,2015,Annual,"34,042,961,419"
A009540,HD한국조선해양,12,2016,Annual,"31,162,698,165"
A009540,HD한국조선해양,12,2017,Annual,"18,036,809,525"
A009540,HD한국조선해양,12,2018,Annual,"11,618,935,420"
A009540,HD한국조선해양,12,2019,Annual,"12,129,057,655"
A009540,HD한국조선해양,12,2020,Annual,"12,822,965,818"
A009540,HD한국조선해양,12,2021,Annual,"14,879,338,674"
A009540,HD한국조선해양,12,2022,Annual,"17,571,346,490"
A047050,포스코인터내셔널,12,2011,Annual,"6,993,855,274"
A047050,포스코인터내셔널,12,2012,Annual,"5,276,531,125"
A047050,포스코인터내셔널,12,2013,Annual,"6,038,372,959"
A047050,포스코인터내셔널,12,2014,Annual,"6,966,136,732"
A047050,포스코인터내셔널,12,2015,Annual,"5,622,114,580"
A047050,포스코인터내셔널,12,2016,Annual,"5,785,130,162"
A047050,포스코인터내셔널,12,2017,Annual,"6,317,509,903"
A047050,포스코인터내셔널,12,2018,Annual,"6,991,481,795"
A047050,포스코인터내셔널,12,2019,Annual,"5,911,354,252"
A047050,포스코인터내셔널,12,2020,Annual,"5,167,165,003"
A047050,포스코인터내셔널,12,2021,Annual,"7,258,594,219"
A047050,포스코인터내셔널,12,2022,Annual,"8,118,209,853"
A450080,에코프로머티,12,2011,Annual,
A450080,에코프로머티,12,2012,Annual,
A450080,에코프로머티,12,2013,Annual,
A450080,에코프로머티,12,2014,Annual,
A450080,에코프로머티,12,2015,Annual,
A450080,에코프로머티,12,2016,Annual,
A450080,에코프로머티,12,2017,Annual,"8,418,611"
A450080,에코프로머티,12,2018,Annual,"67,104,393"
