Symbol,Name,결산월,회계년,주기,유형자산구성비율(%),무형자산구성비율(%),*판관비율(%),타인자본비율(%),부채비율(%),현금및현금성자산구성비율(%),영업이익(천원),이자비용(천원),유동자산(천원),유동부채(천원),당좌자산(천원)
A011150,CJ씨푸드,12,2013,Annual,49.32,2.36,16.35,45.21,82.52,0.34,"7,199,121",0,"31,918,955","31,642,331","16,633,312"
A011150,CJ씨푸드,12,2014,Annual,42.67,0.32,17.11,53.23,113.8,1,"6,455,900","315,936","48,939,938","48,407,226","26,835,610"
A011150,CJ씨푸드,12,2015,Annual,68.85,0.34,16.82,46.57,87.15,1.38,"5,645,835","372,454","19,831,749","37,549,660","5,458,893"
A011150,CJ씨푸드,12,2016,Annual,56.15,0.61,17.01,53.83,116.59,0.41,"5,858,131","491,107","41,525,711","58,602,442","19,157,379"
A011150,CJ씨푸드,12,2017,Annual,61.6,0.38,16.15,50.04,100.18,0.33,"6,558,692","668,073","35,171,386","54,424,568","17,607,017"
A011150,CJ씨푸드,12,2018,Annual,57.7,0.28,9.4,51.18,104.83,0.85,"4,134,079","866,129","41,144,155","58,921,963","18,891,221"
A011150,CJ씨푸드,12,2019,Annual,59.42,0.23,9.76,49.47,97.89,0.14,"3,700,345","999,381","38,296,401","57,396,298","15,885,782"
A011150,CJ씨푸드,12,2020,Annual,54.26,0.14,9.8,51.33,105.49,0.31,"3,962,856","667,343","46,306,337","43,728,866","18,567,848"
A011150,CJ씨푸드,12,2021,Annual,43.45,0.12,10.81,49.69,98.76,0.08,"4,499,170","610,475","51,224,078","40,773,011","34,478,387"
A011150,CJ씨푸드,12,2022,Annual,38.16,0.11,11.4,47.22,89.47,3.6,"4,135,028","796,272","60,241,893","63,686,192","40,344,157"
A009190,대양금속,12,2011,Annual,31.74,0,9.81,85.73,600.95,1.17,"-23,938,942",0,"123,223,961","175,414,798","72,501,988"
A009190,대양금속,12,2012,Annual,54.32,0,12.95,83.5,506.18,1.51,"-29,215,302","13,564,721","47,723,358","34,401,920","26,028,144"
A009190,대양금속,12,2013,Annual,48.5,0,4.87,80.53,413.63,4.6,"-4,107,540","6,245,180","52,033,175","21,719,541","25,759,923"
A009190,대양금속,12,2014,Annual,44.73,0,7.4,94.98,"1,893.49",1.03,"-10,506,718","5,750,252","57,691,316","96,781,253","29,249,451"
A009190,대양금속,12,2015,Annual,42.05,0.01,5.32,87.69,712.27,4.05,"-6,828,255","6,888,491","56,724,298","82,996,209","30,931,404"
A009190,대양금속,12,2016,Annual,36.67,0.01,4.59,83.49,505.75,3.3,"9,842,031","5,938,024","63,020,118","79,633,769","31,496,796"
A009190,대양금속,12,2017,Annual,34.88,0.01,4.08,72.9,268.98,8.37,"12,949,438","3,656,867","62,185,067","62,450,662","31,860,617"
A009190,대양금속,12,2018,Annual,34.04,0.01,2.06,65.69,191.42,8.01,"7,524,766","2,724,496","60,642,377","53,500,171","30,097,009"
A009190,대양금속,12,2019,Annual,32.47,0.01,2.79,26.28,35.65,6.05,"3,243,352","2,795,801","60,869,435","21,044,735","35,009,666"
A009190,대양금속,12,2020,Annual,26.74,0.97,3.69,34.83,53.44,11.96,"1,063,435","795,720","81,315,705","31,364,057","51,380,793"
A009190,대양금속,12,2021,Annual,20.61,0.83,3.44,36.79,58.21,8.78,"15,188,009","1,567,368","116,945,914","43,524,877","80,843,259"
A009190,대양금속,12,2022,Annual,28.8,6,4.76,56.47,129.73,3.36,"13,712,413","4,903,727","148,466,664","106,391,763","92,089,742"
A101140,인바이오젠,12,2011,Annual,0.61,0.44,28.53,44.77,81.05,3.56,"327,723","218,718","10,215,626","4,259,527","6,295,059"
A101140,인바이오젠,12,2012,Annual,0.44,0.27,34.75,46.49,86.88,2.19,"-1,213,666","96,354","8,287,438","3,453,232","3,676,984"
A101140,인바이오젠,12,2013,Annual,1.08,0.14,35.82,63.31,172.58,10.2,"-1,284,367","51,449","9,767,442","3,305,322","4,822,890"
A101140,인바이오젠,12,2014,Annual,1.4,0.09,25.53,41.99,72.39,4.96,"-1,275,968","264,958","6,890,260","2,469,168","3,209,957"
A101140,인바이오젠,12,2015,Annual,1.26,0.03,51.81,46.43,86.66,1.28,"-4,947,476","4,137","14,336,516","3,436,003","10,433,475"
A101140,인바이오젠,12,2016,Annual,1.01,0.02,32.58,53.53,115.17,3.52,"-2,131,835","54,427","12,237,669","5,869,283","9,358,014"
A101140,인바이오젠,12,2017,Annual,0.46,0,28.63,15.42,18.24,1.88,"-1,531,488","20,809","13,317,824","1,317,297","12,251,388"
A101140,인바이오젠,12,2018,Annual,0.11,0,-1.51,3.98,4.15,2.54,"921,474",0,"23,956,644","636,380","22,228,934"
A101140,인바이오젠,12,2019,Annual,0.3,0.13,33.9,27.41,37.76,8.85,"-2,249,168","4,262,425","32,684,893","24,302,643","30,555,640"
A101140,인바이오젠,12,2020,Annual,0.58,0.55,59.42,19.59,24.36,9.41,"-5,259,525","6,233,107","85,847,444","18,132,844","84,833,919"
A101140,인바이오젠,12,2021,Annual,0.92,0.17,94.37,35.14,54.18,8.43,"-7,932,253","3,830,159","31,901,786","77,774,503","30,419,968"
A101140,인바이오젠,12,2022,Annual,1.49,0.36,78,26.37,35.82,6.55,"-5,768,802","3,690,415","17,033,020","36,361,573","15,500,905"
A010660,화천기계,12,2011,Annual,30.2,1.48,6.59,46.06,85.39,1.08,"17,085,051","287,263","110,526,587","77,156,183","89,251,813"
A010660,화천기계,12,2012,Annual,33.93,1.64,7.58,34.3,52.2,2.93,"12,833,937","134,039","98,451,023","54,461,969","78,945,160"
A010660,화천기계,12,2013,Annual,34.42,1.66,7.97,29.65,42.14,2.35,"8,867,452","34,546","98,064,687","47,883,480","76,687,266"
A010660,화천기계,12,2014,Annual,31.64,1.57,7.81,30.94,44.8,0.78,"6,466,996","24,267","110,072,713","53,179,561","86,765,359"
A010660,화천기계,12,2015,Annual,34.75,1.42,9.35,20.99,26.56,6.66,"3,762,563","5,508","91,599,276","31,375,290","71,554,932"
A010660,화천기계,12,2016,Annual,41.52,0.92,9.71,24,31.58,11.57,"-263,594",0,"84,895,506","37,372,576","67,143,048"
A010660,화천기계,12,2017,Annual,42.38,0.95,10.54,21.45,27.31,8.61,"291,962",0,"78,205,276","31,775,117","59,925,504"
A010660,화천기계,12,2018,Annual,41.01,0.76,11,23.32,30.4,8.12,"-3,123,790",0,"82,468,624","36,656,480","60,399,024"
A010660,화천기계,12,2019,Annual,41.75,0.78,11.57,21.3,27.07,7.87,"-9,289,331","11,630","77,385,287","32,716,289","57,561,340"
A010660,화천기계,12,2020,Annual,47.47,0.84,10.47,17.97,21.91,5.52,"-4,768,920","5,757","63,210,458","25,065,082","47,706,265"
A010660,화천기계,12,2021,Annual,42.74,1.58,9.47,19.31,23.93,10.41,"1,260,420","4,108","71,096,502","29,608,845","53,728,579"
A010660,화천기계,12,2022,Annual,38.83,1.53,9.43,20.2,25.31,9.96,"1,282,311","20,688","78,152,493","32,134,348","60,161,454"
A016880,웅진,12,2011,Annual,22.37,7.38,6.31,77.12,337.11,3.05,"123,698,674","120,758,152","1,454,009,607","1,862,731,566","1,118,823,413"
A016880,웅진,12,2012,Annual,34.09,0.57,31.28,120.81,완전잠식,2.09,"-196,179,404","146,966,501","1,496,134,291","3,014,221,049","1,421,455,418"
A016880,웅진,12,2013,Annual,24.77,0.56,12.1,80.51,413.2,4.96,"-26,588,787","65,992,257","1,487,487,849","1,223,382,937","1,434,100,905"
A016880,웅진,12,2014,Annual,31.52,0.45,9.32,77.44,343.17,10.84,"4,718,488","42,932,494","901,788,784","709,674,969","838,796,819"
A016880,웅진,12,2015,Annual,25.65,0.7,11.26,70.3,236.73,5.51,"18,704,170","14,822,189","690,027,197","516,495,561","679,449,870"
A016880,웅진,12,2016,Annual,9.67,1.65,17.82,59.69,148.06,14.65,"-11,792,564","3,930,033","543,031,738","432,955,008","533,320,794"
A016880,웅진,12,2017,Annual,8.97,1.45,14.62,62.35,165.57,6.02,"10,377,194","4,760,242","612,283,165","514,464,864","600,704,048"
A016880,웅진,12,2018,Annual,12.47,1.32,25.91,70.3,236.76,4.57,"-45,833,692","6,032,602","486,333,671","497,734,878","460,413,382"
A016880,웅진,12,2019,Annual,4.95,2.16,36.56,90.87,995.05,6.98,"75,213,066","94,520,482","2,575,762,042","2,557,605,516","2,524,475,115"
A016880,웅진,12,2020,Annual,34.27,6.08,41.96,82.6,474.63,9.24,"20,719,906","33,399,557","554,011,290","762,083,890","505,692,595"
A016880,웅진,12,2021,Annual,32.37,7.77,41.62,79.31,383.41,5.29,"42,952,923","23,009,717","496,564,255","588,483,897","440,199,635"
A016880,웅진,12,2022,Annual,33.9,8.73,42.58,79.33,383.9,3.54,"42,327,369","21,109,163","481,290,449","728,792,256","415,858,384"
A044820,코스맥스비티아이,12,2011,Annual,44.02,1.33,8.87,69.35,226.29,5.04,"16,871,145","3,441,141","100,758,492","113,851,472","64,573,925"
A044820,코스맥스비티아이,12,2012,Annual,42.42,1.79,8.87,66.9,202.14,3.87,"26,113,818","4,596,506","120,218,462","111,253,222","77,904,156"
A044820,코스맥스비티아이,12,2013,Annual,41.36,2.95,21.63,66.77,200.98,5.03,"2,965,714","4,742,105","159,164,754","126,667,834","105,652,683"
A044820,코스맥스비티아이,12,2014,Annual,20.93,4.73,17.36,32.06,47.18,2.55,"7,195,133","3,026,123","65,383,588","80,864,930","46,506,388"
A044820,코스맥스비티아이,12,2015,Annual,31.85,3.56,14.69,40.24,67.35,2.32,"11,259,339","3,516,935","109,569,741","120,108,314","91,328,910"
A044820,코스맥스비티아이,12,2016,Annual,34.98,3.66,15.98,48.32,93.48,4.99,"20,158,173","5,224,775","133,589,039","155,186,421","107,297,305"
A044820,코스맥스비티아이,12,2017,Annual,39.32,3.4,18.96,53.61,115.55,2.94,"10,135,191","8,203,544","142,505,353","291,685,121","102,063,235"
A044820,코스맥스비티아이,12,2018,Annual,38.44,3.67,14.73,59.1,144.5,2.71,"24,136,795","12,453,895","206,841,395","409,601,508","146,974,358"
A044820,코스맥스비티아이,12,2019,Annual,33.53,3.62,14.79,60.12,150.77,6.72,"-7,332,326","15,293,336","235,348,000","437,493,005","157,577,128"
A044820,코스맥스비티아이,12,2020,Annual,32.71,2.99,12.59,62.31,165.34,11.37,"1,205,937","12,537,438","246,576,258","424,337,733","190,061,299"
A044820,코스맥스비티아이,12,2021,Annual,29.02,2.41,13.9,64.19,179.23,9.19,"11,921,606","12,669,866","273,991,520","422,845,123","198,234,210"
A044820,코스맥스비티아이,12,2022,Annual,25.27,2.37,13.73,65.2,187.37,10.2,"3,400,294","17,697,848","300,281,651","448,910,529","232,552,782"
A001380,SG글로벌,12,2011,Annual,24.12,0.09,7.01,30.75,44.41,2.5,"2,394,377","1,806,141","40,192,775","45,214,977","18,423,595"
A001380,SG글로벌,12,2012,Annual,23.2,0.08,7.3,35.68,55.47,1.1,"-6,423,874","1,790,663","75,144,043","32,229,695","17,647,902"
A001380,SG글로벌,12,2013,Annual,20.76,0.08,5.39,37.09,58.96,3.01,"6,130,094","1,479,738","87,652,382","48,696,174","22,499,111"
A001380,SG글로벌,12,2014,Annual,21.1,0.11,7.71,38.08,61.5,1.04,"757,085","1,493,658","42,146,112","37,978,808","16,115,182"
A001380,SG글로벌,12,2015,Annual,14.74,0.09,10.24,41.86,72.01,2.41,"-4,665,321","1,824,118","46,133,084","67,709,557","19,225,990"
A001380,SG글로벌,12,2016,Annual,11.94,0.08,6.72,43.98,78.5,2.34,"3,642,300","1,844,137","58,083,058","76,731,865","32,425,213"
A001380,SG글로벌,12,2017,Annual,11.57,1.56,7.11,37.13,59.05,3.36,"-1,837,426","1,859,441","48,199,914","56,600,702","25,488,343"
A001380,SG글로벌,12,2018,Annual,13.5,1.53,6.54,36.35,57.12,5.2,"5,183,868","1,708,551","52,513,688","46,096,201","32,016,075"
A001380,SG글로벌,12,2019,Annual,11.19,0.9,8.17,36.26,56.9,5.87,"4,771,421","1,815,667","48,737,348","57,480,138","32,489,214"
A001380,SG글로벌,12,2020,Annual,13.27,0.07,7.94,36.42,57.27,8.42,"4,795,750","1,820,803","48,011,573","36,738,745","36,728,042"
A001380,SG글로벌,12,2021,Annual,18.98,0.51,13.82,34.24,52.07,4.86,"-565,909","1,369,617","29,001,076","13,114,513","19,186,749"
A001380,SG글로벌,12,2022,Annual,17.8,0.63,12.43,34.84,53.46,8.58,"-1,441,947","1,643,121","35,078,818","43,222,757","24,827,233"
A009410,태영건설,12,2011,Annual,27.32,3.95,7.59,60.76,154.83,6.27,"99,869,076","40,894,785","1,261,700,061","935,831,277","1,128,336,399"
A009410,태영건설,12,2012,Annual,30.35,4.8,7.83,59.09,144.45,6.97,"111,557,122","45,583,956","1,175,991,322","1,010,030,595","1,052,107,805"
A009410,태영건설,12,2013,Annual,30.74,4.61,8.26,57.82,137.09,7.89,"89,856,760","36,715,257","1,137,758,914","873,497,099","1,039,653,956"
A009410,태영건설,12,2014,Annual,33.09,5.65,9.41,57.16,133.45,9.8,"18,266,397","37,877,794","1,062,233,253","701,211,636","985,280,689"
A009410,태영건설,12,2015,Annual,32.32,5.32,8.35,58.02,138.21,10.75,"56,843,550","42,490,827","1,178,681,699","1,011,769,584","1,056,051,575"
A009410,태영건설,12,2016,Annual,27.77,4.41,8.29,63.85,176.63,9.71,"97,067,251","33,803,449","1,692,419,629","1,385,269,646","1,176,719,064"
A009410,태영건설,12,2017,Annual,23.68,3.54,6.78,69.79,231.06,7.91,"311,131,438","36,793,806","2,637,587,185","2,060,250,951","1,486,342,581"
A009410,태영건설,12,2018,Annual,20.87,2.46,5.56,70.11,234.52,6.68,"458,160,596","38,944,191","2,790,791,907","1,886,520,733","1,846,921,895"
A009410,태영건설,12,2019,Annual,17.99,2.81,5.7,73.44,276.48,8.55,"276,354,167","41,198,425","3,528,391,047","2,638,231,954","2,542,917,217"
A009410,태영건설,12,2020,Annual,7.9,1.01,7.46,82.97,487.23,8.26,"250,925,460","56,716,782","2,501,226,777","1,934,746,899","1,246,705,986"
A009410,태영건설,12,2021,Annual,5.28,0.89,6.92,81.01,426.6,15.39,"174,547,313","49,645,951","2,009,714,808","1,964,052,057","1,437,006,458"
A009410,태영건설,12,2022,Annual,6.43,0.62,6.31,78.1,356.66,7.08,"106,287,200","72,457,220","2,251,456,331","2,213,048,292","1,606,490,539"
A013520,화승코퍼레이션,12,2011,Annual,34.37,1.26,10.26,75.55,309.06,5.51,"44,606,430","24,355,672","501,136,572","665,532,217","380,141,434"
A013520,화승코퍼레이션,12,2012,Annual,36.06,1.2,10.39,75.22,303.48,5.7,"48,827,857","26,641,952","469,540,461","634,973,153","358,270,318"
A013520,화승코퍼레이션,12,2013,Annual,37.26,2.81,11.32,82.87,483.62,5.72,"73,241,538","30,939,749","587,123,876","792,690,300","412,162,858"
A013520,화승코퍼레이션,12,2014,Annual,38.19,2.59,12.52,83.55,507.76,6.78,"85,691,642","31,350,490","623,017,963","810,688,478","451,582,076"
A013520,화승코퍼레이션,12,2015,Annual,35.88,2.42,12.84,79.32,383.51,5.61,"109,984,023","26,713,215","595,133,567","891,460,768","424,192,235"
A013520,화승코퍼레이션,12,2016,Annual,33.61,2.89,13.93,75.72,311.93,7.99,"105,315,809","24,818,119","641,518,932","897,003,710","456,886,422"
A013520,화승코퍼레이션,12,2017,Annual,36.39,2.99,15.38,78.79,371.44,9.79,"35,781,065","24,966,040","635,756,545","815,930,904","442,820,246"
A013520,화승코퍼레이션,12,2018,Annual,35.83,2.99,13.83,81.97,454.62,10.16,"53,943,057","31,440,805","646,599,874","867,113,760","436,497,810"
A013520,화승코퍼레이션,12,2019,Annual,37.5,2.87,13.98,78.35,361.97,8.36,"64,967,712","32,420,891","611,833,235","838,551,622","404,468,881"
A013520,화승코퍼레이션,12,2020,Annual,36.56,2.51,15.37,81.36,436.43,11.18,"13,738,334","25,153,240","633,348,220","793,322,667","423,307,913"
A013520,화승코퍼레이션,12,2021,Annual,34.68,2.33,14.32,81.03,427.04,7.32,"10,025,213","22,267,805","623,634,866","784,978,043","381,858,248"
A013520,화승코퍼레이션,12,2022,Annual,35.42,2.15,13.01,78.71,369.76,8.96,"43,168,338","30,191,914","627,474,797","806,733,242","402,118,685"
A006740,영풍제지,12,2011,Annual,27.13,2.24,5.91,15.26,18.01,5.2,"4,172,141","537,329","59,517,745","7,768,220","47,424,589"
A006740,영풍제지,12,2012,Annual,27.94,0.94,7.59,16.16,19.27,17.99,"16,504,266","204,300","68,195,960","10,074,043","56,766,144"
A006740,영풍제지,12,2013,Annual,29.05,1.08,11.37,13.58,15.72,10.15,"3,568,132","444,096","55,142,283","8,299,437","42,054,522"
A006740,영풍제지,12,2014,Annual,30.7,0.97,11.12,14.59,17.08,7.98,"864,984","329,242","51,206,973","13,093,809","39,339,889"
A006740,영풍제지,12,2015,Annual,30.53,0.47,12.3,22.44,28.92,6.25,"-2,172,632","364,052","33,796,610","15,972,651","22,884,441"
A006740,영풍제지,12,2016,Annual,29.29,0.44,9.62,22.24,28.6,7.74,"785,565","467,464","50,104,199","18,445,386","40,532,877"
A006740,영풍제지,12,2017,Annual,27.67,0.44,7.73,23.7,31.06,6.47,"3,290,592","567,898","70,991,478","29,495,599","61,164,280"
A006740,영풍제지,12,2018,Annual,23,0.41,7.69,20.02,25.02,10.51,"18,082,364","491,207","82,094,763","26,003,876","73,658,465"
A006740,영풍제지,12,2019,Annual,40.84,0.89,8.46,14.22,16.58,8.45,"10,877,242","334,828","54,134,160","17,013,787","45,422,602"
A006740,영풍제지,12,2020,Annual,16.75,0.47,9.74,37.39,59.71,9.94,"10,214,174","235,350","72,959,683","17,467,179","65,769,782"
A006740,영풍제지,12,2021,Annual,16.06,0.34,7.48,37,58.74,5.43,"8,098,496","1,387,967","85,462,405","19,365,790","72,816,810"
A006740,영풍제지,12,2022,Annual,19.94,0.28,8.81,32.96,49.18,4.03,"7,804,011","1,284,537","54,442,061","17,277,788","40,213,833"
A009200,무림페이퍼,12,2011,Annual,55.89,2.85,10.26,71.05,245.43,3.9,"51,245,773","56,471,143","769,804,369","792,716,253","534,433,471"
A009200,무림페이퍼,12,2012,Annual,55.8,2.9,11.53,71.47,250.54,5.99,"44,697,122","68,418,328","548,493,569","866,085,415","323,672,658"
A009200,무림페이퍼,12,2013,Annual,53.17,2.79,10.94,70.9,243.6,5.75,"75,870,963","64,324,178","777,916,346","829,902,614","524,752,912"
A009200,무림페이퍼,12,2014,Annual,53.43,3.2,11.21,72.22,259.96,6.92,"29,382,380","57,101,307","591,730,394","826,735,999","385,608,852"
A009200,무림페이퍼,12,2015,Annual,53.05,3.13,10.82,72.53,264.06,6.39,"72,414,782","50,294,848","668,058,939","917,049,116","432,135,141"
A009200,무림페이퍼,12,2016,Annual,57.64,3.49,9.18,68.94,221.98,6.16,"42,061,578","41,972,948","589,860,224","795,721,329","410,296,052"
A009200,무림페이퍼,12,2017,Annual,55.05,3.32,10.44,66.3,196.72,7.78,"69,785,648","36,615,442","553,874,256","712,710,111","359,019,705"
A009200,무림페이퍼,12,2018,Annual,51.59,3.15,7.38,66.86,201.74,9.38,"124,085,429","37,373,746","670,504,840","794,668,623","435,392,359"
A009200,무림페이퍼,12,2019,Annual,57.1,2.07,7.61,68.13,213.78,6.39,"68,821,695","39,521,153","595,668,290","771,428,543","388,783,660"
A009200,무림페이퍼,12,2020,Annual,56.01,0.46,8.91,70.62,240.39,11.64,"27,266,032","39,702,058","642,312,606","745,823,730","471,972,841"
A009200,무림페이퍼,12,2021,Annual,52.61,0.39,9.5,71.7,253.32,8.47,"29,809,655","37,448,051","675,375,091","916,793,582","475,405,434"
A009200,무림페이퍼,12,2022,Annual,47.62,0.35,8.16,71.62,252.35,9.8,"96,311,788","49,700,172","909,652,424","1,017,158,104","615,929,989"
A011300,성안,12,2011,Annual,42.95,0.11,7.12,67.62,208.84,6.68,"21,054,173","9,278,889","142,393,308","134,415,599","83,236,850"
A011300,성안,12,2012,Annual,42,0.13,7.68,64.88,184.71,9.37,"8,317,370","9,283,910","140,134,294","143,023,412","78,700,972"
A011300,성안,12,2013,Annual,39.62,0.16,7.35,62.44,166.22,8.22,"3,246,198","7,096,196","143,925,430","138,951,805","86,644,329"
A011300,성안,12,2014,Annual,40.63,0.16,8.43,60.6,153.81,6.31,"-20,074","5,688,266","126,017,665","132,035,637","72,442,641"
A011300,성안,12,2015,Annual,40.76,0.12,9.06,62.5,166.68,7.59,"-256,009","4,547,586","131,309,354","134,229,179","76,302,297"
A011300,성안,12,2016,Annual,39.44,0.11,8.73,65.86,192.88,7.17,"-6,707,796","3,905,380","134,616,133","128,422,715","77,776,334"
A011300,성안,12,2017,Annual,46.34,0.08,9.23,63.27,172.23,2.44,"-4,950,041","4,151,785","133,634,806","143,382,758","63,574,017"
A011300,성안,12,2018,Annual,42.41,0.07,8.77,73.08,271.52,3.82,"-10,850,327","4,846,204","143,074,694","155,099,298","61,693,913"
A011300,성안,12,2019,Annual,36.87,0.06,9.48,74.54,292.78,3.17,"-13,037,908","6,996,997","157,012,453","168,842,471","82,602,337"
A011300,성안,12,2020,Annual,44.47,0.08,15.41,100.15,완전잠식,3.26,"-27,273,420","7,351,660","105,146,184","180,882,121","51,557,590"
A011300,성안,12,2021,Annual,44.64,0.01,18.72,74.46,291.48,1.11,"-6,111,789","3,522,236","49,637,986","66,127,896","23,634,043"
A011300,성안,12,2022,Annual,49.98,0,19.95,82.07,457.59,2.17,"-2,773,207","4,140,938","40,698,352","66,989,388","18,133,435"
A005740,크라운해태홀딩스,12,2011,Annual,48.69,17.19,30.96,80.28,407.06,2.81,"79,392,318","41,527,393","315,486,145","432,551,251","238,814,260"
A005740,크라운해태홀딩스,12,2012,Annual,51.17,17.53,31.4,78.34,361.74,1.31,"75,623,568","35,053,193","284,462,685","451,152,529","214,633,667"
A005740,크라운해태홀딩스,12,2013,Annual,49.77,17.58,32.99,77.94,353.38,1.87,"69,695,411","29,301,979","306,751,218","551,790,515","232,512,183"
A005740,크라운해태홀딩스,12,2014,Annual,50.61,18.18,34.02,75.71,311.66,2.58,"62,770,834","26,128,217","283,787,806","434,173,036","212,528,147"
A005740,크라운해태홀딩스,12,2015,Annual,51.18,17.76,33.08,72.94,269.61,3.1,"87,438,755","19,705,815","285,082,302","412,166,679","211,710,149"
A005740,크라운해태홀딩스,12,2016,Annual,51.04,16.92,33.41,65.63,190.91,3.03,"65,925,320","15,584,384","312,917,489","502,918,210","239,420,278"
A005740,크라운해태홀딩스,12,2017,Annual,51.52,19.93,29.25,62.41,166,1.62,"34,196,284","12,367,621","312,707,560","501,734,722","234,038,566"
