Symbol,Name,결산월,회계년,주기,매출액(천원),매출채권(천원),매출원가(천원),유동자산(천원),재고자산(천원),유형자산(천원),총자산(천원),판매비와관리비(천원),당기순이익(천원),유동부채(천원),비유동부채(천원),영업활동으로인한현금흐름(천원),영업이익(천원),유무형자산상각비(천원)
A010140,삼성중공업,12,2020,Annual,"6,860,317,643","259,334,721","7,325,859,346","6,697,962,907","1,820,639,685","5,505,362,261","12,922,170,786","588,602,319","-1,492,699,902","7,533,878,094","1,670,060,910","-243,903,394","-1,054,144,023","55,985,690"
A010140,삼성중공업,12,2021,Annual,"6,622,001,487","113,674,373","7,387,663,491","5,593,582,858","1,487,633,548","5,613,735,223","12,138,595,961","546,294,170","-1,452,069,566","7,058,249,753","983,079,102","845,026,469","-1,311,956,174","30,359,773"
A010140,삼성중공업,12,2022,Annual,"5,944,667,452","700,822,390","6,406,887,410","8,411,943,463","1,573,509,692","5,235,398,747","14,491,697,985","392,200,993","-627,411,807","9,216,046,809","1,703,713,779","-1,693,020,711","-854,420,951","27,385,496"
A090430,아모레퍼시픽,12,2011,Annual,"2,554,722,780","152,434,947","774,623,273","753,684,185","225,802,737","1,655,475,331","2,815,427,568","1,407,248,665","327,268,765","425,983,124","251,141,440","403,013,901","372,850,841","42,363,000"
A090430,아모레퍼시픽,12,2012,Annual,"2,849,462,499","170,180,022","847,204,206","804,188,991","267,432,831","1,766,807,497","3,026,192,700","1,636,919,632","269,257,538","417,240,277","265,165,358","275,580,853","365,338,660","53,599,000"
A090430,아모레퍼시픽,12,2013,Annual,"3,100,413,236","197,428,214","911,806,525","967,573,867","282,760,617","1,936,043,714","3,401,848,940","1,818,768,517","267,359,054","542,699,086","291,018,321","426,657,195","369,838,194","67,640,000"
A090430,아모레퍼시픽,12,2014,Annual,"3,874,007,758","196,682,415","1,028,190,573","1,427,255,363","304,872,731","1,743,590,019","3,854,577,557","2,282,066,065","385,133,728","651,125,631","325,129,650","586,111,369","563,751,120","80,087,000"
A090430,아모레퍼시픽,12,2015,Annual,"4,766,627,213","279,858,927","1,169,406,019","1,833,178,444","323,938,060","1,870,575,969","4,443,101,431","2,824,311,249","584,796,055","871,900,750","198,869,920","627,503,578","772,909,945","92,682,000"
A090430,아모레퍼시픽,12,2016,Annual,"5,645,440,161","294,456,000","1,424,760,833","2,116,346,295","409,865,746","2,358,638,954","5,181,577,130","3,372,575,874","645,728,660","1,171,219,009","113,726,050","676,951,763","848,103,454","121,258,000"
A090430,아모레퍼시픽,12,2017,Annual,"5,123,825,882","324,664,570","1,379,726,028","1,677,479,148","374,759,016","2,613,171,909","5,375,684,239","3,147,700,717","398,003,012","1,046,448,068","153,862,016","512,563,469","596,399,137","153,570,000"
A090430,아모레퍼시픽,12,2018,Annual,"5,277,844,562","286,688,932","1,434,875,631","1,567,235,920","403,304,777","2,713,128,203","5,371,137,218","3,360,988,103","334,844,564","763,211,930","161,508,205","646,677,307","481,980,828","192,242,000"
A090430,아모레퍼시픽,12,2019,Annual,"5,580,142,193","365,884,446","1,500,515,578","1,803,063,671","452,589,072","2,661,841,508","5,989,007,791","3,651,792,018","223,761,028","1,066,567,436","423,599,552","718,300,781","427,834,597","407,793,000"
A090430,아모레퍼시픽,12,2020,Annual,"4,432,179,039","283,769,804","1,265,398,065","1,825,732,428","414,482,961","2,566,328,198","5,701,918,176","3,023,771,855","21,869,012","965,946,713","271,573,719","554,358,724","143,009,119","384,061,000"
A090430,아모레퍼시픽,12,2021,Annual,"4,863,128,497","295,769,466","1,362,639,202","2,018,526,858","493,223,643","2,541,362,151","6,116,713,933","3,157,131,485","180,857,694","1,157,485,394","214,928,661","691,434,411","343,357,809","286,442,000"
A090430,아모레퍼시픽,12,2022,Annual,"4,134,932,512","285,104,515","1,337,512,407","1,735,019,348","408,934,397","2,475,276,690","5,801,783,178","2,583,186,850","129,264,245","831,116,936","191,391,138","151,023,730","214,233,256","208,433,000"
A326030,SK바이오팜,12,2011,Annual,"37,631,486","14,123,377","27,398,834","163,651,841","14,197,711","60,155,230","231,681,882","32,572,151","-19,465,137","11,025,084","4,780,967","-16,962,589","-22,339,499","384,459"
A326030,SK바이오팜,12,2012,Annual,"51,798,063","15,738,505","37,670,623","146,967,804","11,922,998","55,034,740","207,574,031","50,117,677","-30,330,598","8,861,951","13,891,687","-24,065,043","-35,990,237","413,688"
A326030,SK바이오팜,12,2013,Annual,"60,454,791","17,517,805","44,396,377","106,018,345","12,919,253","54,528,844","170,878,586","60,216,362","-41,001,914","9,835,760","11,160,330","-39,064,436","-44,157,947","4,766"
A326030,SK바이오팜,12,2014,Annual,"72,440,821","19,500,456","46,580,360","173,498,993","16,456,074","53,226,122","238,900,153","65,098,874","-37,048,875","17,001,758","5,419,267","-40,336,396","-39,238,413","11,967"
A326030,SK바이오팜,12,2015,Annual,"71,416,702","8,921,872","45,692,070","149,897,601","21,314,066","52,777,494","209,509,449","66,054,938","-28,948,611","27,502,678","3,771,113","-28,716,692","-40,330,307","13,314"
A326030,SK바이오팜,12,2016,Annual,"89,927,545","1,793,507","78,853,360","174,941,776","929,341","15,953,797","193,894,775","68,747,707","-30,360,843","41,565,649","4,641,876","-48,941,252","-57,673,521","1,464,591"
A326030,SK바이오팜,12,2017,Annual,0,"14,474,894",0,"81,828,085","864,500","13,821,592","98,367,276","98,932,638","-97,649,060","46,978,357","4,146,152","-98,342,730","-98,932,638","1,987,058"
A326030,SK바이오팜,12,2018,Annual,"1,098,738",0,0,"81,558,089","162,283","12,153,810","95,535,523","140,202,046","-138,096,479","30,970,338","5,935,985","-141,281,399","-139,103,308","2,036,450"
A326030,SK바이오팜,12,2019,Annual,"123,852,416","189,433","514,197","98,680,712","6,733,329","25,896,761","139,073,135","202,596,956","-71,519,467","145,640,745","6,457,653","-81,334,672","-79,258,736","3,768,797"
A326030,SK바이오팜,12,2020,Annual,"25,999,027","8,562,754","1,974,010","434,602,624","23,039,787","24,233,209","500,241,425","263,523,840","-247,413,614","70,595,492","50,579,361","-210,726,009","-239,498,824","9,505,576"
A326030,SK바이오팜,12,2021,Annual,"418,644,529","55,883,295","22,335,994","471,219,268","51,933,442","22,937,541","643,652,339","301,350,334","64,845,640","148,305,638","51,159,255","-92,871,733","94,958,200","10,257,035"
A326030,SK바이오팜,12,2022,Annual,"246,179,120","63,505,933","37,768,134","487,924,713","90,919,904","20,349,740","664,241,139","339,489,015","-139,430,878","163,072,636","184,608,043","-159,920,062","-131,078,028","11,559,301"
A005830,DB손해보험,3,2011,Annual,"8,979,845,646",,"3,052,993,785",,,"313,144,745","17,664,260,394","1,560,232,035","377,453,458",,,"-75,730,512","506,769,354",0
A005830,DB손해보험,3,2012,Annual,"9,627,251,324",,"2,691,959,945",,,"321,470,045","28,250,023,438","1,726,859,360","494,234,877",,,"27,435,808","569,027,219",0
A005830,DB손해보험,12,2013,Annual,"8,547,607,520",,"2,446,525,688",,,"406,290,659","30,313,490,065","1,486,128,898","263,210,566",,,"1,014,809,790","371,836,078",0
A005830,DB손해보험,12,2014,Annual,"11,837,105,536",,"3,276,437,454",,,"356,483,195","34,932,066,498","2,025,810,100","429,349,282",,,"2,740,513,042","528,799,220",0
A005830,DB손해보험,12,2015,Annual,"12,635,915,955",,"3,201,501,116",,,"364,401,414","40,018,390,609","2,244,492,314","430,443,484",,,"2,433,136,088","566,219,612",0
A005830,DB손해보험,12,2016,Annual,"13,242,171,667",,"3,029,303,169",,,"363,237,090","44,863,439,973","2,505,883,661","533,779,265",,,"3,102,580,844","726,080,994",0
A005830,DB손해보험,12,2017,Annual,"13,571,668,576",,"2,569,040,831",,,"384,993,525","48,375,610,761","2,681,701,716","669,196,348",,,"-315,993,199","867,860,267",0
A005830,DB손해보험,12,2018,Annual,"13,694,903,919",,"2,037,324,169",,,"401,907,533","50,929,102,340","2,840,702,634","537,773,779",,,"246,437,608","720,713,308",0
A005830,DB손해보험,12,2019,Annual,"14,398,431,205",,"2,362,107,081",,,"424,709,863","55,779,051,736","3,051,484,415","380,162,742",,,"2,196,575,042","508,868,759",0
A005830,DB손해보험,12,2020,Annual,"15,456,134,293",,"2,233,670,429",,,"425,257,208","60,054,421,461","3,188,745,356","554,496,883",,,"1,242,392,725","722,260,001",0
A005830,DB손해보험,12,2021,Annual,"16,389,460,152",,"2,259,700,559",,,"457,117,841","64,751,602,574","3,226,260,937","872,920,124",,,"2,276,255,431","1,108,401,339",0
A005830,DB손해보험,12,2022,Annual,"13,961,857,227",,0,,,"504,393,634","57,635,178,301","188,082,673","2,039,482,230",,,"2,737,712,237","2,726,046,964",0
A022100,포스코DX,12,2011,Annual,"1,006,448,074","310,430,328","889,068,398","418,832,603","8,876,048","161,346,979","708,547,365","86,130,241","26,447,766","311,764,975","150,523,001","86,008,232","31,249,434","2,839,494"
A022100,포스코DX,12,2012,Annual,"1,128,387,879","395,955,796","1,000,245,786","468,451,788","11,877,121","190,571,049","908,415,621","97,596,237","11,670,928","490,570,150","168,184,073","19,606,498","30,545,856","10,527,530"
A022100,포스코DX,12,2013,Annual,"1,207,033,019","280,014,045","1,055,738,043","422,214,454","22,679,687","189,414,198","842,630,093","85,371,228","22,497,856","384,950,230","89,037,089","115,428,351","65,923,747","9,517,019"
A022100,포스코DX,12,2014,Annual,"969,869,205","308,010,256","850,011,732","428,895,727","14,688,782","172,415,933","824,421,070","63,487,446","23,949,662","337,621,384","98,792,979","21,337,603","56,370,027","4,399,571"
A022100,포스코DX,12,2015,Annual,"840,545,682","270,025,679","742,011,202","408,477,838","6,670,827","159,406,259","693,941,424","84,565,663","-56,259,710","329,062,493","33,423,228","72,842,915","13,968,816","3,832,116"
A022100,포스코DX,12,2016,Annual,"866,893,881","276,636,942","748,695,814","402,649,201","3,413,353","150,615,541","662,199,651","65,948,849","37,558,729","260,610,572","26,773,197","7,423,628","52,249,218","3,587,918"
A022100,포스코DX,12,2017,Annual,"950,592,313","191,525,427","820,313,449","379,477,935","1,084,862","152,814,116","646,301,319","74,207,779","41,996,485","212,809,736","33,255,963","22,187,001","56,071,084","2,970,557"
A022100,포스코DX,12,2018,Annual,"927,076,974","197,298,080","812,872,650","342,215,091","1,387,029","146,336,297","610,232,472","72,070,598","-34,160,439","218,400,067","52,639,511","29,496,408","42,133,726","1,726,724"
A022100,포스코DX,12,2019,Annual,"969,787,010","237,388,957","838,048,895","453,829,005","2,065,770","118,946,127","675,419,400","83,636,890","39,675,368","268,536,477","40,613,731","63,834,635","48,101,225","2,313,630"
A022100,포스코DX,12,2020,Annual,"964,202,340","198,156,608","851,001,670","479,765,666","5,540,313","112,880,586","684,444,511","87,113,203","8,996,906","288,478,114","26,003,565","65,554,811","26,087,467","1,737,258"
A022100,포스코DX,12,2021,Annual,"869,274,144","223,230,356","768,541,324","441,810,640","3,496,020","109,296,309","646,969,960","120,210,082","-13,923,044","275,742,800","12,023,234","-51,913,027","-19,477,263","1,247,451"
A022100,포스코DX,12,2022,Annual,"1,152,680,199","314,701,979","1,019,604,931","603,491,897","32,219,575","107,849,368","851,593,786","68,406,774","45,850,939","431,131,515","6,469,761","-3,942,810","64,668,494","1,461,175"
A086280,현대글로비스,12,2011,Annual,"9,545,995,021","1,361,698,917","8,743,849,193","2,529,496,366","407,381,784","814,115,825","3,826,579,602","339,681,829","358,806,765","1,948,919,021","385,923,624","274,407,004","462,463,999","7,372,468"
A086280,현대글로비스,12,2012,Annual,"11,746,035,658","1,387,395,603","10,762,992,488","2,725,871,392","474,145,641","977,411,074","4,257,802,897","369,320,893","497,669,166","1,921,039,788","417,510,699","345,773,546","613,722,277","9,346,371"
A086280,현대글로비스,12,2013,Annual,"12,861,255,453","1,546,524,231","11,845,660,447","2,926,336,096","522,141,245","1,515,084,349","5,069,219,085","378,685,621","481,280,885","2,026,161,591","709,220,922","407,286,203","636,909,386","10,503,871"
A086280,현대글로비스,12,2014,Annual,"13,922,020,908","1,749,055,592","12,902,156,352","3,334,816,081","645,592,972","2,116,306,191","6,196,213,723","375,235,441","536,239,894","2,214,214,052","1,210,924,610","369,608,558","644,629,116","10,342,495"
A086280,현대글로비스,12,2015,Annual,"14,671,209,543","1,672,256,600","13,555,221,777","3,717,567,608","771,931,461","2,882,106,575","7,478,514,339","417,961,008","376,786,374","2,593,792,274","1,787,956,889","783,091,781","698,026,757","12,327,821"
A086280,현대글로비스,12,2016,Annual,"15,340,631,692","1,979,948,832","14,234,855,434","3,935,838,227","690,264,101","3,108,903,706","7,967,477,350","376,985,091","505,707,469","2,617,947,832","1,872,083,388","606,297,462","728,791,166","11,591,403"
A086280,현대글로비스,12,2017,Annual,"16,358,289,275","1,988,538,567","15,226,229,589","3,871,966,205","660,684,205","3,356,035,427","8,185,663,712","404,989,188","680,453,844","2,539,445,554","1,656,700,944","606,533,433","727,070,498","11,394,818"
A086280,현대글로비스,12,2018,Annual,"16,865,565,663","1,992,607,563","15,714,725,336","4,458,086,693","911,946,972","3,247,443,601","8,687,842,635","440,700,221","437,373,374","2,884,757,514","1,542,918,093","489,663,971","710,140,106","10,413,344"
A086280,현대글로비스,12,2019,Annual,"18,270,050,466","2,069,840,336","16,903,573,993","5,054,300,918","1,033,140,640","3,824,933,156","10,129,735,810","489,938,894","502,322,714","3,413,465,073","2,045,990,622","740,967,235","876,537,579","16,181,613"
A086280,현대글로비스,12,2020,Annual,"16,519,884,633","2,165,192,475","15,229,428,577","5,950,125,370","1,115,337,771","3,747,095,996","10,898,704,437","628,305,471","606,142,677","3,547,701,853","2,284,633,931","976,882,810","662,150,586","17,626,016"
A086280,현대글로비스,12,2021,Annual,"21,779,581,931","2,579,218,048","20,287,858,401","6,968,211,360","1,370,430,331","3,865,120,928","12,170,928,243","365,477,825","783,175,862","3,942,961,992","2,415,554,115","1,105,514,872","1,126,245,705","26,230,970"
A086280,현대글로비스,12,2022,Annual,"26,981,880,971","3,101,947,683","24,680,497,659","8,181,858,081","1,452,283,025","4,470,028,907","13,877,784,500","502,866,716","1,192,805,576","4,343,758,218","2,654,413,995","1,558,795,160","1,798,516,596","31,326,936"
A001570,금양,12,2011,Annual,"109,810,009","29,394,534","92,297,702","73,356,949","14,236,426","42,139,919","130,817,841","11,825,279","2,964,115","73,872,403","11,769,752","-688,415","5,687,029","318,768"
A001570,금양,12,2012,Annual,"122,905,331","26,504,403","102,473,314","69,850,864","13,739,318","42,998,812","127,557,393","13,817,964","3,717,420","63,820,848","18,193,965","3,603,001","6,614,054","328,899"
A001570,금양,12,2013,Annual,"156,304,448","43,299,371","135,822,559","90,828,722","20,839,381","42,071,460","147,115,126","14,837,596","719,232","83,935,212","17,625,659","-16,906,920","5,644,293","679,458"
A001570,금양,12,2014,Annual,"158,550,531","34,597,563","138,461,108","111,767,170","25,271,205","37,202,354","160,244,911","14,925,792","-111,826","74,016,116","41,738,810","34,150,831","5,163,631","449,352"
A001570,금양,12,2015,Annual,"158,999,533","36,581,063","136,083,219","116,881,516","21,613,668","37,772,375","165,405,931","16,060,644","14,474,633","96,536,475","10,915,711","7,307,038","6,855,670","325,689"
A001570,금양,12,2016,Annual,"168,681,746","38,906,502","137,529,479","92,604,838","19,103,181","50,960,603","178,901,902","19,024,813","-20,526,295","133,837,229","10,583,928","8,032,406","12,127,454","377,063"
A001570,금양,12,2017,Annual,"180,373,683","46,966,562","144,907,191","130,477,254","22,603,043","49,447,446","196,084,032","22,325,522","18,645,438","128,670,679","9,817,907","-22,124,138","13,140,970","554,214"
A001570,금양,12,2018,Annual,"205,441,375","42,202,543","165,009,911","129,420,730","24,409,366","48,579,379","204,777,156","26,905,139","20,253,300","114,567,408","10,753,412","17,366,463","13,526,326","708,612"
A001570,금양,12,2019,Annual,"172,723,864","44,431,880","136,904,841","130,285,368","27,024,408","56,212,957","224,222,540","26,607,808","-10,903,987","140,191,066","15,744,411","-599,179","9,211,215","781,888"
A001570,금양,12,2020,Annual,"176,169,811","40,588,274","144,903,187","126,398,218","29,788,831","55,010,340","219,851,714","25,259,681","-3,962,270","80,448,046","59,609,864","-507,536","6,006,943","875,541"
A001570,금양,12,2021,Annual,"217,583,032","58,845,936","175,619,843","195,111,094","60,030,850","77,429,613","314,832,085","29,392,462","13,332,209","127,750,499","69,674,110","-39,808,116","12,570,727","1,479,941"
A001570,금양,12,2022,Annual,"202,836,313","36,691,873","153,763,777","141,599,406","52,018,776","123,962,221","278,599,452","41,147,905","-33,310,344","103,934,074","56,908,337","45,999,421","7,924,632","2,230,383"
A066970,엘앤에프,12,2011,Annual,"210,921,751","11,655,440","197,947,663","52,522,026","30,336,941","54,591,758","120,423,703","8,467,601","1,434,233","45,575,299","27,607,213","-2,833,301","4,506,488","1,012,784"
A066970,엘앤에프,12,2012,Annual,"224,190,409","16,851,672","211,685,080","62,488,908","31,915,594","65,501,348","142,804,996","9,817,580","680,908","57,481,754","36,745,229","2,656,199","2,687,749","1,335,544"
A066970,엘앤에프,12,2013,Annual,"225,969,174","18,771,702","217,086,958","66,010,705","28,528,392","79,338,087","157,916,669","12,110,627","-8,979,497","72,936,265","33,135,013","-134,581","-3,228,411","843,677"
