Symbol,Name,회계년,매출총이익률(%),영업이익률(%),당기순이익률(%),자본금영업이익률(%),영업수익/영업비용(%),세전계속사업이익률(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%),매출액증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),부채비율(%),유동비율(%),당좌비율(%),현금비율(%),유형자산구성비율(%),무형자산구성비율(%),판관비율(%),타인자본비율(%),총자산회전율(회),매출채권회전율(회),재고자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),현금흐름/총부채(%),현금흐름/영업수익(%),현금흐름/총자본(%),DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,manipulate
A010820,퍼스텍,2020,6.86,3.04,5.4,16.94,103.14,4.74,26.39,30.08,4.56,-186.17,-168.0,63.92,-0.16,304.02,80.45,58.28,7.01,20.39,0.49,3.82,75.25,0.73,7.3,5.67,0.91,3.67,5.57,6.16,6.78,24.87,0.62,0.22,1.09,1.05,0.08,0.74,0.89,-0.04,0.0
A010820,퍼스텍,2021,7.59,3.17,2.83,18.04,103.27,5.2,29.58,16.12,3.5,7.93,-45.67,-2.93,-1.02,327.64,85.59,59.05,17.82,19.65,0.37,4.41,76.62,0.75,9.01,4.83,0.98,3.1,5.69,3.9,3.97,12.32,1.09,0.9,0.84,1.03,0.05,1.16,1.02,0.06,0.0
A010820,퍼스텍,2022,6.29,1.94,1.12,12.95,101.98,2.87,19.11,7.47,17.16,-28.19,-53.69,30.55,101.87,272.93,86.01,52.13,15.12,34.84,0.22,4.35,73.19,0.81,10.84,4.43,1.08,3.2,6.66,2.28,2.11,6.75,0.71,1.21,0.66,1.17,0.04,0.98,0.96,0.01,0.0
A016800,퍼시스,2012,29.01,10.78,13.25,167.25,112.08,17.34,269.17,205.6,-20.04,-18.1,-13.67,3.56,-1.05,12.79,740.06,676.07,321.04,36.52,0.29,18.24,11.34,0.64,14.38,11.76,4.73,0.74,15.52,74.96,15.84,11.78,0.57,1.09,0.47,0.8,0.04,0.86,0.72,-0.03,0.0
A016800,퍼시스,2013,27.23,8.25,9.56,125.31,109.0,13.54,205.48,145.1,-2.19,-25.08,-29.42,1.91,-3.76,12.73,631.94,576.14,119.44,34.51,0.28,18.97,11.29,0.63,18.48,13.52,5.55,0.71,15.18,68.0,12.25,8.68,1.46,1.07,2.48,0.98,0.04,1.04,1.0,-0.02,0.0
A016800,퍼시스,2014,26.9,9.28,11.25,142.65,110.22,14.48,222.64,173.09,1.31,13.84,19.29,6.33,-3.0,13.93,453.33,404.16,172.68,31.15,0.71,17.62,12.23,0.61,13.68,13.74,5.16,0.69,15.38,71.88,13.92,9.59,1.31,1.01,1.72,1.01,0.05,0.93,1.08,-0.01,0.0
A016800,퍼시스,2015,26.24,9.73,12.31,165.76,110.78,15.94,271.55,209.76,10.78,16.2,21.18,7.46,-3.14,13.61,447.67,392.6,245.85,28.16,0.67,16.51,11.98,0.63,14.69,13.19,5.19,0.71,17.04,76.46,14.73,10.52,0.73,1.03,1.13,1.11,0.05,0.94,0.98,-0.03,0.0
A016800,퍼시스,2016,24.67,7.26,10.01,117.53,107.82,11.91,192.9,162.15,-4.94,-29.1,-22.7,4.17,-3.01,13.13,494.06,438.82,199.71,26.33,0.97,17.41,11.61,0.57,13.87,11.34,4.8,0.64,16.2,59.4,12.36,7.94,1.31,1.06,0.94,0.95,0.05,1.05,0.97,-0.02,0.0
A016800,퍼시스,2017,26.82,7.95,7.62,160.97,108.64,9.8,198.39,154.27,24.99,36.97,-4.85,4.42,-0.31,13.63,539.71,456.02,185.26,25.03,1.0,18.87,11.99,0.68,14.97,10.57,5.75,0.77,20.24,55.2,9.6,7.39,0.87,0.92,0.85,1.25,0.05,1.08,1.03,0.0,0.0
A016800,퍼시스,2018,27.38,8.78,14.41,193.84,109.63,18.68,412.3,318.15,9.05,20.42,106.22,9.41,-9.93,15.12,414.46,365.43,70.11,20.33,0.88,18.6,13.14,0.69,16.17,9.75,5.44,0.78,22.07,89.09,16.37,12.84,0.86,0.98,1.06,1.09,0.05,0.99,1.1,-0.05,0.0
A016800,퍼시스,2019,26.81,8.24,11.14,175.69,108.98,15.0,319.74,237.47,-3.46,-9.37,-25.36,5.55,-1.34,8.54,740.68,662.8,167.96,20.16,0.91,18.56,7.87,0.63,20.18,10.6,6.0,0.71,21.31,81.65,13.6,9.59,0.62,1.02,1.03,0.97,0.06,1.0,0.6,0.0,0.0
A016800,퍼시스,2020,27.39,8.97,11.87,179.85,109.85,16.29,326.69,238.1,-5.87,2.37,0.27,3.83,-7.16,8.25,636.92,571.61,171.31,18.07,0.89,18.43,7.62,0.58,26.28,11.64,7.56,0.63,20.06,109.35,14.47,9.18,0.99,0.98,1.41,0.94,0.07,0.99,0.97,-0.03,0.0
A016800,퍼시스,2021,27.53,8.78,13.81,200.37,109.62,18.3,417.77,315.39,13.82,11.41,32.46,7.94,-30.74,15.67,397.98,346.14,151.81,10.85,0.79,18.75,13.55,0.61,33.46,11.05,5.63,0.68,22.83,93.67,16.64,11.34,0.75,1.0,1.06,1.14,0.08,1.02,1.78,-0.05,0.0
A016800,퍼시스,2022,28.12,9.76,2.67,254.83,110.82,4.0,104.4,69.58,14.32,27.18,-77.94,-1.62,-16.64,13.88,329.52,265.27,108.01,9.34,0.82,18.36,12.19,0.66,32.87,9.67,5.12,0.76,26.1,25.6,5.0,3.79,1.33,0.98,1.32,1.14,0.13,0.98,0.9,0.02,0.0
A001020,페이퍼코리아,2012,17.13,7.25,1.01,33.15,107.82,1.03,4.73,4.62,1.22,-209.47,-108.64,2.88,1.29,219.43,42.75,31.17,1.07,63.65,0.11,9.88,68.69,0.58,3.9,7.2,0.84,1.87,4.57,2.54,3.02,5.66,0.99,0.29,1.15,1.01,0.02,0.84,0.99,0.0,0.0
A001020,페이퍼코리아,2013,13.99,0.11,-4.51,0.48,100.11,-5.61,-24.82,-19.97,-1.21,-98.51,-541.57,-7.74,6.96,262.58,41.54,30.94,0.95,65.02,0.16,13.88,72.42,0.56,3.78,7.87,0.79,1.9,4.43,-1.79,-2.26,-4.3,1.05,1.22,0.94,0.99,0.02,1.4,1.05,0.02,0.0
A001020,페이퍼코리아,2014,8.18,-6.53,-11.2,-23.5,93.87,-14.08,-50.66,-40.31,-8.52,-5577.25,127.16,42.27,5.78,187.93,54.22,21.99,0.77,60.87,0.13,14.71,65.27,0.47,3.8,3.62,0.68,1.49,3.6,-5.81,-8.5,-12.71,0.86,1.71,0.96,0.91,0.02,1.06,0.9,-0.03,0.0
A001020,페이퍼코리아,2015,5.19,-11.01,-17.55,-38.32,90.08,-22.21,-77.31,-61.08,15.02,93.88,80.17,-16.41,0.88,245.5,48.02,25.48,1.71,61.22,0.11,16.2,71.06,0.51,5.35,3.26,0.74,1.59,3.48,-11.28,-15.15,-24.15,0.75,1.58,1.45,1.15,0.02,1.1,1.09,-0.06,0.0
A001020,페이퍼코리아,2016,4.17,-5.3,-11.31,-16.3,94.97,-13.42,-41.28,-34.8,18.75,-42.8,-23.43,4.21,-7.61,216.36,42.26,32.85,1.37,59.28,0.06,9.47,68.39,0.62,5.67,6.58,0.88,2.04,3.08,-6.09,-6.9,-14.04,1.2,1.25,1.24,1.19,0.02,0.58,0.96,0.01,0.0
A001020,페이퍼코리아,2017,-8.63,-17.73,-47.83,-61.62,84.94,-49.23,-171.12,-166.23,-16.04,180.8,254.94,-48.0,-49.77,529.44,116.02,31.6,3.37,28.78,0.13,9.1,84.11,0.52,5.75,2.37,0.68,2.2,3.48,-29.06,-42.65,-93.99,0.49,-0.48,1.35,0.84,0.04,0.96,1.23,-0.06,0.0
A001020,페이퍼코리아,2018,3.79,-6.39,-29.75,-38.65,94.0,-25.45,-154.0,-179.99,-20.28,-71.27,-50.41,-55.41,10.05,1267.98,71.13,15.22,2.3,32.68,0.15,10.18,92.69,0.41,7.75,1.06,0.47,3.55,6.05,-12.66,-26.98,-95.83,1.3,-2.28,0.79,0.8,0.08,1.12,1.1,0.1,0.0
A001020,페이퍼코리아,2019,5.97,-2.27,-10.35,-12.7,97.78,-11.1,-62.03,-57.85,18.2,-57.95,-58.87,-29.28,0.32,1653.17,129.47,36.65,7.6,36.17,0.07,8.25,94.3,0.52,8.57,1.4,0.56,7.97,5.59,-4.18,-7.48,-59.65,0.93,0.63,1.12,1.18,0.03,0.81,1.02,-0.07,0.0
A001020,페이퍼코리아,2020,12.8,5.2,-6.81,42.16,105.48,-6.66,-54.03,-55.27,13.29,-359.09,-25.45,-13.31,-0.57,1660.84,56.14,22.88,4.24,41.3,0.07,7.6,94.32,0.66,9.44,2.28,0.71,11.68,8.11,-2.95,-4.18,-48.79,0.85,0.47,1.04,1.13,0.04,0.92,1.0,-0.09,0.0
A001020,페이퍼코리아,2021,9.31,0.88,-2.73,10.43,100.89,-0.91,-10.76,-32.31,-10.26,-84.78,-64.04,11.06,0.26,1504.19,119.81,47.22,15.51,40.93,0.04,8.43,93.77,0.64,8.13,2.63,0.68,10.69,11.83,0.2,0.3,3.24,1.24,1.38,1.06,0.9,0.04,1.11,0.99,0.07,0.0
A001020,페이퍼코리아,2022,8.9,0.37,-6.49,4.28,100.37,-6.8,-79.41,-75.72,11.32,-53.63,164.45,2.74,-1.19,1461.81,46.73,18.87,5.88,40.43,0.02,8.54,93.6,0.71,7.93,2.86,0.75,11.16,11.67,-2.78,-3.7,-41.29,1.05,1.05,0.92,1.11,0.04,1.01,1.0,0.0,0.0
A090080,평화산업,2012,7.96,1.87,-1.68,30.1,101.91,-1.62,-25.96,-26.93,18.37,-239.31,119.82,-12.07,-10.57,310.36,177.75,163.33,3.13,11.12,0.55,6.08,75.63,1.91,3.39,25.32,2.6,7.2,16.06,1.98,0.76,5.46,0.93,0.67,0.92,1.18,0.26,0.87,1.06,-0.04,0.0
A090080,평화산업,2013,6.55,1.01,1.18,17.01,101.02,1.34,22.51,19.85,4.77,-43.49,-173.72,10.01,-1.26,269.01,117.77,106.65,15.15,11.1,1.1,5.54,72.9,1.97,3.66,26.14,2.66,7.67,16.83,8.86,3.33,25.58,0.81,1.21,1.37,1.05,0.29,0.91,0.96,-0.09,0.0
A090080,평화산업,2014,6.19,-0.11,-0.74,-1.92,99.89,-0.74,-13.23,-13.11,76.22,-118.88,-210.2,207.45,643.4305000000028,183.64,121.21,103.1,0.13,40.82,1.0,6.3,64.74,2.08,5.76,30.67,3.1,6.33,17.77,9.81,3.17,20.08,0.81,1.06,5.41,1.76,0.28,1.14,0.89,-0.1,0.0
A090080,평화산업,2015,6.13,0.14,0.85,2.3,100.14,1.14,19.32,14.49,34.06,-267.14,-254.84,4.86,1.03,176.13,83.8,71.79,2.3,40.4,0.8,6.0,63.79,1.96,6.3,31.8,3.06,5.49,17.01,13.33,4.36,23.97,0.81,1.01,0.96,1.34,0.12,0.95,0.99,-0.05,0.0
A090080,평화산업,2016,6.46,0.75,0.63,13.03,100.75,0.73,12.7,11.04,2.32,467.6,-23.8,-0.23,6.89,177.66,85.91,69.0,0.58,43.05,0.49,5.71,63.98,1.99,6.62,28.18,3.11,5.5,17.4,12.34,3.97,21.83,0.86,0.95,0.98,1.02,0.14,0.95,1.0,-0.11,0.0
A090080,평화산업,2017,2.8,-2.44,-2.19,-42.02,97.62,-2.12,-36.57,-37.85,-0.83,-422.39,-442.76,18.2,27.19,157.17,79.41,63.48,0.58,50.01,0.5,5.23,61.12,1.88,7.16,24.54,3.0,5.0,17.26,3.59,1.2,5.98,0.97,2.31,0.81,0.99,0.13,0.92,0.96,-0.08,0.0
A090080,평화산업,2018,1.43,-4.5,-12.72,-80.55,95.7,-12.68,-227.07,-227.84,3.8,91.67,501.97,-63.89,-26.18,614.49,68.3,50.9,0.07,36.8,0.57,5.93,86.0,1.86,6.46,17.96,2.53,7.04,17.91,-23.87,-9.44,-66.46,1.29,1.96,0.81,1.04,0.11,1.13,1.41,-0.01,0.0
A090080,평화산업,2019,5.29,0.19,-3.0,2.96,100.19,-2.98,-45.38,-45.78,5.08,-104.53,-75.21,31.28,7.04,476.42,76.2,56.64,0.06,37.19,0.59,5.1,82.65,1.9,5.56,13.96,2.25,12.06,15.25,-3.53,-1.57,-18.94,1.08,0.27,0.84,1.05,0.14,0.86,0.96,0.13,0.0
A090080,평화산업,2020,5.28,-1.49,-1.8,-18.44,98.53,-1.74,-21.52,-22.22,-3.82,-841.34,-42.26,-18.77,16.06,649.84,78.69,58.13,0.02,40.85,0.5,6.77,86.66,1.72,5.33,12.06,2.03,11.28,12.33,-0.38,-0.19,-2.12,0.92,1.0,0.29,0.96,0.07,1.33,1.05,-0.13,0.0
A090080,평화산업,2021,6.81,1.6,-0.05,24.62,101.63,-0.02,-0.26,-0.84,24.78,-233.55,-96.2,-0.2,2.49,708.07,87.88,64.5,0.0,38.93,0.46,5.21,87.62,2.02,6.68,13.59,2.31,15.71,15.39,4.64,2.0,31.48,0.89,0.77,1.91,1.25,0.06,0.77,1.01,-0.02,0.0
A090080,평화산업,2022,5.28,1.13,1.25,21.23,101.14,1.05,19.88,23.52,22.47,-13.78,-2887.18,58.71,9.36,447.07,98.92,75.84,0.18,39.62,0.45,4.15,81.72,2.3,7.25,15.99,2.72,14.89,18.85,8.98,3.3,49.2,0.93,1.29,0.18,1.22,0.09,0.8,0.93,-0.06,0.0
A058430,포스코스틸리온,2012,4.78,-0.17,-5.56,-4.7,99.84,-6.41,-182.46,-158.15,-10.74,-93.96,91.98,-22.07,-10.75,169.19,76.66,45.38,0.0,39.65,1.64,4.94,62.85,1.72,6.64,8.37,2.88,4.29,28.45,-10.09,-3.5,-15.04,0.98,0.43,1.32,0.89,0.08,1.1,1.1,-0.01,0.0
A058430,포스코스틸리온,2013,6.01,0.32,-0.63,8.83,100.32,-0.97,-26.45,-17.24,-3.79,-287.71,-89.1,-2.66,-7.64,165.19,76.27,50.63,0.47,38.18,1.54,5.68,62.29,1.79,6.62,10.44,2.86,4.78,27.37,4.38,1.53,7.32,1.11,0.8,1.18,0.96,0.09,1.15,0.99,0.01,0.0
A058430,포스코스틸리온,2014,7.33,1.06,-0.23,28.41,101.07,-0.22,-5.92,-6.27,-2.34,221.87,-63.64,-1.83,-5.47,154.6,83.31,54.68,0.01,38.29,1.47,6.26,60.72,1.84,6.35,11.66,2.98,4.77,26.73,6.12,2.05,9.79,1.0,0.82,0.87,0.98,0.09,1.1,0.97,-0.02,0.0
A058430,포스코스틸리온,2015,10.7,3.53,1.67,92.84,103.66,2.21,58.14,44.02,-1.66,226.83,-802.14,7.56,-6.59,131.16,113.89,76.09,10.0,36.63,1.03,7.17,56.74,1.88,6.52,11.41,3.2,4.57,26.29,12.19,3.8,17.37,0.96,0.68,0.9,0.98,0.1,1.14,0.93,-0.02,0.0
A058430,포스코스틸리온,2016,12.94,5.12,3.94,131.58,105.39,4.95,127.17,101.42,-2.2,41.72,130.37,15.78,-17.42,84.66,150.15,89.81,6.6,32.7,0.95,7.83,45.85,1.94,6.51,9.77,3.76,3.99,25.71,22.8,6.06,24.21,1.04,0.83,0.75,0.98,0.1,1.09,0.81,0.01,0.0
A058430,포스코스틸리온,2017,9.49,2.86,2.16,84.52,102.95,2.7,79.61,63.59,14.76,-35.76,-37.3,5.22,8.65,87.2,148.62,88.37,7.73,33.31,0.85,6.63,46.58,2.24,7.26,9.61,4.84,4.16,29.51,19.18,3.96,16.49,0.91,1.36,0.93,1.15,0.12,0.85,1.02,-0.01,0.0
A058430,포스코스틸리온,2018,5.99,2.04,1.12,62.33,102.08,1.49,45.58,34.39,3.71,-26.26,-45.92,1.89,16.34,95.22,141.14,87.66,1.65,36.48,0.97,3.95,48.78,2.18,6.84,9.78,4.57,4.17,30.6,13.61,2.98,12.42,1.12,1.58,0.82,1.04,0.11,0.6,1.05,0.01,0.0
A058430,포스코스틸리온,2019,5.2,1.09,0.33,32.24,101.1,0.54,16.01,9.71,-3.11,-48.27,-71.75,-0.82,-4.86,114.81,126.79,73.49,0.65,31.8,0.93,4.11,53.45,1.96,5.92,8.43,3.83,4.02,29.65,9.68,2.53,10.17,1.12,1.15,1.15,0.97,0.1,1.04,1.1,0.04,0.0
A058430,포스코스틸리온,2020,6.1,1.56,0.52,45.34,101.59,1.07,30.95,15.01,-2.16,40.64,54.53,2.07,-6.61,106.0,135.71,97.03,23.1,30.34,0.68,4.53,51.46,1.86,5.95,8.68,3.54,3.91,29.01,9.75,2.75,10.76,0.89,0.85,0.92,0.98,0.12,1.1,0.96,-0.18,0.0
A058430,포스코스틸리온,2021,13.62,10.59,7.21,469.08,111.84,9.23,409.11,319.3,52.72,934.52,2027.06,40.42,-4.14,79.46,166.52,104.53,27.18,23.78,0.55,3.03,44.28,2.58,8.28,11.26,5.43,4.91,44.3,45.27,8.34,40.97,0.89,0.45,0.39,1.53,0.12,0.67,0.86,0.19,0.0
A058430,포스코스틸리온,2022,5.94,2.8,1.48,110.35,102.88,2.17,85.41,58.27,-11.09,-76.47,-81.75,4.72,-3.95,60.77,190.52,129.94,35.61,24.34,0.62,3.14,37.8,2.15,6.44,8.59,5.23,3.65,39.39,14.16,2.71,9.9,1.11,2.29,1.41,0.89,0.1,1.04,0.85,0.01,0.0
A047050,포스코인터내셔널,2012,4.86,0.77,1.83,23.74,100.77,2.74,84.59,56.4,-10.65,-25.4,91.17,39.6,27.69,229.23,113.54,102.58,5.62,5.19,17.92,4.09,69.63,2.26,5.21,28.63,3.0,9.2,30.89,5.78,1.92,17.7,1.04,1.01,1.06,0.89,0.05,1.03,0.86,-0.07,0.0
A047050,포스코인터내셔널,2013,4.81,0.84,0.8,24.42,100.84,1.02,29.73,23.28,-0.95,7.92,-56.69,4.37,8.79,249.32,101.63,91.61,1.8,5.1,19.73,3.98,71.37,2.25,5.06,41.89,3.2,7.65,29.16,3.04,0.95,7.28,1.13,1.01,1.08,0.99,0.04,0.97,1.03,0.04,0.0
A047050,포스코인터내셔널,2014,5.41,1.74,0.87,60.93,101.77,1.38,48.34,30.46,20.1,149.52,30.84,5.79,-21.82,268.24,103.05,93.16,1.78,3.58,18.6,3.67,72.84,2.44,5.23,44.7,3.38,8.75,35.02,4.64,1.37,12.01,1.0,0.89,0.93,1.2,0.06,0.92,1.02,0.08,0.0
A047050,포스코인터내셔널,2015,6.79,2.04,0.48,60.53,102.08,0.54,16.0,14.38,-15.33,-0.66,-52.8,0.98,-0.82,215.78,110.84,101.78,2.36,4.1,21.8,4.75,68.33,2.1,4.54,42.06,2.96,7.17,29.65,3.97,1.34,9.61,0.93,0.8,1.14,0.85,0.25,1.29,0.94,-0.1,0.0
A047050,포스코인터내셔널,2016,6.65,1.97,0.8,53.44,102.01,0.99,26.94,21.73,-8.67,-11.7,51.14,2.71,-5.0,205.22,109.97,100.18,1.2,3.92,20.94,4.68,67.24,2.07,4.64,45.49,3.05,6.43,27.08,5.37,1.76,11.3,1.13,1.02,0.96,0.91,0.32,0.98,0.98,-0.07,0.0
A047050,포스코인터내셔널,2017,5.52,1.69,0.72,59.48,101.72,1.0,35.35,25.35,35.51,15.94,21.56,14.18,119.04,194.77,106.77,89.23,1.06,7.79,17.95,3.83,66.07,2.68,6.16,38.32,4.02,8.03,35.22,6.43,1.6,12.85,0.75,1.2,0.9,1.36,0.34,0.82,0.98,0.0,0.0
A047050,포스코인터내셔널,2018,3.37,1.65,0.42,62.46,101.68,0.57,21.72,15.85,11.57,9.2,-34.98,0.85,1.38,213.43,111.16,94.63,1.13,7.36,15.48,1.72,68.09,2.75,6.15,30.75,4.1,8.36,37.79,4.66,1.14,9.52,1.09,1.64,0.86,1.12,0.22,0.45,1.03,0.06,0.0
A047050,포스코인터내셔널,2019,4.27,2.5,0.84,92.1,102.56,1.29,47.4,31.08,-2.42,47.47,96.07,3.93,-2.47,165.41,143.95,124.13,2.81,8.16,14.85,1.77,62.32,2.76,6.12,32.89,4.22,7.97,36.87,7.97,1.89,15.07,0.81,0.79,1.09,0.98,0.21,1.03,0.92,-0.13,0.0
A047050,포스코인터내셔널,2020,3.99,2.21,1.06,68.82,102.26,1.48,46.2,33.07,-15.47,-25.28,6.4,3.87,-56.8,138.47,148.33,132.5,18.72,3.78,14.44,1.78,58.07,2.58,6.64,37.76,4.27,6.48,31.16,10.35,2.42,15.7,0.91,1.07,1.18,0.85,0.27,1.0,0.93,-0.06,0.0
A047050,포스코인터내셔널,2021,2.55,1.2,0.66,59.26,101.21,0.9,44.68,32.62,58.79,-13.89,-1.35,4.01,-2.09,190.97,129.51,111.93,6.24,2.91,12.24,1.36,65.63,3.73,8.94,49.84,5.99,9.9,49.49,9.07,1.51,14.99,1.08,1.56,0.77,1.59,0.49,0.76,1.13,0.11,0.0
A047050,포스코인터내셔널,2022,3.01,1.55,0.89,81.81,101.57,1.21,63.89,46.93,6.68,38.05,43.85,6.58,-3.76,174.4,136.68,124.21,21.07,2.79,13.19,1.46,63.56,3.55,8.52,50.73,5.5,10.03,52.79,9.17,1.67,16.73,0.72,0.85,1.25,1.07,0.49,1.07,0.97,-0.09,0.0
A003670,포스코퓨처엠,2019,11.19,6.1,6.25,291.74,106.5,7.47,356.88,298.55,6.97,-14.01,14.08,33.96,186.92,74.39,263.87,185.81,12.9,46.52,0.92,5.08,42.66,1.17,7.55,9.87,3.43,1.77,47.79,31.92,9.29,16.43,1.07,1.06,0.79,1.07,0.06,1.19,2.48,0.02,0.0
A003670,포스코퓨처엠,2020,9.19,3.97,3.66,198.23,104.13,4.2,209.72,183.16,6.25,-30.97,-37.67,3.4,20.18,107.5,381.5,291.23,50.76,45.45,1.57,5.22,51.81,0.84,6.43,8.26,1.77,1.61,49.98,13.91,7.87,12.69,1.26,1.22,1.05,1.06,0.05,1.03,1.21,0.02,0.0
A003670,포스코퓨처엠,2021,11.88,6.22,6.14,348.46,106.63,6.6,369.82,344.16,27.25,99.52,113.28,142.59,48.94,61.34,339.33,266.93,10.91,35.89,0.89,5.66,38.02,0.67,7.69,6.24,1.57,1.18,56.03,16.23,10.3,12.14,0.68,0.77,0.61,1.27,0.07,1.08,0.73,0.01,0.0
A003670,포스코퓨처엠,2022,10.16,5.04,3.78,395.52,105.3,4.13,324.18,296.54,56.81,27.01,-3.59,4.11,32.41,76.2,199.08,109.09,18.48,41.79,0.69,5.12,43.25,0.76,12.4,4.8,1.85,1.28,78.52,12.15,6.55,8.37,0.7,1.17,1.6,1.57,0.06,0.9,1.14,0.05,0.0
A005490,POSCO홀딩스,2012,12.96,7.82,7.01,578.27,108.49,8.75,647.23,518.14,-8.95,-35.58,-21.62,4.17,2.94,33.59,277.53,158.6,38.57,42.37,0.56,5.14,25.14,0.68,8.59,5.68,2.52,0.93,73.93,30.97,12.28,11.41,1.06,1.2,1.02,0.91,0.08,1.14,0.88,-0.06,0.0
A005490,POSCO홀딩스,2013,13.26,7.25,5.18,459.19,107.82,6.5,411.54,328.07,-14.36,-20.59,-36.68,8.04,4.84,28.2,322.67,200.16,37.64,42.85,0.81,6.0,22.0,0.57,8.17,6.14,2.44,0.75,63.32,28.32,11.63,8.72,0.97,0.98,1.05,0.86,0.08,1.17,0.87,-0.05,0.0
A005490,POSCO홀딩스,2014,14.59,8.04,3.9,487.15,108.75,5.89,356.84,236.1,-4.34,6.09,-28.03,0.39,-3.95,23.83,330.57,205.9,49.57,42.44,0.77,6.55,19.24,0.55,8.92,6.55,2.65,0.69,60.57,29.75,11.23,7.74,0.97,0.91,1.01,0.96,0.08,1.09,0.87,-0.03,0.0
A005490,POSCO홀딩스,2015,16.14,8.74,5.15,463.98,109.58,6.51,345.83,273.27,-12.36,-4.76,15.74,1.3,-3.62,19.25,299.33,209.57,42.8,41.93,0.96,7.4,16.14,0.49,8.68,6.56,2.78,0.6,53.08,37.54,13.49,8.08,0.99,0.9,1.01,0.88,0.09,1.13,0.84,-0.06,0.0
A005490,POSCO홀딩스,2016,18.18,10.83,7.34,546.29,112.15,9.0,453.84,370.03,-5.01,17.74,35.41,3.03,3.45,17.43,434.99,286.86,4.47,42.76,0.98,7.34,14.84,0.47,8.17,6.55,3.04,0.56,50.42,49.05,16.14,8.99,1.24,0.89,0.97,0.95,0.09,0.99,0.92,-0.02,0.0
A005490,POSCO홀딩스,2017,16.53,10.16,8.92,601.67,111.32,11.75,695.42,527.71,17.38,10.14,42.61,3.64,-3.13,16.87,415.68,288.42,9.31,40.16,0.98,6.37,14.44,0.54,8.06,6.69,3.69,0.63,59.19,61.12,16.56,10.48,1.02,1.1,0.93,1.17,0.09,0.87,0.97,-0.01,0.0
A005490,POSCO홀딩스,2018,16.08,12.42,3.5,789.67,114.19,7.29,463.28,222.34,7.37,31.25,-57.87,-1.46,-6.53,19.56,431.12,295.39,6.65,37.24,1.19,3.66,16.36,0.57,7.83,6.24,3.69,0.67,63.56,39.19,10.61,7.13,0.96,1.03,0.99,1.07,0.09,0.57,1.13,-0.02,0.0
A005490,POSCO홀딩스,2019,12.09,8.52,3.87,536.14,109.31,6.03,379.61,243.72,-0.93,-32.11,9.61,0.76,-0.11,22.13,546.79,397.05,29.36,36.14,1.27,3.58,18.12,0.55,7.64,5.91,3.21,0.67,62.96,36.02,11.24,7.51,1.01,1.33,0.98,0.99,0.1,0.98,1.11,-0.02,0.0
A005490,POSCO홀딩스,2020,8.25,4.28,3.64,235.32,104.47,3.84,211.0,200.22,-12.72,-56.11,-17.85,-1.1,0.42,25.89,384.74,304.3,35.81,35.6,1.1,3.97,20.57,0.47,6.9,5.84,2.43,0.58,54.95,30.73,12.62,7.38,1.06,1.47,0.96,0.87,0.1,1.11,1.13,-0.07,0.0
A005490,POSCO홀딩스,2021,19.5,16.66,12.98,1378.43,119.99,17.49,1447.69,1074.05,50.59,485.77,436.43,8.69,-2.2,31.01,329.41,232.52,25.96,30.78,0.86,2.84,23.67,0.66,8.22,6.81,2.97,0.85,82.75,56.37,18.98,16.1,1.08,0.42,0.96,1.51,0.11,0.72,1.15,0.03,0.0
A005490,POSCO홀딩스,2022,24.76,19.5,-5.45,347.2,124.22,15.36,273.52,-96.98,-78.48,-74.81,-109.03,-3.8,-99.27,8.43,3323.699500000004,3179.4245000000064,907.5075000000003,0.28,0.03,5.26,7.78,0.15,2.8,2.25,0.9,0.18,17.81,-0.6,-0.67,-0.12,0.1,0.79,3.16,0.22,0.11,1.85,0.33,0.05,0.0
A017810,풀무원,2015,98.82,35.64,29.42,120.71,155.38,31.42,106.43,99.62,-12.84,-28.24,-69.36,39.0,10.37,32.65,52.88,52.85,30.92,2.09,0.93,63.17,24.62,0.16,10.05,5109.195750000008,0.47,0.25,3.39,16.51,34.83,8.76,0.86,1.01,1.21,0.87,0.29,1.11,0.55,-0.09,0.0
A017810,풀무원,2016,98.51,35.76,11.81,129.11,155.66,12.85,46.39,42.64,6.62,6.96,-57.2,0.58,-17.83,35.13,41.96,41.93,30.67,1.67,1.04,62.75,26.0,0.17,12.74,4737.25,0.68,0.23,3.61,11.78,17.38,3.99,0.9,1.0,0.98,1.07,0.3,0.99,1.06,-0.01,0.0
A017810,풀무원,2017,98.59,27.71,16.65,106.44,138.33,19.67,75.56,63.95,6.39,-17.56,49.97,1.21,22.67,33.73,43.05,42.99,6.38,2.05,1.6,70.88,25.22,0.18,12.88,3556.7,0.7,0.24,3.84,15.32,21.78,5.28,1.08,1.0,1.04,1.06,0.36,1.13,0.97,0.02,0.0
A017810,풀무원,2018,98.61,30.13,20.51,115.95,143.12,20.87,80.32,78.93,5.49,14.7,29.97,26.18,61.05,24.94,34.8,34.78,9.21,2.8,1.39,68.48,19.96,0.17,10.99,3839.58,0.78,0.22,3.85,20.18,25.9,5.82,1.25,1.0,0.97,1.05,0.31,0.97,0.79,0.0,0.0
