Symbol,Name,결산월,회계년,주기,총자산회전율(회),총부채회전율(회),총자본회전율(회),자본금회전율(회),매출채권(천원),매출액(천원),매출원가(천원),재고자산(천원)
A181340,이즈미디어,12,2018,Annual,1.05,2.04,2.17,22.40,"35,597,131","78,919,135","61,425,832","15,449,766"
A181340,이즈미디어,12,2019,Annual,0.86,1.62,1.82,19.06,"21,908,922","67,147,273","57,112,740","10,127,703"
A181340,이즈미디어,12,2020,Annual,0.34,0.60,0.81,6.21,"3,400,844","21,967,039","28,018,329","11,102,376"
A181340,이즈미디어,12,2021,Annual,0.74,1.05,2.51,12.56,"13,978,376","44,655,170","37,211,390","17,025,731"
A181340,이즈미디어,12,2022,Annual,0.92,1.32,3.02,8.18,"3,294,006","55,551,732","42,088,491","5,612,280"
A299660,셀리드,12,2011,Annual,,,,,,,,
A299660,셀리드,12,2012,Annual,,,,,,,,
A299660,셀리드,12,2013,Annual,,,,,,,,
A299660,셀리드,12,2014,Annual,,,,,,,,
A299660,셀리드,12,2015,Annual,,,,,,,,
A299660,셀리드,12,2016,Annual,,,,,0,0,0,0
A299660,셀리드,12,2017,Annual,0.00,0.00,완전잠식,0.00,0,0,0,0
A299660,셀리드,12,2018,Annual,0.00,0.00,0.00,0.00,0,0,0,0
A299660,셀리드,12,2019,Annual,0.00,0.00,0.00,0.00,0,0,0,0
A299660,셀리드,12,2020,Annual,0.00,0.00,0.00,0.00,0,0,0,0
A299660,셀리드,12,2021,Annual,0.02,0.08,0.02,0.19,0,"909,091",0,0
A299660,셀리드,12,2022,Annual,0.01,0.02,0.02,0.10,"369,600","480,000","324,530",0
A127120,디엔에이링크,12,2011,Annual,0.62,1.41,1.10,4.83,"4,725,452","9,150,508","5,588,349","2,456,083"
A127120,디엔에이링크,12,2012,Annual,0.40,0.93,0.69,4.36,"5,798,964","10,037,535","7,292,168","3,089,306"
A127120,디엔에이링크,12,2013,Annual,0.25,0.56,0.47,2.62,"2,279,006","6,666,124","9,942,319","3,370,466"
A127120,디엔에이링크,12,2014,Annual,0.41,0.72,0.93,3.43,"3,324,198","8,732,714","9,070,976","3,166,360"
A127120,디엔에이링크,12,2015,Annual,0.35,0.55,1.00,3.32,"2,299,514","9,419,934","11,648,013","2,414,624"
A127120,디엔에이링크,12,2016,Annual,0.39,0.50,1.76,3.66,"2,130,602","11,483,885","11,066,648","2,844,471"
A127120,디엔에이링크,12,2017,Annual,0.57,1.14,1.14,3.40,"4,594,082","14,480,118","8,242,125","1,949,747"
A127120,디엔에이링크,12,2018,Annual,0.49,1.76,0.69,2.77,"5,914,972","14,876,023","10,999,879","2,290,156"
A127120,디엔에이링크,12,2019,Annual,0.51,0.98,1.06,2.80,"3,642,279","15,572,845","12,619,029","3,804,424"
A127120,디엔에이링크,12,2020,Annual,0.39,0.98,0.65,2.19,"3,421,120","15,285,686","12,957,166","3,783,616"
A127120,디엔에이링크,12,2021,Annual,0.49,1.79,0.68,2.80,"5,789,848","22,991,547","16,690,541","1,913,668"
A127120,디엔에이링크,12,2022,Annual,0.40,1.29,0.58,2.03,"2,664,334","16,981,078","13,820,508","2,885,309"
A014970,삼륭물산,12,2011,Annual,0.54,1.43,0.88,5.08,"10,387,752","38,433,001","31,436,341","4,460,209"
A014970,삼륭물산,12,2012,Annual,0.96,1.91,1.95,12.14,"17,296,079","91,803,661","77,893,995","13,794,018"
A014970,삼륭물산,12,2013,Annual,0.80,1.49,1.72,11.58,"14,096,265","87,581,507","74,556,416","13,407,056"
A014970,삼륭물산,12,2014,Annual,0.78,1.46,1.67,11.61,"14,458,474","87,765,362","77,058,375","11,868,038"
A014970,삼륭물산,12,2015,Annual,0.79,1.49,1.67,12.24,"15,544,499","92,531,905","76,588,525","14,218,267"
A014970,삼륭물산,12,2016,Annual,0.82,1.64,1.63,13.37,"16,498,684","101,128,526","82,324,110","12,563,162"
A014970,삼륭물산,12,2017,Annual,0.70,1.46,1.34,11.97,"13,917,064","90,524,366","78,584,080","11,497,484"
A014970,삼륭물산,12,2018,Annual,0.66,1.41,1.23,11.23,"12,066,428","84,959,785","77,669,029","12,994,026"
A014970,삼륭물산,12,2019,Annual,0.70,1.58,1.27,11.73,"10,989,461","88,705,130","80,895,872","15,475,981"
A014970,삼륭물산,12,2020,Annual,0.72,1.65,1.27,11.49,"10,901,015","86,905,996","78,569,737","14,798,767"
A014970,삼륭물산,12,2021,Annual,0.76,1.70,1.37,11.60,"10,983,141","87,692,633","80,367,298","13,068,031"
A014970,삼륭물산,12,2022,Annual,0.79,1.72,1.47,11.94,"11,000,869","90,280,280","84,781,749","19,486,348"
A017510,세명전기,12,2011,Annual,0.32,1.66,0.40,2.55,"792,282","19,424,320","14,667,935","2,350,792"
A017510,세명전기,12,2012,Annual,0.29,1.51,0.37,2.45,"981,428","18,666,395","14,943,885","2,073,445"
A017510,세명전기,12,2013,Annual,0.34,1.95,0.42,3.00,"3,040,690","22,852,094","15,718,530","2,915,699"
A017510,세명전기,12,2014,Annual,0.29,1.93,0.35,2.59,"2,004,762","19,729,642","14,278,789","2,520,280"
A017510,세명전기,12,2015,Annual,0.29,2.05,0.34,2.63,"743,021","20,084,613","13,339,506","3,262,911"
A017510,세명전기,12,2016,Annual,0.23,1.69,0.27,2.18,"1,010,106","16,636,027","11,859,053","3,292,696"
A017510,세명전기,12,2017,Annual,0.28,2.15,0.32,2.74,"1,080,316","20,871,761","15,295,812","3,505,289"
A017510,세명전기,12,2018,Annual,0.25,1.95,0.28,2.49,"1,474,944","19,017,116","13,973,557","6,157,891"
A017510,세명전기,12,2019,Annual,0.23,1.82,0.26,2.42,"1,815,090","18,453,516","14,935,342","6,758,903"
A017510,세명전기,12,2020,Annual,0.18,1.51,0.20,1.88,"1,623,593","14,311,512","12,342,374","5,305,654"
A017510,세명전기,12,2021,Annual,0.18,1.71,0.21,1.97,"494,143","15,029,594","11,401,796","4,493,026"
A017510,세명전기,12,2022,Annual,0.17,1.61,0.19,1.83,"959,459","13,966,162","10,876,961","3,657,411"
A049830,승일,12,2011,Annual,1.04,4.25,1.37,44.60,"28,100,089","136,753,617","124,998,523","17,335,674"
A049830,승일,12,2012,Annual,1.06,4.68,1.37,46.64,"29,060,719","143,000,794","129,571,974","15,264,588"
A049830,승일,12,2013,Annual,0.95,4.76,1.19,43.23,"28,941,628","132,556,862","117,083,011","13,561,959"
A049830,승일,12,2014,Annual,0.87,4.45,1.09,42.23,"25,497,562","129,485,034","114,726,153","15,292,528"
A049830,승일,12,2015,Annual,0.78,3.59,0.99,40.79,"25,322,799","125,067,794","110,995,604","15,006,384"
A049830,승일,12,2016,Annual,0.82,3.60,1.06,45.16,"26,111,163","138,451,583","125,415,035","17,865,587"
A049830,승일,12,2017,Annual,0.80,3.70,1.02,44.30,"25,976,286","135,816,978","124,658,349","14,349,485"
A049830,승일,12,2018,Annual,0.87,4.25,1.09,49.26,"22,959,159","151,026,587","140,228,192","18,662,809"
A049830,승일,12,2019,Annual,0.78,4.08,0.97,44.56,"21,127,818","136,635,791","129,948,805","16,238,745"
A049830,승일,12,2020,Annual,0.77,4.21,0.94,43.31,"21,575,733","132,798,716","124,492,180","16,931,605"
A049830,승일,12,2021,Annual,0.83,4.29,1.03,48.03,"22,979,914","147,274,737","135,867,906","25,005,172"
A049830,승일,12,2022,Annual,0.89,4.73,1.09,51.84,"23,632,901","158,939,395","149,314,341","28,630,161"
A031310,아이즈비전,12,2011,Annual,1.58,4.12,2.57,19.01,"13,919,799","149,916,342","136,595,874","13,759,719"
A031310,아이즈비전,12,2012,Annual,1.57,4.16,2.52,18.27,"20,089,840","144,051,403","130,543,062","15,388,569"
A031310,아이즈비전,12,2013,Annual,1.70,4.63,2.69,21.06,"22,362,556","166,115,838","143,951,448","12,774,807"
A031310,아이즈비전,12,2014,Annual,1.26,3.56,1.94,16.13,"14,689,373","127,199,464","103,336,755","14,862,557"
A031310,아이즈비전,12,2015,Annual,1.29,3.54,2.04,17.36,"19,374,328","136,867,367","114,583,283","16,669,464"
A031310,아이즈비전,12,2016,Annual,1.42,3.69,2.31,20.26,"21,202,837","159,805,659","131,598,335","17,169,633"
A031310,아이즈비전,12,2017,Annual,1.36,3.35,2.29,21.18,"29,002,671","167,068,035","133,135,979","24,360,601"
A031310,아이즈비전,12,2018,Annual,1.14,3.52,1.68,20.31,"15,270,327","160,165,349","122,108,884","24,311,768"
