Symbol,Name,결산월,회계년,주기,매출액증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%)
A377450,리파인,12,2018,Annual,20.38,16.87,-5.70,-25.08,-21.52
A377450,리파인,12,2019,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A377450,리파인,12,2020,Annual,21.09,80.43,83.12,287.72,197.00
A377450,리파인,12,2021,Annual,8.51,274.24,70.92,3.82,5.07
A377450,리파인,12,2022,Annual,-6.29,3.37,"1,432.48",-14.60,4.76
A419050,삼기이브이,12,2011,Annual,,,,,
A419050,삼기이브이,12,2012,Annual,,,,,
A419050,삼기이브이,12,2013,Annual,,,,,
A419050,삼기이브이,12,2014,Annual,,,,,
A419050,삼기이브이,12,2015,Annual,,,,,
A419050,삼기이브이,12,2016,Annual,,,,,
A419050,삼기이브이,12,2017,Annual,,,,,
A419050,삼기이브이,12,2018,Annual,,,,,
A419050,삼기이브이,12,2019,Annual,,,,,
A419050,삼기이브이,12,2020,Annual,,,,,
A419050,삼기이브이,12,2021,Annual,538.49,176.17,102.53,456.58,적전
A419050,삼기이브이,12,2022,Annual,-8.41,22.23,10.54,15.76,흑전
A182400,엔케이맥스,12,2011,Annual,,,,,
A182400,엔케이맥스,12,2012,Annual,,,,,
A182400,엔케이맥스,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A182400,엔케이맥스,12,2014,Annual,11.69,잠식지속,12.97,적지,적지
A182400,엔케이맥스,12,2015,Annual,49.75,전기잠식,11.04,적지,적지
A182400,엔케이맥스,12,2016,Annual,173.60,41.45,65.50,적지,적지
A182400,엔케이맥스,12,2017,Annual,-29.76,-1.79,31.00,적지,적지
A182400,엔케이맥스,12,2018,Annual,29.80,-12.68,-9.34,적지,적지
A182400,엔케이맥스,12,2019,Annual,39.57,208.20,"1,006.05",적지,적지
A182400,엔케이맥스,12,2020,Annual,18.54,11.62,6.62,적지,적지
A182400,엔케이맥스,12,2021,Annual,25.54,-0.08,-1.85,적지,적지
A182400,엔케이맥스,12,2022,Annual,-13.50,-30.59,-6.41,적지,적지
A239890,피엔에이치테크,12,2011,Annual,,,,,
A239890,피엔에이치테크,12,2012,Annual,,,,,
A239890,피엔에이치테크,12,2013,Annual,,,,,
A239890,피엔에이치테크,12,2014,Annual,,,,,
A239890,피엔에이치테크,12,2015,Annual,22.08,전기잠식,44.83,적지,적지
A239890,피엔에이치테크,12,2016,Annual,39.25,32.98,-6.21,적지,적지
A239890,피엔에이치테크,12,2017,Annual,,,,,
A239890,피엔에이치테크,12,2018,Annual,,,,,
A239890,피엔에이치테크,12,2019,Annual,17.18,잠식지속,-2.20,적지,적지
A239890,피엔에이치테크,12,2020,Annual,19.83,전기잠식,-7.67,적지,적지
A239890,피엔에이치테크,12,2021,Annual,181.73,214.86,50.69,흑전,흑전
A239890,피엔에이치테크,12,2022,Annual,45.66,47.02,85.96,31.47,108.13
A140670,알에스오토메이션,12,2011,Annual,-11.74,16.91,-2.05,-27.95,-89.72
A140670,알에스오토메이션,12,2012,Annual,-20.85,11.34,0.25,-35.19,21.87
A140670,알에스오토메이션,12,2013,Annual,9.89,25.35,-2.36,0.47,31.62
A140670,알에스오토메이션,12,2014,Annual,-14.29,-3.14,0.40,-63.34,적전
A140670,알에스오토메이션,12,2015,Annual,28.77,11.34,-4.47,236.11,흑전
A140670,알에스오토메이션,12,2016,Annual,10.45,18.57,29.41,44.94,88.36
A140670,알에스오토메이션,12,2017,Annual,23.69,95.97,7.23,27.60,-2.71
A140670,알에스오토메이션,12,2018,Annual,12.83,0.66,-2.80,-72.38,-64.90
A140670,알에스오토메이션,12,2019,Annual,-16.72,-0.71,0.03,-86.24,-85.46
A140670,알에스오토메이션,12,2020,Annual,20.18,-8.62,-2.41,적전,적전
A140670,알에스오토메이션,12,2021,Annual,14.87,12.62,-1.51,흑전,흑전
A140670,알에스오토메이션,12,2022,Annual,-9.68,3.55,2.42,-31.57,-65.10
A234340,헥토파이낸셜,12,2011,Annual,1.06,15.61,"1,096.80",-9.02,-6.97
A234340,헥토파이낸셜,12,2012,Annual,21.05,12.25,31.86,6.50,-6.45
A234340,헥토파이낸셜,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A234340,헥토파이낸셜,12,2014,Annual,23.06,9.60,0.78,21.30,5.77
A234340,헥토파이낸셜,12,2015,Annual,27.15,20.49,4.56,-2.08,16.03
A234340,헥토파이낸셜,12,2016,Annual,19.70,15.93,-3.43,27.36,2.39
A234340,헥토파이낸셜,12,2017,Annual,50.25,34.62,-84.14,26.62,80.76
A234340,헥토파이낸셜,12,2018,Annual,45.32,36.82,40.01,40.14,28.15
A234340,헥토파이낸셜,12,2019,Annual,14.69,100.73,81.55,2.00,7.37
A234340,헥토파이낸셜,12,2020,Annual,19.14,10.46,71.39,-20.66,-12.45
A234340,헥토파이낸셜,12,2021,Annual,41.31,16.79,-20.75,43.44,99.35
A234340,헥토파이낸셜,12,2022,Annual,17.10,0.44,8.36,-15.98,-46.45
A246710,티앤알바이오팹,12,2011,Annual,,,,,
A246710,티앤알바이오팹,12,2012,Annual,,,,,
A246710,티앤알바이오팹,12,2013,Annual,,,,,
A246710,티앤알바이오팹,12,2014,Annual,,,,,
A246710,티앤알바이오팹,12,2015,Annual,"1,129.27","1,666.15",280.45,적지,적지
A246710,티앤알바이오팹,12,2016,Annual,275.11,147.54,108.25,적지,적지
A246710,티앤알바이오팹,12,2017,Annual,47.90,2.50,30.05,적지,적지
A246710,티앤알바이오팹,12,2018,Annual,140.25,233.66,41.72,적지,적지
A246710,티앤알바이오팹,12,2019,Annual,32.11,-18.20,8.65,적지,적지
A246710,티앤알바이오팹,12,2020,Annual,428.71,86.02,189.27,적지,적지
A246710,티앤알바이오팹,12,2021,Annual,-52.47,-8.57,463.51,적지,적지
A246710,티앤알바이오팹,12,2022,Annual,77.90,-6.75,105.01,적지,적지
A080420,모다이노칩,12,2011,Annual,31.96,19.44,41.02,156.59,137.12
A080420,모다이노칩,12,2012,Annual,2.64,16.16,4.30,8.37,-18.93
A080420,모다이노칩,12,2013,Annual,31.92,23.49,20.29,13.87,29.80
A080420,모다이노칩,12,2014,Annual,13.10,6.40,17.67,-1.74,-1.03
A080420,모다이노칩,12,2015,Annual,-16.81,5.16,-8.66,-44.11,-39.02
A080420,모다이노칩,12,2016,Annual,104.35,120.02,384.93,112.55,93.58
A080420,모다이노칩,12,2017,Annual,70.32,16.13,24.04,105.29,79.30
A080420,모다이노칩,12,2018,Annual,3.04,20.80,7.39,-15.11,-34.07
A080420,모다이노칩,12,2019,Annual,-0.36,2.05,49.70,-29.40,-75.94
A080420,모다이노칩,12,2020,Annual,28.78,4.22,8.69,-15.12,92.66
A080420,모다이노칩,12,2021,Annual,-3.08,0.85,11.37,16.44,-5.56
A080420,모다이노칩,12,2022,Annual,2.95,0.31,-6.55,-23.22,적전
A453860,에이에스텍,12,2011,Annual,,,,,
A453860,에이에스텍,12,2012,Annual,,,,,
A453860,에이에스텍,12,2013,Annual,,,,,
A453860,에이에스텍,12,2014,Annual,,,,,
A453860,에이에스텍,12,2015,Annual,,,,,
A453860,에이에스텍,12,2016,Annual,,,,,
A453860,에이에스텍,12,2017,Annual,,,,,
A453860,에이에스텍,12,2018,Annual,,,,,
A453860,에이에스텍,12,2019,Annual,,,,,
A453860,에이에스텍,12,2020,Annual,,,,,
A453860,에이에스텍,12,2021,Annual,63.63,37.76,181.44,115.88,-1.82
A453860,에이에스텍,12,2022,Annual,119.61,94.64,-9.62,505.56,255.28
A365590,하이딥,12,2011,Annual,,,,,
A365590,하이딥,12,2012,Annual,,,,,
A365590,하이딥,12,2013,Annual,,,,,
A365590,하이딥,12,2014,Annual,,,,,
A365590,하이딥,12,2015,Annual,930.15,-21.91,14.37,적지,적지
A365590,하이딥,12,2016,Annual,239.52,86.13,73.11,적지,적지
A365590,하이딥,12,2017,Annual,-83.43,-27.19,-40.22,적지,적지
A365590,하이딥,12,2018,Annual,-65.56,-28.66,-45.67,적지,적지
A365590,하이딥,12,2019,Annual,-75.81,-55.49,-33.44,적지,적지
A365590,하이딥,12,2020,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A365590,하이딥,12,2021,Annual,805.14,908.72,-52.35,적지,적지
A365590,하이딥,12,2022,Annual,36.34,122.32,640.25,적지,적지
A040300,YTN,12,2011,Annual,5.18,6.07,18.48,18.23,99.55
A040300,YTN,12,2012,Annual,-0.49,1.54,11.36,-35.03,-53.39
A040300,YTN,12,2013,Annual,-11.39,1.86,58.00,-72.04,-33.66
A040300,YTN,12,2014,Annual,-3.12,4.01,-57.27,적전,232.03
A040300,YTN,12,2015,Annual,10.41,-4.52,7.34,적지,적전
A040300,YTN,12,2016,Annual,11.34,3.39,-17.46,흑전,흑전
A040300,YTN,12,2017,Annual,0.23,3.39,-2.29,67.67,30.93
A040300,YTN,12,2018,Annual,1.00,-1.26,-6.06,-60.05,-84.78
A040300,YTN,12,2019,Annual,-1.18,-1.47,-17.60,-42.95,적전
A040300,YTN,12,2020,Annual,1.76,3.57,-1.49,443.21,흑전
A040300,YTN,12,2021,Annual,9.05,26.00,-3.20,26.05,549.20
A040300,YTN,12,2022,Annual,4.85,5.55,-2.84,57.67,-89.38
A136540,윈스,12,2011,Annual,,,,,
A136540,윈스,12,2012,Annual,48.87,34.98,51.05,103.47,105.85
A136540,윈스,12,2013,Annual,16.35,28.30,-4.14,-23.27,1.75
A136540,윈스,12,2014,Annual,-5.00,8.26,1.79,-49.57,-50.47
A136540,윈스,12,2015,Annual,-5.71,9.70,-4.34,27.90,61.12
A136540,윈스,12,2016,Annual,13.40,7.14,-8.37,5.46,-14.14
A136540,윈스,12,2017,Annual,-2.14,9.32,241.81,-11.76,-12.19
A136540,윈스,12,2018,Annual,-1.85,10.55,-34.27,46.40,48.97
A136540,윈스,12,2019,Annual,16.20,11.16,9.01,40.94,30.28
A136540,윈스,12,2020,Annual,14.32,12.91,-10.91,21.64,22.39
A136540,윈스,12,2021,Annual,2.74,24.54,-4.09,11.98,2.44
A136540,윈스,12,2022,Annual,5.18,8.43,6.83,4.82,2.41
A356680,엑스게이트,12,2011,Annual,,,,,
A356680,엑스게이트,12,2012,Annual,,,,,
A356680,엑스게이트,12,2013,Annual,,,,,
A356680,엑스게이트,12,2014,Annual,,,,,
A356680,엑스게이트,12,2015,Annual,,,,,
A356680,엑스게이트,12,2016,Annual,,,,,
A356680,엑스게이트,12,2017,Annual,,,,,
A356680,엑스게이트,12,2018,Annual,,,,,
A356680,엑스게이트,12,2019,Annual,47.81,21.62,88.02,195.75,167.04
A356680,엑스게이트,12,2020,Annual,23.42,26.63,48.85,44.77,40.56
A356680,엑스게이트,12,2021,Annual,31.52,30.71,4.47,43.48,30.73
A356680,엑스게이트,12,2022,Annual,23.14,29.58,41.34,39.63,33.20
A125210,아모그린텍,12,2011,Annual,-8.27,44.88,118.29,-15.95,-65.36
A125210,아모그린텍,12,2012,Annual,19.42,114.54,12.76,-19.62,-35.28
A125210,아모그린텍,12,2013,Annual,0.59,-20.28,14.16,-17.23,적전
A125210,아모그린텍,12,2014,Annual,97.45,4.56,21.12,93.55,흑전
A125210,아모그린텍,12,2015,Annual,80.79,6.96,3.75,56.99,60.81
A125210,아모그린텍,12,2016,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A125210,아모그린텍,12,2017,Annual,59.04,전기잠식,2.24,흑전,적지
A125210,아모그린텍,12,2018,Annual,-23.62,-71.94,0.78,적전,적지
A125210,아모그린텍,12,2019,Annual,9.85,"2,241.90",46.24,흑전,흑전
A125210,아모그린텍,12,2020,Annual,19.69,3.24,3.38,-39.50,-36.31
A125210,아모그린텍,12,2021,Annual,9.21,6.49,27.62,11.66,145.54
A125210,아모그린텍,12,2022,Annual,16.43,32.99,57.16,400.63,325.18
A290550,디케이티,12,2011,Annual,,,,,
A290550,디케이티,12,2012,Annual,,,,,
A290550,디케이티,12,2013,Annual,,,,,
A290550,디케이티,12,2014,Annual,,,,,
A290550,디케이티,12,2015,Annual,,,,,
A290550,디케이티,12,2016,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A290550,디케이티,12,2017,Annual,90.37,207.86,29.72,485.72,465.62
A290550,디케이티,12,2018,Annual,-13.87,98.19,3.58,-38.35,적전
A290550,디케이티,12,2019,Annual,40.62,105.37,40.30,48.45,흑전
A290550,디케이티,12,2020,Annual,2.49,15.39,22.49,12.30,36.25
A290550,디케이티,12,2021,Annual,-8.93,17.06,-8.45,25.30,-19.20
A290550,디케이티,12,2022,Annual,15.32,27.96,17.14,16.83,124.60
A371950,풍원정밀,12,2011,Annual,,,,,
A371950,풍원정밀,12,2012,Annual,,,,,
A371950,풍원정밀,12,2013,Annual,,,,,
A371950,풍원정밀,12,2014,Annual,80.23,26.63,-5.32,349.15,188.00
A371950,풍원정밀,12,2015,Annual,50.89,20.45,32.57,72.61,-2.75
A371950,풍원정밀,12,2016,Annual,19.66,-9.95,77.34,38.66,62.45
A371950,풍원정밀,12,2017,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A371950,풍원정밀,12,2018,Annual,-3.56,-7.18,22.35,적전,적전
A371950,풍원정밀,12,2019,Annual,-8.21,-13.34,26.62,흑전,적지
A371950,풍원정밀,12,2020,Annual,-3.57,121.61,10.46,33.94,흑전
A371950,풍원정밀,12,2021,Annual,13.03,25.89,24.62,407.81,380.01
A371950,풍원정밀,12,2022,Annual,7.06,178.23,41.01,-75.47,129.95
A100130,동국S&C,12,2011,Annual,10.73,-6.80,15.95,적지,적지
A100130,동국S&C,12,2012,Annual,19.40,2.85,7.85,흑전,흑전
A100130,동국S&C,12,2013,Annual,0.96,-0.13,-10.79,242.59,-63.54
A100130,동국S&C,12,2014,Annual,44.12,2.92,3.21,36.10,339.22
A100130,동국S&C,12,2015,Annual,4.04,17.21,53.34,21.07,115.27
A100130,동국S&C,12,2016,Annual,81.69,4.11,9.20,68.31,-32.81
A100130,동국S&C,12,2017,Annual,-4.16,-0.64,2.86,-56.05,-61.32
A100130,동국S&C,12,2018,Annual,-1.31,-4.96,-0.01,적전,적전
A100130,동국S&C,12,2019,Annual,-12.47,1.85,-5.42,흑전,흑전
A100130,동국S&C,12,2020,Annual,-7.30,-0.48,-3.50,-24.77,-57.85
A100130,동국S&C,12,2021,Annual,28.55,6.77,-2.68,72.06,537.86
A100130,동국S&C,12,2022,Annual,25.97,-4.58,17.07,적전,적전
A048550,SM C&C,12,2011,Annual,-12.75,13.21,-27.37,-31.14,-78.10
A048550,SM C&C,12,2012,Annual,19.86,106.91,5.82,적전,적전
A048550,SM C&C,12,2013,Annual,194.55,38.69,46.94,적지,적지
A048550,SM C&C,12,2014,Annual,5.84,7.27,478.65,적지,적지
A048550,SM C&C,12,2015,Annual,23.87,-2.59,-9.26,적지,적지
A048550,SM C&C,12,2016,Annual,26.35,1.49,-12.39,흑전,적지
A048550,SM C&C,12,2017,Annual,-7.16,109.63,-79.71,적전,적지
A048550,SM C&C,12,2018,Annual,122.47,-2.09,-9.98,적지,적지
A048550,SM C&C,12,2019,Annual,-15.41,3.55,-0.51,흑전,흑전
A048550,SM C&C,12,2020,Annual,-21.65,-11.33,-7.50,적전,적전
A048550,SM C&C,12,2021,Annual,7.03,-3.79,273.02,흑전,적지
A048550,SM C&C,12,2022,Annual,13.00,7.23,-11.75,62.47,흑전
A072770,율호,12,2011,Annual,-25.44,88.31,24.21,-16.40,흑전
A072770,율호,12,2012,Annual,-16.71,2.33,-7.18,-27.25,-95.04
A072770,율호,12,2013,Annual,-2.82,36.96,24.81,-31.14,-2.83
A072770,율호,12,2014,Annual,631.90,-2.37,-19.06,-35.59,적전
A072770,율호,12,2015,Annual,-14.14,-8.66,-51.47,적전,흑전
A072770,율호,12,2016,Annual,66.55,123.19,-8.56,흑전,599.73
A072770,율호,12,2017,Annual,-7.25,-26.18,-6.16,적전,적전
A072770,율호,12,2018,Annual,-2.04,15.43,-5.15,흑전,적지
A072770,율호,12,2019,Annual,15.37,2.75,-47.37,126.06,적지
A072770,율호,12,2020,Annual,30.50,7.55,144.33,-2.74,흑전
A072770,율호,12,2021,Annual,8.72,87.55,-54.31,60.44,96.28
A072770,율호,12,2022,Annual,21.17,11.05,-6.66,30.72,적전
A029480,광무,12,2011,Annual,-38.52,-22.86,319.29,적전,적지
A029480,광무,12,2012,Annual,-18.07,-21.94,-31.21,적지,적지
A029480,광무,12,2013,Annual,-50.13,-70.22,-11.65,적지,적지
A029480,광무,12,2014,Annual,87.05,-3.20,-21.51,흑전,적지
A029480,광무,12,2015,Annual,-54.05,-8.95,-6.34,적전,적지
A029480,광무,12,2016,Annual,49.76,3.99,-0.68,흑전,흑전
A029480,광무,12,2017,Annual,-18.50,68.28,-3.74,-84.58,적전
A029480,광무,12,2018,Annual,7.12,-20.83,8.66,적전,적지
A029480,광무,12,2019,Annual,13.05,112.92,-53.29,적지,적지
A029480,광무,12,2020,Annual,-3.49,6.03,-47.25,적지,적지
A029480,광무,12,2021,Annual,-24.85,110.39,41.90,적지,적지
A029480,광무,12,2022,Annual,313.43,57.17,-21.80,흑전,적지
A382800,지앤비에스 에코,12,2011,Annual,,,,,
A382800,지앤비에스 에코,12,2012,Annual,,,,,
A382800,지앤비에스 에코,12,2013,Annual,-11.99,2.69,254.56,-73.18,-78.68
A382800,지앤비에스 에코,12,2014,Annual,9.90,-5.78,33.77,-98.16,적전
A382800,지앤비에스 에코,12,2015,Annual,-31.68,-16.72,13.58,적전,적지
A382800,지앤비에스 에코,12,2016,Annual,10.45,0.07,-2.08,흑전,흑전
A382800,지앤비에스 에코,12,2017,Annual,46.56,34.01,-1.19,318.88,912.90
A382800,지앤비에스 에코,12,2018,Annual,41.16,45.44,-1.23,-36.85,40.96
A382800,지앤비에스 에코,12,2019,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A382800,지앤비에스 에코,12,2020,Annual,42.04,154.97,28.89,99.14,22.05
A382800,지앤비에스 에코,12,2021,Annual,22.93,166.94,7.10,45.29,126.98
A382800,지앤비에스 에코,12,2022,Annual,25.87,29.32,16.56,38.53,42.91
A023600,삼보판지,12,2011,Annual,8.34,1.75,-2.34,1.43,-16.91
A023600,삼보판지,12,2012,Annual,-5.63,5.51,8.56,83.38,202.24
A023600,삼보판지,12,2013,Annual,3.53,4.47,-0.53,-26.44,-11.33
A023600,삼보판지,12,2014,Annual,0.42,4.56,12.86,16.39,10.52
A023600,삼보판지,12,2015,Annual,-0.22,-10.58,-7.24,-38.87,적전
A023600,삼보판지,12,2016,Annual,-15.07,13.48,11.50,34.44,흑전
A023600,삼보판지,12,2017,Annual,26.07,-9.17,-15.45,-53.82,-77.28
A023600,삼보판지,12,2018,Annual,16.16,22.42,11.78,619.63,606.16
A023600,삼보판지,12,2019,Annual,-2.44,8.39,3.34,-17.19,-50.35
A023600,삼보판지,12,2020,Annual,9.93,9.36,6.86,2.62,29.35
A023600,삼보판지,12,2021,Annual,32.37,13.21,7.25,49.87,44.91
A023600,삼보판지,12,2022,Annual,8.99,12.92,6.31,-3.77,5.57
A203650,드림시큐리티,12,2011,Annual,,,,,
A203650,드림시큐리티,12,2012,Annual,,,,,
A203650,드림시큐리티,12,2013,Annual,,,,,
A203650,드림시큐리티,12,2014,Annual,,,,,
A203650,드림시큐리티,12,2015,Annual,1.09,74.67,-2.71,715.37,880.00
A203650,드림시큐리티,12,2016,Annual,42.53,53.25,214.89,66.93,28.13
A203650,드림시큐리티,12,2017,Annual,20.33,100.20,10.91,-69.52,적전
A203650,드림시큐리티,12,2018,Annual,14.33,21.40,16.56,190.28,흑전
A203650,드림시큐리티,12,2019,Annual,1.76,167.25,-11.44,-43.69,-19.50
A203650,드림시큐리티,12,2020,Annual,449.73,90.50,"7,274.17",636.91,144.48
A203650,드림시큐리티,12,2021,Annual,19.63,-39.95,12.44,35.41,143.41
A203650,드림시큐리티,12,2022,Annual,18.30,16.08,17.38,42.87,-35.65
A452400,이닉스,12,2011,Annual,8.08,35.33,-0.24,34.60,35.54
A452400,이닉스,12,2012,Annual,-8.36,20.87,54.97,-17.93,-21.17
A452400,이닉스,12,2013,Annual,-11.92,11.77,0.88,-24.39,-25.09
A452400,이닉스,12,2014,Annual,3.82,15.47,-24.86,1.21,43.08
A452400,이닉스,12,2015,Annual,-12.13,5.50,-6.53,-19.13,-30.31
A452400,이닉스,12,2016,Annual,9.48,5.98,-21.17,-11.06,-12.51
A452400,이닉스,12,2017,Annual,-8.44,0.39,32.15,-48.15,-52.98
A452400,이닉스,12,2018,Annual,4.10,6.45,51.63,80.55,130.52
A452400,이닉스,12,2019,Annual,17.68,9.40,-2.03,55.39,51.16
A452400,이닉스,12,2020,Annual,6.57,2.68,8.30,-35.44,-14.90
A452400,이닉스,12,2021,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A452400,이닉스,12,2022,Annual,15.21,13.40,58.99,-4.92,22.91
A025950,동신건설,12,2011,Annual,-11.96,2.62,-2.40,-57.14,-46.31
A025950,동신건설,12,2012,Annual,-8.90,2.49,-79.09,-50.19,-27.07
A025950,동신건설,12,2013,Annual,107.27,11.54,4.72,574.11,240.64
A025950,동신건설,12,2014,Annual,-42.08,0.36,16.51,-81.16,-75.95
A025950,동신건설,12,2015,Annual,38.35,3.94,-13.62,11.67,85.80
A025950,동신건설,12,2016,Annual,-6.80,6.86,52.41,140.92,61.97
A025950,동신건설,12,2017,Annual,-19.20,12.75,-6.43,115.98,84.35
A025950,동신건설,12,2018,Annual,-48.50,0.17,-17.28,-86.48,-90.79
A025950,동신건설,12,2019,Annual,-11.32,-0.03,1.08,적전,-14.67
A025950,동신건설,12,2020,Annual,47.78,-2.22,-0.86,흑전,적전
A025950,동신건설,12,2021,Annual,61.79,-1.30,3.04,39.90,적지
A025950,동신건설,12,2022,Annual,-12.42,6.37,7.90,-55.65,흑전
A033290,코웰패션,12,2011,Annual,3.44,1.32,15.47,1.45,-42.46
A033290,코웰패션,12,2012,Annual,-58.56,-2.06,-3.11,적전,적전
A033290,코웰패션,12,2013,Annual,-11.19,-32.87,-43.70,적지,흑전
A033290,코웰패션,12,2014,Annual,5.61,-7.61,-5.84,적지,적전
A033290,코웰패션,12,2015,Annual,228.07,50.78,17.87,흑전,흑전
A033290,코웰패션,12,2016,Annual,54.63,14.93,-6.38,102.51,110.66
A033290,코웰패션,12,2017,Annual,23.93,27.30,11.49,79.70,112.10
A033290,코웰패션,12,2018,Annual,9.68,27.37,0.02,14.52,14.34
A033290,코웰패션,12,2019,Annual,16.29,16.94,9.63,7.14,2.02
A033290,코웰패션,12,2020,Annual,8.05,31.81,1.79,7.03,31.24
A033290,코웰패션,12,2021,Annual,58.05,31.07,220.01,13.44,-8.76
A033290,코웰패션,12,2022,Annual,21.96,12.06,7.04,-57.73,-0.46
A376190,LB루셈,12,2011,Annual,-14.99,3.13,27.01,-82.41,-81.70
A376190,LB루셈,12,2012,Annual,5.14,5.69,-11.88,-26.69,29.05
A376190,LB루셈,12,2013,Annual,10.24,6.90,-5.61,55.22,18.50
A376190,LB루셈,12,2014,Annual,-6.68,3.44,1.69,41.08,-37.78
A376190,LB루셈,12,2015,Annual,-48.87,1.81,-23.15,-60.33,-46.42
A376190,LB루셈,12,2016,Annual,-32.48,-3.61,-22.11,-94.46,-59.82
A376190,LB루셈,12,2017,Annual,2.41,-31.71,-0.74,"3,880.49",468.37
A376190,LB루셈,12,2018,Annual,7.51,20.34,99.51,102.80,142.79
A376190,LB루셈,12,2019,Annual,22.36,18.77,35.17,22.34,14.15
A376190,LB루셈,12,2020,Annual,23.62,17.33,-5.86,18.54,10.33
A376190,LB루셈,12,2021,Annual,11.07,64.65,14.07,-6.64,9.28
A376190,LB루셈,12,2022,Annual,-12.84,7.03,19.85,-33.65,-33.91
A023910,대한약품,12,2011,Annual,17.30,8.95,0.79,50.59,76.28
A023910,대한약품,12,2012,Annual,13.31,12.13,10.07,45.10,60.58
A023910,대한약품,12,2013,Annual,10.60,16.54,29.35,20.34,6.82
A023910,대한약품,12,2014,Annual,4.59,15.16,11.12,10.79,34.09
A023910,대한약품,12,2015,Annual,11.25,19.88,-0.81,34.04,32.20
A023910,대한약품,12,2016,Annual,12.20,20.96,25.34,16.23,28.17
A023910,대한약품,12,2017,Annual,3.59,24.68,16.76,48.49,40.64
A023910,대한약품,12,2018,Annual,9.89,21.13,28.19,12.29,14.84
A023910,대한약품,12,2019,Annual,6.33,18.82,4.64,-7.12,-1.23
A023910,대한약품,12,2020,Annual,-1.59,9.08,-9.87,-10.93,-38.29
A023910,대한약품,12,2021,Annual,3.24,11.48,0.38,-2.99,30.43
A023910,대한약품,12,2022,Annual,7.47,11.14,-0.52,13.42,10.10
A322510,제이엘케이,12,2011,Annual,,,,,
A322510,제이엘케이,12,2012,Annual,,,,,
A322510,제이엘케이,12,2013,Annual,,,,,
A322510,제이엘케이,12,2014,Annual,,,,,
A322510,제이엘케이,12,2015,Annual,,,,,
A322510,제이엘케이,12,2016,Annual,-75.81,2.55,-6.30,적전,적전
A322510,제이엘케이,12,2017,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
